Job_Title,Company,Location,Job_Position,Job_Type,Salary Min,Salary Max,Job_Description,Tag
Product Manager/ผู้จัดการผลิตภัณฑ์,"Biogenetech Co.,Ltd.",Bangkok,Pharmaceuticals & Medical Devices,Full time,,,"BUSINESS PLANNING and MARKETING Develop business models, sales forecasts and marketing plans to achieve corporate revenue growth for the brand(s) Works with cross-functional brand team (Sales, RA, Medical, Finance and Supply) to execute brand/marketing plans in line with company objectives Conducts regular environmental scans of the Healthcare industry ie. track pharma and vaccines industry trends to check for any potential impact on Biogenetech’s business and for industry learnings – to recommend innovative product ideas to improve sales and profitability for a brand Optimizes and manages Brand’s AnP budgets to generate positive ROI ie ensuring each PM is a responsible financial steward wrt achieving his/her brand’s sales targets and managing his/her brand’s AnP budgets appropriately; including managing the agencies Monitors and evaluates performance metrics for brand/project to measure the efficiency of business plan (sales achieved; hospitals listings tracking; ROI on customers’ events etc) Optimizes and manages our sales inventory to minimise write-offs of SSL goods and especially seasonal vaccines/products Champions 100% compliance to TH FDA rules in all execution of marketing and sales activities MARKET ACCESS & LAUNCH READINESS Strives for launch excellence to achieve 25%-30% MS in 1st year of launch Develops and Engages KOLs for HCPs educational activities during Launch Phase of Brand(s) Identifies competitive products, their strengths and weaknesses and accordingly recommends appropriate marketing strategies to achieve sales SALES MANAGEMENT Partners with NSM and AMs on projects such as salesforce right sizing and territory management for existing brands and also new launches Partners with TM to improve salesforce effectiveness ie disease state and product knowledge training Supports and partners with Area Managers and Salesforce on execution of brand strategies; engage with Area Managers proactively for feedback on marketing activities and materials – to drive continuous innovation and improvement of PMs’ developed materials and activities PERSONAL CAREER DEVELOPMENT Strives to achieve Marketing Excellence standards by seeking learning opportunities for upskilling pharma/healthcare marketing knowledge, facilitating best practices sharing, sharing the learnings of digital marketing and channels management etc QUALIFICATIONS Bachelor's degree in Pharmacy or related field, MBA would be an advantage. Minimum 1-3 years experience in pharmaceutical business. Proactive, highly motivated, well-organized and good interpersonal skills. Excellent presentation/training skill. Computer literate and strong command of both written and spoken English.",Healthcare & Medical
Medical Science Liaison - MSL Pharma,Robert Walters Thailand,Bangkok,Pharmaceuticals & Medical Devices,Full time,,,"An exciting Medical Scientific Liaison (x1 vacancy) job has just become available at one of the most respected global pharmaceutical company brands based in Bangkok. Reporting directly to the Medical Advisor this is a role for a Medical Scientific Liaison who is a leader in their field. About the Medical Science Liaison - MSL Pharma Role: In this business-critical role you will play a vital role in establishing and maintaining relationships with healthcare professionals, KOLs , and other stakeholders in the medical community. You will serve as a scientific expert, providing crucial information and support related to our products and therapies. This role offers a competitive base salary with attractive benefits. Key Responsibilities : Act as a liaison between various internal departments, ensuring the seamless flow of medical and scientific insights. Facilitate effective cross-functional communication and integration Build and maintain strong relationships with healthcare professionals, physicians, and key opinion leaders within the assigned therapeutic area Serve as a scientific resource to educate healthcare professionals on our products, therapies, and their clinical applications Stay current with scientific literature and clinical data to provide valuable insights to internal teams and external partners Collect and relay valuable feedback and insights from healthcare professionals to contribute to product development and improvement Attend medical conferences and symposia to network and stay informed about the latest developments in the field To succeed in the Medical Scientific Liaison job, you will need to have the ability to work effectively and co-operatively with the Medial Affair teams, cross functional and internal matrix. Key Requirements: Bachelor's degree in pharmacy or life science, post-graduate degree a plus Prior experience as an MSL or in a similar role is a plus Fluent in English Experience in pharmaceutical marketing and/or sales, a plus Able to communicate clearly, concisely and effectively with others, both one-on-one and in a group to drive the business forward Sound analytical and problem-solving skills Proficient in Windows, particularly MS Office - Excel, Word, PowerPoint and Outlook Strong communication and influence skills - Delivers an organised, coherent recommendation or point of view (orally, written and presented) to key partners to support business directions. Ability to communicate across a breadth of functions and levels Entrepreneurial spirit - Ability to manage ambiguity and reach logical conclusions. Self-starter/dedicated and has a pioneering spirit. Takes initiative and follows-through on commitment to achieve results This international pharmaceutical company needs no introduction and is recognised as the leader in their field of expertise. The culture is demanding but if you are confident and have a can-do attitude the potential rewards are significant. The company is also very focused on developing and training their people to the highest standards. If you are driven, determined and want to take the next step in your career, this is the role for you. Great career progression opportunities await the right person in this exciting Medical Scientific Liaison job. Apply today to this new opportunity with Sujintra T. (B.Sc. in Pharm , MBA). at sujintra.thairatanakul@robertwalters.co.th . Due to the high volume of applications, our team will only be in touch if your application is shortlisted. Robert Walters Recruitment (Thailand) Limited Recruitment License No.: น. 1188 / 2551",Healthcare & Medical
Applied Thai Traditional Medicine/แพทย์แผนไทย/แพทย์แผนไทยประยุกต์ (รับหลายอัตรา),Nature Herbs International Holding Company Limited,"Bang Rak, Bangkok",Pharmaceuticals & Medical Devices,Full time,20000.0,29999.0,"คุณสมบัติผู้สมัคร สำเร็จการศึกษาระดับปริญญาตรี สาขาการแพทย์แผนไทย หรือการแพทย์แผนไทยประยุกต์ มีใบอนุญาตเป็นผู้ประกอบวิชาชีพการแพทย์แผนไทย ด้านเวชกรรมไทย เภสัชกรรมไทย นวดไทย และผดุงครรภ์ไทย หรือมีใบอนุญาตเป็นผู้ประกอบวิชาชีพการแพทย์แผนไทยประยุกต์ มีประสบการณ์ทำงานในสถานพยาบาล อย่างน้อย 2 ปี จะได้รับการพิจารณาเป็นพิเศษ หากมีประสบการณ์พอกยา เผายา สุมยา รมยา นั่งถ่าน นึ่งยา ย่างยา ฯลฯ มีประสบการณ์ความรู้ความชำนาญทางด้านการตั้งตำรับยา การใช้ยา/จ่ายยาสมุนไพร จะพิจารณาเป็นพิเศษ มีความสามารถในการใช้โปรแกรม งาน Application ต่างๆ ได้เป็นอย่างดี เช่น Google Drive, Gmail และ Microsoft office(Word, Excel, PowerPoint) มีความสามารถในการให้คำปรึกษา ชอบพูดชอบคุย เป็นผู้พูดและผู้ฟังที่ดี มีทักษะในการติดต่อสื่อสาร เจรจาที่ดีและประสานงานกับฝ่ายต่างๆ ได้ดี มีสุขภาพกายและจิตที่ดี บุคลิกภาพเหมาะสมกับการปฏิบัติหน้าที่ มีความขยัน อดทน กระตือรือร้น ฉับไว และละเอียดรอบคอบสามารถวิเคราะห์ข้อมูลได้อย่างรวดเร็วในการทำงาน มีความซื่อสัตย์รับผิดชอบต่อหน้าที่ สามารถปรับตัวให้เข้ากับการทำงานใหม่ๆ และมีความอดทนต่อแรงกดดันได้ดี มีมนุษย์สัมพันธ์ ทัศนคติที่ดี ใส่ใจส่วนรวม สามารถเปิดใจ และมุ่งมั่นตั้งใจในการเรียนรู้สิ่งใหม่พัฒนาตัวเองอยู่ตลอดเวลา อ่านวิเคราะห์ข้อมูลวารสารวิชาการ ภาระ และหน้าที่ สามารถนำความรู้ด้านเวชกรรมไทยมาใช้ในการวินิจฉัยโรค ด้วยการซักประวัติ การตรวจร่างกาย การใช้เครื่องมือ หรืออุปกรณ์ทางการแพทย์ เพื่อการฟื้นฟูสุขภาพ การส่งเสริมสุขภาพ การป้องกันปัญหาสุขภาพ ให้คำแนะนําหรือส่งต่อผู้ป่วยได้อย่างเหมาะสม สามารถนำความรู้ด้านเภสัชกรรมไทย มาใช้ในการพิจารณาตั้งตำรับยาแผนไทย การจ่ายยาสมุนไพร และผลิตภัณฑ์จากสมุนไพรให้กับผู้ป่วย ควบคุมการผลิต ตรวจสอบ วิเคราะห์ และควบคุมคุณภาพยาแผนไทย และผลิตภัณฑ์จากสมุนไพร ปฏิบัติงานด้านการนวดไทย และผดุงครรภ์ไทยได้อย่างมีประสิทธิภาพ มีทักษะในการอ่าน วิเคราะห์ สรุปผลข้อมูลงานวิจัยทางวิทยาศาสตร์ และนำมาประยุกต์ใช้ให้เหมาะกับงานที่ได้รับมอบหมาย มีจิตวิทยาและทักษะในการสื่อสาร เข้าใจความรู้สึกและความวิตกกังวลของผู้ป่วย พร้อมทั้งอธิบายให้คำปรึกษาแนะนำการดูแลสุขภาพทั้งกาย จิตใจ และสังคมของผู้ป่วย รวมถึงประชาชนทั่วไปให้มีสุขภาพสมบูรณ์ พัฒนาและให้ความรู้เกี่ยวกับผลิตภัณฑ์แก่ทีมขาย และลูกค้า ประสานงานให้ความร่วมมือ การติดต่อสื่อสารภายใน และภายนอกองค์กร วิเคราะห์ปัญหางานบริการ พร้อมหาแนวทางในการแก้ไข ปรับปรุง ปฏิบัติงานอื่นๆ ตามที่ได้รับมอบหมาย มีทักษะในการอ่าน วิเคราะห์ สรุปผลข้อมูลงานวิจัยทางวิทยาศาสตร์ และนำมาประยุกต์ใช้ให้เหมาะกับงานที่ได้รับมอบหมาย -มีจิตวิทยาและทักษะในการสื่อสาร เข้าใจความรู้สึกและความวิตกกังวลของผู้ป่วย พร้อมทั้งให้คำปรึกษาแนะนำการดูแลสุขภาพทั้งกาย จิตใจ และสังคมของผู้ป่วย แนะนำการทานยาสมุนไพรให้กับผู้ป่วย สถานที่ทำงาน ใกล้ BTS ศาลาแดง และ MRT สีลม สวัสดิการบริษัทฯ : ค่าทำงานล่วงเวลา -ค่าคอมมิชชั่น -อื่นๆ ตามข้อตกลงของบริษัท",Healthcare & Medical
Sales Manager- Medical / Surgical Devices (BKK & Central Area),KellyOCG Singapore Pte Ltd.,"Sathon, Bangkok",Pharmaceuticals & Medical Devices,Full time,55000.0,69999.0,"We at KellyOCG are looking to hire for our esteemed Global client based in Bangkok- Sathorn, the client is a leading manufacturer of orthopedic implant products head office in USA. The role of the Sales Manager is responsible to lead and direct Sales Representatives within Thailand and achieve sales objectives for the region Attend surgery cases when needed Coaching and developing subordinates to make sure they’re certified to work routine effectively. Solve and handle logistics problems, complaints etc. in the responsibility area. Manage key surgeons expectations in terms of education support to align with company policy. Enforce accurate sales forecasting and phasing to meet assigned sales budgets. Formulate forward thinking and achievable business plans, sales & marketing related to exceed sales objectives. Maintaining logical and equitable sales territory boundaries within the region Effective staffing of organization, including hires and dismissal of employees when needed. Education/ Experience Requirements Education The successful candidate must possess the Degree in Science or related discipline (preferred GPA 3.0 & above) Experience The candidate must have the following level of experience in, or knowledge of; Minimum eight (8) years of hospital experience with a minimum of three (3) years sales management or business management experience in medical devices (insertion products) & Corporate international company Demonstrated ability to learn functional/technical skills and behavioral competencies. Extensive experience in competing and succeeding in the marketplace and with diverse specialty product portfolios. Experience in analyzing sales data and interpreting trends, implications etc. Previous work experience in sales principles and applying them in a commercial business environment. Proven people management leadership and project team participation. Travel Requirements Need to travel in local, work outside of normal business hours and over the weekends in order to achieve expected objectives. If you are looking for a challenging sales role apply now, we have sales representative, area sales manager role open as well. The shortlisted candidates will be contacted soon!!",Healthcare & Medical
Quality Management Systems Specialist - Medical Device,Hays - Asia Pacific,Bangkok,Pharmaceuticals & Medical Devices,Full time,,,"Your new company This multinational Medical Company is famous for its aspirational and exceptional speciality medical devices. Its office in Thailand offers a world-class working environment amongst multinational colleagues. Due to market growth, a permanent Quality Assurance Regulatory Affairs Specialist is needed to join the team in the Bangkok Office. Your new role As a key member of the team, you will be trusted with Quality and Regulatory Affairs tasks. You will be required to support the team with setting up the quality system. You will also have the opportunity to mentor and provide guidance to other members of the team. What you'll need to succeed Ideally, you will have at least 3 years of experience within Quality Assurance in the medical industry. Prior experience as a Quality Assurance Regulatory Affairs specialist will be an asset. An eye for detail and possessing excellent communication skills Strong knowledge of Quality Systems will be necessary. What you'll get in return For your experience and expertise in the industry, you will be rewarded with: Excellent opportunity with one of the most attractive employers in the business Exposure in the diverse Global Market Autonomy and opportunities to develop into a more senior role Competitive compensation package including consistent career development What you need to do now Click 'Apply Now"" if you are interested in this role. For further details or a confidential discussion on other opportunities, please contact Korn Jongsaratis at Hays on +66 2 460 6458 or email korn.jongsaratis@hays.co.th At Hays, we value diversity and are passionate about placing people in a role where they can flourish and succeed. We actively encourage people from diverse background to If you're interested in this role, click 'apply now' to forward an up-to-date copy of your CV, or call us now. If this job isn't quite right for you, but you are looking for a new position, please contact us for a confidential discussion on your career.",Healthcare & Medical
Product Manager - ETC,Zuellig Pharma Ltd.,"Khlong Toei, Bangkok",Pharmaceuticals & Medical Devices,Full time,,,"Roles and Responsibilities: To create and implement marketing plan and promotional activities To prepare annual forecast and promotion budget and decide on promotional strategies of each product responsibility To develop, create promotional strategies, implement and control of marketing activities within agreed budget in order to achieve the company’s goal To acquire market information concerning competitors, market situation and utilize them to improve sales and marketing activities To train sales force to have a good product knowledge To set up or organize group seminar or group presentation to customers Minimum Qualifications: Bachelor’s Degree in Pharmaceutical Sciences or related fields Minimum 3 years of experience in pharmaceutical products/consume products or sales management will be an advantage Experience in Aesthetic field is preferable. Experience in conducting/writing marketing plan is preferable Creative, initiative, Good communication skills Good command in English Computer literacy Disclaimer: To comply with the data protection law, Zuellig Pharma will collect, process, and disclose your data in compliance with the purposes set out in our Privacy Policy. You can read more at https://www.zuelligpharma.com/privacy-policy.",Healthcare & Medical
Product Manager - B.Grimm Pharma,B.Grimm Pharma (Thailand) Ltd.,Bangkok,Pharmaceuticals & Medical Devices,Full time,,,"Job Summary: The Product Manager in the pharmaceutical sector plays a pivotal role in managing and promoting pharmaceutical products throughout their lifecycle. This position involves strategic planning, market analysis, and collaboration with cross-functional teams. Key Responsibilities: Manage the entire lifecycle of pharmaceutical products, from development to commercialization. Develop and implement strategies for product introduction, growth, and maturity phases. Conduct market research to understand trends, competitor activities, and customer needs. Analyze market data to identify opportunities and threats in the pharmaceutical sector. Develop product positioning strategies to differentiate pharmaceutical products in the market. Collaborate with marketing teams to create effective branding and promotional campaigns. Work closely with R&D, sales, marketing, and regulatory affairs teams. Coordinate cross-functional efforts to ensure successful product development and launch. Provide training to sales teams on pharmaceutical product features, benefits, and competitive advantages. Develop training materials and conduct sessions to enhance product knowledge. Develop and manage budgets for product-related activities. Optimize resource allocation to achieve financial goals. Ensure that product-related activities comply with pharmaceutical regulatory requirements. Collaborate with regulatory affairs teams to secure necessary approvals. Collaborate with sales teams to develop effective sales strategies. Provide support in terms of product information, promotional materials, and customer engagement. Gather feedback from the market and customers to identify areas for improvement. Propose innovative solutions and product enhancements based on market insights. Qualifications and Skills: Bachelor's degree in Pharmacy, Business, Marketing, Pharmacy, or a related field (MBA is a plus). Proven experience in product management within the pharmaceutical industry. In-depth knowledge of pharmaceutical products, market dynamics, and regulatory requirements. Strong analytical and strategic thinking skills. Excellent communication and presentation abilities. Ability to collaborate effectively with cross-functional teams. Results-oriented with a focus on achieving product-related objectives. Familiarity with pharmaceutical regulatory requirements. Work Location: Bangkok Working Days: Monday - Friday Company Website: https://bgrimmgroup.com/our-businesses/healthcare/b-grimm-pharma/ Interested applicants can apply directly by click ""Apply Now"" All applicant will be treated strictly confidential. We thank all applicants for their interest, however, only those selected for an interview will be contacted.",Healthcare & Medical
Regulatory Affairs Manager - Dermatology,Page Group Thailand,Bangkok,Pharmaceuticals & Medical Devices,Full time,,,"Lead regulatory efforts to a global pharmaceutical company, ensuring timely submissions and compliance while fostering Health Authority relationships. Requirements include a pharmacy degree, Thai pharmacist license, and 8+ years of international regulatory affairs experience. Description Lead the development and implementation of regulatory strategies, providing proactive regulatory advice for local business strategies, taking into consideration feasibility, requirements, and timelines while considering local business needs. Ensure the timely and high-quality submission of regulatory affairs applications, including new product registrations, geographical extensions, and variations across prescription drugs, OTC drugs, cosmetics, and medical devices, aligning with country-specific business objectives. Conduct regulatory maintenance for registered products or ingredients, overseeing product inserts, submissions of variations, and permits to ensure compliance with government, industry, and corporate requirements throughout the product life cycle. Enforce the implementation of Global Regulatory Affairs mandatory standard operating procedures and training at the local level. Review and approve promotional and non-promotional materials, ensuring compliance with local regulations, code of conduct, and internal guidelines. Communicate progress of applications and changes to registered details to local and global stakeholders promptly. Evaluate proposed product labels for regulatory assessment, submitting label changes to relevant health authorities to achieve competitive labels while adhering to ethical standards and facilitating early commercial launch. Manage in-house regulatory files, documentation, and Regulatory Information Management System (RIMS) databases, ensuring compliance and up-to-date records. Support and facilitate the launch of new products by collaborating with business units, supply chain, manufacturing, finance, corporate, and general management as necessary. Develop and maintain effective working relationships with Health Authorities. Oversee the company's compliance program, ensuring adherence to global guidelines, local laws, and regulations, and promoting a culture of integrity. Monitor and uphold compliance with corporate standards and local regulations regarding interactions with Healthcare Professionals (HCPs) and Public Officials. Lead, coach, retain, develop, and motivate team members within the regulatory affairs function. Foster positive cross-functional relationships with other departments. Coordinate with Corporate for local Trademarks and address other related local legal issues. Perform any additional duties related to Regulatory Affairs, Compliance, and Vigilance. Profile Requirements: Bsc in pharmacy and be a licensed pharmacist by the Pharmacy Council of Thailand. Possess a minimum of 8 years of work experience in regulatory affairs within an international environment. Have a strong working knowledge of medicines, medical devices, and cosmetics registration procedures, as well as regulatory aspects in Thailand. Job Offer Fixed and variable bonus, allowances To apply online please click the 'Apply' button below. For a confidential discussion about this role please contact Weeranach Suttprasert on +66 2 013 5100 .",Healthcare & Medical
Physiotherapist / Occupational Therapist / Speech Therapist,Raffles Medical Group (Hong Kong) Limited,Overseas (from Hong Kong),"Physiotherapy, OT & Rehabilitation",Full time,,,"Are you a Healthcare Professionals who looks to significantly improve the lives of those in need? Are you someone who strives to provide excellent patient care? Do you want to work abroad as a Physiotherapist / Occupational Therapist / Speech Therapist in Singapore. What We Offer An opportunity to work in Singapore. An opportunity to work in one of the Singapore's best health systems. An opportunity to touch the life of others, and make a difference in them. Highly competitive compensation package, including housing allowances, medical benefits, performance bonuses, shift and overtime pay. Your Career As the Physiotherapist / Occupational Therapist / Speech Therapist with PeopleSolve, a subsidiary of the Raffles Medical Group, you will ensure accurate patient documentation, records, and data to reflect treatment provided and meet standards. Your role involves providing clinical assessment, analysis and provision of clinical diagnosis for patients to determine their need for intervention within a specialist area. This role is based in Singapore and you will be hired in one of our healthcare facilities, based in Singapore. Your Role Document patient records with full accuracy. Utilize evidence-based practice to plan, implement, evaluate, treat, and advance patient care to improve health status. Formulate appropriate treatment plans and works collaboratively with a multidisciplinary healthcare team to provide quality care for patients. Communicate and make recommendations to all relevant disciplines of staff to maximize patient care. Your Experience 3+ years of relevant experience as a therapist. Track record in supporting patients and helping others to improve their health. Strong background in academic. Good interpersonal and communication skills. Ability to work in Singapore. Good proficiency in the English language (speaking and writing); other languages a plus. Graduate with a Degree in Physiotherapy / Degree in Occupational Therapy / Degree in Speech and Language Pathology or equivalent. Fresh graduates with good academic results are welcomed to apply as well. Work Location: Singapore To Apply https://www.careers-page.com/peoplesolve/job/QV76YV46 [link removed]",Healthcare & Medical
Registered / Enrolled Nurse,Raffles Medical Group (Hong Kong) Limited,Overseas (from Hong Kong),Nursing - General Medical & Surgical,Full time,,,"Are you someone who looks to significantly improve the lives of those in need? Are you someone who strives to provide excellent patient care? Do you want to work abroad as a Nurse in Singapore? What We Offer An opportunity to work in Singapore. An opportunity to work in one of the Singapore's best health systems. An opportunity to touch the life of others, and make a difference in them. Highly competitive compensation package, including housing allowances, medical benefits, performance bonuses, shift and overtime pay. Your Career As a Registered Nurse or Enrolled Nurse with PeopleSolve, a subsidiary of the Raffles Medical Group, you will provide professional nursing service and patient care in accordance with established nursing policies and procedure and standard operating procedures of nursing care and practices. Your role involves monitoring patient’s condition and assessing their needs to provide the best possible care and advice. This role is based in Singapore and you will be hired in one of our healthcare facilities, based in Singapore. Your Role Observe and interpret patient’s symptoms and communicate them to the doctors. Document patient records with full accuracy. Perform routine procedures (e.g. administering injections, blood pressure measurements, blood taking, etc.) and fill in patients’ charts. Provide nursing care, bedside care and patient education when necessary Be proficient in the use of medical equipment for specialized areas/units Assist doctors and attend to emergency calls whenever necessary. Your Experience 3+ years of relevant experience as a Nurse. Possess valid nursing registration with the Nursing Council. Track record in supporting patients and helping others to improve their health. Strong background in academic. Good interpersonal and communication skills. Ability to work in Singapore. Good proficiency in the English language (speaking and writing); other languages a plus. Graduate with a Diploma / Degree in Nursing or equivalent. Work Location: Singapore To Apply https://www.careers-page.com/peoplesolve/job/L57VX9R5 [link removed]",Healthcare & Medical
Medical Representative for Oncology Team (Southern area  : 1 position),Fresenius Kabi Thailand Ltd.,Southern Region,Pharmaceuticals & Medical Devices,Full time,,,"Job Highlight Responsible for maximizing sales and meet target in assigned territory, drive existing accounts and develop new by portfolio products as well as service clinical information to add value  to HCPs & patients, and establish long-term relationships with key customers. Qualification requirement: Education: Bachelor's Degree or higher in Pharmaceutical Sciences, or related Sciences Experience minimum 1-2 years working experience in sales, preferable in the pharmaceutical industry Good command of English Selling, analytical, negotiation and problem-solving skills Positive attitude, passion to learn new things, self-driven, self-development to grow with the company, and integrity Competence Requirements: Knowledge and experience in products portfolio If you are dynamic, enthusiastic and energetic to be working in the highly competitive market and international environment. Please send your resume with expected salary to HR Department Fresenius Kabi (Thailand) Ltd. 93/1 GPF Witthayu Tower B, 10th  Floor Room No. 1001-1003 , Wireless Road Lumpini, Pathumwan, Bangkok 10330 THAILAND Website : www.fresenius-kabi.com [link removed]",Healthcare & Medical
Medical Affairs & Pharmacovigilance Lead,Substipharm Biologics Limited,"Pathum Wan, Bangkok",Pharmaceuticals & Medical Devices,Full time,,,"Based in Bangkok, Thailand, the position holder will be responsible for the regional medical affairs activities and communication and establishment of Pharmacovigilance system in Substipharm Biologics at the region and in countries where Substipharm Biologics is present or where its product(s) are being commercialized. The position is the main lead in medical information updates, sharing and exchanges with the stakeholders; management of the experts, KOLs and advisory board. The position is responsible for monitoring the safety of medicines in normal clinical use and during clinical trials, and routine vaccination program. Oversee adverse events case investigations and reporting ensuring that all safety reports received from any source are processed and reported according to appropriate regulatory requirements and company processes. Provide answers to medical information requests to ensure a safe use of the products with respect to the terms of the marketing authorization dossier. In performing the duties, the position holder shall perform tasks including but not limited to the following: Routine Medical Information and Medical Affairs Activities: Set up of Frequent Asked Questions document to support medical information activities at a local and regional level, Contribution to and/or validation of type II medical information queries, Represent the point of contact for local distributors at Substipharm Biologics. Regular update of all the medical information contents of all marketing assets and medical communications to stakeholders. Support the mapping of experts and KOL and lead the development and implementation of stakeholder (KOLs and experts) management plan, including advisory board in the region. Organize presentation at medical events like congresses, symposium and can make presentation as spokesperson for the company in such events. Organize and run medical expert/ advisory board meetings related to the product(s). Establishment of Pharmacovigilance System at Substipharm Biologics: Coordinate and manage all stakeholders in order to ensure the smooth transition of PV system from Sanofi, supervise and monitor Substipharm Biologics’ vendor and also ensure the system in all local countries to be in place. Pharmacovigilance system establishment requires a great deal of expertise in risk management planning, data collection, analysis, and writing/reporting standards. Set up of Medical Information System at Substipharm Biologics: Ensure Medical information requests are coordinated and answered properly in order to ensure the smooth transition of Medical Information System from Sanofi to Substipharm Biologics. Routine Pharmacovigilance activities: Ensuring that the global compliance of the PV system is in place at the regional level. Coordination of activities between the local distributors and partners, the manufacturing site, and the PV service provider for the Company on PV cases reporting, complaints reporting, PV complaints reconciliations, PV monitoring and other relevant PV activities. Represent as the main point of contact for PV service provider for the Company. Transfer any PV case received to the PV service provider for the Company. Having the awareness of any conditions or obligations adopted as part of the marketing authorization relating to the safety of the product, including risk management plans, and risk minimization measures. With the support of PV service provider for the Company: Having an overview of the product safety profile and any emerging safety concern, Review and approve post-authorization studies protocols, and safety reports submitted to authorities, Ensuring a full and prompt response to any request from competent authorities, Providing any other information relevant to the benefit-risk evaluation to the competent authorities, Providing inputs into the preparation of regulatory actions in response to emerging safety concerns (e.g., variations, urgent safety restrictions, and communication to the patients and healthcare professionals). Qualifications: A degree in Medicine, Pharmacy or Nursing Experience in Pharmacovigilance operations Experience in Medical Affairs and/or Medical Information System is a plus Fluent in English Project Management and People Management Skills are favorable Required Skills and Competencies: Analytical and problem-solving skills Excellent communication skills, both written and verbal Attention to details. Ability to work in a fast-paced environment. Positive personality in interacting with key external and internal stakeholders Benefits Social Security Fund Health/Life Insurance Traveling Allowance (depended on position) Provident fund Performance bonus Annual leave 10 days Casual leave or personal leave 4 days Etc. as company standard. Work Location : Samyan Mitrtown connected by MRT Sam Yan Contact: Company: Substipharm Biologics, 24th Floor, Samyarn MitrTown, Bangkok, Thailand Dr Joselito Sta. Ana, Head of Asia Region, Substipharm Biologics, Mobile phone number: + 66 65 969 6339 .",Healthcare & Medical
Country Brand Lead,Pfizer (Thailand) Limited,Bangkok,Pharmaceuticals & Medical Devices,Full time,,,"Role Summary The Country Brand Lead (CBL) is responsible for management of a designed product group to achieve planned sales, profit and other marketing objectives. This includes owning brand strategies, collaborating with cross-functional stakeholders to tailor strategies and tactics for the market, drive product growth, forecast revenues and operating expenses, and achieve revenue and profitability targets. Key Responsibilities Manage all aspects of launch for migraine product and securing for hypertension portfolios in Thailand, including setting local vision/ direction and coordinating cross functional needs Drive innovation in a highly dynamic and competitive market by challenging the status quo Tailor regional/global brand strategies to local market needs, and define local priorities for key brands with tactical implementation plan to prepare for execution and tailors as appropriate for segments and leverage best practices Allocate and execute country brand budget Manage local agencies for trans-creation (budget, scope, timing, and quality of project) Forecast brand performance and track progress towards target Lead Field Force training on product positioning and strategies Provide cross-functional brand leadership – across Field Force, account management, medical, market access and policy, legal, regulatory, etc. Partner with Medical to educate KOLs on emergent medical research, differentiated product attributes and patient advocates Build and maintain relationships with key external stakeholders such as KOLs and policy makers Key Accountabilities/Deliverables Accountable Brand Plan: local commercial strategies derived from proactive customer engagement and competitive insights. Tactical Plan: Detailed tactical planning with A&P budgets coupled with flawless execution of tactical planning aligned with timelines and budget Active prioritization, allocation and execution of  country brand budget ; making trade off decisions based on the best ROI for the business Monthly commercial performance insights;  opportunities and risks assessment in line with market evolution Create and maintain a local team culture that challenges the status quo, values collaboration and supports innovation. Campaign Development:  Adapt regional/global content to specific country needs Promo Meetings:  Speaker identification, drive content and manage compliance review of materials Local POAs Shared Accountability w/ Cross-functional Stakeholders Brand plan : Local cross functional strategies based on competitive insights with relevant cross functional teams Develop Country Op Plan, Long-range forecasting, influence sales targets and brand A&P allocations Revenue and resource adjustments as needed (with BU Lead and RTAL) FF capability building through insights and training  (with Sales Managers/ trainers) Develop promotional meetings strategy  (with RTAL) Validate brand-specific messages, design training (w/medical, regulatory) Develop awareness campaigns, congress content (w/ KOLs) in partnership with Medical Qualifications: 5 years & up of marketing and sales experience in pharma with experience in new product launch and/or generic protection Neurology/CV experience preferred Bachelor’s Degree in Pharmaceutical Science is required, Master’s degree or MBA is preferred #LI-PFE Pfizer is an equal opportunity employer and complies with all applicable equal employment opportunity legislation in each jurisdiction in which it operates. Marketing and Market Research#LI-PFE",Healthcare & Medical
Pullet 1-5 Supervisor,Cargill Group Thailand (กลุ่มบริษัทคาร์กิลล์ ประเทศไทย),Saraburi,Pharmaceuticals & Medical Devices,Full time,,,"Ensure business activities comply with regulations and laws and work with regulatory agencies to provide guidance and advice. Examine current regulations and assess and prioritize emerging trends in food and feed safety and quality to determine the current and potential medium term impacts. Provide thought leadership in regulatory and scientific affairs area in the country including short and medium term emerging issues. Inform and advise leaders on regulatory issues and changes that could potentially affect the business or the company's freedom to operate in the country across business. Handle a portfolio of audit assignments, develop plans and deliver audits that cover identified risk areas and that appropriate corrective actions are agreed on with auditees. Independently solve moderately complex issues with minimal supervision, while escalating more complex issues to appropriate staff. Other duties as assigned",Healthcare & Medical
"Manager, Head of D2C (CE)","Thai Samsung Electronics Co., Ltd.",Bangkok,Pharmaceuticals & Medical Devices,Full time,,,"Position Summary Role and Responsibilities Skills and Qualifications • May lead a small team of professionals with limited control over budget spending or HR management such as recruiting or dismissal and supervises mentoring and coaching for team members • Typically implements short-term action plans rather than developing policy, process or strategy • Enhances or Improves methods or procedures and provides coaching to team members to ensure successful outcome • Has deep knowledge on one job area or broad knowledge on several job areas • Typically requires at least 8 years of related experience and a Bachelor's degree; or 6 years and a Master's degree; or a PhD with 3 years * Please visit Samsung membership to see Privacy Policy, which defaults according to your location. You can change Country/Language at the bottom of the page. If you are European Economic Resident, please click here.",Healthcare & Medical
