Job_Title,Company,Location,Job_Position,Job_Type,Salary Min,Salary Max,Job_Description,Tag
Lawyer/ทนายความ,"PRAKET FILM CO., LTD.",Samut Prakan,Corporate & Commercial Law,Full time,,,รายละเอียดงาน ว่าความด้านคดีต่างๆตามที่บริษัทมอบหมาย รับผิดชอบดำเนินการฟ้องร้องและแก้ต่างคดีให้กับบริษัทในคดีทุกประเภท ทั้งแพ่ง และอาญา ดำเนินการร่างสัญญา ตรวจร่างสัญญา ตีความร่างสัญญา จัดเตรียมเอกสาร และรวบรวมข้อเท็จจริงเกี่ยวกับการฟ้องร้อง ต่อสู้คดี โต้แย้ง ทั้งในชั้นพนักงานสอบสวนศาล ติดต่อประสานงานกับหน่วยงานราชการหรือหน่วยงานอื่นๆที่เกี่ยวข้อง ดำเนินการค้นคว้า ศึกษาข้อกฎหมาย และคำพิพากษาศาลฎีกา รวมทั้งการให้ความเห็นในทางกฎหมาย คุณสมบัติผู้สมัคร วุฒิการศึกษาปริญญาตรี สาขานิติศาสตร์ หรือ เนติบัณฑิต มีใบอนุญาตให้เป็นทนายความ มีความรู้ทางด้านกฎหมาย สามารถเดินทางไปปฏิบัติงานนอกสถานที่ (ต่างจังหวัด)ได้ มีความรับผิดชอบ มีความขยัน อดทน ซื่อสัตย์ และตรงเวลา สามารถทำงานภายใต้ความกดดันได้ดี สวัสดิการ ตามโครงสร้างบริษัท,Legal
International Transaction Lawyer (M&A),The Siam Cement Public Company Limited (SCG),"Bang Sue, Bangkok",Corporate & Commercial Law,Full time,,,"Most of the work involves international dimensions and ranges from commercial contracts, cross-border transactions and M&A deals of various sizes. The lawyer will also be required to work on a broad mix of challenging transactions, including public and private M&A (including divestments), joint ventures, start-ups, and securities offerings. Responsibilities: Review and negotiate commercial contracts for cross border transactions, including complexed transactions in multiple jurisdictions Provide legal advice and recommendations to business units on various issues in relation to commercial contracts, regulatory compliance and M&A investments Participate in M&A deals, including conduct legal due diligence, prepare, negotiate and provide advice on M&A transaction documents such as share purchase agreement, shareholders agreement and JVA, prepare legal opinion, and facilitate signing and closing Participate in business restructuring projects (such as amalgamation, merger and EBT), including preparation of transaction documents. Manage external foreign legal advisors. Contact and coordinate with foreign government authorities. Qualifications: Bachelor’s or higher degree in Law 2-7 years’ experience in legal profession in the field of commercial contracts or M&A (reputable law firms or multinational company) Fluent in English both verbal and written Knowledge and understanding about listed company, corporate governance principles and best practices Fundamental knowledge on tax issues related to M&A and international transactions Good interpersonal skills and the ability to work well with others Able to work independently and travel overseas for work Having ability to prioritize work and to work well under pressure Analytical and problem-solving skills, particularly ability to think spontaneously Notary public license, knowledge in ESG and business literacy are a plus",Legal
Junior / Senior lawyer/ทนายความ,"Rodl & Partner, Ltd.","Sathon, Bangkok",Generalists - Law Firm,Full time,25000.0,34999.0,"Junior / Senior lawyer Qualifications: Bachelor’s degree or higher in law 1-2 years of legal work experience Excellent in English language skill Good command of computer literacy skills Positive attitude J ob description: Prepare the applications and/or necessary documents for registration, license, permission, or certificate with the government authorities or any third parties, Draft, review, comment on legal documents, contract, agreement including giving legal opinion/advice, Research on or update the new laws or regulations of Thailand, Liaise/negotiate with the authorities or any third parties and support legal team/colleagues.",Legal
Senior Legal,BBGI Public Company Limited,"Phra Khanong, Bangkok",Corporate & Commercial Law,Full time,,,"Responsibilities . Take full accountabilities for all legal matters, including providing legal advice for commercial view. Drafting, reviewing and revising a wide range of agreements and legal documents. Perform extensive legal research and updated on the latest laws and regulations. Participate in meetings and handle all correspondence with relevant individuals. Efficiently manage team resources and consider the economic aspects of assignments. Qualifications Bachelor's or Master's degree in law or a related field. Having a minimum of 5 years of experience in corporate and commercial law, preferably with an international law firm or legal consulting firm. strong business acumen, leadership skills, and a deep understanding of significant legal and economic trends. Having experience in M&A is advantage. Good command of computer literacy especially in MS Office and the internet. TOEIC 700 or above, indicating a high level of English proficiency. Exhibit excellent written and verbal communication abilities in both English and Thai languages.",Legal
Legal Counsel,ELCA (Thailand) Ltd.,"Bang Rak, Bangkok",Generalists - In-house,Full time,,,"As a member of our regional legal team, we are looking for a high caliber Thai Legal Counsel to provide general legal support and advice for our Thailand market (especially labor law, data privacy, marketing, intellectual property, commercial, retail, distribution, supply chain, procurement, e-commerce, corporate governance) and develop our local legal governance framework and in-house legal expertise for the market.  You will also support our Asia Pacific Regional Legal Director on Southeast Asia initiatives occasionally. Role and responsibilities Advice, draft, review and negotiate all legal related issues for business contracts and transactions including but not limited to corporate governance, compliance, licensing agreements, marketing, supply chain and procurement, distribution, retail agreements, leases, vendors agreements, digital activities, influencer engagement, contentious matters, dispute resolution, intellectual property and marketing/advertising claims etc. Ensure to implement legal policies and guardrail and review standards in line with APAC regional and corporate legal policies for Thailand business affiliate Partner with external counsels when needed (especially dispute resolution, government inquiries and investigations) and oversee their service to meet our legal function’s goals on cost and quality management for our business Provide business clients education and training on relevant legal issues, develop processes and forms to support Thailand business affiliate’s needs with efficiency. Understand in depth business dynamics, new regulation and legislative trend of Thailand market so to effectively partner with business to advise and consult with all levels of the organization including senior leadership to identify critical legal issues, assess potential legal options, and provide individuals and teams with risks and legal analysis and pragmatic legal solutions. Qualifications Qualified to practice law in Thailand Degree in law with at least five (5) years’ post-qualification experience in a reputable law firm and/or in-house legal department preferably with experience working in multinational cosmetic/beauty or FMCG industries covering Thailand or Southeast Asia Experience in complex commercial, distribution, retail, procurement, intellectual property contracts, corporate compliance, marketing claims, digital e-Commerce regulations, governance and dispute resolution Solid understanding and experience in general privacy, consumer protection and labor law issues for Thailand market Strong skills in effectively collaborating with global and regional legal teams to populate insightful, in depth innovative/strategic/holistic in-house legal analysis A team player who is business savvy and be able to collaborate effectively and proactively with international and cross-functional teams Results driven with excellent communication skills to all levels of business counterparts, being able to translate legal advice into context that can be easily understood by non-legal background businesspersons Native Thai speaker and fluent in written and spoken English",Legal
Compliance Manager/ผู้จัดการ/ผู้จัดการอาวุโสฝ่ายกำกับดูแลกิจการ,MBK Public Company Limited,"Pathum Wan, Bangkok",Generalists - In-house,Full time,,,"หน้าที่ความรับผิดชอบ (1) จัดทำแบบแสดงรายการข้อมูลประจำปี (แบบ 56-1) และ รายงานประจำปี (แบบ 56-2) (2) รายงานสารสนเทศทั่วไป เช่น รายงานมติที่ประชุมผู้ถือหุ้น รายงานการเผยแพร่หนังสือเชิญประชุมฯ การออก Warrant - MBK รายการได้มาจำหน่ายไปซึ่งสินทรัพย์/เกี่ยวโยงกัน (3) กำกับดูแลให้บริษัทและบริษัทย่อยดำเนินการตามหลักการกำกับดูแลกิจการที่ดี หลักเกณฑ์การประเมินการกำกับดูแลกิจการที่ดี โดย IOD คณะทำงาน GCG (4) โครงการแนวร่วมต่อต้านคอร์รัปชันของภาคเอกชนไทย (5) งานประชุมผู้ถือหุ้น (6) ดำเนินการเกี่ยวกับค่าใช้จ่ายประจำปีของตลาดหลักทรัพย์, สำนักงาน กลต. และหน่วยงานที่เกี่ยวข้อง (7) การประเมินผลการปฏิบัติงานของคณะกรรมการชุดต่างๆ (8) การประเมินผลความพึงพอใจของผู้ถือหุ้น (9) การประสานงานกับหน่วยงานภายนอก เช่น ตลาดหลักทรัพย์, สำนักงาน กลต., IOD เป็นต้น คุณสมบัติ ปริญญาตรี หรือ ปริญญาโท ในสาขาบัญชี การเงิน บริหารธุรกิจ กฎหมาย หรือสาขาอื่นๆ ที่เกี่ยวข้อง มีประสบการณ์ทำงานอย่างน้อย 7 ปีขึ้นไป และอยู่ในระดับหัวหน้างานอย่างน้อย 3 ปี ทักษะการทำงาน • มีประสบการณ์ในด้านการกำกับและดูแลการปฏิบัติการ และมีความรู้ความเชี่ยวชาญเกี่ยวกับพระราชบัญญัติ หลักเกณฑ์ ประกาศระเบียบ ข้อบังคับ ข้อกำหนด ของหน่วยงานด้านกำกับดูแลบริษัทจดทะเบียน หรือมีประสบการณ์ทางด้านการเป็นที่ปรึกษาทางการเงิน • มีทักษะในการใช้ภาษาอังกฤษได้ดี • มีทักษะ และมีเทคนิคในการสื่อสาร รวมทั้งเจรจาต่อรองอย่างมีหลักการและเหตุผล • สามารถใช้โปรแกรมคอมพิวเตอร์ MS. WORD, EXCEL, POWERPOINT, VISIO ได้อย่างเชี่ยวชาญ",Legal
Compliance,Thai Yazaki Group,"Khlong Toei, Bangkok",Corporate & Commercial Law,Full time,,,"Job  Details Providing leadal advisory to the management and business operation. Collecting, implementing and managing legal compliance programs. Conducting legal compliance monitoring. To plan and conduct legal/compliance awareness and training. Other works as assigned. Qualification Bachelor's degree in Law Lawyer's License and/or Graduate from Thai Bar are Preferable Good  command of English (TOEIC 750 up) and Microsoft Office Minimum 3 years working experience in legal field (Compliance) Excellent analytical and research skills. Be a fast learner with strong working ethic. Able to work in team or individual and complete assignments within deadline. Work Location: YIC Asia Pacific Corporation Co., Ltd. (O-NES / BTS Nana) PRR: 82104",Legal
Compliance Officer,Doo Technology Singapore Pte. Ltd.,Bangkok,Banking & Finance Law,Full time,,,"Why Join Us? Competitive compensation package. Exciting, high impact career opportunity including moves between teams and global locations. You will be interacting with colleagues from another region regularly. Dynamic multinational working environment with colleagues of diverse educational and professional background. Continuous learning and development opportunities through corporate learning programs. Modern office space and convenient location at the heart of Bangkok metropolitan. This role would be based out of Bangkok, Thailand (relocation support for successful overseas candidates). Job Responsibilities: At Doo Payment, we are dedicated to pushing the boundaries of what is possible in digital payment solutions. We are seeking forward-thinking individuals who share our passion for innovation and are eager to be at the forefront of industry disruption. In our transformation journey, you will have the opportunity to work alongside visionary leaders who have an exceptional track record of shaping the future of digital payments technologies. Job Duties: Lead the development of compliance controls framework and implementation of compliance-related processes and procedures Keep abreast with regulatory changes and provide compliance advisory to senior management and business Create, maintain and ensure that all operational procedures comply with applicable regulations Conduct monitoring on licensing conditions and regulatory requirements Provide information and updates to Senior Management and the Board, and apprise them on money laundering, terrorist financing and other identified risks and related action plans. Act as point of contact with regulators (e.g. BOT, etc) directly on queries and regulatory submissions Provide compliance advisory and support on client due diligence for client on-boarding and KYC periodic reviews and AML/CFT matters. Identify, provide assessment and maintain documentation on compliance issue e.g. conflict of interest, complaints, etc, as well escalate issues to senior management/ Board in line with policy. Maintain registers in line with regulatory requirements. Conduct training and updates on compliance topics and regulatory requirements Preparation of data review and submissions to BOT Any other projects/ duties as may be assigned. Requirement: Minimum 5-7 years of experience in compliance in a financial institution in Bangkok or in Asia. A Bachelor's Degree in any discipline. Degree in accountancy, finance, business administration or law is a plus Familiar with BOT regulations and compliance procedures and other region like MAS and ASIC Demonstrated successful track record in working with internal stakeholders (e.g. marketing, capital markets, legal, technology, finance and HR) and external partners Excellent communication, interpersonal and influencing skills Be a self-starter, a highly motivated person able to work in a fast paced entrepreneurial environment that is continually changing High level of integrity and discretion, handling confidential information",Legal
Lawyer/ทนายความ,"ALL AK CONSULTING CO., LTD.",Chon Buri,Intellectual Property Law,Full time,30000.0,34999.0,"รายละเอียดงาน ให้คำแนะนำด้านกฎหมายที่เกี่ยวข้อง ร่างเอกสารทางกฎหมาย, สัญญเช่า ข้อเสนอ ข้อกำหนดและเงื่อนไข ข้อตกลงโครงการ และประเด็นทางกฎหมายอื่น ๆ ที่เกี่ยวข้องกับธุรกิจ ให้คำปรึกษาภายในบริษัทในเรื่องสัญญา การค้า และการฟ้องร้องดำเนินคดี บริหารแผนกกฎหมาย ความเสี่ยง และทีมตรวจสอบ ดำเนินงานอื่น ๆ ตามที่ได้รับมอบหมาย ให้คำปรึกษาข้อกฎหมายแก่พนักงานภายในบริษัทได้ คุณสมบัติ ปริญญาตรีหรือโทในสาขากฎหมาย หรือสาขาอื่น ๆ ที่เกี่ยวข้อง มีประสบการณ์ทำงานด้านกฎหมายในธุรกิจที่เกี่ยวข้อง (1-5 ปี) เป็นต้น พูด เขียน สื่อสารภาษา (ไทย/อังกฤษ) ได้ในระดับ (พื้นฐาน/ดี) สามารถสื่อสารภาษาอังกฤษได้เป็นอย่างดี(ในด้านกฎหมาย) มีความรับผิดชอบตามหน้าที่ที่ได้รับมอบหมาย คุ้นเคยกับกฎหมายและข้อบังคับทางการค้าและธุรกิจของไทยเป็นอย่างดี มีทักษะในการต่องรองเจรจา สามารถทำงานภายใต้ความกดดันได้ดี",Legal
Compliance (Senior Associate/Assistant Manager) (Rakkar Digital),"SCB 10X Co., Ltd.","Khlong Toei, Bangkok",Banking & Finance Law,Full time,,,"Position: Compliance (Senior Associate/Assistant Manager) Rakkar Digital is a startup company backed by SCB 10X focusing in digital asset and blockchain space. We provide digital asset custody and related services to our clients across ASEAN. We are on a mission to enable our clients to securely store and easily access digital assets and cryptocurrencies. The team is growing fast. We are looking for strong talents to join us in multiple countries across the region. We’re looking for a Compliance Senior Associate/Assistant Manager to support company’s growth in digital asset business. You will work with dynamic and multinational compliance teams to ensure adherence to laws and regulation across our operations and company. This role will directly report to Compliance & Risk Director in Thailand. Responsibilities: Monitor laws and regulationsthat may be applicable to company’s business to ensure full compliance with those law and regulations, especially AML regulations and SEC regulations on digital asset. Develop, implement, and update policies, procedures, and practices, including advises other divisions to ensure their compliance with company’s policies. Conduct regular compliance audits and assessments to identify and rectify non-compliance issues. Provide consults for company’s projects in term of compliance and risk concerns. Ensure that all important documents, and any authorized documents are accurately processed in compliance with law and regulation. Develops employee communication and training programs that focus on the elements of regulation which impact to business. Support DPO in monitoring company’s compliance Personal Data Protection Law. Act as the company primary point of contact for regulators andrelated authorities. Qualifications Bachelor’s or Master’s degree in Law. At least 3 – 5 years of work experience in compliance field. Good understanding in AML/CFT and digital asset regulations. Experience in banking, securities, or digital asset industryis preferred. Excellent in written and verbal communication (Thai and English) Interested candidates, please submit your CV and Cover Letter by clicking APPLY NOW Only shortlisted candidates will be contacted by Rakkar Digital.",Legal
"Corporate Planning Staff (Workplace around BTS Saladaeng, Bangkok)",JAC Recruitment Thailand,Bangkok,Generalists - In-house,Full time,,,"The company is Japanese business, at this moment, seeking for an experienced candidate to join as Corporate Planning Staff (Workplace around BTS Saladaeng, Bangkok) Position :          Corporate Planning Staff Location: BTS Saladaeng, MRT Silom, Bangkok Business: Manufacturing Salary: 30,000 – 40,000 THB / month Working hour: Monday – Friday, 8.30 AM – 17.30 PM Job Description Handling tasks related with Internal Audit, Internal Control, Compliance, Legal, Finance. Leading and training all employees to make them know CSR, compliance, internal audit, and internal control. Coordinate CSR committee. Conducting internal audit and internal control. Conduct activities for Legal compliance, ethics, policy, company regulations, policy, and strategy, SHE regulations. Comply and collaborate operating procedure and the Company' Standards System such as ISO9001, ISO14001, PSM, ECO Factory, Energy ManagementSystem and 5S. Other tasks as assigned in any related fields. Qualification Welcoming Thai Experience over 3 years in Internal Control, Internal Audit, Compliance, CSR, compliance, audit will be advantage. Experience to work as Sales in medical products will be advantage. Graduate in institution of education level, bachelor’s degree or higher in Accounting, Finance, Legal will be advantage. Ability to communicate in English with foreign boss. Able to use computer literacy in MS Office, Excel. Abel to business trip, travel to other provicnes. Able to work around BTS Saladaeng, MRT Silom Bangkok Interested candidate, please send your resume in English form only Along with your recent photo and expected salary to us via JobsDB or contact us. JAC Personnel Recruitment Ltd 10F Emporium Tower  622 Sukhumvit Soi 24 Klongton, Klongtoey, Bangkok 10110 Contact : K. Suksan Office Number: 02-261-1270 Time: 9.00 am - 6.00 pm Website : https://www.jac-recruitment.co.th [link removed]",Legal
Internal Audit Officer,"Thai Central Chemical Public Co., Ltd.","Pathum Wan, Bangkok",Generalists - In-house,Full time,20000.0,44999.0,"Job Highlights Responsible for examining, evaluating, and reporting on internal operation and risk management to ensure the company’s integrity and compliance. Key Roles & Responsibilities : Prepare internal audit report Examine and evaluate the company’s internal controls and regulatory compliance Reviewing the company’s operational processes, identifying anomalies, and reporting any issues found to the management Other tasks as assigned Qualifications: Minimum bachelor's degree in related business fields. Audit working experiences would be advantage Strong logical, analytical, and problem solving skills Strong interpersonal skills with ability to communicate with people of different backgrounds Ability to manage ambiguity by creating structure, process, and prioritization Good language skills in Thai and English Computer literacy in MS Office (Word, Excel, PowerPoint)",Legal
Legal Officer,Origin Property Public Company Limited,"Bang Na, Bangkok",Law Clerks & Paralegals,Full time,,,"1. Drafting and reviewing various kind of agreements and documents including but not limited to a non disclosure agreement, confidential agreement, MOU, joint venture agreement, share sales and purchase agreement and other documents in relation to the joint venture and new business projects. 2. Supporting in Q&A, due diligence and closing process of the joint venture and new business projects. 3. Monitoring the join venture and new business projects to be in compliance with the Joint Venture Agreement and the Laws. 4. Responsible as a company secretary to prepare meeting agenda, meeting documents and minutes of the BOD and Shareholders Meeting. 5. Other support as requested by team. Qualifications: 1. Bachelor Degree in Law 2. Minimum 1 years of real estate experience. Understanding of rules & regulations related to property development is advantage. 3. Good interpersonal skills and team player, 4. Able to work under pressure of deadline. 5. Able to infer and think critically between the line",Legal
Fraud Investigation,ERGO Insurance (Thailand) Public Company Limited,"Khlong San, Bangkok",Generalists - In-house,Full time,,,"This position is under the compliance department. Job descriptions Ensuring the company compliance with applicable laws, with focus rules and regulations issued by the Office of Insurance Commission (OIC) and other relevant regulatory bodies. Review the group company's policies and implement to compliance framework, including communication, monitoring and controlling of compliance with internal policies. Implement of Fraud Management System by developing the prevention, detection and investigation fraud case in the company. Monitoring the change of law and regulation relevant to Insurance business. M19:N19. Advise on legal issues and compliance risks and providing relevant support to business teams. Liaising with the group company and relevant external parties including government authorities. Record-keeping and maintenance of legal and compliance documentation. Perform other duties as assigned. Qualifications Bachelor’s degree or higher in law or related filed. At least 2 years experienced in insurance business field. At least 1 year experienced in fraud investigation. Ability on fraud case management is preferable. Ability to communicate and collaborate in both Thai and English. Working location: BTS Krungthonburi Exit. 2",Legal
Legal & Compliance Manager – PointX,SCBX Public Company Limited,Bangkok,Corporate & Commercial Law,Full time,,,"Job Description: Legal & Compliance Manager will be part of Legal & Compliance team for PointX (a new set up company as a subsidiary of SCBX) to provide advice and support on all legal related matters for the company’s operations well as to ensure adhering to legal and regulatory requirements. Responsibilities: Provide legal advice and support to the business teams in corporate matter, contract matters, and general legal and compliance matters, including data privacy matters, Draft, review and provide legal comments on business contracts, transactions, projects and any business activities, Handle corporate matters, including provide and keep record of corporate documents as well company registration, Work closely with various departments to ensure compliance with regulatory standards and requirements, Draft, provide, regularly review, update, and implement compliance policies and procedures, Conduct compliance audits, identify areas of non-compliance, and provide recommendations for corrective actions, Maintain up-to-date knowledge of regulatory changes and developments and ensure timely implementation of new requirements. Qualifications: Bachelor’s degree or higher in Laws from renowned institutions, At least 6 – 10 years experiences in legal roles from a law firm or an in-house from a company in Fintech or online/digital platform business, Strong knowledge of corporate and commercial laws, data privacy as well as the relevant laws and regulations applicable to the online/digital platform business, Proficient in spoken and written in Thai and English, Ability to multi-task as well as collaboratively with business teams, Able to work independently, proactive, and service-minded person with great interpersonal skill.",Legal
"Tax Evasion Policy, Advisory & Training Manager (Compliance)",United Overseas Bank (Thai) Public Company Limited (UOB),"Vadhana, Bangkok",Banking & Finance Law,Full time,,,"Job description: Strategic Assists with the development of an overall strategy for anti-tax evasion compliance in order to manage new emerging risks while achieving the Bank’s business strategic objectives within applicable compliance frameworks. Acts as subject matter expert on all tax evasion compliance related topics impacting UOB. Support the ongoing design, implementation, and execution of the Anti-Tax Evasion program. Advisory Manages the flow of Tax Evasion escalations, ensuring that responses are provided by the team in a timely manner and that key stakeholders are engaged as necessary. Assists to interpret and advise on relevant laws and industry best practices pertaining to Anti-Tax Evasion compliance. Builds strong partnerships with key Line 1 and 2 stakeholders (particularly in private and wholesale banking) by strengthening the Bank’s anti-tax evasion compliance controls and framework. Develops detailed analysis and recommendations for Tax Evasion compliance related escalations from business & support units. Supports and in some cases manages proactive engagement with business & support units, providing updates on Tax Evasion compliance issues Policies/procedures and training Supports the development and maintenance of frameworks & policies relating to Tax Evasion compliance, including supporting business units in the implementation of an effective control framework Defines, updates and communicates procedures for the Tax Evasion team to ensure that Tax Evasion compliance activities are conducted with robust processes and provide sufficient support to business & support units to achieve alignment with Group tax evasion standards. Review and maintains relevant training material for Tax Evasion compliance and updates material to accommodate new risks and regulatory requirements, in some cases managing and overseeing the delivery of the training materials to business & support units Senior Management engagement Assist in the production of Anti-Tax Evasion program metrics and other management information efforts to facilitate the reporting requirement to Senior Management on Tax Evasion operations and frameworks Supports the Head of Tax Evasion Pol, Adv, Training where necessary with the preparation of materials for committees and Senior Management in relation to Tax Evasion operations and frameworks Requirements: Bachelors degree holder or relevant professional qualification 3-5 years of experience in the financial industry with a specific focus on financial crime and some exposure to tax evasion compliance Understanding of banking industry, especially private and wholesale banking products Understanding of regulatory landscape and industry practices relating to tax evasion compliance Experience writing, owning and operationalizing compliance policies in a financial services/banking context Broad understanding of risk management, compliance and corporate governance issues Project management skills and familiarity with project management tools Experience engaging with multiple stakeholders at all levels of seniority, including Senior Management, both in Line 1 business teams and internal control teams",Legal
Non-Credit Document Controller or KYC (Assistant Manager),"Mizuho Bank, Ltd. Bangkok Branch ","Sathon, Bangkok",Banking & Finance Law,Full time,,,"Confirming that approval has been obtained in line with procedures and verifying conformity with approved facility. Handling & checking customer application and/ or contractual documents regarding deposit accounts & other products (Support business process of Relationship Manager or Business Promotion). Handling & management contractual documents/ important items including AML/ CFT (if any). Checking a comply and consistency of contractual documents with approved credit facility & conditions. Handling & management non-credit contractual documentations. Handling and registration for customer's authorized via phone, National e-payment transaction. Checking and registration for authorized signing condition in relation to the Signature Scanning Project. Handling the due diligence on new clients and making an analytical risk assessment. Support for authorized signatory verification for all non-credit transactions. Performing other credit administration operations (including manage provisional transactions & customer identification). Other tasks that may assigned. Qualification: Bachelor' Degree or higher in Law Solid experience as Legal or Loan Risk Management in corporate banking industry is an advantage. Good command of English both written and spoken (TOEIC Score 700+ is preferred). Computer Literacy in Word, Excel. Background in Law Firm is preferable O NLY SHORTLISTED CANDIDATE WILL BE NOTIFIED. Recruitment and Selection, Human Resources Division Mizuho Bank, Ltd. Bangkok Branch 98 Sathorn Square Office Tower 32nd - 35th Floor, North Sathorn Road, Silom, Bangrak, Bangkok 10500 Thailand Tel. 02-163-2999 Ext. 4453 Location : Near BTS Chongnonsri Exit 1 Dear Applicants/Candidates, Subject: Request for your kind cooperation to redact/mask out sensitive personal information contained in documents Due to effectiveness of the Personal Data Protection Act, B.E. 2562 (2019) (the “ PDPA ”), sensitive personal data pertaining to race, ethnic origin, political opinion, cult, religious or philosophical belief, sexual orientation/behavior, criminal record, health/medical data, disability, trade/labor union information or association membership, genetic data, biometric data or any data in the same manner (the “ Sensitive Information ”) which may contain in any document (e.g. identification card, resume) submitted by you to us, with effect from May 1, 2022, would be hereby requested to proceed as follows: 1) All Sensitive Information contained thereunder has to be redacted or masked out by yourself prior to submitting such documents to us. 2) In the event any Sensitive Information has not been done so, you acknowledge and authorise us, to protect your rights under the PDPA, to redact or mask out any remaining Sensitive Information on your behalf prior to our processing of your documents/requests. Yours sincerely",Legal
Senior Legal Officer,Origin Property Public Company Limited,"Bang Na, Bangkok",Law Clerks & Paralegals,Full time,,,"Job Responsibilities 1. Drafting and reviewing various kind of agreements and documents including but not limited to a non disclosure agreement, confidential agreement, MOU, joint venture agreement, share sales and purchase agreement and other documents in relation to the joint venture and new business projects. 2. Supporting in Q&A, due diligence and closing process of the joint venture and new business projects. 3. Monitoring the join venture and new business projects to be in compliance with the Joint Venture Agreement and the Laws. 4. Responsible as a company secretary to prepare meeting agenda, meeting documents and minutes of the BOD and Shareholders Meeting. 5. Other support as requested by team. Qualifications 1. Bachelor Degree in Law 2. Minimum 2 years of real estate experience. Understanding of rules & regulations related to property development is advantage. 3. Good interpersonal skills and team player. 4. Able to work under pressure of deadline. 5. Able to infer and think critically between the line.",Legal
Senior Associate,P&P Law firm,"Vadhana, Bangkok",Generalists - Law Firm,Full time,,,"Qualifications Bachelor's and/or Master's degree in Laws Experience in law firm field at least 8-15 years Very good command of spoken and written English Proficient knowledge in computer literacy Proactive, solution-thinking, self-motivated and customer-oriented Leadership ability and team player with excellent interpersonal skill Compensation  packages is subjected to work experiences (More than THB 100,000 per Month) Interested candidates are invited to write in  with full resume in English stating present and expected salaries and enclosing a recent photo to Human Resources Department at the address below or click APPLY NOW. Human Resources Department Paiboon Legal Counsellors Limited 43/9 Soi Sukhumvit 11 (Chaiyos), Sukhumvit Rd., Klong Toey Nua Sub-District, Watthana District,Bangkok 10110 Tel : +66(2)651-2121 , Fax: +66(2)651-2124",Legal
