Jobtitle,Company,Location,Job Position,Salary Min,Salary Max,Job Description
Creative Designer (Junior - Senior Level),Thai Life Insurance Public Company Limited,"Din Daeng, Bangkok",Graphic Design,Full time,,,"Qualification : ปริญญาตรี สาขานิเทศศาสตร์ / นิเทศศิลป์ / การออกแบบกราฟิก หรืออื่นๆ ที่เกี่ยวข้อง ประสบการณ์ขั้นต่ำ 3 - 5 ปี มีความคิดสร้างสรรค์ที่ดีเยี่ยม และมีความละเอียดรอบคอบในการทำงาน มีความชำนาญในซอฟต์แวร์ที่ใช้ในการออกแบบ EX. Adobe Creative Suite ชอบเรียนรู้และอัพเดตเทรนด์ใหม่ๆ ในการออกแบบ, ศิลปะ, และเทคโนโลยีต่างๆ ที่เกี่ยวข้องกับงาน มีทักษะด้านการสื่อสาร และการทำงานเป็นทีมได้ดี Responsibilities : คิดสร้างสรรค์ ออกแบบ งานโฆษณาประชาสัมพันธ์ สำหรับสื่อสารผ่านสื่อทั้ง Offline และ Online ผลิตชิ้นงานโฆษณาประชาสัมพันธ์ในรูปแบบต่าง ๆ ex. โปสเตอร์, นิตยสาร, VDO, แบนเนอร์ ออกแบบงาน Graphic, Typographic, Icon หรืองานอื่น ๆ ที่ได้รับมอบหมาย มีทักษะด้าน Copy Writer จะได้รับการพิจารณาเป็นพิเศษ Additional Request : Portfolio"
Graphic Designer/กราฟิกดีไซน์เนอร์,PEGASUS BRAND DESIGN COMPANY LIMITED,"Thung Khru, Bangkok",Graphic Design,Full time,,,"Design & develop logo, packaging & overall branding design for clients Design communication artwork for company's online channels. Design communication artwork for client's online channels Ensure all communications & designs help build sales and delivery marketing objectives to help promote the company's services Perform other duties as assigned by supervisors."
Urgent! Mold Engineer (Automotive /injection Molding) @ Samutprakarn,"PERSOLKELLY HR Services Recruitment (Thailand) Co., Ltd.",Samut Prakan,Industrial Design,Full time,,,"Position: Mold Engineer Location: Samutprakarn Business: Manufacturing Job Description -        Mold design by using 2D.,3D. programs well. -         Make concept design mold. -         Prepare quality system documents related to work in the department. -         Contact customers in case of problems with work -         Prepare New Mold documents. -        Other tasks assigned. MUST Bachelor's degree in molding or mold design. At least 2 years of experience in plastic injection molding work. Able to use 2D, 3D drafting programs. Able to read MOLD DRAWING and PRODUCT DRAWING. Have knowledge of Kaizen / 5W1H Have skills in communication, analysis, and evaluation. Fair level in English (report and write email) ***All applications will be treated in strict confidence. All material submitted in connection with your application will become part of our confidential recruitment files. We regret that only shortlisted candidates will be notified. By submitting your curriculum vitae or personal data to us in connection with your job application, you are deemed to have read and agreed to the terms of our Privacy Policy, and consented to the collection, use and disclosure of your personal data by us and our affiliates, in accordance with our Privacy Policy. Please visit https://www.persolkelly.co.th/ for a copy of our Privacy Policy. If you wish to withdraw your consent, please drop us an email to let us know. *** PERSOLKELLY HR Services Recruitment (Thailand) Co., Ltd. 27th Floor, Empire Tower 3, Unit 2707, 1 South Sathorn Road, Yannawa, Sathorn, Bangkok 10120 | Thailand Contact Person: Phattaraporn Suphattanawat (Jenny) Consultant, Japan Desk M (+66) 82 450 5482"
Graphic Design/กราฟฟิกดีไซน์,"Cmed Products 1994 Co., Ltd.","Don Mueang, Bangkok",Industrial Design,Full time,16000,34999,-มีพื้นฐานในการออกแบบดีไซน์ งานกราฟฟิค ผลิตภัณฑ์ โบชัวร์ ของพรีเมี่ยม -พัฒนาการออกแบบบรรจุภัณฑ์ที่สวยงามและน่าดึงดูด ซึ่งแสดงให้เห็นถึงแบรนด์และผลิตภัณฑ์ -ออกแบบกราฟิกที่น่าสนใจสำหรับสื่อการตลาดต่างๆ รวมถึงโบรชัวร์ โฆษณา และเนื้อหาออนไลน์ -ทำงานร่วมกับทีมงานเพื่อให้แบรนด์มีความสอดคล้องกันในทุกการออกแบบ -ติดตามข้อมูลข่าวสารเกี่ยวกับการออกแบบ เพื่อนำมาซึ่งแนวคิดที่สร้างสรรค์ -ขยัน รัการเรียนรู้ พร้อมปรับตัวและพัฒนาตัวเองตลอดเวลา -มีความคิดสร้างสรรค์ คิด วิเคราะห์ วางแผน ออกแบบ -การตลาดออนไลน์ motion graphic -สามารถสร้าง design concept ได้ -งานต่างๆตามที่ได้รับมอบหมาย
Senior UI Developer (Flutter only),"CPF IT CENTER CO., LTD.","Bang Rak, Bangkok",Web & Interaction Design,Full time,,,"We are looking for someone who have experiences in UX/UI with passionate for solving design problems while owning all aspects of design (strategy, art direction, interaction design, research), and front-end (flutter) development to join our growing team. Responsibilities: Design, build and maintain performance animations and highly reusable JavaScript, HTML, CSS and JS. Building, owning and maintaining design systems in Figma Create and maintain digital assets, such as interface design files, wireframes, and interactive mockups using design and prototype tools such as Figma, Principle, Adobe After Effects Understand the limitations of tech stack and provide technical advice wherever necessary. Understand API and library design experience. Deep knowledge of building Flex-box, all the CSS tricks, CSS Grid and ability to advise related parties. Build performance animations and reusable components with ease. Contribute to both designs and engineering, using both of those skills in one role. Qualifications: Bachelor or Higher degree in Computer Science or related. Minimum 4 years experience in JavaScript/TypeScript or front-end developer At least 2 years of creating Design System in Storybook, Figma, and other tool An understanding of phenomenal experiences come from collaborative decision-making with Front-End Developers, Engineers, Researchers, UX Designers, UI Designers and other disciplines. Attentive to details and helping to shape design system Accessibility, animations, color contrasts/palettes are something you advocate and love to write. Anticipate how aspects of the system will be used by designers and engineers, design component APIs for the best default user and developer experience. *Only shortlisted candidates will be contacted*"
Graphic Designer/กราฟฟิกดีไซเนอร์,"THE TEXTILE CO., LTD.","Khlong Toei, Bangkok",Graphic Design,Full time,25000,29999,"ออกแบบลายพรม สำหรับ Project ที่หลากหลาย เช่น บ้าน โรงแรม สำนักงาน ร้านอาหาร ฯลฯ รีทัช แต่งภาพ จัดทำ Artwork เพื่อนำเสนอลูกค้าก่อนส่งผลิต งานออกแบบอื่นๆ ตามที่ได้รับมอบหมาย สถานที่ทำงาน โชว์รูม Kustom Karpets ซ. สุขุมวิท 14 ใกล้ BTS อโศกแค่ 100m ซอยตรงข้ามห้าง Terminal 21 บรรยากาศชิลล์ๆ สไตล์ Home Office สำหรับใครที่อยากเปลี่ยนบรรยากาศจากที่ทำงานเดิมๆ ในตึกออฟฟิศ มี Macbook ให้ใช้งาน คุณสมบัติ ยินดีรับคนไม่มีประสบการณ์ พร้อมเรียนรู้ไปกับเรา ได้ตั้งแต่ปวช. - ปริญญาตรี สาขาที่เกี่ยวข้อง ใช้โปรแกรม Illustrator, Photoshop, และ AutoCAD ได้ หากสนใจงานด้านสิ่งทอและการตกแต่งบ้านจะเป็นการดี วันสัมภาษณ์จะมีการ Test ทักษะคอมพิวเตอร์และโปรแกรม Adobe สวัสดิการ ประกันสังคม ประกันสุขภาพ OT ค่าทำงานล่วงเวลา โบนัสตามผลประกอบการบริษัท ของขวัญวันเกิดพนักงาน"
Senior/Officer - Visual Merchandising (Medium and More)/เจ้าหน้าที่/อาวุโส -...,"Kasemsubbhakdi Co., Ltd.","Pathum Wan, Bangkok",Interior Design,Full time,30000,44999,"RESPONSIBILITIES: Develop visual concepts to build attractive store displays, combining the brand's goals with the customer's needs, encouraging potential customers to enter the stores and purchase merchandise. Create floor plans for retail space and situate displays in an ideal position to encourage sales. Combining marketing strategy with a creative approach to sales in order to promote the brand’s image visually. Communicate with marketing and retail team to establish strategies and design concepts for seasonal product launches and displays. Manage related parties/ agencies to build and stock store display materials on time and in budget. Assist in the implementation of promotional POP-Ups and event display. Manage and execute shop opening merchandising process. Create digital mockups, renderings, and mood boards for presentations. QUALIFICATIONS: +2 years or more of Visual Merchandising experience in the Stationary/ fashion/ beauty/ kitchenware design retail market. Bachelors degree in related field. Outstanding design vision/ sensibility and aesthetics with a passion for art. Knowledge of VM trends, retail environments, information graphic design and experiential design A flexible schedule with the ability to work late nights, weekends, and some holidays. Ability to thrive in a fast-paced retail environment. Excited and energetic in designing new ways to reach customers. Excellent project management skills. Organized and efficient, paying close attention to details while handling multiple tasks."
Web Developer,MVCI (Thailand) Ltd.,"Sathon, Bangkok",Web & Interaction Design,Full time,45000,69999,"Location: Bangkok (Hybrid) Compensation: 45,000 THB - 70,000 THB or above, salary is negotiable based on the candidate's experience and skill set. JOB SUMMARY Liaise with the Digital Marketing Manager to understand and interpret business needs and/or current business focus and develop MVCI digital and web collateral with high impact to meet these needs.  Using a wide range of media and web/digital design software, this position will be responsible for creating a wide range of sales and marketing specific digital assets including but not limited to microsites, websites, emails, PDFs, prospect and owner communication material, and app wireframes and content.  Primary role would be responsible and support all digital, online and multimedia creative projects for the Sales and Marketing team. Under the direction of the Digital Marketing Manager, this position will be responsible for ensuring adherence to MVW brand standards when producing digital collateral for the Asia-Pacific entity. CORE WORK ACTIVITIES / CRITICAL TASKS Essential Job Function Assist the Digital Marketing Manager with digital projects and output, as required and briefed; ensure awareness and understanding of pending and planned projects. Handle Sales & Marketing digital/html/web/multimedia projects, from concept to delivery, as requested and briefed. This includes the accurate proofreading of all assigned projects and the briefing of instructions/changes to vendors. Liaise with external vendors including business partners, programmers, translation agencies, etc. To work closely with The Agency’s web and digital team; making sure our AP digital collateral and standards are aligned with the U.S. Develop and maintain WordPress content. Utilize WordPress Gutenberg editor to create innovative layouts and features. Write clean, maintainable, and efficient code in HTML, CSS, JavaScript, and jQuery. Collaborate with team members using GitHub for version control and project management. Ensure website compatibility across different browsers and devices. Optimize website performance for maximum speed and scalability. Troubleshoot and resolve website issues in a timely manner. To constantly develop new digital ideas to support AP sales and marketing effort. Support the Referral App creative development for AP region. Administrative Duties Work together with business process manager to ensure smooth lead flow from marketing channels to CRM. Provide advice and assistance with all artwork, image format and digital queries. Assist with any ad hoc administrative tasks assigned. CANDIDATE PROFILE Minimum Diploma in Web Development / Digital communication or equivalent. Degree preferred. 3 to 5 years of experience in web development. Proven web and digital development with a strong portfolio. Proficiency in Digital/Web Production software such as WordPress, WordPress Plugin Development, CSS, CSS3, HTML5, Bootstrap, JavaScript and jQuery Strong knowledge of WordPress Gutenberg editor. Proficiency in front-end technologies, including HTML, CSS, JavaScript, and jQuery. Basic understanding of PHP, including the ability to troubleshoot and modify PHP code in WordPress themes and plugins. Knowledge of MySQL, RESTful APIs Experience with GitHub and understanding of version control principles. Familiarity with Microsoft Office, Mac OSX and Adobe Creative Cloud Design software. Excellent problem-solving skills and attention to detail. Ability to work independently and as part of a team. Good communication and interpersonal skills. Must have imaging skills (retouching of images). Well-organized, meticulous, keen attention to detail and capable of managing multiple priorities effectively. Motivated self-starter, resourceful, independent, and good problem-solving skills. Enthusiastic individual with good organizational and communication skills. Preferred Skills: Experience in responsive and adaptive design. Understanding of digital marketing principles including SEO and ensuring that applications adhere to them."
Foreman ผู้ควบคุมงานตกเเต่งภายใน คลีนิกเสริมความงาม...,"Chung Dam Aura Medical Center Co.,Ltd.","Vadhana, Bangkok",Interior Design,Contract/Temp,20000,44999,ผู้ควบคุมงานตกเเต่งภายในคลีนิกเสริมความงาม สัญญาจ้าง 1 เดือน คุณสมบัติ มีประสบการณ์ในการทำงานด้านโฟร์เเมนควบคุมงานก่อสร้างเเละตกเเต่งภายใน ประสบการณ์ 5 ปีขึ้นไปจะพิจารณาเป็นพิเศษ สามารถจัดหาทีมช่างผู้เชี่ยวชาญด้านการตกเเต่งได้ รู้เเละเข้าใจมาตราฐานเเละข้อกำหนดของคลีนิกเสริมความงาม วางเเผน ควบคุมการดำเนินงานให้เป็นไปตามกำหนดการ รวมถึงติดตามงานหน้างานเเละประสานงานกับเจ้าหน้าที่ที่เกี่ยวข้อง เพื่อแก้ไขปัญหาหน้างานให้งานเสร็จสิ้นตามกำหนดเวลา อัพเดทรายงานผลการดำเนินงานตลอดระยะเวลาที่ดำเนินการตกเเต่ง มีความรับผิดชอบสูง ตรงต่อเวลา สวัสดิการ: ค่าทำงานล่วงเวลาตามข้อตกลงของบริษัท เงินเดือน: 20000 - 40000 บาทขึ้นไป (ขึ้นอยู่กับประสบการณ์สามารถต่อรองได้ สถานที่ทำงาน: สุขุมวิท ซอย 13 อาคาร The Trendy office ชั้น 3 ใกล้ BTS นานา วันจันทร์ - เสาร์ 6 วัน
Digital Designer,"AIRR LABS (THAILAND) CO., LTD.","Pathum Wan, Bangkok",Graphic Design,Full time,,,"DIGITAL DESIGNER The Digital Designer lead and produces the design function for the e-commerce and Marketing teams at AIRR Labs. The position is responsible for delivering effective and engaging, aesthetic, on-brand, and on-strategy creative for websites, web pages, product graphics (including art direction of photography), email promotional creative, email templates, social media graphics, and banner ads. Our Digital Designer is ideas-led and can apply intelligent, creative thinking to a range of different mediums. The right person needs to ensure that our digital creative product remains leading edge and that the quality of our delivery is upheld. He/She reports directly to the Chief Creative Officer and dotted line to local Country Head. Responsibilities : Produce the design and production for websites, product graphics, social media graphics and banners, static and rich banner ads, email campaigns, email templates, and partner campaigns. Translate product positioning, existing research, and offline/online marketing strategies into effective designs. Work with e-commerce team and internal and external developers to ensure aesthetics also are aligned with usability, accessibility, and web standards. Work with internal teams to translate and create marketing requirements into compelling, appropriate campaigns and designs. Manage and produce digital design work, including banner sizing and versioning. Ensure consistency of brand and creative across digital customer touch points. Provide design support to other business lines to create product graphics, logos, identity design, or other similar offline graphics. Have an outstanding attention to detail and a keen eye for razor sharp design. Continually maintain awareness of customer behavior to maximize sales online. Working on enhancements to the site as well as suggesting new editorial designs. Offline design as and when required. Good appreciation of clean, simple, image rich, usable interfaces. Broaden and enhance knowledge by keeping up to date with digital innovations and competitors. Being a brand ambassador ensuring that all touch points are protected and are in line with the creative vision. Be aware and have an interest in all areas of design across beauty, fashion, trends, lifestyle and brands. Requirements : Bachelor’s degree in Fine Arts, Visual Arts, Multimedia, or related field 2yrs experience in agency or design studio Proficiency in Adobe Creative Suite Illustration Design is a plus Strong portfolio including static, animated, and mobile work samples Ability to build rapport and collaborate with others within the company and externally Please attach portfolio"
Senior Architect,"Siam Paragon Development Co., Ltd.","Pathum Wan, Bangkok",Architecture,Full time,,,"We are searching for an Senior architect to oversee the company's construction projects. DUTIES AND RESPONSIBILITIE Providing guidance to subcontractors like builders, plumbers, and electricians, and helping them interpret design specifications. Meeting with clients and determining their needs and requirements. Managing design projects from concept development through to completion. Adjusting designs and plans to meet the client's needs. Preparing drawings, blueprints, specifications, and construction documents. Conducting research and compiling reports on feasibility and environmental impact. Complying with safety standards and local planning regulations. Managing project teams and collaborating with other construction professionals. JOB SPECIFICATION Bachelor’s degree in  architecture, Interior design or related field. Minimum 5 years working experience in Architectural/Interior role. Good working knowledge of computer drafting and presentation software such as AutoCAD2D, 3D, Photoshop, Vray, Sketch-Up, Illustrator and other relevant software will be an added advantage. Good command of written and spoken English. Note: Interested candidates are invited to submit a comprehensive portfolio and resume."
Design VMD Creative,"Index Living Mall Co., Ltd.","Bang Khun Thian, Bangkok",Graphic Design,Full time,,,"สามารถประชุมร่วมกับแผนกอื่นๆ ในงานเกี่ยวข้อง กับงานในหน้าที่รับผิดชอบ สินค้าใหม่ / งานในแต่ละเทศกาล SEASONAL THEMEN และงานต่างๆ ที่เกี่ยวข้องกับแผนกได้ สามารถคัดเลือก และจัดกลุ่มสินค้า ( Product Matching) ให้เป็นไปอย่างสร้างสรรค์ เพื่อการขายเชิงพานิชย์ [Commercial] สามารถศึกษาค้นคว้า และนำเทคนิคการออกแบบใหม่ๆ เพื่อนำเสนอ วิธีการ ตกแต่งรูปแบบใหม่ๆได้เป็นอย่างดี สามารถออกแบบ ดีไซด์ การตกแต่งพื้นที่ โดยใช้ PROGRAME = POWER POINT/AUTOCAD / ILLUSTATOR/ SKETCHUP/ PHOTOSHOP ได้เป็นอย่างดี สามารถออกแบบ ดีไซด์ การตกแต่งภาพรวมและการจัดขององค์ประกอบ สินค้าใหม่ [NEW] / FURNITURE- BEDROOM-HOME OFFICE-LIVING SOFA และสินค้า HDI. ในรายละเอียด รวมถึงการสร้างบรรยากาศ (Mood & Tone) ในการนาเสนอภาพ สีผนัง การเลือก PROPS ต่างๆ ของสินค้าให้เป็นไปอย่างสวยงาม โดดเด่น สามารถสร้างแรงบันดาลใจ และกระตุ้นในเชิง COMMERCIAL [ เชิงพานิช ] เพื่อให้ผู้บริโภคเกิดการตัดสินใจซื้อสินค้า เพื่อการส่งเสริมการขายและผลักดันยอดขายให้กับสาขาได้ สามารถ PRESENT งานดีไซด์ ที่เกี่ยวข้อง เช่น งานในแต่ลเทศกาล SEASONAL THEMEN และงานต่างๆ กับหัวหน้างาน และ ร่วมกับแผนกอื่นๆ ได้ สามารถ เซาะแสวงหาแหล่งที่มา [ SOURCING ] ของ ตกแต่ง PROP DISPLAY ได้ เพื่อนาเสนอ DESIGN ในงานที่สอดคล้องกัน สามารถจัดทา SCHEDULE และส่ง E-MAIL การทางาน เพื่อส่งให้ผู้เกี่ยวข้องได้ เมื่อการออกแบบ เสร็จสมบูรณ์ พร้อมทั้ง ติดตามงานกับสาขาได้เป็นอย่างดี สามารถเดินทางไปทำงาน หรือ SETUP ร้านในกทม. รวมทั้งในปริมณฑล และต่างจังหวัดทั่วประเทศได้ เช่น งานจัด SEASONAL THEME สินค้า NEW / งานเปิดสาขาใหม่/ งานปรับปรุง [ RENOVATE ] สาขาเก่า คุณสมบัติผู้สมัคร วุฒิปริญญาตรี การตลาด นิเทศศาสตร์ การออกแบบหรือสาขาที่เกี่ยวข้อง สามารถใช้โปรแกรม Microsoft Office, SKETCH UP, IILUSTATOR, AUTOCAD มีความ Creative ไอเดียแปลกใหม่ อัปเดตเทรนด์ใหม่ๆอยู่เสมอ มีทักษะในการประสารงานกับองค์กรและหน่วยงานที่เกี่ยวข้อง สามารถเดินทางไปปฏิบัติงานนอกสถานที่ เช่น ต่างจังหวัดได้ (ขับรถยนต์ได้)"
Graphic Designer/กราฟฟิคดีไซน์เนอร์,"Media Road Co., Ltd.","Pak Kret, Nonthaburi",Graphic Design,Full time,,,ออกแบบสร้างสรรค์เป็น 3 D ตามโจทย์ของงาน Event หรือ สื่อโฆษณาที่ได้รับมอบหมาย มีความถนัดในการออกแบบงาน Exhibition / Stage / Event / Kiosk / Printing มีความสามารถในใช้ program หลักๆได้ดังนี้ 3D (3dsmax ใช้ vray) Illustrator / Photoshop ในการ Retouch สูง ทำงานสิ่งพิมพ์ได้ (เตรียมไฟล์งาน ARTWORK) และงาน scale (มีประสบการณ์งาน EVENT พิจารณาเป็นพิเศษ) กรุณาส่งแบบผลงานการออกแบบประกอบการพิจารณาด้วย
Senior Graphic Designer (เน้นสาย Branding Designer),FAR EAST FAME LINE DDB PUBLIC COMPANY LIMITED,"Ratchathewi, Bangkok",Graphic Design,Full time,,,"คุณสมบัติ : มี Passion / ถนัดงาน Branding Design (ออกแบบ Logo, Typo, Packaging design) Guide Design Direction ได้ให้คำแนะนำทีมได้ มี growth mindset รักที่จะเรียนรู้ และไม่ยึดติดกับกรอบเดิมๆ กระตือรือร้น update trend ใหม่ๆ ตลอด ใช้ AI ในการต่อยอดงานเป็น ชอบงาน communication design ทำงานได้หลากหลายแนว ตามแต่สไตล์ของสินค้านั้นๆ คุณสมบัติ ใช้โปรแกรม Adobe เช่น Photoshop , Illustrator และ อีกมากมายได้ตามถนัด มีประสบการณ์ทำงาน Agency มาก่อน เข้าใจระบบและลักษณะงาน รับผิดชอบงานที่ได้รับมอบหมาย ทำงานร่วมกับคนอื่นได้ และสามารถทำงานภายใต้ความกดดันได้ Final artwork เองได้ หรือมีพื้นฐานด้านสิ่งพิมพ์ ถ้าคุณรักการทำงานที่อาจไปไกลกว่า scope graphic designer และเปิดรับการทำงานในรูปแบบใหม่ ส่งผลงาน Portfolio แบนมาด้วย"
Graphic Designer,Yuanta Securities (Thailand) Company Limited,"Pathum Wan, Bangkok",Graphic Design,Full time,,,"Main Responsibilities: Graphic Design: Develop creative and effective design solutions for a range of projects, including marketing materials, digital assets, presentations, and more. Translate concepts into visual designs that resonate with our target audience. Brand Management: Uphold and contribute to the consistency of our brand identity across all design projects. Work closely with the marketing team to implement brand guidelines effectively. Project Collaboration: Collaborate with marketing, product development, and other teams to understand project goals and requirements. Present design concepts and ideas to internal stakeholders. Innovation: Stay abreast of industry trends and incorporate innovative design techniques into projects. Bring fresh and creative ideas to the team to enhance the overall visual appeal of our materials. Quality Assurance: Ensure all design deliverables meet high standards of quality, accuracy, and completeness. Qualifications: Bachelor's degree in Graphic Design or related filed. 3-5 years of working experience. Strong understanding of design principles, layout, and typography. Proficiency in graphic design software, particularly Adobe Creative Suite. Creative thinking and problem-solving skills. Strong communication skills and ability to articulate design concepts. Ability to work in a fast-paced environment and adapt to changing priorities. Benefits: Group insurance Annual physical exam Provident fund Performance bonus 20 days of annual leave *Please provide a resume and portfolio for further review and consideration*"
Designer/Designer กระเป๋า,"TNLX Co., Ltd.","Yan Nawa, Bangkok",Industrial Design,Full time,,,"หน้าที่และรายละเอียดของงาน 1.รับผิดชอบงานด้านการออกกระเป๋าหนัง, กระเป๋าถือสตรี, กระเป๋าสตางค์ 2.ทำ ART WORK , GRAPHIC DESIGNER , ทำ THEM CONCEPT , ขึ้นใบสั่งสินค้าตัวอย่าง และจัด DISPLAY คุณสมบัติผู้สมัคร 1.วุฒิปริญญาตรี สาขานฤมิตศิลป์, ออกแบบแฟชั่น, ผ้าและเครื่องแต่งกาย, ออกแบบผลิตภัณฑ์หรือสาขาอื่นๆ ที่เกี่ยวข้อง 2.สามารถใช้งานโปรแกรม Adobe Illustrator และ Adobe Photoshop ได้ 3.มีประสบการณ์ด้านงานออกแบบเครื่องหนังหรือสิ่งทอ 2-3 ปี 4.มีความสามารถด้านงาน Graphic ออกแบบลวดลายกระเป๋าได้ 5.หากมีประสบการณ์ในงาน Design กระเป๋า เข็มขัด จะพิจารณาเป็นพิเศษ 6.มีความคิดสร้างสรรค์ สามารถเสนองานได้ตาม concept หรือตามความต้องการของตลาด เริ่มงานได้ทันทีจะพิจารณาเป็นพิเศษ"
Graphic Designer/กราฟฟิก ดีไซน์เนอร์,"EXP System Co., Ltd.","Bangkok Noi, Bangkok",Graphic Design,Full time,20000,29999,"Job Description คิด Concept และออกแบบงาน Artwork ออกแบบวาง Layout เชี่ยวชาญการใช้โปรแกรม Photoshop และ Illustrator และอื่นๆ เช่น Canva Ai , Adobe premiere สามารถทำ Infographic ได้ มีประสบการณ์ในการทำ Motion Graphic / ออกแบบ และตัดต่อวีดีโอได้ มีความเชี่ยวชาญในการออกแบบ CI Branding, Online media และ Promotion บนสื่อ Social Media สามารถถ่ายภาพและ ตัดต่อวิดีโอได้ จะพิจารณาเป็นพิเศษ มีความเข้าใจเทรนด์การตลาดออนไลน์ ชื่นชอบสื่อ Social Media (Facebook, Instagram, Twitter, Tiktok) สามารถนำความชอบมาประยุกต์ใช้กับงานได้ตลอดเวลา ทำสื่อโฆษณา ออกแบบกราฟฟิก ให้เป็นไปตามที่ได้รับมอบหมาย ติดตามเทรนด์การออกแบบใหม่ๆ อยู่เสมอ ชื่นชอบการทำโฆษณาและการตลาดอย่างสร้างสรรค์ คุณสมบัติ ปริญญาตรี สาขาการออกแบบนิเทศศิลป์ สถาปัตยกรรม หรือสาขาอื่นที่เกี่ยวข้อง มีประสบการณ์ทำงาน Art Desginer หรือ Graphic designer อย่างน้อย 2 ปี (พิจารณาผู้สมัครที่มี Portfolio เท่านั้น) สามารถใช้งานโปรแกรม Adobe Photoshop, Adobe Illustration, InDesign ได้ดี รักการออกแบบ, มีความคิดสร้างสรรค์, มีความรับผิดชอบ และทำงานเป็นทีมได้ มีทัศนคติในการทำงานที่ดีและมีความขยันอดทน สามารถบริหารจัดการงานที่ได้รับมอบหมายให้สำเร็จตามเวลาที่กำหนดได้ *** กรุณาแนบ Portfolio เพื่อประกอบพิจารณา *** สวัสดิการ ทำงานวันจันทร์-ศุกร์ หยุดเสาร์-อาทิตย์ และวันหยุดนักขัตฤกษ์ เวลาทำงาน 10.00-18.00 น. ( 7 ชม. / พัก 1 ชม.) สิทธิวันลาพักร้อน หรือวันหยุดพักผ่อนประจำปีเริ่มต้น 6 วัน/ปี สูงสุด 15 วัน อาหารกลางวันฟรี ประกันสังคม ประกันกลุ่ม และตรวจสุขภาพประจำปี ปรับเงินเดือนประจำปี เมื่อทำงานครบ 1 ปี หรือตามระเบียบบริษัท โบนัสประจำปีตามผลประกอบการและผลการทำงานของพนักงานเมื่อทำงานครบ 1 ปี หรือตามระเบียบบริษัทคอร์สเรียนส่งเสริมความสามารถให้พนักงาน เพื่อความก้าวหน้าในสายงานของพนักงาน Outing /กินเลี้ยงสังสรรค์ บริษัทประจำปี ฟิตเนตฟรี, ห้องเล่นเกมส์, โต๊ะพลู,โต๊ะปิงปอง และเกมส์ต่างๆ สำหรับให้พนักงานผ่อนคลาย ที่จอดรถฟรี และ รปภ. รักษาความปลอดภัย 24 ชม."
Interior Design Manager (Luxury Project),Sansiri Public Company Limited,"Phra Khanong, Bangkok",Architecture,Full time,,,"Developing and executing interior design plans for luxury real estate development projects. Collaborating with other departments, such as marketing, architecture, engineering, and contractors, to ensure the feasibility, practicality, and compliance of designs with regulatory requirements. Selecting materials, finishes, and furnishings that align with the target market and project goals while adhering to budget constraints. Managing and overseeing the construction and installation of interior design elements, ensuring adherence to quality standards and timely completion within budget. Staying updated with industry trends and innovations, and incorporating them into design concepts where appropriate. Maintaining a network of vendors, suppliers, and contractors to ensure timely delivery of materials and services. Providing design support and guidance to other departments within the company as required. Ensuring project completion within the allocated budget and timeline. Requirements: Bachelor's or Master’s degree in interior design or a related field. Minimum of 5 years of experience in residential interior design projects (prioritizing luxury project experience). Experience in the Product Development team as an Interior Designer in a real estate development company. Strong understanding of design principles, including color theory, space planning, and materials selection. Proficiency in design software such as AutoCAD 3D, Photoshop, and SketchUp. Ability to coordinate with multiple teams and resolve operational issues and delays. Strong multitasking skills and attention to detail. Excellent leadership and management abilities. Willingness to conduct site visits in Bangkok and upcountry if necessary. To apply, please send an updated resume and portfolio to Khun Chanchira at Chanchira.Su(@)sansiri.com or call 065-508-2100 . For the latest updates, follow us on our social media channels: Facebook: https://www.facebook.com/sansiricareers/ [link removed]"
Trim Developer,FANATICS INC,Bangkok,Graphic Design,Full time,,,"The Trim Developer will be responsible for the development of all labels, hangtags, stickers and badges. Working with cross functional partners to identify new seasonal products then drive the timely and brand accurate execution to meet target cost requirements. Responsibilities Manage all label, hangtag, sticker and badge development and commercialization to ensure alignment with the strategic vision of the company Prepare and present seasonal trend forecasts on labels, hangtags, badges and stickers. Partner and collaborate with Design, Merch, Sourcing, PD, Product Integrity , Key Component Vendors and Hub offices to ensure development objectives and timelines are aligned with the calendar deadlines. Work directly with the PD and Sourcing to review pre-costing and cost. Ensure the timely creation of PLM component ID in PLM. Manage and maintain a library including both core and development, Ensure that all developed labels, hangtags, stickers and badges meet the company brand test performance for quality and wash requirements. Follow and execute the development of global end to end processes from concept to commercialization. Maintain collaborative and strong partnerships with key strategic label and hangtag vendors. Work within the global vendor matrix of key strategic vendors Create and maintain KPI dashboarding metrics for all development. Responsible for proactively addressing any development issues and ensuring proper communication internally and externally that all are buy-ready. Manage the Color approval of developments in a timely and accurate manner Qualifications Degree in Apparel, Textiles or Merchandising or related field preferred 3+ years of experience in the fashion industry with a knowledge of trim development and global labeling requirements Must be able to identify issues and analyze relevant data to determine the correct and appropriate course of action and generate solutions Must be deadline driven and have a pro-active and creative approach to problem solving Excellent organizational, communication, follow-up skills and attention to detail Ability to juggle multiple deadlines and tasks in a fast paced environment. Strong sense of urgency and intuitive sense of priorities & accuracy. Proficient in PLM, data bases, Excel, Adobe Illustrator and MS Office applications Superior Color Vision an advantage. Strong command of written and spoken English"
