Jobtitle,Company,Location,Job Position,Salary Min,Salary Max,Job Description
Sports & Activities Administrator,King's College International School Bangkok,"Yan Nawa, Bangkok",Administrative Assistants,Full time,,,"We are seeking a dedicated and enthusiastic Sports & Activities Administrator with a strong administrative background to join our team. The coordinator will be responsible for overseeing and managing various sports and activities within the organisation, ensuring smooth logistics, coordinating fixtures and tournaments, and maintaining administrative tasks related to sports events. The successful candidate will be detail-oriented, organised, and possess excellent communication skills to liaise with stakeholders, coaches, and participants effectively. Responsibilities and Duties: Fixtures/Tournaments Management: Plan, schedule, and coordinate fixtures and tournaments for various sports and activities. Collaborate with teams, coaches, and other institutions to organise inter-house tournaments and external competitions. Ensure all logistical arrangements for tournaments are in place, including venues, equipment, and referees. House Tournaments: Facilitate and supervise house tournaments, fostering a competitive and enjoyable environment for participants. Coordinate teams, schedule matches, and maintain scores and results. Swim Galas/Sports Days/Liaise with Local Stadiums: Organise and oversee swim galas and sports days, coordinating with relevant staff, students, and parents. Liaise with local stadiums or sports facilities for hosting events and securing necessary permits. Administrative Tasks: Maintain an organised and up-to-date calendar of sports events and activities. Handle logistics, including transportation arrangements for away games or events. Coordinate with referees, Thai coaches, and estates personnel to ensure smooth operations during events. Arrange catering needs for participants and spectators during tournaments. Medical & Dietary Needs: Collaborate with relevant medical staff and coaches to address medical and dietary requirements of participants. Ensure necessary medical personnel are available during events, if required. Equipment Management: Manage sports equipment inventory, ensuring all items are in good condition and readily available for curriculum lessons, CCAs and ECAs. Coordinate equipment maintenance and repairs as needed and inform Head of PE and Director of Sport of any items in need of repair. Order new equipment when necessary, following budget guidelines. Lesson Set-up: Assist in setting up lessons and training sessions for various sports and activities. Ensure all necessary materials and equipment are ready for each session. Certificate Design/Printing - PA: Design and print certificates for participants, winners, and achievers in various sports and activities. Prepare and organise presentations or announcements during award ceremonies. Requirements: Bachelor's degree in Sports Management, Physical Education, or a related field (preferred). Proven experience in sports event coordination and administration. Excellent organisational and time-management skills. Strong interpersonal and communication abilities. Ability to work well under pressure and manage multiple tasks simultaneously. Proficient in using computer software for scheduling, administrative tasks, and certificate design. Knowledge of sports rules, regulations, and best practices is desirable. This role presents an exciting opportunity for a proactive individual to contribute to the vibrant sports culture within our organisation. If you are passionate about sports, highly organised, and excel in administrative tasks, we encourage you to apply and become a part of our dynamic team. Professionalism: To arrive at school punctually. To follow the dress code at school. To uphold the image of the school both while in and out of school. Qualities, Qualifications and Skills Essential: To demonstrate our values, especially kindness, good manners and wisdom. A bachelor’s degree or equivalent. Good English and Thai oracy and literacy. Good numeracy skills The ability to work well as part of a team. A friendly, professional and approachable manner with colleagues, students and parents. To understand the requirement to maintain confidentiality between colleagues, students and parents. Competent ICT skills. Important Note: King’s College International School Bangkok is fully committed to safeguarding and promoting the welfare of children and expects all staff to share this commitment. Any offer of employment will be subject to the receipt of an enhanced DBS disclosure/ICPC, a criminal records check, suitably translated if you teach outside of the UK, satisfactory references, and medical clearance."
Marketing Support Officer,"Remark Agency Co., Ltd","Bang Na, Bangkok",Administrative Assistants,Full time,,,"Summary of Role: Marketing Support Officer is the glue that holds together marketing departments by providing the support for marketing teams and campaigns. While some of the work is administrative is reports, marketing support officer can also be involved in creative tasks such as writing marketing copy, managing social media accounts (including creating images and videos), and coordinating press releases. Your responsibilities: Follow and update social media and Communication Trends regularly for team. Answer customer questions and chat (Facebook, Line OA, Shopee, TikTok) both inside and outside of hours Prepare reports, presentations and documents which support marketing as well sales team. Providing support to the team with ad hoc analysis and/or the underlying data as needed Handle and respond to administrative enquiries from internal and external customers Working closely with the team to ensure client requests are delivered and help bring new ideas for design and content creation Perform other duties as assigned Requirement: Bachelor's Degree in any related. At least 3 year working experience. Experience in responding to chat pages and setting up a live promotion via social media platforms as well as the marketplace is a plus Must have a knowledge of the back-end systems of various platforms. (Facebook, Line, Shopee, TikTok). Must have the ability to work well with the team, be patient and collaborative while have the ability to manage multiple projects Able to use basic computer programs such as Excel, Word, PowerPoint etc., and some design tools such as Canva, Adobe Illustrator, Photoshops or Capcut etc. Why us? Change to work with multiple international and top brands A supportive working environment which will help you grows your skills and future work career Location close to BTS line. Working condition and benefit: Office hours: Mon- Fri 9.30-18.30 (May be some late evening to finished up the projects) Social Security Fund Group Insurance Annual Leave Business Leave If all these seem like you, please send us your CV and let’s talk possibilities.  Please note that the only shortlisted candidates with the full details will be contacted."
Assistant Recruitment Manager (Mass Recruitment - PC...,Krungsri Consumer,"Pathum Wan, Bangkok",Administrative Assistants,Full time,,,"This position is responsible for managing all aspects of the recruiting function for mass positions by partnering to develop and implement effective sourcing, selection, offering and processes aligned with the talent acquisition needs of the organization Job Description: Perform sourcing to fill open positions and anticipate future needs Deliver talent candidate in a timely and efficient manner. Keep the team updated on best practices, business. Plan and conduct recruitment, selection (interviews, screening calls etc.), and offering process Execute comprehensive short-term strategies in branding and sourcing Take steps to ensure positive candidate experience Enhance the recruitment process by soliciting feedback from candidates and all customers Organize and/or attend career fairs, assessment centers or other events Track recruitment information, then create reports and identify areas of improvement Manage relationships with vendors and customers Coach staff in talent acquisition team Qualification: Bachelor or Master Degree in Business Administration or related fields Minimum 3-5 years experience in Recruitment or Recruitment Agency Proven experience in mass recruitment Good problem-solving and analytical skills Strong in stakeholder management, candidate management and negotiation skills Good coordination and facilitation skills Able to work independently and work well under pressure Work Location: KSPT Building, BTS Ploenchit, Bangkok Good remuneration package will be rewarded and also excellent future career growth opportunity is available for the right candidate. Please submit your application letter, resume stating qualifications and experiences, stating recent & expected salary to the following address: Human Resources Department Krungsri Consumer 17 Fl., Krungsri Ploenchit Tower 550 Ploenchit Rd., Lumpini, Pathumwan, Bangkok 10330 Contact person: Sunanta Contact number: 086-7515878"
"Vice President, Office Management",Energy Absolute Public Company Limited,"Din Daeng, Bangkok",Administrative Assistants,Full time,,,"Job Responsibilities Develop and implement strategic plans for efficient office management. Oversee the design and layout of office spaces to maximize productivity and collaboration. Manage and optimize the use of office resources, including office supplies, equipment, and facilities. Implement cost-effective measures to enhance resource efficiency. Oversee the maintenance and security of office facilities. Manage relationships with vendors and service providers for facility-related services. Lead and manage the office management team. Foster a positive and collaborative work environment. Develop and manage budgets related to office management. Monitor expenses and identify cost-saving opportunities. Job Qualifications Bachelor's degree or higher in a relevant field. Proven experience in office management roles, with a preference for managerial or senior-level experience. Strong leadership and team management skills. Excellent organizational and multitasking abilities. Effective communication skills in both Thai and English. Demonstrated responsibility, dedication, and ability to work under pressure."
Technical Campaign Coordinator,BMW (Thailand) Company Limited,"Pathum Wan, Bangkok",Administrative Assistants,Full time,,,"Technical Specialist – Technical Campaign Coordinator (EGR) assists the Technical Service Manager with specific administrative tasks related to Technical Campaigns, in particular EGR Cooler Replacement campaign. He/she organizes and communicates all the details of projects to team members and dealers. Coordinate with central department and provide regular updates. Cooperate with BMW Parts Dept. to update number of necessary parts in stock and works with Technical Service Dept. to determine parts management scheme for dealers ordering. Communicate required action decided by BMW to dealers for campaign proceeding guideline according to market situation and parts availability. Weekly follow up dealer for customer scheduling visit of Priority VIN together with monthly summary. Monitoring the daily progress of projects. Providing detailed updates to project managers or other stakeholders. Organizing reports, invoices, and budgets. Planning meetings and organizing project logistics. Coordinate with internal and external parties for the flawless execution of the project. Report and escalate to upper management as and when needed. Create and maintain a comprehensive project documentation. Qualifications: Communication: Excellent verbal and written communication skills are essential to work closely with team members and managers, and effectively manage problems as they occur. Leadership: As the primary point of contact for team members, you must be able to provide guidance, feedback, and encouragement for achieving goals. Organization and time management: Managing the daily activities and needs of an entire team requires an excellent ability to multitask and effectively manage your time. Computers and data entry: Budgets and other important documents for companies are usually created on computers and sometimes maintained in databases. Problem-solving: Although project managers may step in to handle significant problems, you should be prepared to work through and resolve minor issues without assistance. Positive attitude: Generally, a positive outlook makes it easier to handle the stress of unexpected challenges and also helps the entire team stay positive and motivated."
Coordinator and Administrator (New grad is welcome) - Good English,"Skillpower Services (Thailand) Co., Ltd.","Bang Rak, Bangkok",Administrative Assistants,Full time,,,"Currently open for multiple headcounts for International Company in various department such as HR, Procurement, Payable etc. Responsibilities Focused on improving data quality in database or system Review of correctness and completeness for items received according to an established checklist. Perform invoice processing and data entry into the company system. Handle benefit reimbursement transaction and payment process Prepare and submit timely report as assigned Support business unit in administrative and coordination Collaborate with other related team and oversea as required Assist supervisor as assigned. Qualifications Bachelor's degree in any field New graduated or few experience are welcome Good Command of English (TOEIC 680+) / with 3rd language is a plus Proficiency in MS office Strong administrative, communication and coordination skills Fast learner, Time management, Detail oriented Remarks - This is a contract position with Manpower for 1 year working in an International Oil & Gas Company (renewable based on performance) - Work schedule: M-F, 8.00-17.00 **Please click apply with your resume (with photo) and state your expected salary**"
HR Admin (TOEIC 750 required),"PERSOLKELLY HR Services Recruitment (Thailand) Co., Ltd.","Bang Rak, Bangkok",Administrative Assistants,Full time,,,"Position : HR Admin Generalist **(English Speaking)** Location : HARINDHORN Tower, Bangrak, Bangkok (BTS Chong Nonsi or MRT Lumpini) Working Hours : Mon-Fri, 8:30 AM - 5:00 PM Requirements: Support daily and administrative HR tasks Handle visa & work permit for expat and business visa Assisting with the documents and payments HR forecast expenses report and cost comparison to executives Input transactions in SAP program Other ad hoc tasks as assigned by headquarter in Japan and manager Key Responsibilities : Bachelor’s degree in Finance, Accounting, Marketing, Economics, or other relevant At least 1 year’ experience in HR & Admin field, visa & work permit is highly preferable English at least TOEIC 750 is a must Math or analytical skill is a must MS Excel knowledge (VLOOKUP, pivot table) Very good communication skills, ability to work under pressure, service-minded & active Can do overtime if necessary, during monthly closing or urgent tasks **All applications will be treated in strict confidence. All material submitted in connection with your application will become part of our confidential recruitment files. We regret that only shortlisted candidates will be notified.** By submitting your curriculum vitae or personal data to us in connection with your job application, you are deemed to have read and agreed to the terms of our Privacy Policy, and consented to the collection, use and disclosure of your personal data by us and our affiliates, in accordance with our Privacy Policy. Please visit www.persolkelly.co.th for a copy of our Privacy Policy. If you wish to withdraw your consent, please drop us an email to let us know. PERSOLKELLY HR Services Recruitment (Thailand) Co., Ltd. 27th Floor, Empire Tower 3, Unit 2707, 1 South Sathorn Road, Yannawa, Sathorn, Bangkok 10120 | Thailand Contact Person: Ms. Pimchanok (Benz) **Mobile phone: 094-493-6160 ** Looking for a job?/This position does not match your aspiration? Send your English CV to Pimchanok_P(at)persolth.com, indicating your salary expectations, preferred location, and the position you are seeking. We will reach out promptly once we find a role that suits your profile."
CEO's Assistant,MN Distribution Co Ltd,"Bang Kho Laem, Bangkok","PA, EA & Secretarial",Full time,30000,44999,"**Job Responsibilities:** 1. Organize and participate in business activities, such as client visits, business negotiations, and establishing partnership relationships. 2. Assist in preparing business reports, presentation materials, and other business documents. 3. Responsible for internal and external communication, coordinating collaboration between departments to ensure smooth workflow. 4. Translate conversations with Thai, ensuring accurate information transfer. 5. Assist in handling daily administrative tasks. 6. Complete other tasks assigned. **Requirements:** 1. Bachelor's degree or higher. 2. Experience in the Fast-Moving Consumer Goods (FMCG) industry is preferred. 3. Good communication and coordination skills, ability to work in a multi-tasking environment. 4. Proficient in using office software. 5. Strong organizational, planning, and execution skills. 6. Ability to write and translate Chinese or English, enabling effective communication with Thai. 7. Strong sense of responsibility and teamwork. 8. Ability to adapt to a rapidly changing work environment and work under pressure. **Location** Rama 3, Bangkok"
Drag computer datas of various goods descriptions - Simple job (work from...,Airpostglobal,Bangkok,Administrative Assistants,Contract/Temp,,,"[ Job description and responsibilities ] Just drag computer datas of various goods description. Work using our simple computer programs. Preferred quick work and daily report. Business English Skill. [ Working condition ] Place and Hours : Work from home, anytime you available Salary : 2THB per a goods (ex. Drag 500 goods = 1000 THB)"
"Accounting & Administrative (Workplace around BTS Prakanong, Bangkok)",JAC Recruitment Thailand,Bangkok,Administrative Assistants,Full time,,,"The company is Japanese business, at this moment, seeking for an experienced candidate to join as Accounting & Administrative (Workplace around BTS Prakanong, Bangkok) Position :         Accounting & Administrative Location: BTS Prakanong, Bangkok Business: Food Trading Working hour: Monday – Friday, 9.00 AM – 18.00 PM Job Description Handling tasks related with Accounting, Office admin, Sales Coordinator. Manage AP and AR. Manage cash balances and share them with the head office. Prepare and self-review bank transfer data. Transfer accounting documents to our accounting firm. Handling accounting tasks, payment process, check and process internal accounting document, expenses claim. Qualification This position, salary around 20,000 – 25,000 THB Welcoming Thai Experience over 2 years in Accounting, Admin. Graduate in institution of education level, bachelor’s degree or higher in Accounting or any related field will be advantage. Ability to communicate in English with foreign boss. Able to use computer literacy in MS Office, Excel. Able to work at BTS Prakanong, Bangkok. Interested candidate, please send your resume in English only along with your recent photo and expected salary to us by APPLY NOW JAC Personnel Recruitment Ltd 10F Emporium Tower  622 Sukhumvit Soi 24 Klongton, Klongtoey, Bangkok 10110 Contact : K. Suksan Office Number: 02-261-1270 Time: 9.00 am - 6.00 pm Website : https://www.jac-recruitment.co.th [link removed]"
GA Manager - FMCG Manufacturing/Administration/ General Affair,Namchow (Thailand) Ltd.,Ratchaburi,Administrative Assistants,Full time,,,"GA Manager (Manufacturing) 1 Position Planning and coordinating administrative procedures and systems and devising ways to simple processes. Organizes and controls the overall activities of General Affairs Section including Employee Services, Safety and Security. Develops teamwork and cooperative efforts among team within General Affairs section and in relation to other department/ section in the organization Monitoring inventory of office supplies and the purchasing of new material with attention to budgetary constraints. Ensures safety and well-being of all general affairs members Understand the business operations and support operational efforts through proper staffing from both a strategic and tactical perspective Executes process improvement that enhances quality and cost reduction Performs other duties and responsibilities that may be assigned by the superiors from time to time. REQUIREMENTS: Bachelor’s Degree or Master's Degree in Business Administration, Political Science, Social Science, Human Resource, or related field. At least 8 years’ experience in General Affairs/General Admin jobs, Familiar with factory environment will be advantage. Good in English. Computer literacy. Can work 6 days (Mon - Sat). Welfare Public Holiday 15 days per year Performance Bonus Group Insurance (Health, Life, Accident) Contribution on a particular occasion such as Wedding, Born Child, etc. Training Development LOCATION: Banpong ( Ratchaburi ) We invite qualified candidates to submit resume stating present and expected salary click ""Apply Now"""
Executive Assistant,DHL eCommerce Solutions (Thailand) Limited,"Pathum Wan, Bangkok","PA, EA & Secretarial",Full time,,,"DHL eCommerce Thailand is a quality leader in Express Domestic Delivery business in Thailand.    We are a subsidiary of DHL Group, the largest logistics company in the world. Our company focuses on building a long-term sustainable business which offers growth and development opportunities for our employees. Connecting people, improving lives is at the center of what we do every day. We are seeking a passionate and dedicated Executive Assistant with proactive and can-do attitude to provide high-level managerial as well as administrative support to our top executive. Roles and Responsibilities: Act as a liaison between the CEO and various internal and external stakeholders. Gather information, conduct research, analyze business information and summarize insight to help CEO in making sound business decision. Maintain business performance and management report on monthly and on adhoc basis. Participate in Senior Management Meeting. Summarize key discussion points, agreed action plans and follow-up on outstanding tasks to ensure proper execution. Coordinate and work closely with Senior Management Team. Handle confidential information with discretion and professionalism, maintaining the highest level of confidentiality. Manage the CEO's time, priorities, travel arrangement and itinerary, ensuring optimal time allocation and coordination. Prepare, edit correspondences, communications, presentations for internal and external audiences. Assist in organizing company events, conferences, and meetings, both virtual and in-person. Assist the executive in handing special projects or initiatives and assuming project leadership role when required. Provide general administrative support to the CEO. Qualification: Proven experience as an Executive Assistant or similar role. Fluent in written and spoken English and Thai. Discretion and confidentiality are paramount. Strong communication and interpersonal abilities. Exceptional organizational skills with attention to detail. Proficiency in Microsoft Office Suite (especially Excel and PowerPoint) and other relevant tool/technology and business communication software. Ability to handle multiple tasks and prioritize in a fast-paced environment. Excellent adaptability and problem-solving skill. Take initiatives. Polished, mature and professional appearance, demeanor and communication style. Work Location: GPF Tower, Wireless Road, Bangkok"
HR Admin Generalist  (English Speaking) **Please see more detail via email,"PERSOLKELLY HR Services Recruitment (Thailand) Co., Ltd.",Bangkok,Administrative Assistants,Full time,25000,34999,"Location: BTS Chong Nonsi or MRT Lumpini Working day: Monday - Friday (08:30-17:15) Duties: Support daily and administrative HR tasks Handle visa & work permit for expat and business visa Assisting with the documents and payments HR forecast expenses report and cost comparison to executives Input transactions in SAP program Other ad hoc tasks as assigned by headquarter in Japan and manager Qualifications: Bachelor’s degree in Finance, Accounting, Marketing, Economics, or other relevant At least 1 year’ experience in HR & Admin field, visa & work permit is highly preferable English at least TOEIC 750 is a must Math or analytical skill is a must MS Excel knowledge (VLOOKUP, pivot table) Very good communication skills, ability to work under pressure, service-minded & active Can do overtime if necessary, during monthly closing or urgent tasks Remark: Only shortlist candidates will be contacted *All applications will be treated in strict confidence. All material submitted in connection with your application will become part of our confidential recruitment files. We regret that only shortlisted candidates will be notified. **By submitting your curriculum vitae or personal data to us in connection with your job application, you are deemed to have read and agreed to the terms of our Privacy Policy, and consented to the collection, use and disclosure of your personal data by us and our affiliates, in accordance with our Privacy Policy. Please visit www.persolkelly.co.th for a copy of our Privacy Policy. If you wish to withdraw your consent, please drop us an email to let us know. CONTACT: PERSOLKELLY HR Services Recruitment (Thailand) Co., Ltd."
Operations Manager (Coffee business) 80-120K,MRIT,Bangkok,Administrative Assistants,Full time,,,"Position: Operations Manager (Coffee business) 80-120K Based: Bangkok Contact Recruiter: Boonyapa ( 086-378-4087 ): Boonyapa(@)mriww.co.th Our client is the one stop beverage solution leader in the business with more than 15 years of experience including manufacturing, exporting, and distributing the products. The company not only emphasize on the product quality but also the after-sales services and mechanical maintenance by experienced technicians. Responsibilities Taking a proactive approach to identify and analyze business issues, opportunities, risks, and constraints. Developing functional plans that align optimally with corporate strategies and goals. Collaborating with and engaging all stakeholders to realize desired results, ensuring the protection of company and customer assets while minimizing risks. Actively participating in the implementation or Business Review with existing or new customers to deliver Operational Excellence assurance and drive business growth and success. Continuously identify service gaps, provide recommendations, and implement solutions to enhance customer satisfaction. Engaging local vendors, suppliers, and stakeholders to seek solutions and add value to customers. Ensuring the periodic evaluation of Business Continuity Plans for effectiveness. Developing and driving company programs for existing and new customers to grow revenue and customer margin. Developing and managing processes and metrics to ensure optimal organizational service and financial performance. Ensuring organizational commitment and compliance to company processes and procedures to maximize efficiencies and protect the company’s assets and reputation, including safety. Conducting periodic reviews of productivity, headcount, G&A budgets, competitor benchmarking, and relevant KPIs. Establishing annual budgets and ensuring the achievement of financial and business objectives and goals across the teams. Effectively managing budgets, taking appropriate actions to control and reduce costs and optimize investments. Upholding and enforcing the company’s financial standards and policies, supporting programs and initiatives to stimulate and enhance revenue opportunities. Performing to the highest ethical and professional standards, driving cross-functional collaboration for corporate results. Ensuring that the teams have the competencies, capabilities, and tools to consistently deliver on goals and objectives. Qualifications/Requirements Thai nationally only. Bachelor’s degree or higher in Business Administration, Statistics or Finance and Economics. 5-8 years of extensive experience in business management with proven track record in senior operations management, preferably overseeing multiple branches or locations. Demonstrated ability to lead and manage teams across geographically dispersed branches. Strong financial management skills, including budgeting, and financial analysis. Strategic mindset with the ability to develop and implement operational strategies that align with organizational objectives. Experience driving change, fostering innovation, and adapting operations to evolving business needs. Good in writing and speaking English. Attractive salary and generous fringe benefits will be offered to the successful candidates. Interested candidates please send your application letter with resume, current and expected salary with contact details and refer the position To  boonyapa(@)mriww.co.th If you believe that you are the right one, Call Boonyapa""NOW"" 086-378-4087"
Administrative Officer/เจ้าหน้าที่ฝ่ายธุรการและประสานงานทั่วไป,"JBEVERAGE (THAILAND)CO.,LTD.","Vadhana, Bangkok",Administrative Assistants,Full time,,,"Office Location: Near BTS - Asok / RSU Tower 7th Floor, Sukhumvit 31 Employment Type: Permanent Compensation: 20,000-45,000 THB, Negotiable Working Time: Mon-Fri. 08.30am-17.30pm Website: http://jbeverage.com Job descriptions Issue the TAX Invoice and Quotation Active participation in office management. Attend meetings with supplier , schedule meetings and appointment. Preparing formal letters, documents or reports as assigned. Checking internal daily documents such as tax invoice Performing other special job as assigned. Maintain good relationship with current clients. Qualifications Bachelor’s Degree or Higher Strong communication and negotiation skills. Good command of written and spoken Japanese (N2,N3) or  English (TOEIC at least 650) Full Service mind, good interpersonal skill, able to handle confidentiality. Able to handle pressure and multiple tasks. Excellent time management skills, ability to prioritize. Self-directed and able to work without supervision. Good computer skills, knowledge in Microsoft office. Benefits Health/Medical Insurance Perfect Attendance Interested candidate, please submit a full detail resume in English including expected salary with a recent photograph to the e-mail address JBEVERAGE (THAILAND) CO., LTD. 571 RSU Tower, 7th Floor, Sukhumvit 31, Sukhumvit Road, Klongton Nua, Wattana, Bangkok, 10110 Thailand T : +66(0)2-258-4915 F : +66(0)2-258-4918 W : http://jbeverage.com [link removed]"
SALE MARKETING/พนักงานฝ่ายขายและการตลาด,ELAN LOGISTICS (THAILAND) LTD.,"Bang Rak, Bangkok",Client & Sales Administration,Full time,,,"SALES EXECUTIVE Bachelor’s degree in any filed. Experience in Logistics and Forwarder Good command of speaking and writing English Service Minded / Have own car Salary Bht30,000 - Bht40,000 + Commission SALES COORDINATOR Bachelor’s degree (welcome new graduate) Good communication of English speaking and writing Service minded hardworking ability to work under pressure Salary + Commission subject to performance"
Human Resources Officer/เจ้าหน้าที่ฝ่ายบุคคล,"C. I. T. Property Consultants Co., Ltd./ Colliers Thailand","Bang Na, Bangkok",Administrative Assistants,Full time,,,"Main Job Tasks, Duties and Responsibilities Responsible for all HRM functions such as Compensation & Benefits, Recruitment and Employee Relations as a Corporate Strategic HR. Work with related parties for the payroll, HR Prepare and consolidate employee data such as leaves, O.T., time attendance with timely manner. Manage about benefits and welfare and visa and work permit Update the Organization chart. Update Recruitment  & Interview log Priorities. Appointment interview Post Job advertisement in JobsDb and Linkedin Darf Employment Contract to Head Department Communicate with various public services when necessary. Review the yearly Group insurance Other tasks as assigned Education and Experience Bachelor's degree in HR or other related fields 2-5 years of working experience in HR or any related field Good command in English both written and spoken Good computer skills in Microsoft Office (Word, Excel, and PowerPoint) Team Work Communication Skill Time Management Adaptability Critical Thinking Willing to Learn Service Orientation Leadership C. I. T. Property Consultants Co., Ltd. / Colliers Thailand 2 Ploenchit Center, 17th Floor, Sukhumvit Road, Klongtoey, Klongtoey, Bangkok 10110 Tel. 026567000"
Administrator,Vinarco Services (Thailand) Limited,"Sathon, Bangkok",Administrative Assistants,Full time,,,"Client: Oil and gas company focuses on exploration and production of crude oil and natural gas. Location: Sathon, Bangkok Type of hiring: Yearly Contract Responsibilities: Generate Service Requisition and Purchase/Service Order for all ER&S activities using BPM. Monitor and track the approval process of routing documents on BPM. Process payments, ensuring the accuracy of Work Acceptance Notification (WAN)/Goods Receipt (GR) entries with documents. Ensure completeness and availability of supporting documents with appropriate approvals from company representatives, aligning with compliance standards. Manage correspondence, data, and document management systems. Prepare and maintain records for Gift & Entertainment and Sponsorship & Donation documents for R&ST. Provide support in coordinating with other internal functions and the R&S team at the oversea office. Assist in coordinating with external stakeholders on various occasions as assigned. Handle any other business under the coverage of R&ST as assigned by the direct supervisor. Qualifications: Bachelor’s Degree in any field. 1-3 year of experience in general administration or related functions. Proficient in Thai and English with excellent written, spoken Strong interpersonal skills, including experience in dealing with internal and external functions, administration, data & document management. Ability to prepare official letters and documents and maintain a record log. Awareness of communication skills, particularly in delicate and sensitive communications. Moderate to advanced IT literacy, capable of using a wide range of software (e.g., MS Office, Outlook, PowerPoint, Illustrator, Photoshop). Proficient in using SAP (or similar) systems at a user level. Good team player, capable of working independently, under pressure, and committed to hard work. Pleasant personality, energetic, adaptive, and a fast learner. Proactive with a positive and creative mindset."
HRD/HRM (Supervisor - Assistant Level) - BKK area - Find more detail in email,"PERSOLKELLY HR Services Recruitment (Thailand) Co., Ltd.",Bangkok,Administrative Assistants,Full time,45000,69999,"Looking for HRD / HRM for Japanese company! ◆Basic information◆ Locations:         Bangna Area Working Hours: Monday to Friday (08.30 – 17:30) Job Descriptions: HRD Design training and development programs for employees Create and assist in skills evaluation, assessment and matrix of capabilities Liaise with related department for internal training, orientation, on-the-job training, and other required training need Coordinate with external organization or institution for training courses and other project related human resource development Creatively develop on-the-job training system Comply training with Department of Skill Development Assess training needs and monitor training programs Initiate and lead employee engagement activities Job Descriptions: HRM process and summarize payroll report, cost control & analysis Compensation & benefits annual budgeting Ensure the Job Descriptions are up to date Performance Management System development Maintaining & updating company's organization chart and directory Conduct employee promotion, bonus and salary evaluation Analyze trends in compensation & benefits Conduct salary benchmarking Ensure the welfare & benefits regulations compliance *All applications will be treated in strict confidence. All material submitted in connection with your application will become part of our confidential recruitment files. We regret that only shortlisted candidates will be notified. **By submitting your curriculum vitae or personal data to us in connection with your job application, you are deemed to have read and agreed to the terms of our Privacy Policy, and consented to the collection, use and disclosure of your personal data by us and our affiliates, in accordance with our Privacy Policy. Please visit www.persolkelly.co.th for a copy of our Privacy Policy. If you wish to withdraw your consent, please drop us an email to let us know. CONTACT: PERSOLKELLY HR Services Recruitment (Thailand) Co., Ltd. บริษัทจัดหางาน เพอร์ซอลเคลลี่ เอชอาร์ เซอร์วิสเซส (ประเทศไทย) จำกัด"
Corporate Affair Manager/ผู้จัดการองค์กรสัมพันธ์,"Thaniya Real Estate Co., Ltd.","Bang Rak, Bangkok",Administrative Assistants,Full time,45000,69999,กำหนดแผนงาน ประสานงาน และเข้าใจกระบวนการทำงานร่วมกับแผนกต่างๆ ภายในบริษัท หน่วยงานภาครัฐ องค์กรอันเกี่ยวเนื่องกับธุรกิจ ตลอดจนการสร้างความสัมพันธ์ที่ดีต่างๆ และงานอื่นๆ ตามที่ได้รับมอบหมาย
HR & Admin Officer/เจ้าหน้าที่ทรัพยากรบุคคลและธุรการทั่วไป,"Kasemrungruang Industry Co., Ltd.",Samut Sakhon,Administrative Assistants,Full time,,,- งานวางแผนกำลังคน/กลยุทธ์/การบริหารบุคคล (HR planning) - งานสรรหา คัดสรรและพัฒนาบุคลากร (Training & Development) - จัดทำ Job Description และ Competency ของพนักงาน - ประสานงานการประเมินผลการปฏิบัติงานประจำปีกับหน่วยงานต่างๆ - จัดทำเอกสารเกี่ยวกับการจ้างงาน/ใบประเมินผ่านทดลองงาน/สัญญาจ้าง - งานด้านเงินเดือนค่าจ้าง : สรุปเวลา สถิติการทำงาน การขาด ลา มาสาย ของพนักงาน/ดูแลการทำเงินเดือนพนักงานรายวัน - ดูแลงานด้านระเบียบข้อบังคับและการนโยบายงานบุคคล - ติดต่อประสานงานเรื่องการฝึกอบรมภายในและภายนอก - ดูแลและประสานงานกับพนักงานในองค์กร - ดูแล และติดตาม KPI เพื่อให้พนักงานปฏิบัติงานเป็นไปตามมาตรฐานที่กำหนด - จัดทำเอกสารต่างๆในแผนกด้านงานระบบ ISO - งานเอกสาร/ระบบข้อมูลเกี่ยวกับบุคลากร - ติดต่อราชการเพื่อต่อใบอนุญาตต่างๆ - งานอื่น ๆ ตามที่ได้รับมอบหมาย ทำงานวันจันทร์-วันเสาร์ เวลา 8.00 – 17.00 น.
