Jobtitle,Company,Location,Job Position,Salary Min,Salary Max,Job Description
Human Resource Officer/เจ้าหน้าที่ทรัพยากรมนุษย์,Siam Tone Co Ltd,"Bang Phli, Samut Prakan",Administrative Assistants,Full time,20000,29999,• จัดทำระบบ Time Attendance และตรวจสอบข้อมูลขาด ลา มาสายของพนักงาน เพื่อนำมาคำนวณและจัดทำเงินเดือนให้กับพนักงานในองค์กร • ปฏิบัติงานด้านการสรรหาบุคลากร ประสานงานกับทางสื่อและหน่วยงานต่างๆ เพื่อติดต่อลงประกาศรับสมัครบุคลากร • คัดแยกใบสมัคร และทำการสัมภาษณ์ • จัดทำManpower ของทุกเดือน • จัดทำเอกสารว่าจ้างและเอกสารอื่นๆที่เกี่ยวข้อง • จัดทำการเบิกจ่ายภายในสำนักงาน • จัดตั้งคณะสวัสดิการแรงงาน (ทำทุก 2 ปี) • จัดทำแฟ้มโครงการป้องกันปัญหายาเสพติด (มยส.)พร้อมดำเนินการจนแล้วเสร็จ (ทำทุก 2 ปี) • หากมีความรู้พื้นฐานทางด้านกฎหมายแรงงาน จะพิจารณาเป็นพิเศษ • ปฏิบัติงานด้านบุคคลอื่น ๆ ตามที่ได้รับมอบหมาย
Customer Relations and Safety Supervisor (Ayuttaya),Charoen Pokphand Foods Public Company Limited,Ayutthaya,Administrative Assistants,Full time,,,"Key Responsibilities: Visitor Engagement Ensure a high quality of service and a high level of visitor satisfaction through oversight of all aspects of the full cycle of the visitor experience at the CPF R&D Center, including customer service, visitor safety and CPF R&D Center information. Lead Visitor Services staff by example and in a hands-on manner to ensure excellent service and a positive CPF R&D Center experience that encourages repeat visitation and community participation. Collaborate with the CPF R&D Center’s communications team to ensure that information about CPF R&D Center history, exhibitions, and programs are effectively shared with the public by Visitor Services staff. Ensure that special visitor needs, issues, or incidents are addressed appropriately and in a timely manner, and handle difficult and sensitive visitor issues that are escalated beyond the supervisory level. Perform other Visitor Services responsibilities as needed and assigned. Department Operations Oversee daily Visitor Services operations, and proactively assess and recommend enhancements and improvements that are aligned with the CPF R&D Center’s mission and budget. Collaborate and communicate in a highly productive and effective way with events, operations, security, and other staff on all visitor-related issues, including leading and participating in regular interdepartmental planning meetings. In conjunction with operations department, ensure safety and accessibility of public areas, and manage compliance with Americans with Disabilities Act (ADA) requirements. Ensure professional appearance and maintenance of front- and back-of-house Visitor Services areas, including public desks, office, break room, and temporary work spaces. Perform other operational responsibilities as needed and assigned. Management and Training Proactively lead and manage the Visitor Services team, including overseeing personnel issues, staff operations, and training and development as further outlined below. Creates and Maintains daily staff schedules and payroll services via online systems. Assist in building and executing staff incentive programs. Oversee responsibilities, tasks, and workflow of Visitor Services staff to ensure smooth and efficient department operations. Oversee, provide guidance, and participate as necessary in the recruiting, hiring, training, supervision, and performance management of Visitor Services staff. Oversee, help develop, liaise with other departments, and participate as necessary in effective staff training programs, including about exhibition and program content, work safety, CPF R&D Center history, CPF R&D Center activities and programs, and visitor amenities. Perform other department management and training responsibilities as needed and assigned. Administration and Budget Assist with department administration and budgeting, including building short- and long-term goals, developing and improving policies and procedures, and managing projects. Assist with developing and managing annual departmental budget and staffing plans, including research and planning, reviewing and analyzing budget to actuals, and reforecasting. Build, improve, and manage policies and procedures that improve staff performance, maximize resources, and streamline operations. Provide ongoing coaching and feedback to Visitor Services Supervisors and other VS staff. Perform other administrative and budget management responsibilities as needed and assigned. Qualifications: Bachelor's Degree in any related field. Proven track record of building collaborative, x-functional business relationships, and delivery of innovation to market. Experience in developing and deploy innovation process. Business acumen, and understanding of key functional roles beyond R&D (Marketing, CD, SC, Finance etc.) A proactive, future thinking , resourceful mindset - and strong bias for action. Experience leading with an Agile team mindset and operating approach"
HR Payroll (Up to 40k) *** please see more details in e-mail ***,"PERSOLKELLY HR Services Recruitment (Thailand) Co., Ltd.","Bang Rak, Bangkok",Administrative Assistants,Full time,30000,44999,"Duties: Assisting with the documents and payments Handle payroll for approximately 150+ employees Assisting with personnel forecast & expenses Input transactions in SAP program Qualifications: Bachelor’s degree in any field At least 2 years’ experience in Payroll English, at least TOEIC 750 is a must MS Excel knowledge (VLOOKUP, pivot) Very good communication skills Remark: Only shortlist candidates will be contacted *All applications will be treated in strict confidence. All material submitted in connection with your application will become part of our confidential recruitment files. We regret that only shortlisted candidates will be notified. **By submitting your curriculum vitae or personal data to us in connection with your job application, you are deemed to have read and agreed to the terms of our Privacy Policy, and consented to the collection, use and disclosure of your personal data by us and our affiliates, in accordance with our Privacy Policy. Please visit www.persolkelly.co.th for a copy of our Privacy Policy. If you wish to withdraw your consent, please drop us an email to let us know. CONTACT: PERSOLKELLY HR Services Recruitment (Thailand) Co., Ltd. K.Thanyamon (Ice) Tel. 09-2625-2114"
Assistant Company Secretary,Amata Corporation Public Company Limited,Chon Buri,Administrative Assistants,Full time,,,"Key Responsibilities : Ensure that the Company complies with related laws and regulations and undertake reports, letters, and related documents so that the company’s information disclosure is in accordance with laws and regulation such as the SET, and/or related regulatory. Prepare arrangements for the meetings of the Board, Sub-committees (as assigned) and the other meetings as assigned. Prepare minutes and report the resolutions to the meetings for both internal and external meeting.       departments, the SET, and/or related regulatory Prepare and coordinate for issuance of important documents of the company and subsidiaries, e.g., incorporation documents, directors’ documents, shareholders’ documents, etc. Provide comments or suggestions regarding the company’s policies, business ethics, and/or code of conduct for establishment and amendment in accordance with the Corporate Governance Code Qualifications: Bachelor’s degrees or higher in any related fields Minimum 1-3 years of experience in secretarial related field Good coordination skills Minutes taking efficiency in both Thai and English Interpersonal and communication skills (cross-functional) Effective communication and interpersonal skills, fluently in English (TOEIC > 700) Proficiency in MS office Work Location: AMATA Service Center AMATA City Chonburi, Chonburi (km.57, Bangna-Trad Road) Interested applicants are invited to send application with full resume indicating qualifications and experience, transcript and recent photo to: AMATA CORPORATION PCL. 700 Moo1, Tambol Klongtamru, Amphur Muang, Chonburi 20000 Tel. : 0-3893-9007 ext.121 Contact person: Khun Hataikarn"
HR Supervisor/HR Division Manager (Urgent !!!)...,"FITWHEY CO., LTD.","Lat Phrao, Bangkok",Administrative Assistants,Full time,55000,89999,"HR Supervisor = 1 Position / HR Manager = 1 Position Key responsibility มีความเป็น HR สูง หลักการ HR ไม่ต้องเยอะ แต่เน้นไปที่ผลลัพธ์ (กับสิ่งที่ควรทำ) งาน HR นี่ต้องเรียกว่า ""เชี่ยวชาญ"" จริง ๆ เพราะวันสัมภาษณ์งานเป็นวันโกหกแห่งชาติ เราจะรู้กันทันทีว่าใครทำได้จริงหรือไม่ ดังนั้นเราขอคนจริงนะครับ เป็นคนรุ่นใหม่ ไฟแรง ยังเล่นหนังแอ็คชั่นไหว (ไม่ใช่นั่งโต๊ะทั้งวัน ไม่ใช่เรานะครับ) มีความเป็นคนสูง แคร์ชีวิตความเป็นอยู่ของคนอย่างแท้จริง (มองคนให้เกินคน) กล้าตัดใจเมื่อต้องประหาร ไม่ปล่อยคนขี้เกียจเอาเปรียบคนทำงาน (เด็ดขาด) พร้อมเป็นตัวอย่าง ต้นแบบ ที่ดีให้พนักงานได้(ไม่ใช่ทำซะเอง) ไม่เกี่ยงงาน เราทำงานแบบ Multi-Function คือพร้อมเรียนรู้งานทุกฟังก์ชั่น ไม่อิดออ ลงทุนอย่างคุ้มค่ากับสวัสดิการพนักงาน (ดูแลคน ไม่ต้องงก แต่ต้องงดงาม) เป็น HR ที่รักการออกกำลังกาย เพราะเราเป็นองค์กรสร้างกล้ามเนื้อ HR จึงต้องเป็นผู้นำการเปลี่ยนแปลงในเรื่องนี้ (เป็นผู้จัดการออกกำลังกายไม่ไหว นี่ก็ไม่น่าผ่านนะครับ) !!! ย้ำนะครับ ว่าอย่าเพิ่งกดสมัคร หากยังไม่ได้อ่านด้านบนให้เข้าใจอย่างถ่องแท้ครับ !!! สรุปอีกครั้ง เก่งงาน HR ทุกฟังก์ชั่น (เพราะต้องมาวางระบบที่ถูกต้อง ไม่มั่วนะครับ) บริหารคน ประสานคน เข้าใจคน ไม่มองคน แค่ทุนทรัพย์ แต่มองคนที่คุณทรัพย์ ต้องรักในการออกกำลังกาย โดยเฉพาะ Finess Training (เพราะเราเป็นองค์กรสร้างกล้ามเนื้อ และ HR คือผู้ที่ต้องริเริ่ม เล่นก่อน มาแล้วบ่นปวดหลัง ปวดขา ตรงนี้เราจะไม่เหมาะกันนะครับ และเราไม่คิดทำร้ายกันครับ) เรามีเอกลักษณ์เฉพาะในแบบของ ""คนฟิตเวย์"" ดังนั้น เราต้องการ HR ที่ปรับตัวได้เร็ว ไม่ได้อิงหลักการจากองค์กรใหญ่และไม่สามารถปรับเปลี่ยน ยืดหยุ่นใด ๆ ได้นะครับ (ไม่ใช่เรื่องผิด แต่ อยากให้ HR คนนั้น มองจากภายในแล้วพัฒนาสู่สิ่งที่ควรเป็นให้ได้ก่อน ยกจักรวาลมาวาง แล้วตั้งคำถามกับสิ่งที่เราเป็นอยู่นะครับ) * ไม่มั่นใจ ไม่แนะนำให้กดสมัครเข้ามาเป็นการเสียเวลาของท่านนะครับ เพราะเราจะพิจารณาเฉพาะใบสมัครที่เราอ่านแล้ว ""เคมีตรงกัน"" เพื่อนัดหมายว่า ""ใช่"" หรือไม่ นะครับ *** ทางบริษัทฯ มิได้มีเจตนาก้าวล่วงใด ๆ ผู้สมัครทุกท่าน เพียงแต่วันสัมภาษณ์งานเป็น ""วันโกหกแห่งชาติ"" เราไม่มีทางรู้ว่าใครเป็นอย่างที่เราต้องการหรือไม่ ทั้งคนหางาน และองค์กรหาคน ดังนั้น การเปิดความจริงตรงไปตรงมา เป็นทางเลือกที่ดีที่สุดสำหรับการสรรหาบุคลากรที่ใช่เข้ามาในองคก์กรครับ ขอบคุณครับ Qualifications: Not over 40 (M) Have Experience in Full HR Spectrum as a Manager Level Over 5 years+ Handles & Drive HR All Function (HRM/HRIS/HRGA/HRD/HROD/HRBP) Strong Recruitment & Talent Acquisition (Finding High Protential People) Follow business and Management trend and Experience in E-commerce or Start-up company Strong analytical skill, Goal Oriented, Self-Driven, Hight Energy Good command a both in English & Thai =================================================================== #อ่านหน่อยครับ ไม่อยากให้เสียเวลากันทั้งสองฝ่าย วัฒนธรรมองค์กร: VeryVeryFastPace เน้นคนคิดเร็ว ทำเร็ว ตรรกะทางความคิดสูง หางานเพื่อทำงาน ไม่ใช่ ทำงานเพื่อหาเงิน กล้าตัดสินคน ใบเตือนต้องใช้เมื่อจำเป็น จอมยุทธ์ยามจำเป็นต้องกล้าชักกระบี่ (ออกใบเตือนลูกน้อง ดีกว่ายิ้มต่อหน้า พูดว่าไม่เป็นไร แต่ไปนินทาลูกน้องลับหลัง อันนั้นคือหัวหน้าที่ชี้ขลาด) ไม่ยกตนข่มท่าน เจอคนอ่อนโยน เรายิ่งต้องอ่อนกว่า แต่กับคนไม่ดี ยอมหักไม่ยอมงอ ใฝ่รู้ ไม่หยุดนิ่ง ชีวิตนี้อยากได้เงินเดือน 100,000+ อย่างช้าสุดใน 5ปี (ถ้าได้หลักหมื่น ทำร้อยปี จนกลายเป็นทวดยังไม่แน่ใจเลยว่าจะผ่อนบ้านหมดไหม, ทุนนิยมมันหลอกเรา แต่ Fitwhey ไม่หลอกคุณ  สำคัญคือต้องเป็น คนดี คนซื่อสัตย์ คนเก่ง เท่านั้นที่ควรได้) หนักด้วยกัน เหนื่อยด้วยกัน ไม่ทิ้งกัน, ธาตุแท้คน เห็นกันตอนลำบาก มี Org chart แต่พนักงานคุยกันได้ทุก Layer ไม่เจ้ายศ เจ้าอย่าง, อำนาจมีไว้เพื่อสั่ง ตัดสินใจ และรับผิดรับชอบ ไม่ได้มีไว้เล่นการเมือง คุยกันด้วยเหตุผลและตัวเลข แต่ห้ามมองคนเป็นตัวเลข คนมีหัวใจ ความรู้สึก ความผูกพัน ที่ทุกวันนี้ยังไม่มีใครคำนวณได้ บริษัทดีก็เพราะคน พังก็เพราะคน บอกดังๆว่า #ไม่สนกลยุทธ์ ถ้าเวลาทำงานเข้าด้ายเข้าเข็มและพนักงานยังนั่งเล่นเกมส์ ปัญหาคือคน ไม่ใช่กลยุทธ์ ต้องยอมรับว่า ปัญหาของ M = Man, not Method, อยากให้งานดี ไม่ต้องคิดเรื่องงาน คิดเรื่องคน, คนดี งานจะดีเอง) ***ยอมลาออกไปตายดาบหน้า ดีกว่าอยู่ในองค์กรที่มีพลังงานเฉื่อย (เช่น นั่งนับวันลาป่วยว่า ปีนี้ป่วยครบสิทธิ์หรือยัง) ……. ปีนึงกฏหมายให้ป่วย 30วัน เจอคนเฉื่อย ปีนึงทำงาน 250วัน พี่แก ซัดไป 30/250 (12%.... โอ้ววว) *** สิ่งที่ CEO (K.Danny) สนใจเป็นพิเศษในตัว Candidate ทุกตำแหน่ง: #ไม่สน วุฒิการศึกษา เพราะการศึกษาแท้จริงอยู่ที่ปลายนิ้ว วันนี้อยากเรียน Calculus ก็เรียนได้ พรุ่งนี้จะเปลี่ยนเป็น Digital marketing ก็แค่เปลี่ยน keyword คำค้นหา ไม่ยอมแพ้อะไรง่ายๆ อะไรที่คนพูดว่าไม่ได้ ยิ่งต้องทำมันให้ได้ กล้าคิด กล้าทำ ทำงานแบบไม่กลัวโดนนายด่า บ้านๆ ง่ายๆ ไม่คิดเยอะ ไม่หยุมหยิม คุยกันเหมือนสมัยเพื่อน ม. ปลาย ไม่ใส่หน้ากากเข้าหากัน มีความเข้าใจคณิตพื้นฐานเช่น พีชคณิต, ความน่าจะเป็น, สถิติ, Log/เลขยกกำลัง, Calculus ในระดับเบื้องต้น สามารถเขียนโปรแกรมในภาษาใดก็ได้หรือเป็นผู้ใช้ Google Sheet (Excel) ระดับสูง มีพลังงานบวก ไม่คิดลบ  #ไม่นินทาคน"
"Assistant Manager, Talent Acquisition","Thai Samsung Electronics Co., Ltd.","Sathon, Bangkok",Administrative Assistants,Full time,,,"Responsibilities Responsible for recruitment and selection delivering all facets of recruiting success throughout the organization to support the business goal ,providing professional support and advice on recruitment to line managers and Business Head Developing local and national recruiting plans, employing proactive sourcing strategies and resources as well as developing new, creative recruiting ideas ,conducting recruitment and job placement activities Leveraging candidate-facing communications to convey the corporate culture and employee experience; developing and leading recruitment process improvement, partnering with recruiting leaders and hiring managers to develop sourcing strategies to meet current and future hiring needs. Managing & operating for all recruitment process and independently handling entire of recruitment. Responsible for Manpower planning & analysis as well as talent planning and building talent pipeline Developing creative recruitment solutions for the organization to attract the appropriate level and quality of staffs by fulfillment of the requirements, head-hunting the targeted candidates Lead improvement project and be a part of employer branding initiative and activities i.e. Young Talent Program Performing other HR functions as needed Qualifications/Requirements: Master degree is preferable Possessing an advanced degree in Human Resources Management or Human Resources Administration is advantageous 7-10 years’ working experience in recruitment function from competitive companies and a proven record of hitting targets. Be knowledgeable about Sales & Marketing office and labor relations, labor laws, and hiring practices Solid experience in corporate recruitment function is preferable Good HR knowledge especially human resources management Good command in English & Good computer operation skill (Ms. Excel & Power point) Active, Work under high pressure, Well organized , Positive attitude, Energetic Must have pleasant personality, Service minded Outstanding verbal and written communication as well as negotiation skills Must have experience in a fast-paced environment and have the ability to manage multi-task within limited timeline. Result oriented, Excellent organization and communication skills required Willing to travel upon requested"
Admin/เจ้าหน้าที่ธุรการ,"Eagle Line Group (E.L.G.) Co., Ltd.","Lat Phrao, Bangkok",Administrative Assistants,Full time,16000,19999,"คุณสมบัติ วุฒิการศึกษาระดับปริญญาตรี มีความรู้เกี่ยวกับการบินหรือเรียนคณะที่เกี่ยวข้อง มีทักษะการใช้ภาษาอังกฤษเป็นอย่างดี *มี Toeic 450 ขึ้นไป* มีความกระตือรือร้น ละเอียดรอบคอบ สามารถทำงานภายใต้ความกดดันได้ดี สามารถประสานงานกับแผนกที่เกี่ยวข้องได้เป็นอย่างดี ทักษะการใช้คอมพิวเตอร์และโปรแกรมพื้นฐาน เช่น Microsoft Office, Email หน้าที่รับผิดชอบ ติดต่อประสานงานระหว่างบุคคลในองค์กรและนอกองค์กร คีย์ข้อมูลเอกสารและตรวจสอบความถูกต้อง ประสานงานกับผู้บริหาร ทำงานต่างๆ ตามที่ได้รับมอบหมาย"
Admin/แอดมิน,"DILIGENT ENGINEERING CO., LTD.","Nong Chok, Bangkok",Administrative Assistants,Full time,10000,15999,"-บันทึกข้อมูล, พิมพ์เอกสาร, จัดทำรายงาน, จัดเก็บเอกสารต่างๆ -ประสานงานทั่วไป -หน้าที่อื่นๆ ตามที่ได้รับมอบหมาย -ทำงานจันทร์ – เสาร์"
Senior HR,"APEX LOGISTICS INTERNATIONAL (THAILAND) CO., LTD.","Huai Khwang, Bangkok",Administrative Assistants,Contract/Temp,,,"Apexlogistics- We Deliver Passion Good Reasons to Join with Apex ! Are you looking for an exciting new opportunity to show case your skills? If so, then this is the perfect chance, within the greatest global logistics company. Your Responsibilities • Assist HR Manager and work closely with a team of HR Head quarter, and Administrators to ensure all HR operational and transactional activities are executed timely. • Responsibilities in recruitment process since job posting and interview process. • Facilitate welfare of employees’ and activities. • Responsibilities for preparing Training Process (both internal & external) and summit all related training course to company & government. • Responsibilities in built up the good relation between Staff and Company and communicate and join with the Company Activities. • Responsibilities in admin such as monitor maid and drivers for completely their routine tasks, purchase office supply and record in stock. • Knowledge in visa & work permit processing and documentation will be a plus. • Other task as assigned. Your Skills and Experiences • Bachelor's in HR Management, Political science or related. • At least 5 years’ experience in HR & Admin knowledge, • Good command of English both speaking and writing. • Good interpersonal skill, self – motivated and can work under pressure. • Good communication skill. • Computer literate (Microsoft Word, Excel, Power Point, Internet, E-mail, Outlook). Benefit Salary negotiate depend on experience. Social Security fund. Group Health & Life insurance. Annual health checkup & Vaccine. Annual leave will be added to each additional year of service, with maximum 15 days Annual company trip, Outing Money support for birth chile, Death , and Marriage of employee. Bonus Working Day & Hours : Mon - Fri  from  9 . 00 - 18 . 00 hrs . Employment contract Start first year= 1 year contract Second year    = 3 years contract After finish 3 years contract = Permanent If you are passionate, driven and looking for a new and exciting opportunity within a successful and growing company, this may be the right rold for you. Please click ""Apply Now"" to submit your application. All personal information submitted by job applicants will used for recruitment purposes and we reserve the right to  consider the applications for other positions in our Group. Our Head Office located : Apex Logistics International (Thailand) Co.,Ltd Singha Complex, Unit 1405-1406., Floor 14., 1788 New Petchaburi Road., Bang Kapi sub-district., Huai Khwang district., Bangkok., 10310 Contact person : Namtip Suklert ( 094-494-3209 )"
พนักงานประสานงาน,AURA SIGN COMPANY LIMITED,"Bueng Kum, Bangkok",Administrative Assistants,Full time,13000,15999,รูปแบบงาน: งานประจำ เข้างานเวลา: 8.00 – 17.00 (หยุด เสาร์ - อาทิตย์ ) รายละเอียดงาน ติดต่อประสานงานลูกค้า ติดต่อประสานงานเจ้าของที่ และคู่ค้า จัดทำเอกสารที่เกี่ยวข้อง หน้าที่อื่นๆที่เกี่ยวข้องตามหัวหน้างานมอบหมาย คุณสมบัติผู้สมัคร วุฒิการศึกษา ปวส. - ปริญญาตรี สนใจงานด้านบริการ มนุษย์สัมพันธ์ดี มีทักษะด้านการสื่อสาร การเจรจาต่อรอง สามารถใช้ MICROSOFT OFFICE ได้เป็นอย่างดี หากมีประสบการณ์การในธุรกิจที่เกี่ยวข้องจะพิจารณาเป็นพิเศษ สวัสดิการ ประกันสังคม ตรวจสุขภาพประจำปี โบนัสตามผลประกอบการของบริษัท วันหยุดตามประเพณี 13 วัน/ปี และอื่นๆตามที่กฎหมายกำหนด สนใจสมัครงานตำแหน่งนี้ กรุณาติดต่อ ไพรริน: 080-575-5550
Company Secretary Admin Assistant,KWI Public Company Limited,"Sathon, Bangkok","PA, EA & Secretarial",Full time,,,"RESPONSIBILITIES To help organize meetings for the Board, related Committees and Shareholders, prepare relevant documents and coordinate with relevant parties to ensure all resolutions have been implemented To ensure full compliance of the Company with Corporate Governance and other relevant statutory and regulatory requirements To provide professional advice and recommendation for the Board and management with regards to Corporate Governance, statutory regulatory and governmental requirements, and best practice To manage accuracy and confidentiality of statutory documents to be filed with Companies Registry and other relevant authorities for annual and extraordinary general meetings of shareholders To liaise with relevant authorities, including but not limited to SET and SEC, to circulate, prepare and submit any related documents and announcements To liaise with various entities on company secretarial duties within the Group To handle ad-hoc duties as assigned JOB SPECIFICATION Bachelor’s degree in Business Administration, Finance, Corporate Governance, Law, or other related fields Minimum 3 years of experience as Company Secretary in a SET listed company Strong knowledge in SEC and SET rules and regulations, Listed company & Stock Exchange Acts and Thai Corporate and Commercial Laws Well-organized, good interpersonal, communication, and problem-solving skills Responsible, proactive, able to work under pressure in a dynamic environment and uphold confidentiality Excellent command in both written and spoken English and Thai Proficient in MS Office (Word, Excel, PowerPoint)"
Admin. Tracking/เจ้าหน้าที่ประสานงานศูนย์บริการ/ เจ้าหน้าที่แผนกปฏิบัติการ/...,Insuwan Technical Services Company Limited,"Lat Krabang, Bangkok",Administrative Assistants,Full time,13000,19999,"Overview (ภาพรวม) : บริษัท อินสุวรรณ์ เทคนิคัล เซอร์วิสเซส จำกัด เป็นผู้ให้บริการงานเกี่ยวกับเครื่องปรับอากาศแบบครบวงจร ไม่ว่าจะเป็นเครื่องปรับอากาศสำหรับที่พักอาศัย อาคารสำนักงาน และอาคารโรงงานทุกชนิด ผ่านการทำงานหลากหลายรูปแบบ อาทิเช่น งานซ่อมแซม งานติดตั้งรื้อถอน งานล้างทำความสะอาด งานตรวจสอบระบบ/งานตรวจสอบการติดตั้ง รวมถึงการจัดหาและจัดจำหน่ายเครื่องปรับอากาศ          วัสดุอุปกรณ์ และอะไหล่ที่เกี่ยวข้องกับงานเครื่องปรับอากาศ เป็นต้น ในปัจจุบันบริษัทฯ ได้รับการแต่งตั้งจาก บริษัท ไทยซัมซุง อิเลคทรอนิกส์ จำกัด ให้เป็นตัวแทนศูนย์บริการงานเครื่องปรับอากาศ (Exclusive Service Center (ESC))ภายใต้สังกัดแบรนด์เครื่องปรับอากาศ SAMSUNG โดยทำงานภายใต้ระบบการทำงานมาตรฐานของศูนย์บริการ SAMSUNG เต็มรูปแบบเพื่อดูแลและให้บริการลูกค้าของ SAMSUNG โดยเฉพาะอย่างยิ่งเครื่องปรับอากาศและระบบเครื่องปรับอากาศ/ ระบบทำความเย็นขนาดใหญ่ประเภท System Air Conditioning (SAC)  หรือ SAMSUNGDVM-S โดยดูแลลูกค้าทั้งในเขตกรุงเทพมหานคร ปริมณฑล และจังหวัดพื้นที่ใกล้เคียง ครอบคลุมมากถึง 17 จังหวัด บริษัทฯ กำลังมองหาและเปิดรับสมัครทีมงานแผนกปฏิบิตการ (Operations) – Admin. Tracking/ เจ้าหน้าที่ประสานงานศูนย์บริการ/ เจ้าหน้าที่แผนกปฏิบัติการ/ ผู้ช่วยผู้จัดการศูนย์บริการ จำนวน 1 อัตรา เพื่อเพิ่มศักยภาพการทำงาน รองรับการขยายตัวทางธุรกิจและปริมาณงานที่เพิ่มมากขึ้น โดยทำหน้าที่ติดต่อประสานงานทั้งภายในและภายนอกองค์กร ดูแลแผนการทำงานและตารางการนัดหมายลูกค้า ตลอดจนติดตามปัญหาและสรุปผลการทำงานประจำวันเพื่อเสนอผู้จัดการศูนย์บริการ เพื่อให้เป็นไปตาม KPIs มาตรฐานของศูนย์บริการ จัดทำรายงานที่จำเป็นต่างๆ เพื่อเสนอฝ่ายบริหาร Job Description (รายละเอียดงานโดยสังเขป) : ติดต่อประสานงานทั่วไปทั้งภายในและภายนอกองค์กร กดรับงานที่ได้รับมอบหมายจาก บริษัท ไทยซัมซุง อิเลคทรอนิกส์ จำกัด -  SAMSUNG โดยระบบ GSPN ตามระบบการทำงานมาตรฐานของศูนย์บริการ SAMSUNG ดูแลแผนการทำงานและตารางการนัดหมายลูกค้า ติดต่อลูกค้าเพื่อยืนยันการนัดหมายและสื่อสารรายละเอียดการทำงานที่จำเป็น (Queue Planner) ติดต่อประสานงาน สอบถามปัญหาและรายละเอียดความต้องการในการเข้าให้บริการจากลูกค้าเบื้องต้น (Triage Call) และประสานงานทำงานร่วมกับทีมงานช่างบริการในการแก้ไขปัญหาให้กับลูกค้า ประสานงานทำงานร่วมกับ Sales Coordinator / Project Coordinator เพื่อจัดทำใบเสนอราคาให้กับลูกค้า ประสานงานทำงานร่วมกับ Parts Controller เพื่อจัดหา และจัดเตรียมอะไหล่ในการเข้าให้บริการลูกค้าได้อย่างถูกต้องครบถ้วน ทันเวลา อัพเดทสถานะการทำงานประจำวัน พร้อมทั้งรายงานปัญหาและสรุปผลการทำงานประจำวัน/ ประจำสัปดาห์/ ประจำเดือน ให้กับผู้จัดการศูนย์บริการ ผู้บริหาร และลูกค้า และ/ หรือผู้ที่เกี่ยวข้องทราบ ตรวจสอบและติดตามกระบวนการการทำงานของทีมช่างบริการรายวัน เพื่อให้มั่นใจว่าการทำงานเป็นไปตามวิธีการและมาตรฐานการทำงานของศูนย์บริการ SAMSUNG และตาม SOP ที่กำหนด ปิดงานที่ได้รับมอบหมายประจำวัน (งานที่เสร็จเรียบร้อย) ผ่านทางระบบ GSPN ตามระบบการทำงานมาตรฐานของศูนย์บริการ SAMSUNG Qualification (คุณสมบัติ) : อายุ 20ปี ขึ้นไป การศึกษาวุฒิปริญญาตรีหรือเทียบเท่า สาขาการเงิน การบัญชี  บริหารธุรกิจ การจัดการ หรือสาขาอื่นๆ ที่เกี่ยวข้อง มีความละเอียดรอบคอบ มีความรับผิดชอบสูง มีปฎิภาณไหวพริบ และสามารถแก้ไขปัญหาเฉพาะหน้าได้ดี สามารถใช้ Microsoft Office เช่น Word, Excel, Power Point, Outlook และอื่นๆ ได้ มีประสบการณ์การทำงานไม่น้อยกว่า 1 ปี ขยัน อดทน รักงานบริการและชอบเรียนรู้ สามารถทำงานร่วมกับผู้อื่น หรือทำงานเป็นทีมได้ สามารถทำงานล่วงเวลาได้ Compensation (ค่าตอบแทน) : เงินเดือน 13,000.00 – 20,000.00 (ตามตำแหน่งงานที่รับผิดชอบ) ค่าตำแหน่ง (ตามตำแหน่งงานที่รับผิดชอบ) โบนัส (ตามผลงาน) เบี้ยขยันและโบนัสพิเศษเบี้ยขยัน ประกันสังคมและกองทุนเงินทดแทน ประกันอุบัติเหตุแบบกลุ่ม ตรวจสุขภาพประจำปี วันหยุดพักผ่อนประจำปี/ วันลาพักร้อน งานเลี้ยงสังสรรค์ประจำปี / ประจำไตรมาส การฝึกอบรมหลักสูตรที่จำเป็นต่อการปฏิบัติงาน ผู้สมัครที่สนใจสามารถสอบถามข้อมูลเพิ่มเติม หรือติดต่อที่แผนกทรัพยากรบุคคล บริษัท อินสุวรรณ์ เทคนิคัล เซอร์วิสเซส จำกัด คุณสโรชา;  คุณชุลีพร เบอร์โทรศัพท์ 02-1306867 , 095 -5612314"
