Jobtitle,Company,Location,Job Position,Salary Min,Salary Max,Job Description
Key Account Executive (Modern Trade),"Kiss of Beauty Co., Ltd.","Vadhana, Bangkok",Account & Relationship Management,Full time,,,"Key duties and responsibilities: Establish the sales strategies to ensure achieve sales and company target. Analyze market information and trend; identify new opportunity in order to increase sales revenue. Working closely with field sales operations and BA/Merchandising team to ensure promotion compliance and in-store execution excellence. Perform demand planning by using historical data and activity plan by account Conduct regular sales and business reviews to evaluate Sales performance Maintain strong relationship with partner. Maintaining contact with all clients to ensure high levels of client satisfaction. Receiving and resolving customer complaints and problems in a timely manner Monitor category and product performance versus targets at the customers, evaluate the impact of strategic and tactical initiatives, and take corrective actions, as needed, to ensure achievement of business. All related tasks which may be assigned at management discretion. Qualifications: Bachelor’s Degree in Business Administration, Marketing or related field. 2-3 years working experience in e-commerce sales / key account management in FMCG business in Modern Trade channel Very good communication and negotiation skills Good of written and spoken English Good strategic planning, analytical and proactive"
Program Manager - Leadership Development Program/ผู้จัดการหลักสูตร พัฒนาผู้นำ...,"Leadership Development Charoen Pokphand Group Co., Ltd.","Bang Rak, Bangkok",New Business Development,Full time,,,"Job Highlights: • การทำงานมีความยืดหยุ่นสูง การเปลี่ยนแปลงอย่างรวดเร็ว และท้าทาย • โอกาสในการเรียนรู้ และการพัฒนาการเป็นผู้นำสูง • ที่ทำงานใกล้ MRT Silom, BTS Sala Daeng Key Responsibilities: มีส่วนร่วมในการจัดการ การประชุมเชิงปฏิบัติการ เพื่อการเรียนรู้ของผู้เข้าร่วมให้บรรลุวัตถุประสงค์ และประสบความสำเร็จ เป็นผู้ประสานงาน ในการสื่อสาร รวมถึงตอบคำถาม เกี่ยวกับรายละเอียดโครงการ แด่ผู้เข้าร่วมโครงการ ร่วมคิดและออกแบบ ขั้นตอนการติดตามการพัฒนา และกระบวนการประเมินผล เพื่อการเรียนรู้ที่มีประสิทธิภาพจากผู้เข้าร่วมโครงการ เป็นผู้ประสานงาน สื่อสาร และพบปะกับผู้เกี่ยวข้อง ผู้เข้าร่วมโครงการ และผู้บริหารทั้งในและต่างประเทศ ประเมินและติดตามผลของผู้เข้าร่วมโครงการ หรือกิจกรรมต่างๆ Qualifications: ปริญญาตรี - โท สาขาการจัดการทรัพยากรมนุษย์ รัฐศาสตร์ บริหารธุรกิจ หรือสาขาที่เกี่ยวข้อง มีประสบการณ์การทำงาน 2 - 4 ปี มีทักษะด้าน Microsoft Word, Excel และ PowerPoint มีทักษะในการสื่อสาร การนำเสนอ พร้อมที่จะทำงานในสภาพแวดล้อมที่มีการเปลี่ยนแปลงอย่างรวดเร็ว และท้าทาย มีทักษะภาษาอังกฤษในระดับสูง มีประสบการณ์ในการพูดที่สาธารณะ เช่นเป็น พิธีกร/Speaker จะได้รับการพิจารณาเป็นพิเศษ สถานที่ทำงาน : (สามารถทำงานต่างจังหวัดได้เป็นครั้งคราว) สถานที่ทำงาน o   อาคาร ซี.พีทาวเวอร์ 1 สีลม o   สถาบันผู้นำผู้นำเครือเจริญโภคภัณฑ์ (อำเภอปากช่อง จังหวัดนครราชสีมา)"
Business Development & Transformation,"ÆON Thana Sinsap (Thailand) Public Co., Ltd.","Khlong Toei, Bangkok",New Business Development,Full time,,,"What work you’ll be doing: You will contribute to a wide range of projects across various areas within the organization, helping our company addressing the challenges we are facing You will work with internal teams to develop hypotheses and work out plans that address project objectives and perform data analysis and translate into concrete insights and recommendations You will have a chance to communicate with parties at different level, including the c suite, within the organization You will be working on various type of project covering different areas; past projects include assessment and reestablishment of new product development, review current product strategy and direction, and analysis of exiting investments Who you are You are analytical, pro-active and solution oriented. Able to take initiative and make things happen with moderate supervision and guidance You are comfortable with working on difficult issues where there can be no definitive “right” answer; Capable of working on multiple, overlapping tasks in a fast-paced environment You are interested in long-term strategic thinking and the implementation of any business improvement recommendation You are a team-player, adapt easily to changing circumstances, and a confident and natural communicator You are staying current with news, trends, and hot topics within the industry and market and understand how movements will impact the company You have at least 5 years of prior work experiences that related with Business Development. You have a Bachelor/Master degree in Commercial Engineering, Business Economics, Civil/Industrial Engineering, Management, Finance, or any other business-related Master degree You are the person who can communicate in English well . (Upper Intermediate - Business level)"
IT Network Product Management Manager(Sales Project),"YA SALES & SERVICES CO., LTD.","Chatuchak, Bangkok",New Business Development,Full time,,,"Job Description : Develop and implement distribution strategies and manage product portfolio to effectively reach target market. Managing end-to-end product life cycle and inventory levels to ensure a good balance of driving sales achievement and timely delivery of products to clients. Collaborate with vendors to negotiate pricing and terms & conditions. Build strong relationships with vendors and partners. Monitor key project progress together with sales team to ensure adherence to the deadline and budgets. Identify and pursue new business opportunities to expand the company’s network distribution products. Track sales and vendors’ performance and provide regular reports to management. Identify potential risks and challenges in the distribution process and develop mitigation strategies. Qualification : Bachelor’s Degree in IT, Computer Science, Business Administration, or related fields. Minimum 5-years ofexperience in IT network business, distribution business or in technical/presales roles. In-depth knowledge of IT distribution, key players, and market trends, as well as understanding of various IT network products and their application. Proven ability to establish and maintain strong relationships with vendors, clients, and internal teams. Fluent in English for effective communication with international brands and clients."
Strategy and Business Development (Manager),BTS GROUP HOLDINGS PUBLIC COMPANY LIMITED,"Chatuchak, Bangkok",New Business Development,Full time,,,"Responsibilities : Working closely with other team members in preparing the business plans and driving weekly / monthly / quarterly reviews of performance against targets. Develop and articulate a comprehensive strategic plan for the project, aligned with the overall company goals and mission. Lead business development efforts by identifying new opportunities, markets, and potential areas for expansion. Evaluate and pursue strategic partnerships, collaborations, and alliances to enhance the project's capabilities. Conduct thorough market analysis to understand industry trends, competitive landscapes, and customer behavior. Assess the feasibility of new projects, partners, products, or services. Conduct financial analysis, risk assessments, and market studies to evaluate potential opportunities and challenges. Develop and manage budgets for the project's strategic initiatives, ensuring financial sustainability. Monitor financial performance, analyze variances, and take corrective actions as needed. Collaborate with other departments, business units, and departments to ensure alignment and synergy in achieving project objectives. Work closely with functional leaders, such as sales, marketing, operations, and finance, to execute strategic plans. Foster a collaborative and innovative team culture, ensuring effective communication and coordination among team members. Regularly monitor and report on the project's performance, providing updates and insights to executive leadership. Deliver compelling presentations to convey complex information in a clear and understandable manner. Qualifications : Bachelor’s degree or higher in a relevant field such as business, finance, economics or equivalent Minimum 5 years of work experience in business development or related field Direct / indirect exposure to online / e - commerce business Proactive, self - starter mentality with strong organizational skills Ability to work autonomously in a highly demanding environment Strong financial acumen Social skills, empathy, motivator, listener, and team player Strong project management experience with a track record Good knowledge of Excel, Pivot Table, VLOOKUP, Graph, PowerPoint is a MUST Data - centric with advanced analytical capabilities and experience presenting at / to board level. Strong project management experience with a track record Logical, analytical, data driven mindset and detail oriented"
Coaching & Inspection Specialist,ThaiNamthip Corporation Limited,"Lak Si, Bangkok",New Business Development,Full time,,,"Objective Alignment & Coaching structure design. Align metrics of coaching & Inspection KPIs for measuring business objective and outcomes with Channel Lead. Incl. time spent in meetings with Channel and other Enabler teams for ideation / issue resolution / alignment purposes. Work with channel to identify commonality and variances to existing solutions and propose coaching & Inspection structure if it need to be re-designed. Support the validation of the designed structure to answers the business objective Implement / process. Implementation the parameters or KPIs used for coaching & Inspection process. Proactive & retrospective audit of coaching & Inspection process / mechanics Propose changes to coaching & inspection target, KPIs, target allocation methodology. Identification, understanding and analysis of the process, information and data and functional requirements Tracking & report. Centralize tracking the result of coaching & Inspection. Retrospective audit of actual coaching & Inspection performance vs target; identify gaps, areas and validate methodology of tracking and self-report. Field visits to monitor efficacy of tracking and audit mechanisms. Incl. time spent in change requests to develop tracking / reporting. Mechanisms Preparing presentations and other documents for meetings with top management Providing inputs / discussions with internal team to enable capability development. Attending company communication / training / capability development programs Qualification Bachelor’s degree of BA, Economic, Statistics or any related field Minimum 5 yrs. working Experienced in Coaching or related fields. Good Interpersonal skill A Strong understanding of business background Having analytical skill and problem identification & problem solving, Computer skills and competences good command of Microsoft Office tools (Word, Excel, Power Point); other tools like, E-mail, Outlook. Good command of English and the ability to manage cross functional teams of people. Please send your resume, stating expected salaries, together with a recent photograph by clicking ""Apply Now"" ThaiNamthip Corporation Limited214 Moos 5 Vibhavadirangsit Road, Tung Song Hong, Laksi, Bangkok 10210, Thailand ทางบริษัทฯ จะติดต่อกลับผู้สมัครที่มีคุณสมบัติตรงตามตำแหน่งงานเท่านั้น"
Logistic Analyst,Dohome Public Company Limited,"Din Daeng, Bangkok",New Business Development,Full time,,,"Role and responsibilities: Lead Develop BI Dashboard and Automate Report (Power BI). Manage and gather requirements from key user, prepear data, and deliver report. Control Corporate Report (Register, Standard format, Revise version). To be center to deliver KPI daily report (Sales/GP/Stock). Analyst and improve all area of Sales/GP/Stock. Provide timely and accurate analysis and reporting to Executive Management. Other ad-hoc task that may related. Qualifications: Master or Bachelor Degree in Engineer, Information Technology, Data Science,  Statistic ,Finance or related fields. At least 3-5 years experience in Data visualization / Data Analysist / Management report. Must be Strong in Excel / Power point / Canvas. (Power BI is preferrable) Business acumen and logical is advantage. Strong analytical, problem solving, communication and interpersonal skills. Ability to carried out tasks with minor supervision. Able to share and suggest idea."
Sales Executive (Chemical / Metal/ Electronics/ Food Automotuve) *** Find out...,"PERSOLKELLY HR Services Recruitment (Thailand) Co., Ltd.",Bangkok,New Business Development,Full time,,,"Duties: Taking care in related Non-Ferrous Semi products, aluminum and copper Handling for import and export Communicate with business partners in Thailand and Overseas Passion in new business development Qualifications: Bachelor degree in any fields Bachelor degree in any fields Exp. in sales function from Trading or Manufacturing business Good command in English Remark: Only shortlist candidates will be contacted *All applications will be treated in strict confidence. All material submitted in connection with your application will become part of our confidential recruitment files. We regret that only shortlisted candidates will be notified. **By submitting your curriculum vitae or personal data to us in connection with your job application, you are deemed to have read and agreed to the terms of our Privacy Policy, and consented to the collection, use and disclosure of your personal data by us and our affiliates, in accordance with our Privacy Policy. Please visit www.persolkelly.co.th for a copy of our Privacy Policy. If you wish to withdraw your consent, please drop us an email to let us know. CONTACT: PERSOLKELLY HR Services Recruitment (Thailand) Co., Ltd."
Head of Asia Book,Big C Supercenter Public Company Limited,"Khlong Toei, Bangkok",New Business Development,Full time,,,"Responses for managing Asia Books operations network, generating sales and profit, controlling store operating costs and managing store operations structure to meet company target. Accountable for consistent achievement of mission and financial objective of Asia Books Business. This position will develop deep knowledge of financial operations, core products, business plans, operational plan, vision and strategy, successful leadership and management of Asia Books according to its strategic directions. Key Responsibilities: Develop and Implement strategic plans necessary for Short and long-term growth and profitability include stores operations as policy, strategy, store development, site research, store concept & model, cooperate with merchandise team for assortment strategy etc. Identify issues and develop action plans and implementing as it relates to standards of Asia Books business Manage & monitor store sales performance and to improve sales, GP, ticket count and basket size for all stores Manage and control Store expenses, inventory and loss to meet company KPIs Visit stores to monitor operations standard, customers service, support all stores and update market"
Store Assistant (Key Account Executive)/ E-commerce,Century Grow Co .，Ltd,"Vadhana, Bangkok",New Business Development,Full time,,,"Manage the online stores (Shopee and Lazada ) with daily engagement including price competitiveness, assortment, and stock availability, planning promotional campaigns, brand marketing engagement. Establish strong relationship with platforms (Shopee and Lazada), taking lead on account management, and monthly & quarterly performance review. Ensuring that all commercial activities meet or beat targets on sales, budget, cost, volume, and efficiency targets in line with business objectives. Manage to maximize GMV with day-to-day collaboration with client and channels. Observe and solve the issue related but not limited to seller compliance to Lazada, Shopee standards, Packaging guidelines. Working with Graphic Designer, Logistics, Finance, Marketing, and team members from other departments dedicated to the same client account to ensure the highest quality of materials are being produced and all client needs met. Review monthly sales reimbursement, purchasing order and expenses. Managing and forecasting promotion stock. Jobs requirement: At least 1-3years of experience in E-commerce business or relate field Familiar with MS Office Excel and Power point Familiar with E-Commerce platforms Pay attention and flexible time. Positive thinking and can work under pressure Good verbal and written communication skills both English and Thai (or Chinese is plus)"
B2B Sales Executive (Transportation),Ninja Logistics (Thailand) Limited.,"Phra Khanong, Bangkok",New Business Development,Full time,,,"We are looking for a B2B Sales Executive who is passionate in logistics/express industry and sales driven to become a part of our ninja tribe. You will be an essential part of Ninjavan to drive sales and acquire our potential clients as a part of new business initiatives. What you will be doing? Identify and seize new business opportunities, understanding the unique needs of prospective clients Collaborate with internal stakeholders to tailor services, operations, and pricing to align with client objectives Act as a dedicated contact for clients, ensuring a positive customer experience and coordinating with relevant departments when challenges arise Ensure successful conversion and seamless onboarding including managing all related documentation Who are we looking for? At least 1 year of background experiences with proven records in B2B Sales, Business Development, Corporate Sales, or Category Sales Experiences and good understanding in logistics, express, or freight forwarding is highly preferred Bachelor degree in any related field Good communication skills in Thai and English Excellent sales, negotiation, and interpersonal skills Ability to work in the fast pace and dynamic working culture"
Sales Executive,Thai Agri Foods Public Company Limited,Bangkok,Account & Relationship Management,Full time,,,-Liaise with current customers to maximize sales and profit. -Coordinate with related functions to fulfill customers’ requirements. -Develop and follow-up trade leads for sustainable business growth. -Develop new distribution channels in both existing and new markets. -Cooperate in relevant marketing aspects/activities. -Coordinate and work with extended team members. -Make our customers successful!
Account Executive - Packaging Business (Khon Kaen),The Siam Cement Public Company Limited (SCG),Khon Kaen,Account & Relationship Management,Full time,,,หน้าที่ความรับผิดชอบ: ติดตามการขายให้ได้ตามเป้าหมายของบริษัท รวมถึงร่วมกับหัวหน้าแผนกในการกำหนดกลยุทธ์การขาย สำรวจ/วิเคราะห์ และรายงาน สภาวะทางการตลาด ความเคลื่อนไหวของลูกค้า และคู่แข่ง ประสานงานกับ ฝ่ายบริการเทคนิค และฝ่ายบริการลูกค้า เพิ่อตอบสนองความต้องการของลูกค้าทั้งในด้านผลิตภัณฑ์และบริการ มีส่วนร่วมในโครงการต่างๆ เพื่อเพิ่ม Value ของผลิตภัณฑ์ รวมถึงเพิ่มประสิทธิภาพการทำงานและการลดต้นทุนร่วมกับลูกค้าและหน่วยงานที่เกี่ยวข้อง ให้บริการก่อนและหลังการขายแก่ลูกค้า และรักษาความสัมพันธ์อันดีกับลูกค้า คุณสมบัติ: ปริญญาตรี สาขา บริหารธุรกิจ การตลาด เศรษฐศาสตร์ หรืออื่น ๆ ที่เกี่ยวข้อง (G.P.A. > 2.70) มีทักษะภาษาอังกฤษในเกณฑ์ดี (TOEIC > 550) มีทักษะความรู้ด้านการขายและการคิดวิเคราะห์ มีประสบการณ์ด้านการขายและการตลาดอย่างน้อย 1-2ปี มีทักษะการสื่อสาร เจรจาต่อรอง ประสานงาน และมีมนุษยสัมพันธ์ดี มีความรับผิดชอบและสามารถทำงานภายใต้สภาวะกดดันได้ดี มีใบขับขี่รถยนต์ (ไม่จำเป็นต้องมีรถยนต์ส่วนตัว) สามารถปฏิบัติงานที่บริษัทกลุ่มสยามบรรจุภัณฑ์ จำกัด (โรงงานขอนแก่น)  และสามารถเดินทางไปพบลูกค้าในจังหวัดอื่นๆตามที่ได้รับมอบหมาย
Export Sales Officer_Surapon Supreme Foods Company Limited (Prachin Buri)...,Surapon Foods Public Company Limited,Prachin Buri,Sales Representatives/Consultants,Full time,,,"Job Descripition 1.Development of current customers 2.To visit and increase new customers (Japan market) 3.Support of each Sales Section 4.Marketing according to request from each Sales Section. 5.Achievement &management of own target. (Order & Sales) Applicant qualifications 1.Bachelor’s degree in any field 2.At least 3 years’ experience and management as Sales 3.Able to communicate in English 4.Able to communicate in Japan 5.Good communication, negotiation and interpersonal skills 6.Proficient in MS Office: Word, Excel ( Pivot if available ), PowerPoint ***Consider applications in English only***"
Sales Executive,Kerry Express (Thailand) Public Company Limited,Bangkok,New Business Development,Full time,,,Job Description : Maintain and retain current customer groups and expand new customer groups in the area of online merchants and Key Account groups. Be able to deal with the customers and close the sales. Maintain sales standards as specified by each store. Seek new target customers groups to increase sales target. Keep and maintain the relationship with all customers. Qualification : Direct experiences 3 years in Sales in Logistic business is a plus Able to communicate in English is a plus Ability to work with minimal supervision Should have OWN car and be able to travel up country Negotiation and Sales Skills
Real Estate Sales/พนักงานขายอสังหาริมทรัพย์,H-DO (THAILAND) LTD.,"Bang Rak, Bangkok",New Business Development,Full time,,,"สำรวจอสังหาริมทรัพย์นอกสถานที่เพื่อทำการประเมินกับผู้ประเมิน ประชาสัมพันธ์ข้อมูลของบริษัทผ่านช่องทางการสื่อสารต่างๆ ตามที่บริษัทกำหนด รับเรื่อง ติดต่อ ประสานงาน ให้ข้อมูลและคำปรึกษาแก่ลูกค้าผ่านช่องทางการสื่อสารของบริษัท ให้ความช่วยเหลือลูกค้าตามความจำเป็น ในกรณีที่ลูกค้าต้องการความช่วยเหลือหรือร้องเรียน บันทึกข้อมูลลูกค้า ติดตามและจัดทำรายงานลูกค้าประจำเดือน จัดเตรียมข้อมูลและรายงานนำเสนอต่อที่ประชุม ตามที่ได้รับมอบหมาย งานธุรการสำนักงานอื่นๆ ตามที่ได้รับมอบหมาย ปฏิบัติตามนโยบายบริษัทและบริหารงานอย่างมีประสิทธิภาพตามเป้าหมาย รวมถึงดูแล Business to Business Interested person please send your CV to us or contact H-DO (THAILAND) LTD. 88/8 Capital Link Building 6th Floor, Sathon Nuea Road, Silom, Bangrak, Bangkok 10500 Tel. 02-011-1535 สามารถเดินทางลงที่สถานี BTS ช่องนนทรี"
Sales Executive,"Mondi Bangkok Co., Ltd.","Bang Phli, Samut Prakan",New Business Development,Full time,,,"Location: Bang Plee, Samutprakarn Responsibilities: Engage with customers as the primary contact, being proactive in anticipating customer needs, answering and responding to customers’ questions/concerns, and keeping in constant daily communication with customer, internal departments and external resources to ensure timely and accurate delivery of print and mail projects. Assist customers with making decisions regarding changes, and create, adapt or change procedures or paperwork to fit customer's specific needs. Coordinate all necessary information on customers’ exact job requirements. Coordinate and maintain necessary records to document customer specifications and/or changes that occur for internal departments and managers as well as to the customer. Capable of handling priorities and tight deadlines. Verify that all specifications and materials from internal and external vendors necessary for the completion of the job are in place prior to production. Develop account strategies for new and existing accounts. Identify account needs and key buying factors beyond price. Assess account opportunities, account trends and define aspirations. Identify key decision makers and influencers beyond purchasing and develop close relationships with those decision makers. Develop and maintain action plans for how accounts will achieve targets and identify specific actions to improve earnings. Maximize sales, sales growth and profitability of accounts in Thailand. Establish & maintain strong relationships and face-to-face communication with accounts. Requirements: University Degree preferably in Business Administration or Packaging Technology or similar. Minimum 3-5 years’ experience in sales, business development or key account management preferably gained in (flexible) packaging industry and CRM Systems, Salesforce. Good command of English (spoken and written) Independent with ability to effectively manage multiple simultaneously priorities. Good MS-Office skills (Excel, PPT, and Word) Ability to prospect and develop new business. Relevant sales experiences in industrial segments: Building Materials, Chemical, Food (Food Ingredients/Animal Feed) Good communication and sales skills Good negotiation skills and able to handle people of different organization levels Willingness to travel up to 70% We invite qualified candidates to submit your resume stating your present and expected salary via: ""Apply Now"" Mondi Bangkok Co., Ltd. 789/10 Moo 9, BangPla Sub-DistrictBang Phli District, Samutprakarn , Thailand  10540 Phone : +66 61 518 9545 (K. Wikanda, HR) https://www.mondigroup.com"
Sales Account Executive - Bangkok,Kuoni Tumlare (Thailand) Ltd.,"Khlong Toei, Bangkok",Account & Relationship Management,Full time,25000,29999,"About the Business Our Destination Management services form the core of our business. We take care of everything from ground support, hotel bookings, sightseeing, restaurants, and local guides; all while providing 24/7 customer support so that travelers from over 50 countries can enjoy memorable travel experiences worry free. Key Responsibilities: To answer queries, offer advice, and introduce new products and services to customers. To manage existing accounts and business development activities to grow and exceed sales and margin targets. To act as the point of contact for clients. To ensure that a high standard of sales service is offered at all times in line with the client and our service-level agreements. To use commercial judgment on pricing and costing to maximize revenue and profit margin. To prepare and follow up all contractual paperwork to ensure payment agreements are in place for every client as well as producing reports and meeting business deadlines. To monitor and report on sales performance analytics. To suggest innovative ideas to increase sales and improve customer experience. To Succeed in the Role, You Should Have: Proven work experience as a Sales account executive. Hands-on experience with customer service. An ability to grasp client needs and to increase customer engagement. Solid knowledge of CRM software an MS office. Understanding of sales performance metrics. Excellent communication and negotiation skills. Analytical and time-management skills. We Are Looking for a Person With: Bachelor’s degree in any discipline ideally in Business Administration, Marketing, Travel & Tourism or relevant field. At least 3-5 years of Sales experience preferably from the following sectors: outbound travel; international airline or a B2B land operator. Excellent communication in written and spoken English to negotiate and present in English. Attention to detail and accuracy. The dedication to high performance and results. Thorough planning and organization skills. Behavior of customer focused, to be highly motivated and a good team player. What We Offer: Opportunity to work in an international environment. Diverse & Inclusive culture. Learning and training opportunities for growth. Dedicated Employee Engagement Activities."
Sales Executive/Sales Executive,Sports Engineering and Recreation Asia Ltd.,"Huai Khwang, Bangkok",Account & Relationship Management,Full time,,,"Position : Sales Executive Work Location : Rama 9 Job Description: Maintenance of existing customer base and target ( B2B and B2C ) Increase New customer and Expand opportunity in Market ( B2B and B2C ) Represent the Company’s Brand and Product Focus Out-Site Activity Build relationships as business partners with both internal and external customers Qualification: Candidates Will Need to Meet the Following Qualifications Enthusiastic to gather new knowledge. Degree in any related field (New graduate) Quickly make engaging connections with new people. Good communications skills both Thai & English Proficient in Microsoft applications including Outlook, Excel, Word and Project. Required to work outside Office in Sales Operation We preferred to hire a man's strength to represent our sports product and company brand and easy to go out-site activity and own a car or motorcycle. Please submit your resume stating your present and expected salary and recent photo to APPLY NOW Khun Tippaklaw Noppakunwonk (HR Manager) Sports Engineering And Recreation Asia Ltd. (SEARA) 164 Soi Soonvijai 14, Bangkapi, Huaykwang, Bangkok 10110 Office :0-2185-1920-4 # 612 Company website : http://www.searasports.com [link removed]"
Sales Representative,"Evermore International Co., Ltd.","Pathum Wan, Bangkok",New Business Development,Full time,,,"Workplace Area : Bangkok (Ploen Chit), Chonburi brunch Working Hour : 8:30–17:30 (Monday–Friday) Job Responsibilities Grow the overall sales of marking machines and the profitability of the company. Consistently introduce marking machine products to all Northern Territories industry customers. Identify opportunities for new customers and new product development. Maintain existing product positions and maintain excellent customer relationships. Understand and identify customer’s product needs to maintain good relationships with established clients and build relationships with potential customers. Negotiate or close deals, and handle complaints or objections. Cooperate and implement the necessary processes of sales, supply, after-sale service, etc. Identify current market conditions and trends. Monitor and evaluate competitive products and companies. Report the competition landscape. Any other tasks that may be assigned by the companies. Working at Bangkok or Chonburi (Please specify the place where you want to work in the application.) Necessary Skill or Experience Bachelor's in marketing or a related field in business. Experienced in sales positions related to printing machines, ink businesses, and FMCG sales Experience is great—no experience then just shows us your willingness to learn. Excellent computer skills of MS-Office (Excel, PowerPoint, Word, etc.) Good command of English (Both spoken and written) be a self-motivated, professional, and energetic individual, and be a team player. A strong work ethic and serious commitment to delivering positive customer experiences. Report to head office at Athenee Tower once a month for goal meetings. Bangkok area (BTS Ploenchit) , Chonburi area (Harbour Mall) Own a car and a valid driver license. We’re interested in hearing from you if you are looking to expand your sales skills or are a confident communicator who’s looking for just the right role to kick-start your sales career. TO APPLY Please submit your resume with recent photo and your current and expected salary. Please apply specific place where you want to join into your applications. and reference: Sales Representative to Apply Now. Note: Work Location: Bangkok ( BTS Ploenchit , Athenee Building Work Location: Chonburi (Harbor Mall, Laem Chabang )"
Sales Chemical/Automotive *Own car *** Find out more detail in email,"PERSOLKELLY HR Services Recruitment (Thailand) Co., Ltd.",Bangkok,New Business Development,Full time,,,"Job Descriptions: To maintain and develop relationship with existing/new customer To develop and generate new business in Thailand and other countries in SEA region(In future) To understand the international business trading process and regulations Visit customers to identified needs. Resolve problems and update market & competitor trends Other duties as assigned Qualifications: Bachelor Degree in Engineer and Science At least 2-3 year Sales experience in Automotive Good Presentation skills Microsoft office – Words/Excel / PowerPoint/ Access /All** Must possess class 3 driving license 6. Dynamic work for location *All applications will be treated in strict confidence. All material submitted in connection with your application will become part of our confidential recruitment files. We regret that only shortlisted candidates will be notified. **By submitting your curriculum vitae or personal data to us in connection with your job application, you are deemed to have read and agreed to the terms of our Privacy Policy, and consented to the collection, use and disclosure of your personal data by us and our affiliates, in accordance with our Privacy Policy. Please visit www.persolkelly.co.th for a copy of our Privacy Policy. If you wish to withdraw your consent, please drop us an email to let us know. CONTACT: PERSOLKELLY HR Services Recruitment (Thailand) Co., Ltd. บริษัทจัดหางาน เพอร์ซอลเคลลี่ เอชอาร์ เซอร์วิสเซส (ประเทศไทย) จำกัด"
Supervisor of Channel Development,LAM SOON (THAILAND) PUBLIC COMPANY LIMITED ,"Bang Na, Bangkok",Account & Relationship Management,Full time,,,"คุณสมบัติที่ต้องการ จบการศึกษาระดับปริญญาตรีสาขาวิทยาศาสตร์อาหาร, เคมีอาหาร และสาขาอื่นที่เกี่ยวข้อง มีประสบการณ์ในการทำงาน 2 ปี ทางด้านเบเกอรี่ และขนมอบ ร้านอาหาร โรงแรม หรืออื่นๆที่เกี่ยวข้อง มีประสบการณ์ในการพัฒนาเมนูสำหรับลูกค้ารายใหญ่ มีความสามารถในการประสานงาน และทักษะในการสื่อสาร มีความรู้ด้านคอมพิวเตอร์ การทดสอบผลิตภัณฑ์ และสรุปผล นำเสนอได้ทั้ง Thai/English สามารถเดินทางไปทำงานต่างจังหวัดได้เป็นครั้งคราว หน้าที่โดยสังเขป สามารถให้คำแนะนำเกี่ยวกับเบอเกอรี่  และการใช้งานผลิตภัณฑ์กับลูกค้าในช่องทางต่างๆ เช่น ร้านอาหาร ร้านเบเกอรี่ โรงงาน เป็นต้น ทำงานร่วมกับทีมขายในการทดลองผลิตภัณฑ์ สำหรับลูกค้ารายใหญ่, Modern trade, ร้านค้าปลีก (เบเกอรี่) สาธิตผลิตภัณฑ์ของบริษัท ด้านการสัมนา และ Workshop สนับสนุนกิจกรรมทางการตลาด เช่น การทดสอบผลิตภัณฑ์ใหม่ การพัฒนาสูตร การถ่ายวิดีโอ/รูปภาพ ในการเผยแพร่ของบริษัท จัดทำเอกสาร รายงาน สูตรต่างๆ คลิปสอนทำอาหาร / จัดหาส่วนผสม วัตถุดิบ / จัดระเบียบห้องครัว Please send your application letter together with resume+ photo, current salary and salary expectation to ""Apply Now"""
Head of Project Sales - High rise,Sansiri Public Company Limited,"Vadhana, Bangkok",Account & Relationship Management,Full time,,,"Job Responsibilities : Plan and execute the strategies to achieve annual sales target Participate in the selection process of department members Adopt and communicate with the team about the working policies to ensure that the team's strategy and mindset are aligned with the company Oversee and enhance the team's performance if necessary Keep track of the team performance and strategies to ensure the alignment of the team and company's goals Support the team in finding the solutions for any arising obstacle Evaluate competitors and adapt the strategies to handle the rapid changes of the markets Search and acquire new market leads as well as keep track of the market's movement to create a competitive edge Build and maintain relationships of both internal and external parties to in hopes of generating new leads Coordinate with other departments to generate maximum working efficiency Always engage in self-improvement and be a role model to the team Support the related tasks such as finding new leads for land acquisition, cross-sales engagement with business partners, etc. Preserve company's best interest in order to generate satisfying profits for the company Establish the optimum price range of the projects under the supervision Work with related parties to come up with new product concepts and ideas Job Specification : Bachelor Degree or Master Degree in Business Administration, Marketing, or any related fields A minimum of 7 years of experience in property sales Possesses leadership skills as well as a good team member mindset Good presentation and negotiation skills Have a Strategic and analytical mindset and must be savvy in the property development industry Able to handle pressure well and help the team to overcome the pressure Able to work well with other teams and able to create a good relationship Highly adaptive to the dynamism and able to follow company's regulations strictly Familiar with basic computer software such as Microsoft Offices, experience using Salesforce is a huge plus Have a car and can travel to upcountry when needed Sansiri Public Company Limited Siri Campus Bldg. 59 Soi Rim Klong Phra Khanong, Phra Khanong Nuea, Watthana, Bangkok 10110 Thailand. www.sansiri.com"
