Jobtitle,Company,Location,Job Position,Salary Min,Salary Max,Job Description
"Inventory / Warehouse Controller (2yrs+ in Warehouse Management, Inventory)...",SMARTCRUIT CONSULTANT RECRUITMENT COMPANY LIMITED,Prachin Buri,"Warehousing, Storage & Distribution",Full time,30000,34999,"Company Summary: Ice Cream & Bakery Manufacture Location: Prachinburi Job Reference: KSM 40361 JOB SUMMARY: Seeking an Inventory / Warehouse Controller Officer with 2-3 years of experience in Warehouse Management, Inventory Control, and Stock Management. This role involves extensive travel across Thailand to oversee inventory stocktaking and implement more cost-effective operational strategies. The officer will conduct routine inventory checks, ensure compliance with company policies, health, and safety standards, and suggest improvements for frontline and supply chain operations to maintain consistent, high-quality stock flow. JOB DESCRIPTIONS: Travel to various warehouses in Thailand to conduct inventory stock checks and identify opportunities for cost-effective operations. Perform routine inventory and asset checks, reconciling physical stock with the company's IT system. Ensure compliance of sales operations with company policies and health & safety standards. Provide recommendations to enhance frontline and supply chain operations for consistent, high-quality stock flow. You will be discussing more in-depth descriptions with a consultant in the interview session. QUALIFICATIONS: Bachelor's degree or higher in related fields At least 2- 3 years of experience in the Warehouse, Supply Chain, Logictics and  Inventory Management Capacity to work independently Able to travel upcountry Basic command of English Salary:  THB 30,000 - 40,000  (Attractive) Benefits: Bonus, Group Insurance (OPD/IPD), Provident Fund, other attractive benefits. Employee Type: Full Time/ Permanent **Only Shortlisted Candidates will be Considered** If you are interested, please do not hesitate to send your full English resume by clicking Apply. SMARTCRUIT CONSULTANT COMPANY LIMITED Contact person: K. Sirapatsorn (Chilli) Amarin Tower, Unit A, 5th Floor, 496-502, Ploenchit Road, Lumpini, Pathumwan, Bangkok 10330 (BTS Chitlom) Tel: 063 323 5079 WEBSITE: www.smartcruit.co [link removed] LINE: @SMARTCRUIT [link removed] FACEBOOK: Smartcruit [link removed] (Salaryland: Mindset l Attitude l How To l Work-Life เพื่อวัยทำงานให้ประสิทธิภาพเพิ่มขึ้น 99%)"
Warehouse Supervisor,PRTR,Rayong,Other,Full time,,,"Our client is a global automotive parts manufacturer. Key Accountabilities Perform logistic processes Arranging warehouse, material flow and shipping processes. Keeping track of quality, quantity., accuracy of stock, transport cost and efficiency Resolving problems and complaints. Maintaining metrics and analysing data to assess performance and implement improvements. Safety Enforcing safety instructions (forklift, storage rules, driving rules) Reporting any deviation from the standard. Team Management Fostering a climate of teamwork and motivation within the team by encouraging an entrepreneurship mindset, professional development and growth of employees (assessment, training, coaching and mentoring). Ensuring the deployment of the Chassis Brakes International communication to the team. Ensuring an appropriate work environment for the team. Job Qualifications Technical bachelor’s degree in supply chain or equivalent. At least 3 years of experience as a Warehouse Supervisor. Good MS Office skills (Word, Excel, PPT, Outlook, etc.). Proficient in SAP logistics modules. Financial awareness. Intermediate English level. Rigor & Organization. Collaboration & Teamwork. Implementation & Result Orientation. Stress & Pressure / Being Resilient. Analytical & Problem Solving. Our client offers a benefits package including housing allowance, group health insurance, fixed and variable annual bonus (4-6 months), provident fund, a five-day working week and the opportunity to be part of this growing company. REFERENCE: 114267"
Senior Facility Engineer,"Electrolux Thailand Co., Ltd.",Rayong,Quality Assurance & Control,Full time,,,"Put people at the heart of everything you do. At Electrolux, a leading global appliance company, we strive every day to shape living for the better for our consumers, our people and our planet. We share ideas and collaborate so that together, we can develop solutions that deliver enjoyable and sustainable living. Come join us as you are. We believe diverse perspectives make us stronger and more innovative. In our global community of people from 100+ countries, we listen to each other, actively contribute and grow together. Join us in our exciting quest to build the future home. What you'll do: Lead and supervise plant facility technician team to establish and continuously improve the safety, health and environment for plant facility, utilities system, loss prevention system. Improve the central facilities service Lead of the Energy Management System (ISO 50001), Green Spirit and Waste management program. Lead new construction, renovation, and improvement project. In detail, you will: Manage, preservation, check and preventive maintenance for the facility machines/ equipment in the factory and to ensure that must be continuous working on time. Supervise in the security system. Set up, check and maintenance equipment to necessary in factory as preventive maintenance plan required. Train the new operators according to procedure /work instruction or standard document as necessary in process or assigned. Establish the work instructions or standard documents according to the product or customers requirements Drive Energy Management System and Green Spirit program and activities align with global strategy. Manage the construction and renovation project with the time plan and budget Manage a maintenance work backlog for effective scheduling and control. Plan, implement and supervise predictive and preventive maintenance management program to increase an efficiency of facility system equipment and Green Spirit Manage the acquisition and maintenance of capital equipment for the facility & building, fire station & alarm system, and HVAC; writes specifications and coordinates purchasing, delivery and installation. Develop and manage or assist with the development and management of annual operating budget for facility & building and plant utility cost. Implements short- and long-range team goals, objectives, policies, and operating procedures; monitors and evaluates program effectiveness; effects changes required for improvement. Direct and coordinate the activities of Engineer, technician, service contractors and local government in the provision of comprehensive construction project management, facility maintenance and repair services, carried out facility -wide by a large, diverse multi-trades workforce. Monitor service contracts for compliance and cost; monitors performance of in-house workforce and expenditures of assigned cost centers; monitors quality of work to ensure adherence to industry standards and compliance with state, and laws, regulations, and guidelines. Oversee the supervision of assigned personnel, which includes work allocation, training, and problem resolution; evaluates performance and makes recommendations for personnel actions; motivates employees to achieve peak productivity and performance. Participate in the development and implementation of shop-specific safety training programs and assures workforce compliance with OSHA job safety requirements. Establish and direct annual maintenance programs, to include off-season testing/overhaul of heating and refrigeration systems and associated control systems, as well as seasonal start-up and shutdown. Conducts maintainability review of new construction design documents to assure compliance with published standards and to ensure reasonable repair and overhaul access to facility systems. Understand other Electrolux Department work, particularly R&D, Reliability, Laboratory, Purchasing, Quality, Production, Supply Chain, Finance, and Facility. Qualifications: Bachelor’s Degree in Civil Engineering or Electrical Engineering 5-7 years of experience in facility management from an international manufacturing environment with a combination of people management experience Strong experience of running efficient facility system and continuous improvement for power supply, NG supply, water supply, air compressed supply Experience in Waste Management & Security Management, Service Contract, Construction Management and Green Spirit activities Experience in engineering design or construction of the equipment or part of the manufacturing Engineering project execution concept and project management skills Good knowledge of ISO 50001 in energy management License of energy conservation program is advantage Good communication skills. Able to lead a team of small size. Good MS office skills Good command of English Where you'll be: You will be based in our Rayong Plant and report to HSE Manager. Benefits highlights: Five days work week Employee Provident Fund Medical & Life Insurance Discounts on Electrolux products and services Free Shuttle Bus Service As part of Electrolux, we will continuously invest in you and your development. There are no barriers to where your career could take you. Find out more: https://www.electroluxgroup.com/en/"
FG Warehouse Supervisor - Rayong Plant,"Suntory PepsiCo Beverage (Thailand) Co., Ltd.",Rayong,"Warehousing, Storage & Distribution",Full time,,,"Accountabilities: Closely coordinates with production/DC team for the information about production volume, daily dispatch from plant Ensure Finished Goods flow from production line to DC smoothly on day to day operation. Ensure Finished Goods warehouse follow Foods Safety and EHS requirement. Ensure manpower to support FG dispatch from plant to DC. Control physical operation of FG warehouse such as FG dispatch, FG on hold control, production waste from production line. Ensure 100% physical inventory and monitoring aging of FG. Updates and revises Procedures and Work instructions manual in relation to present procedures and work flow. Performs or attends to other job-related matters that maybe assigned by the superior or Materials & FG WH Manager. Qualification and Experience: Bachelor Degree in Engineering Logical thinking , Willing to learn new thing and innovative idea is preferable. Interest in Warehouse Operation and improvement At least 3 years’ experience"
Overseas Trade Sales & Marketing Officer (English or Chinese Speaking ),"Perfect Companion Group Co., Ltd.","Bang Rak, Bangkok",Management,Full time,,,"Responsibilities: Overseas Trade Sales and Marketing person is responsible for developing and executing Trade Sales and Marketing strategy to achieve defined business objectives (KPIs) and order to increase brand visibility of our Me-O, Smart Heart pet food products in overseas assigned territory. - Seeking sales opportunities for the assigned territory - Negotiating deals and maintaining customer satisfaction - Planning promotional activities with clients to drive sales and channel development - Collect and analyze marketing information (sales, profit, competitors) - Develop and execute sales and marketing strategies based on in-depth customer, market and trade analysis through main business partner - Implement sales and distribution plans to meet customer requirements Qualifications: Bachelor’s or master’s degree in Business Administration, Marketing Management, and related disciplines At least 1 years direct experiences in Trade Sales and Marketing jobs, or related business Good command of written and spoken English or Chinese Proficiency in MS. Office applications (Word, Excel, PowerPoint, etc.) Strong communication, interpersonal, and presentation skills with self-initiative Benefits: Fix bonus 2 months (Prorate) Provident Fund Social Security Vacation Leave (Prorate) Medical Claim Accommodation Benefits Provident Fund medical Benefits (sick case) medical Benefits (accident) accident insurance Interested candidates are invited to submit your updated Resume with recent photo via ""Apply Now"" button"
"Asst.Supervisor,Warehouse",TOA Paint (Thailand) Public Company Limited,"Mueang Samut Prakan, Samut Prakan",Freight/Cargo Forwarding,Full time,,,รายละเอียดงาน ควบคุมกระบวนการรับ/จัดเก็บสินค้าให้สต๊อคมีความถูกต้อง สมบูรณ์พร้อมจำหน่ายตลอดเวลา รวมถึงควบคุมขบวนการจ่ายสินค้า ได้อย่างถูกต้องและตรงตามระยะเวลาที่กำหนด โดยควบคุมดูแลการปฎิบัติงานของผู้ใต้บังคับบัญชาส่วนงาน Picking Domestic และ Outsource ให้มีประสิทธิภาพและมีความปลอดภัยในการทำงาน เพื่อให้สอดคล้องกับแผนกลยุทธของฝ่าย สายงานและองค์กร คุณสมบัติ 1.วุฒิการศึกษาปริญญาตรีสาขาการจัดการโลจิสติกส์ หรืออื่นๆที่เกี่ยวข้อง 2.มีความรู้เรื่องระบบการบริหารสินค้าคงคลัง  สามารถใช้ระบบ SAP ได้ 3.มีประสบการณ์การทำงานทางด้านคลังสินค้าและจัดส่ง 4.มีทักษะในการบริหารจัดการคน  รวมทั้งมีการสื่อสารและมีมนุษยสัมพันธ์ที่ดี 5.มีทักษะในการพัฒนาและปรับปรุงกระบวนการทำงานได้ (Improvement / Kaizen) สามารถทำงานเข้ากะได้
ISO Executive,"FLS 1993 (Thailand) Co., Ltd.",Chon Buri,Quality Assurance & Control,Full time,,,"Responsibilities; Carrying out regular internal audits for ISO system [9001:2015 / 14001:2015 / 45001: 2018] certifications. Monitoring the audit cycle program to ensure it remains effective and up to date. Engaging with continuous knowledge development regarding each certification’s requirements, recommended best practices, techniques and performance standards. Producing and submitting a full audit report on each audit undertaken. Producing audit summary reports for each audit undertaken. Recommending appropriate changes as a result of the audit results where necessary. Ensuring any non-conformities are listed on the appropriate non-conformities log and corrective actions are assigned to the appropriate party. Conduct follow up audits and checks to monitor non-conformities and ensure all action plan are completed. Taking minutes and producing a report for the annual management review meetings. Conducting induction training to new joiners on ISO Certifications. To conduct regular meetings to identify and revised areas of improvement and undertake follow-up action. To coordinate with each site person in charge of ISO so as to maintain the standards by visiting sites regularly. To support each site for the ISO standards procedure. Assist on the ISO manual Documents Review and update. In-charge of ISO certificates’ renewal function. Other ad hoc functions as assigned. Qualifications; Bachelor's degree in Engineering or Science or equivalent· At least 3 years of relevant experience is required for this position. Good understanding on the requirements of ISO 9001, 14001 and 45001.· Must possess at ISO Auditor Course Certificate· Able to handle the external and internal audit individually· Able to control and update the ISO Documents like Quality Procedure and Objectives· Able to Co-Ordinate and conduct ISO Meetings· Project Co-ordination Or Assistance Experience· Ability to multi-task, use initiative and to work well under pressure or Deadlines· The Flexibility to work outside normal office hours may be required from time to time· Proficient in MS Word, Powerpoint and Excel· Must be able to do presentation· Good in English (Spoken, Written and Reading)"
Senior Inventory Controller,"Bollore Logistics (Thailand) Co., Ltd.","Bang Phli, Samut Prakan",Freight/Cargo Forwarding,Full time,,,"WHAT YOU WILL BE DOING Responsible for the analysis of inventory discrepancies and special processes Export discrepancies: analysis of export discrepancies, reporting and communication with customer, liaise with Inventory team to analyses and solve export discrepancies, Prepare KPI and propose action plan to prevent further discrepancies Monitoring virtual locations (rework, sort, lost) ensure on-time analysis and coordinate actions with inventory team & WH team. Report to management Prepare and analyze variance report for order allocation issues. Coordinate actions with WH and inventory and customer to solve issues Coordinate the disposal management. Prepare pick list and liaise with WH, disposal company & customer to ensure smooth and accurate monthly disposal Additional projects as mandated by Management THE SUCCESSFUL CANDIDATE Bachelor degree in any related discipline (Business Administration, International Business) Minimum of 4 years’ experience in warehousing, retail, logistics is preferable Proficient in Microsoft Excel Good command in English Knowledge of warehouse operations & Inventory management, with experience using a WMS systems (exceed preferred but not mandatory) Strong analytical skills, proactive and can-do attitude. Good communication skills Meticulous, organized, and able to multi-tasking Able to work under pressure in a fast-moving environment An attractive remuneration and fringe benefits will be offered to the qualified candidate. Only shortlisted candidates will be notified. Bollore Logistics (Thailand) Co., Ltd. 75/71 Richmond Building 19 Fl. Sukhumvit Soi 26 Klongton, Klongtoey 10110 Bangkok Tel: 02 261 1920-30 ext. 10801 Fax: 02 260 0176 Website : www.bollore.com"
Pharmacist/เภสัชกร (QC)/เภสัชกร (QC),"Plasma Fractionation Center, National Blood Center, The Thai Red Cross Society",Chon Buri,Quality Assurance & Control,Full time,30000,34999,"หน้าที่และความรับผิดชอบ ลักษณะงานที่ปฏิบัติ : แผนกควบคุมคุณภาพ (QC) 1. ทำการวิเคราะห์คุณภาพเคมีในวัตถุดิบและวัสดุการบรรจุ พร้อมจัดทำรายงานผลการทดสอบ 2. ทำการวิเคราะห์คุณภาพทางชีวเคมี เคมี และจุลชีววิทยา ในผลิตภัณฑ์ระหว่างการผลิตและผลิตภัณฑ์สำเร็จรูป พร้อมจัดทำรายงานผลการทดสอบ 3. ทวนสอบผลการวิเคราะห์ทางห้องปฏิบัติการ และผลวิเคราะห์อื่นตามที่ได้รับมอบหมาย 4. จัดทำเอกสารภายในห้องปฏิบัติการ 5. ดูแลควบคุมปัจจัยที่เกี่ยวข้องกับการทดสอบ และความเป็นระเบียบเรียบร้อยในห้องปฏิบัติการ **สัมภาษณ์ On Site ที่โรงงาน ต.บางพระ จ.ชลบุรี** คุณสมบัติของผู้สมัคร 1. วุฒิการศึกษาปริญญาตรี : เภสัชศาสตรบัณฑิต 2. ถ้าเป็นเพศชายต้องปลดพันธะทางทหารประจำการมาแล้วหรือเป็นทหารกองหนุน 3. หากมีประสบการณ์ทำงานในห้องปฏิบัติการ QC ไม่น้อยกว่า 1-2 ปี มีความสามารถด้านการวิเคราะห์ผลิตภัณฑ์ ชีววัตถุ และหรือผลิตภัณฑ์ปราศจากเชื้อ จะได้รับการพิจารณาเป็นพิเศษ 4. สามารถไปปฏิบัติงานที่ศูนย์ผลิตผลิตภัณฑ์จากพลาสมา ที่ ต.บางพระ อ.ศรีราชา จ.ชลบุรี ได้เต็มเวลา **สัมภาษณ์ On Site ที่โรงงาน ต.บางพระ จ.ชลบุรี** สวัสดิการของพนักงานประจำ (บรรจุ) บรรจุเป็นพนักงานของสภากาชาดไทย สังกัดศูนย์ผลิตผลิตภัณฑ์จากพลาสมา ฐานเงินเดือน ค่าประสบการณ์พิจารณาตามความเหมาะสม (ในประสบการณ์สายตรงกับที่เปิดรับสมัคร เท่านั้น) ค่าเช่าบ้าน 3,000.- / คน / เดือน ค่าล่วงเวลา คำนวณตามฐานเงินเดือน ตรวจสุขภาพประจำปี เบิกค่ารักษาพยาบาล พนักงาน คู่สมรส บุตร เบิกค่าเล่าเรียนบุตร อาหารกลางวันฟรี ชุดพนักงานประจำปี ตรวจสุขภาพประจำ วันหยุดประจำปี 15 วันทำงาน วันหยุดพักร้อน **สัมภาษณ์ On Site ที่โรงงาน ต.บางพระ จ.ชลบุรี**"
Pattern Manager (Stationed in VN),Win Hanverky Holdings Limited,Overseas (from Hong Kong),"Production, Planning & Scheduling",Full time,,,"Job Responsibilities: Supervise pattern team and scheduling manpower to ensure smooth overall operation of the department Responsible for coordinating with production department (including paper patterns and 3D) Develop work guidelines and standards Monitor work progress to ensure the department’s tasks are completed on schedule. Develop new patterns based on customer requirements/ comments to ensure quality, production efficiency and materials utilization Provide suggestions to customers to improve the garments Collaborate with other departments to solve technical problem Job Requirements: Diploma or above in Garment or related disciplines At least 10 years or above in pattern maker Proficient in sportswear sample making and production technology Familiar with professional knowledge of clothing fabrics and accessories Proficient in using pattern making software (GERBER) and office software Good spoken and written English and Chinese Stationed in Asia Pacific country Interested parties please click ""APPLY NOW"" and upload your resume with your current and expected.  All information collected will be kept in strict confidence and will be used for recruitment purpose only."
Marketing Manager/ผู้จัดการฝ่ายการตลาด,"D Farm Food Retail Co., Ltd.","Bang Khen, Bangkok",Management,Full time,,,"กำหนดกลยุทธ์ด้านการตลาดกลุ่มผลิตภัณฑ์ที่รับผิดชอบ ทั้งในด้านผลิตภัณฑ์ การกำหนดราคา และการกระตุ้นการรับรู้ และเลือกใช้ผลิตภัณฑ์ พร้อมสื่อประชาสัมพันธ์ แผนงานด้านการตลาดของกลุ่มผลิตภัณฑ์, การจัดทำงบประมาณทางการตลาดประจำปี และ ควบคุมดูแลการดำเนินการตามแผนการตลาด เพื่อเพิ่มพูนยอดขาย และส่วนแบ่งทางการตลาด ให้ได้ตามเป้าหมายที่กำหนด พัฒนาสินค้า การกำหนดราคาขายสินค้า การหาช่องทางการตลาดใหม่ของกลุ่มผลิตภัณฑ์ ดำเนินการออกผลิตภัณฑ์ใหม่ให้เป็นไปตามแผน และ กำหนดแผนการสนับสนุนกิจกรรมทางการตลาดที่ช่วยกระตุ้นการรับรู้ของผู้บริโภค ดำเนินการกิจกรรมทางการตลาด และเครื่องมือสื่อสารทางการตลาด เพื่อผลักดันยอดขายให้เป็นไปตามเป้าหมายที่ตั้งไว้ พัฒนาทีมงานให้ระดับขีดความสามารถเพิ่มขึ้นเพื่อการทำงานที่มีประสิทธิภาพเพิ่มขึ้น กำหนดทิศทางและแนวคิดในการจัดทำสื่อโฆษณาประชาสัมพันธ์ ให้เหมาะสม และประสบผลสำเร็จตามเป้าหมายการขาย วางแผนการออกสำรวจตลาด เพื่อสำรวจความต้องการของลูกค้ากลุ่มเป้าหมาย วิเคราะห์ วิจัยความต้องการของตลาด เพื่อนำมาใช้ในการปรับปรุงพัฒนาสินค้าหรือบริการให้ตรงกับความต้องการของ ลูกค้า สร้างความได้เปรียบทางการแข่งขัน และเพิ่มยอดขายให้กับบริษัท ถ่ายทอดและสอนงาน (On The Job Training) ให้แก่ผู้ใต้บังคับบัญชา สร้างบรรยากาศและสนับสนุนให้มีการแสดง ความสามารถ การแลกเปลี่ยนความรู้และประสบการณ์ เพื่อให้สามารถปฏิบัติงานได้ที่ได้รับมอบหมายอย่างมีประสิทธิภาพ ปฏิบัติงานตามที่ได้รับมอบหมายจากผู้บังคับบัญชา"
Custom Manager - Chinese Speaking (Sea Shipping),Manpower Group Thailand,Bangkok,Import/Export & Customs,Full time,55000,69999,"**Job Title: Custom Manager - Chinese Speaking (Sea Shipping) **Job Description:** We are seeking a skilled and detail-oriented Customs Manager to oversee all customs declaration-related matters and shipping processing within our organization. The successful candidate will play a crucial role in ensuring timely and smooth customs clearance, maintaining compliance with regulations, and optimizing import and export processes. **Responsibilities:** 1. **Customs Declaration:** - Prepare accurate customs declaration information for submission to customs brokers. - Ensure timely and smooth customs clearance for all imports and exports. - Build and maintain positive relationships with import and export business departments, as well as freight forwarders under the General Administration of Customs. - Propose work guidelines that enhance our company's import and export business efficiency while minimizing costs. 2. **Invoice Issuance and Voucher Production:** - Complete the issuance of proforma invoices and general value-added tax invoices for export declarations by the end of each month. - Match customs declaration forms, release notices, invoices, contracts, packing lists, and other relevant data into accounting vouchers at the beginning of each month. - Forward accounting vouchers to the financial processing department for further action. **Qualifications:** Proven experience in customs declaration processes and Sea shipping procedures. Strong understanding of customs regulations and compliance requirements. Excellent communication skills and ability to collaborate with internal departments and external partners. Detail-oriented with strong organizational and problem-solving skills. Proficient in relevant software and systems for customs and accounting purposes."
Product Marketing Executive (Chinese Speaking),Kerry Express (Thailand) Public Company Limited,"Bang Rak, Bangkok",Freight/Cargo Forwarding,Full time,,,"Job Responsibilities : Develops products by identifying potential products, conducting market research, generating product requirements, developing marketing strategies, and determining specifications, production timetables, pricing, and time-integrated plans for product introduction. Assisting the development team in clarifying requirements and helping them to understand the business side. Prioritizing product backlog items is based on their business value, the time required to complete them, including quality control and testing. To ensure that developers understand each project's requirements, coordinate with them. Drive and manage product launches including planning, messaging and communication. Qualification : Bachelor's degree in related fields 3+ years of experience working in Product Marketing, Project Management, Product development. Excellent communication skills and interpersonal skills. Great analytical and problem-solving skills. Good command in English reading, writing, listening and presentations Chinese communication is a plus"
Quality & Safety Compliance Leader - IKEA Bangna,IKANO (Thailand) Limited,"Bang Phli, Samut Prakan",Freight/Cargo Forwarding,Full time,,,"Location : IKEA Bangna Your assignment You will safeguard the quality of all logistics processes to ensure that no damaged products reach the customer. Provide feedback on loading quality to supplier and claim as much as possible to reduce internal damages. Help secure that the logistics operation is carried out according to regulations and mandatories, that procedures and follow - ups are implemented and that the store is operating in compliance during all hours. Secure that the condition of the product is neat, clean and tidy to ensure fantastic shopping experience for customer and increase confidence quality of the product to customer. Lead and influence all goods flow co-workers to secure that the department works in compliance with Global Risk Manual/Safety & security Manual, IKEA internal regulations and local legislation relating to quality, health, safety and environment in relation to the goods flow processes. Ensure warehouse racking, handling equipment and unit load inspections are conducted according to local legislations and IKEA requirements. Assess the goods flow processes in the area of health, safety and quality and share findings with the Logistics Manager Secure a competent goods flow team that can execute its assigned responsibilities related to health, safety and quality with confidence, through mandatory trainings and on boarding for new co-workers. Your profile You have at least 2-3 years of experience in working in a retail and/or logistics role, with previous experience of managing people. You are able to develop the business, deliver result, lead, and develop people together. You must have the experience of implementing action plans, providing clear direction and follow up goals. Strong communicator, possessing both verbal and written skills. Knowledge in the fundamentals of investigation methodology and process GROWING TOGETHER: IKEA offers an exciting and empowering work environment in a global marketplace. As the world’s leader at life at home, you have exceptional opportunities to grow and develop together with us. Offering Benefits: Salary, Incentive, Company Uniform, IKEA Products' Staff Discount, Gift Voucher for special occasions, Medical benefit (including children), Dental allowance, Insurance (Health/ Life/ Accident), Provident Fund, Annual Leave, etc."
Driver/คนขับรถ,"SINOPEC HEAVY LIFTING AND TRANSPORTATION (THAILAND) CO., LTD.",Bangkok,Other,Full time,,,คุณสมบัติดังนี้ -บริษัทตั้งอยู่ที่ซอยเอกมัย มีที่พักอยู่ไม่ไกล จากที่นี่มากนัก -คนขับรถผู้บริหารคนจีน -เงินเดือน โอที -ทำงานเวลา -ชำนาญ เส้นทางในกรุงเทพๆ -ใช้ GPS เป็น -มีประสบการณ์เคยขับรถให้ผู้บริหารมากกว่า2ปี -มีความรับผิดชอบตรงต่อเวลา -ไม่ดื่มสุราไม่สูบบุหรี่ในเวลางาน -ไม่มีรอยสักนอกร่มผ้า -ไม่มีประวัติอาชญากรรม -มีใบขับขี่รถยนต์ -สามารถทำงานล่วงเวลาได้ไปต่างจังหวัดได้เลิกดึกได้และวันอาทิตย์ได้(เป็นบางครั้ง) -ดูแลทำความสะอาดรับผิดชอบตรวจเช็คสภาพรถ นำรถเข้าศูนย์ตรวจเช็คได้ -ขับรถ GWM TANK ได้
QC＆QA staff (25K – 40K) (SDG-102265),"RGF HR Agent (Thailand) Co., Ltd.",Chachoengsao,Quality Assurance & Control,Full time,,,"Duties & Responsibilities: Production quality management Production quality assurance Quality maintenance and assurance based on quality standards Corrective action if not under quality standards Plating responds to complaints from customers Cause investigation Submit to customer Other tasks assigned Necessary Skill / Experience At least 3-year experience as QA/QC in any manufacturing company Bachelor's degree in engineering or related fields. Conversation middle level in English (Able to read and write to communicate) Computer literate (Excel, PowerPoint, Word) Driving license Car/Motorcycle Insurance Experience of QA/QC operation in automobile manufacturing Positive mind Highly communicative Languages skills English    : Conversational Japanese : None Workplace Area: Gateway City Industrial Estate Working Hour:  8:30-17:30(Mon – Fri, Every other Saturday, depends on company's calendar) About the Benefit Salary: 25,000–40,000THB Social Insurance Health check company trip About the allowance Commuting allowance Housing allowance Meal allowance Housing Allowance Commuting Allowance Meal Allowance Perfect Attendance Allowance About the company Business Type: Manufacturing Products: Mold of resin parts(designing, manufacturing), injection molding, painting HOW TO APPLY *** Please submit your resume with recent photo, your current & expected salary, and reference:  QC＆QA staff (25K – 40K) (SDG-102265) *** Any query regarding this Job or application method, please call Tel. 033-154-333 4/222 Harbor Office Building, 5th Floor, Unit 5A04, Moo.10 Sukhumvit Road, Tungsukla, Siracha, Chonburi 20230 (ใบอนุญาตเลขที่ น.ชบ 03/2561) Website: www.rgf-hragent.asia and find us on Facebook: RGF Thailand"
Safety Specialist / Well-known Japanese Manufacture / Pathumthani,"PERSOLKELLY HR Services Recruitment (Thailand) Co., Ltd.","Mueang Pathum Thani, Pathum Thani",Quality Assurance & Control,Full time,,,"Position : Safety Specialist Location : Bangkadi Industrial Park, Tivanon Rd., T. Bangkadi, Muang, Pathumthani (Personal Car Access/ Company shuttle bus) Salary : Up to 60K THB (depends on experience and skills) Working Hours : - Jan – Jun: Monday - Friday and every other Saturday (2 Sat/month) - Jul – Dec: Monday – Friday (5-day working) *Special holiday provided; 19 days/year (Fixed 9 days in Oct and 10 days in Dec)* Perks: Apply for more details! Requirements : Bachelor’s Degree in Occupational Health and Safety, or related fields Certified as a Safety Officer at Professional Level At least 10 years’ experience in working with rules and regulations preferably from an assembly background Knowledge of ISO 9001, ISO 14001, and OHSAS 18001 problem-solving skills Assertiveness, calm, rational, analytic Strong in presentation & conduct report skill Good command of English (Equivalent to TOEIC 700+) and computer literacy Key Responsibilities : To promote the environmental, health & safety awareness to employee at all levels. Implement EHS system according to our corporate policies and ISO standard requirements. Plan annual EHS system Audit. Prepare and maintain the plant environmental, health & safety aspects list. Prepare, coordinate, and train emergency response plan and emergency drill for all employees. Prepare EHS reports for Government Officials, according to related Thai’s laws and legislations. Participate in the investigation teams in case of EHS accidents and/or incidents occur in the plant premises. Support and suggest the use of Personal Protective Equipment (PPE) for all employees. Monitor and ensure the compliance of Waste Management process to Thai regulations. ***Scope: Field work (60%) + Data Analysis, Presentation, Meeting w/overseas, Paperwork (40%) **All applications will be treated in strict confidence. All material submitted in connection with your application will become part of our confidential recruitment files. We regret that only shortlisted candidates will be notified.** By submitting your curriculum vitae or personal data to us in connection with your job application, you are deemed to have read and agreed to the terms of our Privacy Policy, and consented to the collection, use and disclosure of your personal data by us and our affiliates, in accordance with our Privacy Policy. Please visit www.persolkelly.co.th for a copy of our Privacy Policy. If you wish to withdraw your consent, please drop us an email to let us know. PERSOLKELLY HR Services Recruitment (Thailand) Co., Ltd. 27th Floor, Empire Tower 3, Unit 2707, 1 South Sathorn Road, Yannawa, Sathorn, Bangkok 10120 | Thailand Contact Person: Ms. Pimchanok ( Benz ) **Mobile phone: 09 4-493-6160 **"
Planning Manager,PRTR,Chon Buri,"Production, Planning & Scheduling",Full time,,,"Our client is a world leader in a healthcare product. Job Description Supporting the planning scope by monitoring the implementation of production and material plans. Ensuring timely rescheduling plans of orders based on sales requirements. Ensuring real-time change scheduling on machines as required. Ensuring utilization of available capacities for strategic key customers. Planning size changes as per the demand considering the availability of all required resources. Supporting implementation of capacity allocation budgets segment-wise. Communicating with cross-functional teams and plants for effective implementation of the planning processes. Conduct planning meetings for seamless execution. Qualifications Bachelor in Logistics Management, Industrial Engineering, or related fields. Minimum 5 years of experience in a planning role with more than 500 SKUs. Expert in SAP knowledge, stock movement, and planning modules. Fluent verbal and written communication skills in English. Strong analytical and problem-solving skills with a customer focus and a commercial mindset. Strong organization and time management skills with pressure and ambiguity handled. REF: PM115007"
