Jobtitle,Company,Location,Job Position,Salary Min,Salary Max,Job Description
Inside Sales Client Manager,NTT (Thailand) Limited,"Khlong Toei, Bangkok",Sales - Pre & Post,Full time,,,"Want to be a part of our team? Sells company products to customers via telephone or electronic inquiries. Must close the sale on products, systems, and/or services. Sales are typically made through inbound telephone sales activities. May have limited outbound call responsibility. Does not require in-depth technical knowledge of the product. Acts as part of a sales team and supports field sales staff. May sell lower-tier products, supplies, components, etc. Responds to customer inquiries for the purpose of taking orders. May respond to web and/or fax inquiries and orders. Focuses on retaining and growing an existing customer base. May also be involved in order fulfillment, post-sales, or administrative related activities. May perform customer database tracking activities. May carry team or individual quota. Working at NTT The primary objective of the Inside Sales Client Managers is to manage and grow relationships and drive expansion and renewals across all solutions (foundational solutions primary) within assigned accounts segments 4. These employees mine for new sales opportunities within an assigned account list. The Inside Sales Client Managers have a proactive and systematic approach to working through the assigned account list. This is done by leveraging NTT (Ltd)’s tools and methodologies to understand the client’s implicit and explicit needs. Primary Segment Focus Existing clients Secondary Segment Focus TBC Sales Process Involvement Land, Adopt, Expand and Review Client Load Existing: 60 - 80 Prospect: 0 Sales Time Allocation Pre-sales: 10% Engaged selling time: 35% Sales completion: 35% Sales Facilitation: 20% Solution Focus Primary: Foundational Secondary: Partnership All solution areas Sales Strategy with Buyers & Products Existing: Retention (current products) and Penetration (new/different products) Key Roles and Responsibilities: Manage and grow relationships and drive expansion and renewals across all solutions (foundational solutions primary) within assigned accounts in segment 4. Minimize churn and maximize retention in assigned accounts. Drive client satisfaction throughout the entire lifecycle of the clients’ buying process. Generate demand by assisting clients to identify current needs, and then effectively articulate how NTT‘s can add value through our services and solutions. Use NTT’s sales tools and methodology to effectively manage accounts, opportunities, pipelines, and forecasts. Present new and additional offerings to clients. Communicate quotes, provide supportive sales documentation and obtain a sales order where there is an opportunity to close a sale. Build relationships with clients and display an interest in and knowledge of the client environment. Identify opportunities for up-selling of solutions and services and display superior telephone etiquette. Identify sales opportunities by managing and growing revenue and expansion across solutions areas in the assigned accounts in segment 4. Comply with and adhere to pre-identified governance and compliance standards as outlined by NTT(Ltd) and escalate identified problems for investigation and resolution. Adhere to Finance standards and procedures to reduce costs and report associated risk. Knowledge, Skills, and Attributes: Sales business acumen - The skills supporting successful selling through organizational and business outcome mindset. Success will require focusing on planning, leveraging tools and data, and concentrating on NTT Ltd's business requirements. Developing the skills to understand your client’s business (including commercial and financial aspects) in order to bring value to them from NTT’s portfolio of services. Sales client engagement and management - The skills used to effectively manage and analyze the client throughout the client lifecycle, with the goal of improving client relationships and driving sales growth. Success will require a detailed understanding of client needs, effective sales planning, and building trust, all while managing to client expectations. Developing the skills required to know your client, building effective & lasting relationships with them, and being seen as a trusted advisor. Sales solution skills - The knowledge of NTT Ltd’s offerings, client applications, use cases, and market trends and the skill to apply them to the individual client and prospect situations that positions the sales team member as an expert client advisor. Success will require the ability to link NTT Ltd offerings, including high-value services to a specific client and prospect needs and outcomes. Sales pursuit - The skills and knowledge that enable a sales team member to create success by identifying and advancing opportunities at assigned prospects and clients. Success will require both individual ownership as well as accountability for coordinating internal and external resources in order to close sales opportunities. Academic Qualifications and Certifications: Relevant Degree Required Experience: Demonstrated experience in a similar role in a similar environment Demonstrated sales and client engagement experience Demonstrated experience negotiating with clients and vendor Demonstrated experience analyzing commercial information What will make you a good fit for the role? Equal Opportunity Employer NTT is proud to be an Equal Opportunity Employer with a global culture that embraces diversity. We are committed to providing an environment free of unfair discrimination and harassment. We do not discriminate based on age, race, color, sex, religion, national origin, disability, pregnancy, marital status, sexual orientation, gender reassignment, veteran status, or other protected category"
Golang Developer,บริษัท ฟินคับ จำกัด,"Wang Thonglang, Bangkok",Networks & Systems Administration,Full time,,,"วุฒิการศึกษา - ปริญญาตรี สาขาวิชาชีพ - วิศวกรรมศาสตร์ - วิทยาการคอมพิวเตอร์ - เทคโนโลยีสารสนเทศ เงินเดือน/ค่าตอบแทน 35,000 - 50,000 ตำแหน่ง ไม่ระบุ ตำแหน่ง รายละเอียดของงาน Develop web application or API by using Golang. คุณสมบัติผู้สมัคร Bachelor’s or Master’s Degree in Computer Science, Computer Engineering or other IT-Related fields. At least 1 year' experience working in Golang. Database: MongoDB, MySQL or PostgreSQL. Frontend : Angular (Optional), Vue.js (Optional), React (Optional). รายละเอียดบริษัท / สวัสดิการ บริษัทด้านเทคโนโลยีสารสนเทศ We work with a lot of industry experts and have more than 20 years of experience in Financial Software Development and Implementation. We deliver IT Solutions and Consistently great services to meet the diverse needs of customers. สวัสดิการพนักงาน Outsource (แบบ Contract สัญญาจ้าง) 1. เงินเดือน (ตามตกลง) 2. ประกันสังคม 3. วันหยุด 12 วันต่อปี 4. ค่า Laptop 2,000 บาทต่อเดือน (กรณีใช้อุปกรณ์ของตัวเอง) 5. เงินจูงใจอยู่ครบสัญญาเดือนละ 500 บาท 6. Company Outing Trip 7. ตรวจสุขภาพประจำปี 8. ปรับเงินเดือนประจำปี (กรณีทำงานครบ 1 ปี) วิธีการสมัคร - สมัครผ่านทาง Email: kittimaporn.p@finkub.co - สมัครผ่านทาง LINE Official: @499zbfxj ที่อยู่ของบริษัท/สำนักงาน บริษัท ฟินคับ จำกัด 338/23 ซอยลาดพร้าว 80 แขวงวังทองหลาง เขตวังทองหลาง จังหวัดกรุงเทพมหานคร 10310 อีเมล์ : kittimaporn.p@finkub.co โทร : 0956416179"
Project Management Office,Cargill Group Thailand (กลุ่มบริษัทคาร์กิลล์ ประเทศไทย),Saraburi,Business/Systems Analysts,Full time,,,"Identify improvements and simplifications to project portfolio management processes and implement the processes. Integrate technical applications and systems to research and analyze project data and other relevant data and information to be used for portfolio management. Prepare reports and materials using defined procedures for use by stakeholders. Analyze and interpret data and information from project processes to develop and produce metrics including leading and lagging, quantitative and qualitative and process performance and process compliance metrics. Collaborate with other process stakeholders to deliver value from people, process and data and technology system improvements and track development progress and business readiness efforts and identify value opportunities through optimization initiatives. Handle basic issues and problems under direct supervision, while escalating more complex issues to appropriate staff. Other duties as assigned"
Practice Development Manager (Sales) - Bangkok area,Align Technology (Thailand) Ltd.,Bangkok,Sales - Pre & Post,Full time,,,"Join a team that is changing millions of lives. Transforming smiles, changing lives. At Align Technology, we believe a great smile can transform a person’s life, so we create technology that gives people the confidence to take on whatever’s next. We revolutionized the orthodontic industry with the introduction of the Invisalign system, and we have never lost sight of that spirit of innovation. Our diverse and collaborative teams are constantly pushing the boundaries of what’s possible. Ready to join us? About this opportunity This individual will have previous sales experience and a proven sales record. Managing a sales area for Align Technology selling the Invisalign product. The individual will be responsible for selling the product, establishing account relationships and practice development in the assigned territory, as well as proactively communicating with customers and potential prospects. In this role, you will… Deliver Results Achievement of Monthly, Quarterly and Annual Sales Targets, MBO, Operational Plan and Profitability Plan for Thailand. Responsible for the working with assigned accounts and team within Align Tech (Thailand), including direction, motivation and development of sales plans, targets, and strategies and the removal of obstacles to success. Provide all appropriate reporting to the Regional Sales Manager including feedback from customers on a weekly and monthly report Responsible for the sales area as ‘their business’ and be willing to take responsibility for its planning and development in what is a high growth business. Work closely with co-colleagues to develop a high-performance team in Thailand and within SEA. Drive the Best Outcomes Acquire and maintain detailed knowledge of the company's products; Provide training in product knowledge, selling skills, and territory management, and Align Terms and Conditions of Business. Evaluation and coaching of co-colleagues through observation during co-travel, frequent feedback and the analysis of data. Evaluate levels of customer, product and systems knowledge via in-field assessment. Provide appropriate training and field coaching as required. Build strong ethical business relationships with customers to ensure usage of our products and gain greater market share by focusing high value activity and selling. Ensure professional dress code and attitude is maintained at all. Participate in proactive team efforts to achieve departmental, company goals and comply with all policies, practices and procedures. Work with the Regional Sales Manager to set Operational plan for future periods and perform other duties as assigned. Keep abreast of what competitors are doing; and update SEA Marketing Manager of market intelligence and pulses in the market. Be responsible for all quality updates records and customer product feedback for Thailand market. Comply with all policies, practices and procedures. Lock in Key Relationships Engage certified doctors and develop potential for new cases; engage non-certified doctors and establish their potential as an Invisalign provider and current submitters to develop Invisalign business. Balance the short term operational needs with the long term organizational needs of the business. Work closely with Marketing Manager to develop and implement sales and marketing strategies; such as management of Platinum Elite Accounts as well as opening new accounts and assist customers to achieve sales, distribution and display objectives. In this role, you’ll need … To perform this job successfully, the individual must have mastered the skill set of a Territory Manager. The requirements listed below are representative of the knowledge, skill, and/or ability required. Strong analytical and business planning skills High integrity Demonstrated leadership Track record of coaching/developing Sales Representatives Capacity to execute marketing plans Capacity to manage budgets and expenses Excellent written and verbal communication skills to diverse customer audiences. Strong capabilities to interface effectively with all customer types Ability to function effectively in a high performance team EDUCATION and/or EXPERIENCE BS or BA preferred and/or equivalent experience. A degree in sales, marketing or a related science discipline would be an advantage. medical, orthodontic, and/or dental sales and/or marketing experience preferred alternatively, background as dental therapist/hygienist and acquired valuable knowledge of the industry and its products Excellent oral and written communication skills Pride in excelling and self-directed individual. Computer knowledge is required. Provide support to audit processes and quality management system as required Sound like a good fit? Great! Click the ""Apply"" link to let us know you are interested. Not the right fit? Don’t worry, Align is quickly growing so we are creating more opportunities to expand our Align family. Please consider joining our Talent Network to receive notifications about future jobs or sharing this opportunity with others in your network. About Align Align Technology is a publicly traded medical device company that is transforming smiles and changing lives. Our global team of talented employees develop innovative technology, tools and treatment options to help dental professionals worldwide achieve the clinical results they expect. Our digital ecosystem combines the power of technology to create beautiful smiles through the integration of AI and machine learning, digital imaging and visualization, biomechanics and material science to develop the Invisalign system, the most advanced clear aligner system in the world; iTero Intraoral Scanners and OrthoCAD digital services. Did you know? Align is the world’s largest manufacturer of custom 3D-printed materials. By joining Align, you will be part of a global, fast-growing company in one of the most dynamic industries. Great people, innovative technologies, and meaningful work – these are just some of the things employees say make Align Technology a great place to work. Global Diversity Statement: At Align, we believe in the power of a smile, and we know that every smile is as unique as our employees. As we grow, we will continue building a workforce of diverse cultural backgrounds and life experiences and fostering a culture of open-mindedness and compassion for all our employees. We live our company values by promoting healthy people and healthy communities. All with the intent of changing millions of lives, one unique smile at a time. Equal Opportunity Statement It is our policy to provide equal employment opportunity in all of our employment practices without regard to race, color, religion, sex, national origin, ancestry, marital status, protected veteran status, age, individuals with disabilities, sexual orientation or gender identity or expression or any other legally protected category. Applicants for positions with Align must be legally authorized to work in the country which they are applying for and verification of employment eligibility will be required as a condition of hire. #LI-HL2 | #LI-Onsite"
Mobile Developer,"Advance Innovation Technology Co., Ltd.","Huai Khwang, Bangkok",Engineering - Software,Full time,,,"รายละเอียดงาน พัฒนา Mobile Application Android / IOS คุณสมบัติ มีประสบการณ์ การเขียน Mobile Application มีประสบการณ์ในการเรียกใช้ HTTP POST/GET, RESTFul ใช้งานระบบฐานข้อมูล แบบ SQLite และสามารถใช้งาน JSON, XML ได้ สามารถประยุกต์ใช้ library ต่างๆ หรือสามารถพัฒนา Custom View เพื่อให้งานได้ มีความรู้ความเข้าใจในการเขียนโปรแกรมแบบ OOP มีความเข้าใจเรื่อง MVC design pattern เป็นอย่างดี สามารถทำงานแบบเป็นทีม และพร้อมรับแลขแบ่งปันความรู้ในทีมได้ สามารถศึกษาหาความรู้เพิ่มเติม เมื่อมีความต้องการใหม่ศ ของลูกค้าได้ สวัสดิการ เงินเดือน ประกันสังคม ประกันสุขภาพ โบนัสประจำปี (ขึ้นอยู่กับผลประกอบการ) ปรับเงินเดือนประจำปี ท่องเที่ยวประจำปี, งานเลี้ยงสังสรรค์ ค่าโทรศัพท์ (เฉพาะบางตำแหน่ง) เบี้ยเลี้ยง, ค่าล่วงเวลา วันลาพักร้อน, วันหยุดประจำปี ยูนิฟอร์ม เวลาทำงาน จันทร์-ศุกร์ 9.00-18.00 น."
Financial Advisory: Digital Forensic Assistant Manager,"Deloitte Touche Tohmatsu Jaiyos Co., Ltd.","Sathon, Bangkok",Business/Systems Analysts,Full time,,,"What impact will you make? At Deloitte, we offer a unique and exceptional career experience to inspire and empower talents like you to make an impact that matters for our clients, people and society. Whatever your aspirations, Deloitte offers you a highly inclusive, collaborative workplace and unrivalled opportunities to realise your full potential. We are always looking for people with the relentless energy to push themselves further, and to find new avenues and unique ways to reach our shared goals. So what are you waiting for? Join the winning team now. Introduction Deloitte Forensic helps clients to react quickly and confidently in a crisis, investigation and dispute. We use our global network, deep industry experience and advanced technology to understand and resolve our client's issues. We also deliver the proactive advice that clients need to reduce the risk of future problems. In Thailand, our Forensic Technology services cover: Digital forensics & Discovery Cybercrime & Incident Response Forensic analytics Fraud Management Solutions Work you'll do Assessing, preserving and collecting digital evidences that may include computers, hard drives, cellphones, or network devices, using our forensic technology tools and global methodology Recovering corrupted or deleted information for examination and analysis Retrieving computer artefacts from the operating systems to determine user’s behavior or suspicious usage patterns Extracting data from client’s core business database and applying selected libraries of our analytical models to gain particular insight, e.g., fraud red flag, suspicious trend and patterns, or anomalies. Your role as a leader At Deloitte, we believe in the importance of empowering our people to be leaders at all levels. We expect our people to embrace and live our purpose and shared values, challenging themselves everyday to identify issues that are most important to our clients, our people and the communities, and to make an impact that matters. In addition to living our purpose, Assistant Managers across our Firm are expected to: Understand objectives for stakeholders, clients and Deloitte whilst aligning own performance to objectives and sets personal priorities Develop themselves by actively seeking opportunities for growth, shares knowledge and experiences with others, and acts as a strong brand ambassador Seek opportunities to challenge themselves, collaborate with others to deliver and takes accountability for results Build relationships and communicates effectively in order to positively influence peers and stakeholders Work effectively in diverse teams within a highly inclusive team culture where everyone is supported, respected and recognized for their contribution Requirements Over 3-5 years’ experience as an IT security consultant, IT auditor, IT solutions consultant, System engineer, Network engineer, Software developer, Database architect, or in a related occupation in software, database and information security Bachelor degree or above in Information Technology, Computer Science, Computer Engineering, Management Information Systems or Business Administration in Technology Knowledge of forensic imaging tools (hardware and software) such as EnCase, Falcon, Cellebrite. Knowledge of forensic electronic discovery (document review) platform such as Relativity, NUIX and Intella. Technical knowledge of Windows operating systems, e.g., Windows Registry, Active Directory, WMI, Windows domain and file system, etc. General knowledge of business IT solutions, ERP systems, and business processes. Also, below are the advantages: Certifications in professional IT, network or forensic technology are an advantage (e.g., EnCE, CCFP, CEH, CISSP, CISA, ITIL, CCNA, CCIE, CCDA) Experience or knowledge of digital forensic, cyber forensic, forensic investigation, and Electronic Discovery (eDiscovery) Able to work under tight schedule and in multi-tasking manner context Strong interpersonal skills with experience to work in cross-border team environments and with significant client face time Ability to communicate effectively both verbally and in writing with English proficiency Due to volume of applications, we regret only shortlisted candidates will be notified."
Ops Strategy & Analytics – Bangkok Based,"Agoda Services Co., Ltd.",Bangkok,Business/Systems Analysts,Full time,,,"Ops Strategy & Analytics – Bangkok Based Apply Now Bangkok, Thailand About Agoda Agoda is an online travel booking platform for accommodations, flights, and more. We build and deploy cutting-edge technology that connects travelers with more than 3.6 million accommodations globally. Based in Asia and part of Booking Holdings, our 6,000+ employees representing 90+ nationalities foster a work environment rich in diversity, creativity, and collaboration. We innovate through a culture of experimentation and ownership, enhancing the ability for our customers to experience the world. Get to Know our Team: Agoda Homes – a core business line within Agoda – supports a wide range of non-hotel accommodation types, including serviced apartments, homes, private villas, farm stays, chalets, boats, and many more. While these accommodations were always available on Agoda, a changing market demands more focus on increasing supply and elevating their quality. The Opportunity: As a Ops Strategy & Analytics, the key objective is to drive the overall business development strategy for Agoda Homes across our key markets. You will be responsible for analyzing data and trends, identifying growth opportunities, and owning the performance management of commercial teams across 10+ markets. The role entails analyzing and synthesizing insights leveraging internal and external data, scanning the competitive landscape, and spotting trends to ideate, plan and execute experiments or improvements as needed. You should be analytical and data-driven in order to identify and present insights and be able to work cross-functionally to implement recommendations that enable the business to grow. In this Role, You’ll Get To: Develop and drive strategic alignment on commercial initiatives to grow the Agoda Homes business Leverage industry and internal data to identify critical insights, analyze performance and identify appropriate levers to improve supply performance Own and maintain the performance management system for the Agoda Homes commercial team of account managers across 10+ key markets Prepare updates on business performance, project initiatives and analyses to large team of account managers and senior management Work closely with key stakeholders cross-functionally within Agoda to drive execution of strategic initiatives and track their impact(operations, markets, product, data teams) Support the ongoing development of the broader Agoda Homes Supply Team through knowledge sharing, coaching and training What You’ll Need to Succeed: Minimum of 4 years of total experience in Sales Operations, Business Development, Data Analytics, Strategy, Program Management, or other relevant fields Excellent English communication skills (both verbal and written) to efficiently present to different size audiences and work with stakeholders Experience with SQL and ability to leverage data to come up with recommendations Experience working in a fast-paced and high growth environment Entrepreneurial and not afraid to be hands-on on the work It’s Great If You Have: Experience using customer-relationship management (CRM) systems such as HubSpot or Salesforce #taipei #bangkok #bangalore #newdelhi #jakarta #bali #bandung #tokyo #osaka #yokohama #kualalumpur #manila #seoul #hcmc #hanoi #ANLS #4 #LI-KR1 Equal Opportunity Employer At Agoda, we pride ourselves on being a company represented by people of all different backgrounds and orientations. We prioritize attracting diverse talent and cultivating an inclusive environment that encourages collaboration and innovation. Employment at Agoda is based solely on a person’s merit and qualifications. We are committed to providing equal employment opportunity regardless of sex, age, race, color, national origin, religion, marital status, pregnancy, sexual orientation, gender identity, disability, citizenship, veteran or military status, and other legally protected characteristics. We will keep your application on file so that we can consider you for future vacancies and you can always ask to have your details removed from the file. For more details please read our privacy policy. To all recruitment agencies: Agoda does not accept third party resumes. Please do not send resumes to our jobs alias, Agoda employees or any other organization location. Agoda is not responsible for any fees related to unsolicited resumes."
Associate/ Senior Associate - Regional Business Development (Shopee),"Shopee (Thailand) Co., Ltd.",Bangkok,Business/Systems Analysts,Full time,,,"The Business Development and Partnerships teams at Shopee are dynamic and energetic. The teams are always looking to acquire business opportunities to drive Shopee to be the No. 1 e-commerce platform in Southeast Asia and Taiwan. The aim of the Business Development and Partnership teams is to provide Shopee’s buyers with a wide variety of product listings at the best prices. Lead workstream to drive strategic initiatives at regional level by working closely with local markets and various business functions to deliver business impact in growth, profitability, and efficiency Work closely with local markets to identify opportunities and gaps, review problem statements, and generate useful solutions on regional strategic initiatives Conduct data analysis and competitor benchmarking, take a hypothesis-driven approach to address business challenges, identify new growth opportunities and initiate the project with structured business case"
Senior IT Operation & Support (ประจำโรงงานบางพลี สมุทรปราการ),Berli Jucker Public Company Limited,Bangkok,Help Desk & IT Support,Full time,,,"หมวดหมู่งาน : งานเทคโนโลยีสารสนเทศ ระดับตำแหน่งงาน : ระดับพนักงาน ประเภทการจ้างงาน : พนักงานประจำ บริษัท : บริษัท เบอร์ลี่ ยุคเกอร์ จำกัด (มหาชน) สถานที่ทำงาน : กรุงเทพ หน้าที่ความรับผิดชอบ ให้ความช่วยเหลือ และแก้ไขปัญหาด้านไอทีต่าง ๆ ของผู้ใช้งาน ดูแลและ Support ระบบคอมพิวเตอร์และซอฟแวร์ต่างๆ ในเครื่องให้พร้อมใช้งาน ดูแลและบำรุงรักษาระบบ Server, Network และอุปกรณ์ IT ต่างๆของบริษัทฯ ให้สามารถทำงานได้ อย่างมีประสิทธิภาพสูงสุด และ ดำเนินการติดต่อ Vender, Supplier เมื่อมีปัญหาเกี่ยวกับอุปกรณ์ Network ต่างๆ ประสานงานกับทีม IT ส่วนกลางในการควบคุมดูแลระบบ IT Technology ให้เป็นมาตรฐานเดียวกัน ควบคุมดูแลระบบ IT Asset ดูแลขั้นตอนการจัดซื้อ IT ของโรงงาน TGI (เอกสารการตรวจสอบอุปกรณ์ Transfer, Write Off & PR) คุณสมบัติ จบการศึกษาระดับปริญญาตรี สาขาเทคโนโลยีและสารสนเทศ, วิทยาการคอมพิวเตอร์ หรืออื่นๆ ที่เกี่ยวข้อง มีประสบการณ์ด้าน IT Support อย่างน้อย 3 ปี มีความรู้ computer hardware and software systems and programs Computer networks, network administration and network installation Computer troubleshooting Computer viruses and security E-mail and internet programs หากมีความรู้พื้นฐานด้านอุปกรณ์ Network เช่น Switch L2 และ L3, router ciscoมีความรู้พื้นฐานด้าน Network เช่น VLAN, IP address, Subnet mask , Telnet จะพิจารณาเป็นพิเศษ หากสามารถ Configure อุปกรณ์ Cisco พื้นฐานได้ (Create IP , Create VLAN , Open Port , Save Backup Config , Show Status จะพิจารณาเป็นพิเศษ สามารถปฏิบัติงานที่ บริษัท อุตสาหกรรมทำเครื่องแก้วไทย จำกัด (มหาชน) ถนนบางนา-ตราด กม.18 อำเภอหนองปรือ จังหวัดสมุทรปราการ (บริษัทในเครือ BJC) สมัครงาน"
Java Developer,บริษัท ฟินคับ จำกัด,"Wang Thonglang, Bangkok",Networks & Systems Administration,Full time,,,"วุฒิการศึกษา - ปริญญาตรี สาขาวิชาชีพ - วิศวกรรมศาสตร์ - วิทยาการคอมพิวเตอร์ - เทคโนโลยีสารสนเทศ เงินเดือน/ค่าตอบแทน 35,000 UP ตำแหน่ง หลายอัตรา ตำแหน่ง รายละเอียดของงาน Design, develop and maintenance application according to requirements. คุณสมบัติผู้สมัคร Bachelor’s or Master’s Degree in Computer Science, Computer Engineering or other IT-Related fields. At least 1 year' experience working in Java. Knowledge and skill in Java, Spring Boot. Strong problem-solving and analytical skills. รายละเอียดบริษัท / สวัสดิการ บริษัทด้านเทคโนโลยีสารสนเทศ We work with a lot of industry experts and have more than 20 years of experience in Financial Software Development and Implementation. We deliver IT Solutions and Consistently great services to meet the diverse needs of customers. สวัสดิการพนักงาน Outsource (แบบ Contract สัญญาจ้าง) 1. เงินเดือน (ตามตกลง) 2. ประกันสังคม 3. วันหยุด 12 วันต่อปี 4. ค่า Laptop 2,000 บาทต่อเดือน (กรณีใช้อุปกรณ์ของตัวเอง) 5. เงินจูงใจอยู่ครบสัญญาเดือนละ 500 บาท 6. Company Outing Trip 7. ตรวจสุขภาพประจำปี 8. ปรับเงินเดือนประจำปี (กรณีทำงานครบ 1 ปี) วิธีการสมัคร - สมัครผ่านทาง Email: kittimaporn.p@finkub.co - สมัครผ่านทาง LINE Official: @499zbfxj ที่อยู่ของบริษัท/สำนักงาน บริษัท ฟินคับ จำกัด 338/23 ซอยลาดพร้าว 80 แขวงวังทองหลาง เขตวังทองหลาง จังหวัดกรุงเทพมหานคร 10310 อีเมล์ : kittimaporn.p@finkub.co โทร : 0956416179"
"Assistant Manager - Digital for Commercial , Chemicals Business",SCG,Bangkok,Business/Systems Analysts,Full time,,,"หน้าที่ความรับผิดชอบ: Creating and maintaining databases, and developing and implementing data-driven strategies to improve business performance. Creating reports, dashboards and visualizations to communicate insights Collaborating with different teams across the organization to identify areas for data-driven improvements Identifying and recommending new data sources and tools to enhance the company’s data analysis capabilities Conducting scenario testing, statistical analysis, and other data analysis techniques to support decision-making and problem-solving. คุณสมบัติ: Bachelor's or Master's Degree in Polymer Science, Chemical Engineering, Business Administration or related fields Achieved a minimum GPA of 2.7 for Undergraduate and 3.3 for Post-graduate studies Good communication in both spoken and written English (required TOEIC at least 550) Having at least 2 years of experience in the petrochemical and refinery industry is a plus Having experience in business management background with data management knowledge is preferred Strong interpersonal communication, persuasion, and creative problem-solving skills"
Account Manager - Rayong,Hilti (Thailand) Ltd.,Rayong,Sales - Pre & Post,Full time,,,"What's the Role? We are looking for a high potential candidate with strong business acumen to unleash high potential at Hilti, starting as Account Manager. This is no ordinary job. Our people come from all different backgrounds with a shared dedication to high performance, consistent results and outstanding customer service. Who is Hilti? Hilti is where innovation is improving productivity, safety and sustainability in the global construction industry, and beyond. Where strong customer relationships are creating solutions that build a better future. Where there is pride and a sense of belonging across our 120 locations, carrying right into our lives and homes. Where people are exploring possibilities, leveraging their potential, owning their personal development and growing lasting careers. What does the role involve? As Account Manager / Sales Engineer, you will directly report to Sales Manager. Professional knowledge in products, market and service are fundamental to the role as key responsibilities involve developing and growing the assigned sales territories. You will need strong winning mindset to identify new sales potential and turn leads into our customers. From day to day, challenging tasks and responsibilities will help you pave your way as becoming an ambitious market leader. It would be great if you have some experiences with contractors. At Hilti, you’ll enjoy all the perks of being part of a big company, but with the autonomy of running a small business. Once you join Hilti, you’ll see why people stay. Indeed, 85% of people who joined us two years ago are still with the company. What do we offer? Show us what you’re made of and we’ll offer you opportunities to move around the business – to work abroad, experience different job functions and tackle different markets. It’s a great way to find the right match for your ambitions and achieve the exciting career you’re after. We have a very thorough people review process, unlike any we know of in any other business. We screen everyone in the company in a yearly career performance matching process. It means we can pair talent with opportunities - developing our people in their current roles or challenging them to work in new ways or in new places. It’s how we find the right fit and further our teams personally and professionally. Additionally, we offer you a competitive salary and a wide range of benefits, including training opportunities and very good health care plan. What you need is: Degree in Civil Engineering or any related field At least 1-3 years of sales experience to contractors or any construction business Excellent communication and interpersonal skills Good communication skills in both Thai & English Computer literacy and if experienced in SFDC or any CRM, it would be an advantage Dynamic personality with strong winning and high-performance mindset Self-motivated and a quick learner Why should you apply? We have a diverse and inclusive workforce and offer a high performance yet caring culture. We will give you all of the training and development opportunities that you need to help grow your career with a market leader. If we’re impressed with your CV, we’ll invite you for an interview."
Senior IT Operation & Support (Head Office),Berli Jucker Public Company Limited,Samut Prakan,Help Desk & IT Support,Full time,,,"หมวดหมู่งาน : งานเทคโนโลยีสารสนเทศ ระดับตำแหน่งงาน : ระดับพนักงาน ประเภทการจ้างงาน : พนักงานประจำ บริษัท : บริษัท เบอร์ลี่ ยุคเกอร์ จำกัด (มหาชน) สถานที่ทำงาน : กิ่งแก้ว 21 สมุทรปราการ หน้าที่ความรับผิดชอบ ให้ความช่วยเหลือ และแก้ไขปัญหาด้านไอทีต่าง ๆ ของผู้ใช้งาน ดูแลระบบ และซ่อมบำรุง ช่วยเหลือแก้ไขปัญหาอันเกิดจาก Hardware, Software หรือ Network ให้สามารถทำงานได้ปกติอย่างต่อเนื่อง รวมถึงค้นหาหนทางป้องกันปัญหาที่อาจเกิดขึ้นในอนาคต ดูแลและ Support ระบบคอมพิวเตอร์และซอฟแวร์ต่างๆ ในเครื่องให้พร้อมใช้งาน ดูแลระบบ Update Windows Patch และ Antivirus ให้ Update ไปยัง PC/Notebook เป็นประจำอย่างต่อเนื่อง คุณสมบัติ จบการศึกษาระดับปริญญาตรี สาขาเทคโนโลยีและสารสนเทศ, วิทยาการคอมพิวเตอร์ หรืออื่นๆ ที่เกี่ยวข้อง มีประสบการณ์ด้าน IT Support อย่างน้อย 3 ปี มีความรู้ computer hardware and software systems and programs Computer networks, network administration and network installation Computer troubleshooting Computer viruses and security E-mail and internet programs หากมีประสบการณ์ บริหารจัดการ WSUS Server Update patch ไปยัง Computer จะพิจารณาเป็นพิเศษ สมัครงาน"
