Jobtitle,Company,Location,Job Position,Salary Min,Salary Max,Job Description
Head of Company Secretary (200 -220K) Listed Company/Banking/ Leasing/...,MRIT,Bangkok,"PA, EA & Secretarial",Full time,,,"Position: Head of Company Secretary (200K) Listed Company Base:  Bangkok Contact Recruiter: Sirinapa 086-378-4083 sirinapa(at)mriww.co.th We are looking for a management position responsible for overseeing the legal and regulatory compliance of a listed company, ensuring that we operate within the legal framework and guidelines. Responsibilities: Corporate Governance Legal Compliance Board and Shareholder Relations Company Secretarial Functions Risk Management Corporate Transactions Ethics and Compliance Qualifications: Degree in La with good English Communication Minimum  years as Company Secretary in a listed company Background in banking, leasing, insurance, or financial company is a plus An attractive salary and excellent fringe benefits will be offered to successful candidates. Interested candidates, please send your application letter, referring to the position with an updated resume, current and expected salary with contact details to sirinapa(at)mriww.co.th If you think you are the right candidate, Please call Sirinapa now!! 086-378-4083"
Team Assistant/Secretary,"TALENTVIS RECRUITMENT (THAILAND) CO., LTD.","Vadhana, Bangkok",Administrative Assistants,Full time,,,"Secretary/Team Assistant As a Team Assistant/Secretary, you will play a pivotal role to support various aspects of business operations as the business grow and scale. Team Assistant role to report and train by Executive Assistant. Responsibilities: - Responsible for internal hiring; pre-screen candidates, interview and coordinate with leaders to arrange the interview session as well as cross border hiring - Communicating with all team members and supporting Customer Service/Success, Customer Relations and etc. - Provide assistance to the team and potential to be a seasoned secretary in time to come. - Perform a variety of private and sensitive secretarial, administrative, or executive support activities. - Build relationships with external parties for expanding brand awareness and raising business opportunities. - Any other ad-hoc tasks support only for corporate matters, projects and/or confidential matters as assigned by a Supervisor. Benefits: -Group Insurance - OPD - Life Insurance -Annual Leave 12 days plus special occasion leave at least 2 days a year -Training/ Development skills program -Work hybrid"
Sales Support / Sales Coordinator - Contract,"BSS Holdings Co., Ltd.","Sathon, Bangkok",Administrative Assistants,Contract/Temp,,,"As Sales Support, you will assist the sales team by managing administrative processes and facilitating sales. Specifically, you will perform the following tasks to the highest standards: Key Responsibility: Manage sales records and output, such as spreadsheets, to keep track of sales target and sales status and identify needed changes in order to optimize stages in the sales process Coordinate with other departments to identify procedural issues, develop solutions and ensure client requirements are met Coordinate both internally and externally to issue related-documents and following up on processes including but not limited to internal memorandum, document approval, quotation, and purchasing document Support and follow up the sales team in generating the sales related document Prepare sales report for the meeting Support monthly accounting and financial jobs such as reporting revenue and cost Perform other duties and responsibilities which may be assigned Qualification: Bachelor Degree: Accounting is plus 2+ years experience in Sales Support in the Digital agency field is plus. Also fresh graduates are welcome Administrative, record-keeping and organizational skills Ability to perform analytical and problem-solving duties High agility and multi-tasking skills Excellent presentation & communication skills Knowledge of sales procedures and the sales industry is preferred Experience in Accounting support is preferable Ability to work under pressure Excellent written and verbal communication skills in English and Thai"
Admin & Accounting Officer/ธุรการบัญชี,"THE TEXTILE CO., LTD.","Khlong Toei, Bangkok",Administrative Assistants,Full time,25000,34999,"จัดทำเอกสารรายรับ-รายจ่ายประจำวัน จัดทำเอกสารประกอบการยื่นแบบแสดงรายการภาษี (ภ.ง.ด.3/53, ภ.พ.30/36) เพื่อส่งให้สำนักงานบัญชี จัดทำใบวางบิล/ใบแจ้งหนี้ และ ออกใบเสร็จรับเงิน/ใบกำกับภาษี ออกหนังสือรับรองการหักภาษี ณ ที่จ่าย งาน Admin ประสานงาน ดูแลความเรียบร้อยของ Showroom ฯลฯ สถานที่ทำงาน โชว์รูม Kustom Karpets ซ. สุขุมวิท 14 ตรงข้ามห้าง Terminal 21 บรรยากาศชิลล์ๆ สไตล์ Home Office สำหรับใครที่อยากเปลี่ยนบรรยากาศจากที่ทำงานเดิมๆ ในตึกออฟฟิศ มี Macbook ให้ใช้งาน คุณสมบัติ ประสบการณ์อย่างน้อย 3 ปี ในสายงานแอดมิน บัญชี ธุรการ หรือใกล้เคียง ได้ตั้งแต่ปวช. - ปริญญาตรี หรือ เทียบเท่า ใช้งาน Microsoft Excel ได้ดี / หากใช้งานโปรแกรม Peak ได้ด้วยจะเป็นการดี สวัสดิการ ประกันสังคม ประกันสุขภาพ OT ค่าทำงานล่วงเวลา โบนัสตามผลประกอบการบริษัท ของขวัญวันเกิดพนักงาน"
"Assistant Manager, General Affairs","Thai Samsung Electronics Co., Ltd.","Sathon, Bangkok",Administrative Assistants,Full time,,,"Internal Job Title: General Affairs Job Level: Assistant Manager Hiring Type: Direct Outsource (same benefits as regular) Job Function: People Team, COE Part, GA Sub-Part Location: Empire Tower, Sathorn Report to: Manager, General Affairs Job Description: Maintain office facility and assets such as liaise with building management, make sure the environment could promote the productive work, neat, tidy, and clean all the time, record all the office assets, routine office facility checking, office renovation Roles & Responsibilities: Provides general administrative support to the organization. Take responsible to manage activities related to employee services, office facilities, security, cleaning, transportation, fleet and car park Supervise small team of 3rd parties’ facility service and work cooperatively with lessor to ensure quality deliverable. Review and measure their performance and manage to reach service level standard. Assist Line Manager to liaise with external agencies relation to administration matters Assist Line Manager to make improvements and implement required changes i.e. executes process improvement to enhances team quality and cost reduction Reviewing contracts with vendors to ensure on-going feasibility Co-assist construction and renovation projects. Budget planning and take lead on the GA cost efficiency initiatives. Maintain accurate records/documentation for monthly and quarterly report to upper management Adhere to all organization policies and procedures to ensure compliance to agreed codes (GPPM Self Audit and ICMS test), legislation, procedures including health and safety Interact and co-operate with all members of the organization, suppliers and clients/customers. Immediately report problems/failures that may impact on the organization and/or its clients/customers to Line Manager Performs other duties and responsibilities that may be assigned by the superiors from time to time Report to: Manager, General Affairs Qualifications: Education Level of Bachelor Degree or higher. Experience of minimum 3-5 years in related job area Must have demonstrated strong analytical, organizational, and teamwork skills. Result oriented with high integrity in management. Pleasant personality, excellent communication and good service mind Good command of English is a must. Ability to communicate and interact with officials at all levels of government and to work with their procedures. Ability to motivate team and simultaneously manage several tasks Computer literacy (MS Word, Excel, Power-Point, Using Internet & E-mail). Able to work with flexibility and under pressure."
Facilities Coordinator / Building Attendant (Good English),Teledirect Telecommerce (Thailand) Ltd.,"Ratchathewi, Bangkok",Administrative Assistants,Full time,,,"Job Description Facilities Coordinator Do you aspire to a rewarding career that lets you do more and achieve more? Unleash your full potential at work with TDCX, an award-winning and fast-growing BPO company. Work with the world’s most loved brands and be with awesome, diverse people. Be home, belong, and start your journey to #BeMore! Top reasons to work here: Attractive remuneration, great perks, and performance incentives Comprehensive medical, insurance, or social security coverage Premium workspaces Engaging activities and recognition programs Strong learning and development plans for your career growth Positive culture for you to #BeMore at work Easy-to-locate area with direct access to public transport Flexible working arrangements Be coached and mentored by experts in your field Join a global company, winner of hundreds of industry awards What is your mission? As Facilities Administrator, you will be working with our Facilities Management Team to deliver #happier customer experience You will support the Facility Manager on administrative procedures and documentation necessary for site operations. You are also required to perform these job functions: Communicate and coordinate with movers, vendors, and other internal/external staff members as required Attend to incoming maintenance calls, source quotes, raise purchase acquisitions, ensure good follow-up and proper record-keeping Work with facility management to ensure completion of all special project work as assigned Responsible for Office administration and maintenance of coffee machines, copier machines, etc. Experience in supporting internal and external audits, such as ISO audits, and familiarity with audit processes and requirements Filing of documents and maintaining proper records of document correspondence May require additional work consisting of overtime and/or on-call duties Any other duties and responsibilities that may be assigned to you by the management from time to time, within your category of employment in the organization and for the effective implementation, maintenance, and continual improvement of the Quality Management System of TDCX. Who are we looking for? Candidate must possess at least a Bachelor's Degree in any fields Preferably with 2 years of building maintenance experience is ideal for this position Demonstrates understanding of coordination and integration of building services with space planning needs Knowledgeable in Building Life and Safety Codes, regulatory requirements, LEED guidelines Proficiency in AutoCAD and all Adobe Creative Suite programs, Sketch-Up, MS Applications (Excel, Word, Outlook, and PowerPoint) Ability to work independently with minimum supervision Excellent verbal and written communication skills in English and the language of the supporting market Who is TDCX? TDCX (NYSE: TDCX) provides transformative digital CX solutions, enabling world-leading and disruptive brands to acquire new customers, build customer loyalty, and protect their online communities. TDCX helps clients, including many of the world’s best brands, achieve their customer experience aspirations by harnessing technology, human intelligence, and our global footprint. We serve clients in fintech, gaming, technology, home sharing and travel, digital advertising and social media, streaming, and e-commerce. Our expertise and strong footprint in Asia have made us a trusted partner for clients, particularly high-growth, new-economy companies looking to tap the region’s growth potenti We pride ourselves on discovering and employing the best professionals to join us as we transform the outsourced CX industry. Our commitment to #BeMore for our people, our clients, and our community has led to us winning several hundreds of industry awards, including being one of the best companies to work for in Asia. From our first-rate workspaces, above-industry-average compensation packages, career opportunities, to our workplace perks, find out what else is in store when you embark on a career with TDCX"
Visa and Work Permit Coordinator,Asian Tigers Group / Silk Relo Thailand,"Khlong Toei, Bangkok",Administrative Assistants,Full time,,,"Responsibilities: Facilitate end-to-end visa and work permit processes for our corporate clients according to timeline, SLA and compliance Systematic and professional service delivery to all stakeholders Data tracking of visa and work permit expiry dates Internal system updated Qualifications: Bachelor’s Degree or higher At least 1-3 years of proven Visa & Work Permit experienced Good command of spoken and written English, Chinese speaker will be advantage. Have knowledge of LTR / BOI Visa will be advantage Computer literate, i.e., Microsoft Word, Excel Able to multitask, work independently and complete tasks according to schedule Strong organizational, communication, problem solving & interpersonal skills Service-minded and detail-oriented Proactive, hard-working and a good team player An attractive remuneration package will be offered to the successful candidate depending on experience and capabilities. Interested applicants are invited to send full details of resume, stating current and expected salary with recent photo to: Thai Relo Services Ltd. 3388/77 Sirinrat Building, 21st Floor, Rama IV Road, Klongton, Klongtoey, Bangkok 10110 Telephone: +66 2 687 7970 (HR direct line) Visit us: www.silkrelo.com"
"Safety Officer at Samut Sakhon Province (Factory), Urgent!...","Sleepwell Industries Co., Ltd.",Samut Sakhon,Administrative Assistants,Full time,,,"Job Title: Safety Officer Professional level 1 Headcount Key Responsibilities, Manage, control, oversee with the supervisor of unit/ the security to follow with the policy of the company and Safety, Health & Environment Practice. Operating to comply with the Law, and regulations as the Safety Officer must comply with 12 topics. Oversee and conduct to preventthe COVID 19 and reduce the pandemic situation within factory with HR Department. Taking care for the Safety equipment, and the Annually Medical Health Check-Up with HR Department Be responsible for the contractor of the project in manufacturing to comply with the policy of company. Arrange the Project or a plan that is related to the Safety part. Do the document report to comply with the ISO 9001 and ISO 14001 Joining the 5S’s Activity as the Sort (Seiri), Set in Order (Seiton), Shine (Seiso), Standardize (Seiketsu) and Sustain (Shitsuke) in the factory. Others with an additional assignment from the head team. Qualifications, Bachelor’s degree as Bachelor of Science in Occupational Health and Safety or higher Must be possible to be registered the Safety Officer Professional level and SHE practice. Having 2 years of experience in Safety Officer Excellent in Thailanguage and be able to communicate in English as verbal, listened, spoken, and written. Be able to work 6 days per week, and working at Samut Sakhon Province. Can start working immediately, willing to be high consideration & be plus. ตำแหน่ง เจ้าหน้าที่ความปลอดภัยในการทำงานระดับ วิชาชีพ (จป. วิชาชีพ) ณ จังหวัดสมุทรสาคร (โรงงาน) ด่วน! 1 อัตรา หน้าที่ความรับผิดชอบ กำกับ ควบคุม ดูแลการทำงาน ของหัวหน้าหน่วยงาน/พนักงานรักษาความปลอดภัย (รปภ.) ให้เป็นไปตามแนวทาง นโยบายบริษัท และ เป็นไปตาม Safety, Health & Environment ปฏิบัติตามหน้าที่ตามกฎหมาย 12 ข้อตามกฎหมายกำหนดหน้าที่ของ จป.วิชาชีพ ควบคุม กำกับดูแลที่เกี่ยวข้องกับการป้องกันการติดเชื้อโควิดภายในบริษัท รับผิดชอบอุปกรณ์ที่เกี่ยวข้องกับ Safety และการตรวจสุขภาพประจำปี ควบคุม การเข้ามาทำงานของผู้รับเหมาช่วงให้เป็นไปตามแนวทางนโยบายบริษัท จัดทำโครงการหรือแผนงานที่เกี่ยวข้องด้าน Safety ทำเอกสารระบบ ISO 9001 และ ISO 14001 มีส่วนร่วมในการทำ 5 ส. ได้แก่ สะสาง (Seiri)  สะดวก (Seiton)  สะอาด (Seisou) สุขลักษณะ (Seiketsu) และ สร้างนิสัย (Shitsuke) หน้าที่อื่นที่ได้รับมอบหมายจากผู้บังคับบัญชา คุณสมบัติ วุฒิการศึกษาระดับปริญญาตรี สาขาอาชีวอนามัย และความปลอดภัย หรือสูงกว่า สามารถขึ้นทะเบียน จป.วิชาชีพได้ และปฏิบัติตาม SHE มีประสบการณ์ทำงานอย่างน้อย 2 ปีขึ้นไป การใช้ภาษาไทยยอดเยี่ยม และสามารถสื่อสารภาษาอังกฤษดีได้ทางทักษะ การฟัง พูด อ่าน และเขียน สามารถทำงาน 6 วันต่อสัปดาห์ได้ และปฏิบัติที่โรงงานสมุทรสาครได้ สามารถเริ่มงานได้ทันทีจะพิจารณาเป็นพิเศษ Factory located in Chai Mongkhon, Mueang Samut Sakhon District, Samut Sakhon Province 74000 Only selected candidates will be contacted for further consideration."
Compensation & Benefits Specialist (ID: 571411),"PERSOLKELLY HR Services Recruitment (Thailand) Co., Ltd.",Bangkok,Administrative Assistants,Full time,,,"Responsibilities: Assess current benefit programs, conduct benchmarking, and identify potential risks. Work towards harmonizing various benefit plans into a unified, flexible benefits system. Manage relationships with external consultants and suppliers for satisfactory program services. Collaborate with HR Services for efficient implementation of compensation and benefit changes. Partner with Compensation analyst to review salary offers and ensure adherence to guidelines. Support various compensation-related processes and recurring activities, such as salary planning and budgeting. Assist in designing rewarding programs, technology, governance, and communications. Lead Compensation & Benefits projects as assigned. Competencies: More than 5 years of experience in similar roles, working in complex, cross-functional teams. Ability to build relationships, influence decisions, and address business needs. Strong analytical, problem-solving, and communication skills. Acts with integrity, confidence, and accountability at all times. Qualifications : Bachelor’s degree in HR, Business Administration, or equivalent experience. English fluency required. Over 5 years of rewarding or benefit program experience, along with Change Management experience. Proficiency in PC skills, including Excel and PowerPoint."
HR & ADMIN. MANAGER/ผู้จัดการฝ่ายบุคคล และ ธุรการ,Kasstext Intertrade Company Limited,"Sathon, Bangkok",Administrative Assistants,Full time,25000,44999,คุณสมบัติผู้สมัคร วุฒิปริญญาตรี  สาขาบริหารบุคคล  ทรัพยากรมนุษย์  การจัดการ  รัฐศาสตร์ นิติศาสตร์ หรือสาขาอื่นที่เกี่ยวข้อง มีประสบการณ์ในการบริหารงานด้านทรัพยากรบุคคล 5 ปีขึ้นไป มีความรู้เกี่ยวกับกฎหมายแรงงาน และข้อบังคับการจ้างงานที่เกี่ยวข้องเป็นอย่างดี มีมนุษย์สัมพันธ์ ทักษะการสื่อสาร และการจัดองค์กรที่ดีเยี่ยม มีความรู้ความเข้าใจในการใช้โปรแกรมเงินเดือน และ MS Office หน้าที่ความรับผิดชอบ ผู้จัดการฝ่ายบุคคล และธุรการ มีหน้าที่รับผิดชอบในการดูแลงานฝ่ายทรัพยากรบุคคลทั้งหมด ซึ่งรวมถึงการสรรหาและการรับสมัครพนักงานใหม่ ให้คำแนะนำเกี่ยวกับผลประโยชน์ของพนักงานและการปฏิบัติหน้าที่อื่น ๆ ที่เกี่ยวข้องกับงานด้านทรัพยากรบุคคล วางแผนและพัฒนางานด้านทรัพยากรบุคคลอย่างมีประสิทธิภาพ รวมทั้งการดูแล งานธุรการของบริษัท ฝ่ายบุคคล จัดการและดำเนินการ กระบวนการสรรหาและการคัดเลือกบุคลากร วางแผน และร่วมกำหนดโครงสร้างองค์กร และโครงสร้างเงินเดือน ดำเนินงาน และบริหารงาน ด้านผลตอบแทน เงินเดือน และ สวัสดิการต่างๆของพนักงาน ดำเนินงานด้านกฎหมายต่างๆ ที่เกี่ยวข้องกับพนักงาน ดูแล และจัดการระบบการประเมินผลเพื่อให้เกิดผลงานระดับสูง คำนวณเงินเดือน ค่าตอบแทน สวัสดิการ และจัดทำ Payroll (โปรแกรม Business Plus) ฝ่ายธุรการ รับผิดชอบ ควบคุม ดูแล และดำเนินการงานจัดซื้อทั้งหมดที่เกี่ยวกับงานธุรการ รับผิดชอบงานซ่อมบำรุง ควบคุม ดูแล ยานพาหนะ อุปกรณ์สำนักงานต่างๆ อาคารสถานที่ และทรัพย์สินของบริษัทฯ วันและเวลาปฎิบัติงาน : จันทร์ – ศุกร์ และเสาร์แรกของเดือน  เวลา 8:30 - 17:30 น.
