Jobtitle,Company,Location,Job Position,Salary Min,Salary Max,Job Description
Client Manager,Haier Electrical Appliances (Thailand) Company Limited,"Huai Khwang, Bangkok",New Business Development,Full time,,,"Responsibilities Managing organizational sales by developing a business plan that covers sales, revenue, and expense controls. Meeting planned sales goals. Setting individual sales targets with the sales team. Design and implement a strategic business plan that expands company’s customer base and ensure its strong presence. Developing your sales team through motivation, counseling, and product knowledge education. Achieve growth and hit sales targets by successfully managing the sales team. Objectives setting, coaching and performance monitoring of sales representatives. Tracking sales goals and reporting results as necessary. Build and promote strong, long-lasting customer relationships by partnering with them and understanding their needs. Present sales, revenue and expenses reports and realistic forecasts to the management team. Identify emerging markets and market shifts while being fully aware of new products and competition status. Qualification Bachelor's Degree or higher in any field. Entrepreneurial spirit with strong leadership skills, result-oriented, self-motivated and CAN DO attitude. Excellent communication, negotiation, interpersonal, and organizational skills. Positive attitude and ability to manage pressure as well as superior problem-solving/decision making skills. Minimum experience in Sales field 5 -10 years. Minimum of 3 years of leading sales team. Good communicate in English, including speaking, writing and reading. Work at head office (Bangkok) and able to go to work in any regional (Sales trip)."
หน.แผนกขาย ( โซนอ่อนนุช )/หน.แผนกขาย (โซนอ่อนนุช ),Lalin Property Public Company Limited,"Suan Luang, Bangkok",Account & Relationship Management,Full time,,,คุณสมบัติ - จบปริญญาตรีทุกสาขา - มีประสบการณ์การบริหารทีมขายอย่างน้อย 3ปี ขึ้นไป - ขับรถยนต์ได้ มีใบขับขี่ - มีภาวะเป็นผู้นำ รายละเอียดงาน - บริหารทีมขายให้สามารถขายและโอนได้ตามเป้าหมาย(KPI) - ตัดสินใจแก้ปัญหาการขาย  ภายในขอบเขตอำนาจที่ได้รับมอบหมาย - ดำเนินการเกี่ยวกับการโอนกรรมสิทธิ์ที่สำนักงานที่ดิน ให้เป็นไปตามแผนงานของบริษัทฯที่กำหนดไว้ - ดำเนินการเกี่ยวกับงานสาธารณูปโภค ไฟฟ้า ประปา (ในครัวเรือน) - ติดตามและดูแลเรื่องสินเชื่อธนาคาร - ประสานงานกับธนาคารให้สามารถอนุมัติPOST FINANCE แก่ลูกค้าล่วงหน้าวันครบกำหนด  และหากรายใดมีปัญหา    ให้ดำเนินการแก้ไขให้เรียบร้อยก่อนครบกำหนดและเป็นไปตาม KPI  21 วัน - ดำเนินการส่งมอบบ้านและโอนโฉนดให้ลูกค้าตามที่ครบกำหนดตรงเวลา  และคุณภาพเป็นที่พอใจเพื่อรักษาไว้ซึ่งภาพพจน์ที่ดีต่อลูกค้า - ประสานงานกับฝ่ายการตลาดและฝ่ายบัญชี เพื่อแก้ปัญหาลูกค้าผิดนัดค่างวดและการโอน สวัสดิการบริษัท - กองทุนสำรองเลี้ยงชีพ - ประกันสุขภาพหมู่ และอุบัติเหตุหมู่ - ค่ารักษาพยาบาล (ผู้ป่วยใน และผู้ป่วยนอก) - ส่วนลดพิเศษซื้อบ้านในโครงการบริษัทฯ - เครื่องแบบพนักงาน (แจกทุกปี) - รางวัลอายุงาน - ค่าครองชีพ และค่าตำแหน่ง - เงินช่วยเหลือมงคลสมรส - เงินช่วยเหลืออุปสมบท - เงินช่วยฌาปนกิจครอบครัว และพนักงาน - ของเยี่ยมกรณีคลอดบุตร - ของเยี่ยมกรณีรักษาตัวในโรงพยาบาล - งานเลี้ยงสังสรรค์ปีใหม่ - ปรับค่าจ้าง และโบนัสประจำปี - ประกันสังคม และกองทุนเงินทดแทน การรับสมัครงาน กรุณาติดต่อ คุณอ๊อต ( 081-8709111 ) คุณแต๋ม ( 065-5189616 ) หรือ แผนกสรรหาบุคคล 02-732-1041-5 ต่อ 207
New Business Development E-Commerce Planning  ***Find out more detail on email,"PERSOLKELLY HR Services Recruitment (Thailand) Co., Ltd.","Bang Na, Bangkok",New Business Development,Full time,35000,44999,"Duties: ขอบข่ายหน้าที่ (Scope of Job) E-Commerce Planning Senior Officer is in charge of planning, implementing overall e-commerce strategy across desktop and mobile devices to ensuring that the application is optimized for user-friendliness and user experience while remaining visually appealing bases on data analysis. Moreover, the candidate will take lead in performing research, strategizing, analyzing and implementing user feedback, as well as supporting teams that are responsible for developing the user interface which aim to drive achievement of corporate growth targets via the success of e-commerce planning. หน้าที่รับผิดชอบหลัก (Responsibility) 1) Responsible for overall e-commerce strategy, planning, implementation and post-reviews for all projects 2) Create end-to-end customer experience on expanding the vision of how people interact with The company 3) Participate in the design of useful, usable, and desirable user interfaces designs by considering data, market analysis, customer feedback, professional expertise, metrics, and usability findings in a team environment 4) Conduct competitive research, discovery and usability research and facilitate research sessions to identify business, user, and technical requirement 5) Weekly-Monthly performance analysis and monitor customer feedback with pre/post campaign evaluation and ROI management 6) Analyze customer demographics and purchasing behavior to monitor trends and future sales growth Qualifications: Bachelor Degree or higher Majoir is Business or data Analysis or Marketing or eCommerce. 1-3 years of experience in e-commerce planning or platform experience across desktop and mobile devices Be abe to use design tool (program)  of “Figma” Experience in data analysis and delivering design solutions in UX/UI Good English communication skills Remark: Only shortlist candidates will be contacted *All applications will be treated in strict confidence. All material submitted in connection with your application will become part of our confidential recruitment files. We regret that only shortlisted candidates will be notified. **By submitting your curriculum vitae or personal data to us in connection with your job application, you are deemed to have read and agreed to the terms of our Privacy Policy, and consented to the collection, use and disclosure of your personal data by us and our affiliates, in accordance with our Privacy Policy. Please visit www.persolkelly.co.th for a copy of our Privacy Policy. If you wish to withdraw your consent, please drop us an email to let us know. CONTACT: PERSOLKELLY HR Services Recruitment (Thailand) Co., Ltd. K.Napatsorn (Koy) Tel. 06-1495-4629"
Sales Advisor (Audi Thailand)/พนักงานขายรถยนต์ อาวดี้,"Auto Bliss Co., Ltd.",Bangkok,Account & Relationship Management,Full time,,,มีหน้าที่ในการพัฒนากลยุทธ์การตลาดของผลิตภัณฑ์ ควบคุมการปฏิบัติงานของพนักงานขาย เพื่อให้ปฏิบัติตามขั้นตอน และมาตรฐานที่กำหนดไว้ ทั้งก่อนส่งมอบรถ และหลังส่งมอบรถ เพื่อให้ลูกค้าได้รับการบริการ ที่มีคุณภาพ และได้รับการเอาใจใส่อย่างต่อเนื่อง ตรวจสอบความถูกต้องในการรับเงินค่าสินค้า และบริการ ตรวจสอบความเรียบร้อยของเอกสารที่เกี่ยวข้องในขั้นตอนสุดท้าย ก่อนอนุมัติปล่อยรถ และออก Invoice เปิดช่องทางในการจัดจำหน่ายใหม่สำหรับสินค้าในกลุ่มอุปกรณ์ตกแต่งรถยนต์ ติดตามผลการปฏิบัติงานโดยประชุมร่วมกับพนักงานขายเป็นประจำทุกวัน เพื่อรับทราบผลการปฏิบัติงาน รวมทั้งปัญหาที่เกิดขึ้น ให้คำปรึกษา แนะนำ และร่วมในการ ติดตามผลการขายรถ อุปกรณ์ตกแต่ง ประกันภัย การจัดไฟแนนซ์ การบริการหลังการขาย และวิเคราะห์ข้อมูลนำมาวางแผน หรือปรับปรุงแก้ไขให้บรรลุผลสำเร็จ ตามเป้าหมายที่กำหนด โดยรายงานให้ผู้บังคับบัญชาทราบทุกสัปดาห์ ปฏิบัติหน้าที่อื่นๆตามที่ผู้บังคับบัญชามอบหมาย การศึกษา (Education): ปริญญาตรี สาขาบริหารธุรกิจ หรือสาขาที่เกี่ยวข้อง มีประสบการณ์สายงานตัวแทนจำหน่าย และมีประสบการาณ์ด้านการขายรถยนต์ อย่างน้อย 1 ปี ขึ้นไป มีความเป็นผู้นำ สามารถเป็นที่ปรึกษาให้ทีมงานได้ บุคคลิกภาพดี ยิ้มแย้มแจ่มใส ชอบความท้าทายและมีความอดทนสูง มีทักษะด้านคอมพิวเตอร์ มีความรู้ด้านไฟแนนซ์ การคำนวณค่างวดรถยนต์ มีความสามารถด้านการสื่อสารยอดเยี่ยม มีใบอนุญาตขับรถยนต์ และมีประวัติการขับขี่ที่ดี
Over-the-Counter (OTC) Sales Representative/ผู้แทนเครื่องมือแพทย์...,"VALOR HEALTH CO., LTD.",Bangkok,Sales Representatives/Consultants,Full time,,,"About Us: Valor Health is a dynamic company dedicated to providing top-quality Over-the-Counter (OTC) products to improve the health and wellness of our customers. We are committed to innovation and excellence in the healthcare industry. Role Overview: We are looking for a passionate and results-driven Over-the-Counter (OTC) Sales Representative to join our team. The ideal candidate will have a strong sales background, exceptional communication skills, and a genuine interest in promoting health-related products to customers. Responsibilities: Develop and execute sales strategies to promote and sell Over-the-Counter (OTC) products in retail settings. Build and maintain strong relationships with retail partners, including pharmacies, supermarkets, and convenience stores. Conduct product presentations, training, and demonstrations to educate retail staff on the features and benefits of our OTC products. Monitor market trends, competitor activities, and consumer preferences to identify opportunities for growth and market penetration. Collaborate with the marketing team to develop promotional campaigns and sales materials. Requirements: Bachelor’s degree in Business, Marketing, or a related field (preferred). Proven track record in sales, preferably within the OTC or pharmaceutical industry. Strong negotiation, communication, and interpersonal skills. Ability to work independently and as part of a team in a fast-paced environment. Willingness to travel within the assigned territory."
Warranty Executive (EV Car) - Airport Link Ramkamhaeng,PRTR,"Bang Kapi, Bangkok",Management,Full time,,,"Our client is headquartered in Malaysia, established in 1906 which possesses over 100 years of history in the automotive industry across the Asia Pacific, specifically in 7 markets across the region. Job Responsibilities Handling the consultation of spare parts claims with service advisors or relevant agencies. Considering and deciding to approve claims for customers in the warranty period. Tracking and supporting vehicle troubleshooting information with central. Gathering claim information and submitting claims to the system specified by the company. Gathering spare parts and claiming them, ready to be delivered to complete and correct the claim according to the claim conditions. Directing contracts with the Lotus Warranty Department in the UK and China. Qualifications Bachelor or higher degree in a related field. At least 3 years experience in Warranty Claim + Spare parts from EV Cars or Automotive is a must. Strong background in MS Office. Background from EV cars would be an advantage. Good command of English both written and spoken. Direct report with a foreigner. High responsibility, works well under pressure, has good communication skills and is patient. Working 6 days/week near Airport link Ramkamhaeng."
Assistant Reginal Manager - Salary up to 60k!! **Medical Equipment Products**,"PASONA RECRUITMENT (THAILAND) CO., LTD.","Suan Luang, Bangkok",Management,Full time,,,"Position: Assistant Regional Manager  (Oversea) Location: Suanluang, Bangkok Business: Medical Equipment Salary: up to 60,000 THB Work hour: Monday-Friday 08.00-17:00 Job Description: Main duty: Sales activity with customer in Cambodia/Laos/Myanmar Marketing activity with distributor Regularly go business trip for meeting with distributor to get projects Responsible any given job assigned by manager Update customer with product information and promotion Update customer records Requirement: More than 5 years of sales experience More than 2 years of Medical manufacturer sales experience Intermediate Level of English (TOEIC 750 preferred） Can use MS Office (Word, Excel and Power point) Have own car and driver’s license Can go to business trips （Cambodia/Laos/Myanmar）"
Sales Executive - Printer Product,Orenburg Consulting Group,Eastern Region,New Business Development,Full time,,,"POSITION: Sales Executive (Eastern Area) LOCATION: Eastern Area (8 Provinces) base in Chonburi Job Type: Permanent Salary range:               30,000 – 45,000 THB Benefit:                        Fixed bonus, Variable bonus, Group insurance etc. Responsibilities: Regularly visit customers / System integrator / Dealer   to strengthen relationship. Coordinate with presales regarding to customization. Coordinate with Product Marketing team regarding to set special price offer to tender project. Edit or write TOR to get spec-in. (tender project) Prepare Monthly Forecast Report and Project Control Sheet. Qualifications: Bachelor’s Degree or higher in Business Administration, Computer Science, or related field. At least 2-3 years working experience in project sales management or channels sales. Able to travel domestic and international. Have an own car and driver license. Please submit a brief covering letter and your updated CV which fully details your qualifications and experience including present and expected salary, availability, and a recent photograph to waraluck.c [AT SIGN] orenburg.co.th( 087-340-0083 ) We thank you for your interest in applying for the position and please note that only shortlisted candidates will be contacted for further correspondence. ***Candidates are not required to pay a fee to use our services*** Visit our website at: www.orenburg.co.th"
National Sea Logistics Trade Lane Manager,Kuehne+Nagel Limited,"Bang Kapi, Bangkok",New Business Development,Full time,,,"Location : ItalThai Tower (BTS Phrompong / MRT Petchburi) Overview: You will focus on customer engagement, satisfaction, retention & reactivation of customers through high levels of service quality & close collaboration with our Customer Care Locations (CCL). You will steer & leverage the capabilities of your direct team, sales channels & our network. You will do this by working with a variety of internal stakeholders . Responsibility : To develop strategies and plans for assigned products (E.g. reefer, international supply chain, commodities, etc.) to generate revenue and increase client base. To conduct market research on various business opportunities and create proposals, ensuring correct pricing and solutions are available. To lead and drive the development of new business, while growing existing accounts to their full potential. To own, monitor and drive all sales activities of customers within your control, ensuring prospects are identified, qualified and nurtured through the sales pipeline so as to close profitable and sustainable customer deals. To provide support during sales calls and create customer-specific value propositions. To provide up-to-date market and pricing information to stakeholders, setting pricing bands in line with local conditions and yield targets. Qualification : Over 5 years experience as Trade Lane Manager (Commodities) Experience in global freight forwarder is preferred but not a must Solid networking and sales driven skills Good command of English Leadership skills Strong negotiation skills Interested persons should apply in person or send the application together with resume and resent photo via ""APPLY NOW"" Human Resources Department Kuehne + Nagel Limited. 2034/116 – 117, 120 – 123, 27th – 28th Floor Italthai Tower, New Petchburi Road Bangkapi, Huaykwang, Bangkok 10310 Tel. 02-018-8800 Ext.8057 Fax. 02-012-4260 Website: http://www.kuehne-nagel.com “Personal data provided by job applications will be used for recruitment purposes only”"
Commercial Specialist (English Speaking),PRTR,"Huai Khwang, Bangkok",Management,Full time,,,"More than just a recruitment company. At PRTR, we have been a part of our customer's success for 30 years as their total HR solutions partner. With 450 dedicated professionals and over 15,000 outsourced staff, we will continue to carry out our mission to develop a better career, a better life, and a better society, and thrive to become the No.1 people solutions organization in Southeast Asia. Job Responsibilities Being responsible for the overall quality of sales contracts between Huawei and customers/business partners. Designing appropriate business models to suit the specific business requirements of each bid/contract and prevent/reduce the company's business risk exposures. Preparing commercial proposals, bidding SOC, contracts, cover letters and other contract-related documentation as required as well as performing contractual/commercial review of bid proposals and sales contracts along with analytical resources from the relevant business units. Developing bid/contract negotiation team, plan, and strategies with Account Managers in critical projects. Liaising with customers and strategic partners to clarify and negotiate contractual/commercial issues and expedite document processing and execution. Advising contractual/commercial/negotiation best practices, corporate policy, and contract compliance matter to contract implementation teams. Conducting business in compliance with corporate commercial and legal requirements and reporting incidents of non-compliance. Supporting internal business units in developing proactively avoid future risks/problems arising from contract clauses. Main Requirements Bachelor’s degree or higher, majoring in law/economics/finance or related area is a preference. Minimum 2 years of experience in a related field. Strong command of English skills with the ability to draft business correspondences and sales contracts in English. Good computer skills in MS Office. Ability to work under pressure and tight datelines with a team-player attitude. Experiences in the telecommunication industry or contract management are advantageous."
Sales/ Telesales/เซลล์ออนไลน์ / เซลล์ออฟไลน์,"INTER PROUD CO., LTD.","Prawet, Bangkok",Account & Relationship Management,Full time,13000,19999,หน้าที่ความรับผิดชอบ นำเสนอขายสินค้าของบริษัทฯ ขยายตลาดกลุ่มลูกค้าใหม่ เพิ่มยอดขายและรักษาฐานลูกค้าเก่า วางแผนการเข้าพบลูกค้าประจำวัน และประจำสัปดาห์เพื่อเสนอขายสินค้าของบริษัทฯ ดูแลประสานงานระหว่างโรงงานกับลูกค้า ผลักดันยอดขายให้ได้ตามเป้าหมาย ประสานงาน ติดตามและบริการลูกค้าก่อนและหลังการขาย งานอื่น ๆ ตามที่ได้รับมอบหมาย สามารถปฎิบัติงานจันทร์-เสาร์ คุณสมบัติผู้สมัคร วุฒิการศึกษาปริญญาตรี มีประสบการณ์งาน Sales อย่างน้อย 1 ปีขึ้นไป ถ้ามีประสบการณ์ Sales ด้านของใช้แม่และเด็กจะพิจารณาเป็นพิเศษ ถ้ามีประสบการณ์ Sales ด้านการขายปลีกจะพิจารณาเป็นพิเศษ มีรถยนต์ส่วนตัว สวัสดิการ ค่าเดินทาง ประกันสังคม ค่า Commission วันหยุดตามปฏิทิน
Division Manager (Industry),"FUCHS LUBRICANTS (THAILAND) CO., LTD.","Phaya Thai, Bangkok",New Business Development,Full time,,,"FUCHS is the world's largest independent supplier of innovative lubrication solutions, covering almost every industry and application. Our products and solutions keep the world moving even though they are not always visible. What matters is that each of our over 6,000 employees in over 50 countries are visible - their entrepreneurial spirit, ideas and skills are the foundation of our global business. Come be seen at FUCHS by joining us as: DIVISION MANAGER (INDUSTRY) In this position you report to Sr. Division Manager (Specialty & Industry). Your areas of responsibility: In order to lead and develop Industry Division and to profitably market products and successfully manage the sales force within the assigned geographic region, you would: Lead Sales Team in the daily activities ensuring focus on key segments targeted and Key Products (MWF, corrosion preventives, lubricants & greases). Ensure sales process is adhered to. Lead projects to increase market coverage of the responsible product lines and install proper product management tools and processes. Strong B2B Selling Process and value selling approach. Supervise the product strategy and its consequent implementation of the respective product lines. Meet sales financial objectives by providing forecasting requirements; inputs to the annual budget; schedule expenditures; analyze variances. Driving the business performance of the product line by clarity of strategies based on thorough insights into markets and competitors, understanding of the global strategies and adaptation to the country- specific market environments and customer requirements with the headquarters’ PM who holds global product lines. Provide technical assistance and arrange successful field trials for various customer applications. Maintain competitive information on price, sales volume, market share and competitive marketing activity etc. to enable successful negotiation with customers. Qualifications we are looking for: Bachelor’s degree in engineering (Chemical, Mechanical, Industrial) or Business Administration. Master de-gree in MBA will be an added advantage. Above 10 years of experience in sales of high-end products to lubricants or B2B industries with minimum 4 years of experience in a managerial cadre having strong manpower management experience. Proficient in spoken and written English and Thai language. And proficient in MS Office. Good commercial acumen, self-driven, results-oriented with a positive outlook, and a clear focus on high qual-ity and business profit. Ability to motivate and lead a team of Sales Engineers. Able to travel extensively within assigned territory. Come be seen at FUCHS – join our team and move the world with us! All applications will be strictly confidential and will be kept for at least 1 year. Only shortlist candidates will be notified."
Sales Executive/เจ้าหน้าที่ขาย,"Thai Parcels Co., Ltd.","Lat Krabang, Bangkok",Account & Relationship Management,Full time,25000,29999,หน้าที่ความรับผิดชอบ 1.ออกพบลูกค้าตามที่บริษัทฯ กำหนด 2.สร้างยอดขายเพื่อบรรลุเป้าหมายตามเขตพื้นที่รับผิดชอบ 3.สร้าง พัฒนาและรักษาความสัมพันธ์ระยะยาวกับลูกค้าใหม่ 4.รักษาและกระตุ้นยอดซื้อของลูกค้าเก่า 5.ปฏิบัติงานตามนโยบายบริษัท หรือคำสั่งที่ได้รับมอบหมาย คุณสมับติ 1.วุฒิการศึกษาปริญญาตรีขึ้นไป สาขาการจัดการโลจิสติกส์ การจัดการทั่วไป สาขาการตลาด หรือสาขาอื่นๆที่เกี่ยวข้อง 2.มีประสบการณ์ด้านงานขาย หรือกลุ่มให้บริการธุรกิจอย่างน้อย 2 ปี
Senior Physiotherapist/นักกายภาพบำบัดระดับอาวุโส,"Bumblebee Studio Co., Ltd.","Vadhana, Bangkok",Account & Relationship Management,Full time,20000,34999,"เลอ ฟิสิโอ คลินิกกายภาพบำบัดใจกลางอโศก เปิดรับเพื่อนร่วมงานเพิ่มจำนวน 3 อัตราเป็นคลินิกฟื้นฟูแบบสหสาขาวิชาชีพที่มีแผนกหลัก 2 แผนก ได้แก่ กายภาพบำบัด และพิลาทิสเพื่อการฟื้นฟูบำบัด เปิดรับสมัครนักกายภาพบำบัด (Physiotherapist) Full-time จำนวน 3 ตำแหน่ง (กำลังขยายทีมงาน เพิ่มพื้นที่ใหม่) สถานที่ปฏิบัติงาน: อโศก สุขุมวิท 21 เชื่อม Skywalk BTS อโศก เงินเดือน : ตามตกลง ค่าใบประกอบ 3,000 บาท/เดือน ค่าคอมมิชชั่นและเงินจูงใจ 10,000+++ รายได้รวมต่อเดือน 37,000+++ สวัสดิการ ประกันสังคม ประกันกลุ่มสุขภาพ อุบัติเหตุ และทันตกรรม หลังทำงานครบ 1 ปี เงินทำงานตรงวันหยุดนักขัตฤกษ์ 13 วัน ต่อปี (รับ 2 แรง) โบนัสทุกๆ 6 เดือน หลังทำงานครบ 1 ปี (ตามผลประกอบการบริษัท และผลประเมิน KPI รายบุคคล) ค่า Commission and Incentives ค่าทำงานล่วงเวลา ส่วนลดการรักษาสำหรับคนในครอบครัว วันหยุด 6 วัน/เดือน เมื่อผ่านการประเมินงาน พักร้อน 6-9-12 วัน หลังทำงานครบ 1 ปี (จำนวนวันปรับขึ้นตามลำดับปีที่กำหนด) สิทธิประโยชน์ในการเข้าใช้พิลาทิสกรุ๊ปคลาสฟรี หลังผ่านทดลองงาน 3 เดือน Internal training และ External training ทำกิจกรรมภายในทีม (Fun Activity) ทุกเดือน ยูนิฟอร์ม คุณสมบัติผู้สมัคร จบการศึกษาระดับปริญญาตรี สาขากายภาพบำบัด มีประสบการณ์ทางคลินิกกายภาพบำบัด หรืองานโรงพยายาลเอกชน อย่างน้อย 2-3 ปี ขึ้นไป สามารถใช้เครื่องมือ US, Redial Shockwave, PMS, Laser, RF ได้ มีความรู้ ความสามารถในการบริหารงานคลินิกเบื้องต้น เช่น การ Assign งานในคลินิก การจัดคิวลูกค้า ชอบในงานคลินิก ชอบงาน Manual ชอบการคิดวิเคราะห์ในการดูแลเคสคนไข้ ติดตามและประเมินผลการรักษา เรียนรู้ไว เปิดรับความรู้ใหม่ๆ อยู่เสมอ มีใจรักในการบริการรักษาคนไข้ มีมนุษย์สัมพันธ์ดี มีความรับผิดชอบ ตรงต่อเวลา และสามารถทำงานเป็นทีมได้ สามารถสื่อสารภาษาอังกฤษได้ดี คนไข้ชาวต่างชาติ 70% นอกจากนี้ทางเราเป็น Sponsership Tridash งานไตรกีฬา ซึ่งได้ทำงานร่วมกับมีนักไตรกีฬามืออาชีพตลอดฤดูการแข่งขัน รวมไปถึงเรายังจัด Pilates On Tour ให้กับคณะกายภาพบำบัด และคณะวิทย์กีฬาฯ มหาวิทยาลัยต่างๆทั่วประเทศ"
Sales Manager (Thailand)/Sales Manager (Thailand),"BNF Corporation Co., Ltd.","Bang Phli, Samut Prakan",New Business Development,Full time,,,"About us: BNF Corporation is an industrial gas supply chain management company and we catering to a diverse clientele worldwide. Our headquarters are in Singapore but our operations extend across the region, including Thailand. We own and operate a leading fleet of cryogenic ISO tanks. Additionally, we offer a wide range of BNF-branded refrigerants, a variety of industrial gases, and gas cylinders, ensuring comprehensive solutions for our customers' needs. Job Description: We are seeking an experienced Sales Manager to lead and grow our sales team in Thailand. You will be responsible for developing strategies to meet sales goals, maximising our sales team potential, building relationships with key clients and communicating updates to upper management. Key Responsibilities: Develop and execute a strategic plan to achieve sales targets and expand our customer base. Monitor and analyse performance metrics and suggest improvements Build and maintain strong, long-lasting customer relationships Present sales, revenue and expenses reports and realistic forecasts to the management team Identify emerging markets and market shifts while being fully aware of new products and competition status. Hire, train, and develop sales team members. Travel when required What you need: Successful previous experience as a senior sales representative or sales manager, consistently meeting or exceeding targets Expertise in the industrial gas industry. Demonstrated ability to communicate effectively at all levels of the organization Proven ability to position products against competitors. Proven ability to drive the sales process from plan to close Fluent verbal and written communications skills in Thai and English"
Key Account Manager for Oncology and Infusion Volume Therapy team 1 Position,Fresenius Kabi Thailand Ltd.,Bangkok,New Business Development,Full time,,,"Job Highlight Deliver direct sales strategies and target, aiming at achievement and/or exceeding the predetermined sales objectives to support company growth. Dealing with national key accounts(Top tier customers) to sustain long-term relationships and expand business opportunities. Manage bundling sales project initiative to expand market opportunities. Organizing strategic activities plan i.e. event, visit etc. Maximizing internal resource/tools to ensure highest effectiveness and ROI. Qualification requirement: Education:    Bachelor’s degree. Experience:  At least 3-5 years of experience in Sales & Marketing in healthcare business Company Product Knowledge/Portfolio Good analytical skill Negotiation skill If you are dynamic, enthusiastic and energetic to be working in the highly competitive market and international environment. Please send your resume with expected salary to HR Department Fresenius Kabi (Thailand) Ltd. 93/1 GPF Witthayu Tower B, 10th  Floor Room No. 1001-1003 , Wireless Road Lumpini, Pathumwan, Bangkok 10330 THAILAND Website : www.fresenius-kabi.com [link removed]"
Recruitment Advisor ( Sales ),"PASONA RECRUITMENT (THAILAND) CO., LTD.","Bang Rak, Bangkok",New Business Development,Full time,,,"Responsilibitie : • Handle overall our HR products (Recruiting, HR Consulting, Training, Outsourcing, Outplacement and HR tech etc) • Attract new client, make a connection with key account customer, and maintain relationships with client by supporting overall HR function effectively. • Conduct market research for a new business opportunity. • Analyzing and finding the customer needs, setting the goal and strategy, including an approaching method. • Providing management feedback and report for business development. • Planning and preparing presentations to the client for HR consulting, HR Tech, and new project as client request. • Sales activities (cold call, visit client, get orders, key in data to the system and suggest a candidate and service to a client). Qualification - At least 2 years experience in Sales , B2B Sales , Service sales - Experience to hunting new client ( e.g cold call , client visit ) - High level of communication ,interpersonal , negotiation skill - Can work under pressure and able to hit sale target - Excellent English in both written and spoken"
Leasing Director (shopping mall),"Q HUNTER RECRUITMENT CO., LTD.",Bangkok,Management,Full time,,,"Responsibilities: Develop Leasing strategies and direct oversight and management of all facets of the leasing department to maximize the leasing and sales activity and achieve related. Monitor and manage all financial reporting, prepare budgets and forecasts on a weekly, monthly, quarterly, and annual basis. Control, and adjust, as appropriate, leasing budgets and forecasts and ancillary income goals to meet year-end projections. Coordinate with relevant departments to achieve the sales strategy objective set. Work closely with relevant units for sales, zoning, and negotiation. Develop, promote, and coordinate with related departments to gain support. Develop rules and regulations for tenancy agreements whilst building strategies for tenant relationship management and retention. Direct end-to-end process for generating new business contacts, negotiations, marketing ideas, competitive shops, inside and outside sales effort to increase occupancy and revenue targets. Keep updated tenant profiles and leasing database, make ready and leasing progress on a regular basis and ensure sure all information is accurate database for each tenant category. Responsible for performance tracking through regular meetings with the team to review all completed task orders and ensure that goals are met, as well as budget estimates and performance monitoring. Accountable for all aspects of people and team leadership; setting expectations, coaching, counselling, developing, evaluating and feedback. Conduct competitor and market survey to analyze, identify, evaluate and recommend new partners as well as identify market requirements for current & future tenants. Qualifications: At least 5 years experience in management level of Leasing in Retail/ shopping mall business. Excellent Command of English; writing, reading, and speaking. Proactive and positive attitude. Good Interpersonal skill, negotiation skill and coaching skill"
Senior Sales and Marketing (Freight Forwarding) - Up to 45K - Ladkrabang,"PERSOLKELLY HR Services Recruitment (Thailand) Co., Ltd.","Lat Krabang, Bangkok",New Business Development,Full time,,,"Job Highlights Good command of  English and Thai At least 3 years hunting sales experience in Freight Forwarding business,Sea & Air freight sales experience Familiarity with industry-specific software, CRM systems, and sales tool Basic Information Position: Senior Sales and Marketing (Freight Forwarding) Location : Ladkrabang Working hour:  08.00-17.00, Mon - Fri Job Description Develop and maintain a deep understanding of the company's services, including air freight, ocean freight, customs clearance, Import, Export and other offerings, and effectively communicate these solutions to potential clients. Achieve sales goals and annual growth targets as outlined in the sales planner, contributing to the company's overall success. Provide quotes to both current and prospective clients, ensuring competitive pricing while maintaining profitability for the company. Expedite the resolution of customer problems and complaints to maximize satisfaction. Negotiate rates and contracts with clients, employing strong negotiation skills to ensure mutual benefit. Generate and qualify leads, and convert them into active clients through effective communication and relationship-building. Collaborate with operations teams to ensure the smooth and efficient execution of services for clients, guaranteeing high levels of customer satisfaction. Provide weekly and monthly performance metrics to management, offering valuable insights to aid in decision-making. Perform any other duties assigned by management, demonstrating flexibility and adaptability to meet business needs. Maintain and update the marketing database and customer relationship management (CRM) system Requirement: Bachelor’s Degree in Business, Marketing, International Business or Logistics related field. At least 3 years hunting sales experience in Freight Forwarding business, Sea & Air freight sales experience Strong communication, negotiation, and relationship-building skills. Familiarity with industry-specific software, CRM systems, and sales tools. Good command of written and spoken English and Thai If able to speak Chinese Mandarin will be an advantage PERSOLKELLY HR Services Recruitment (Thailand) Co., Ltd. บริษัทจัดหางานเพอร์ซอลเคลลี่เอชอาร์เซอร์วิสเซส (ประเทศไทย) จำกัด Tanyaluck Luckshaniyanavin (Proud) M (+66) 89 811 1280 27th Floor, Empire Tower 3, Unit 2707, 1 South Sathorn Road, Yannawa, Sathorn, Bangkok 10120 l Thailand *All applications will be treated in strict confidence. All material submitted in connection with your application will become part of our confidential recruitment files. We regret that only shortlisted candidates will be notified. By submitting your curriculum vitae or personal data to us in connection with your job application, you are deemed to have read and agreed to the terms of our Privacy Policy and consented to the collection, use, and disclosure of your personal data by us and our affiliates, in accordance with our Privacy Policy. Please visit www.persolkelly.co.th for a copy of our Privacy Policy. If you wish to withdraw your consent, please drop us an email to let us know."
