Jobtitle,Company,Location,Job Position,Salary Min,Salary Max,Job Description
General Affairs Supervisor/เจ้าหน้าที่บริหารงานทั่วไป (มีประสบการณ์),"KEC (Thailand) Co., Ltd.",Lamphun,Administrative Assistants,Full time,,,หน้าที่ บริหารจัดการงานจัดซื้อวัสดุ อุปกรณ์สำนักงาน และการว่าจ้างผู้รับเหมาในนามองค์กรรวมถึงดูแลทรัพย์สินของบริษัทฯ บริหารจัดการงานซ่อมบำรุงอาคารสถานที่และอุปกรณ์สำนักงานส่วนกลาง บริหารจัดการดูแลความสะอาดเป็นระเบียบเรียบร้อยภายใน-ภายนอกอาคาร บริหารจัดการงานประกันภัยของบริษัทฯ บริหารจัดการงานสวัสดิการโรงอาหาร ห้องพักผ่อน ยานพาหนะ และจัดการขยะ คุณสมบัติ วุฒิการศึกษา ปริญญาตรี สาขาบริการธุรกิจ นิติศาสตร์ วิศวกรรมศาสตร์ การจัดการ หรือสาขาอื่นๆที่เกี่ยวข้อง มีประสบการณ์ในด้านงานการบริหารงานทั่วไป 5 ปี ขึ้นไป มีความรู้พื้นฐานเกี่ยวกับคอมพิวเตอร์ สามารถใช้ Microsoft office ได้เป็นอย่างดี มีความรู้ความสามารถในการบริหารงาน มุ่งมั่นกระตือรือร้นในการทำงานและสารมารถทำงานภายใต้แรงกดดันได้ดี มีทัศนคติที่ดี สามารถสื่อสารภาษาอังกฤษได้ดี
Crewing Supervisor / Officer (HR for Offshore industry)...,Mermaid Subsea Services (Thailand) Ltd.,Chon Buri,Administrative Assistants,Contract/Temp,,,"Job Location :   Pinthong Industrial Estate 1,Sriracha, Chonburi Job description and responsibilities; Recruitment (Controlling briefing, screening, and hiring) of freelance offshore personnel ranging from diving operations. Requires interfacing with Project Managers and OCM as well as personnel agencies and individual freelance personnel Updating and maintenance of the personnel data base for use as both a recruitment tool and for personnel training & certification. Preparing/ checking the project personnel’s certificates and documents to update the Matrix, CV Pack when required by Project Managers and client. Verifying the qualifications of new recruits or upgraded certificates of current personnel are genuine. Maintaining, and improving the manning pools. The project personnel issues are addressed and solved in close cooperation with Marine Crewing Manager, Project Managers and OCM. Ensuring that the performance of all project personnel is appraised in accordance with the appraisal system. Liaised with client, Project Managers, Marine Crewing Manager and OCM WRT crew movements; request to conduct crew change by crew boat, chopper etc. Managing all aspects of seagoing personnel administration relating to get project crew to and from their assigned vessel including but not limited to flights, hotels, transport, visa & work permit requirements. Liaison with ships port agents WRT crew movements; visa application, passes required in each port, local hotel and transportation arrangement and also any formalities to follow in each country or port. Preparing the project personnel contract of employment and the document for termination. Preparation/verify and co-ordination of project personnel’s salaries/payroll process/all expenses. Competency requirements; Bachelor Degree or higher in Business Administration, Human Resources Management field or any related field. Supervisor level minimum 3-5 years experiences in recruitment, compensation & benefits, Human Resources Management, Administration, Coordinator or any related field Junior level welcome fresh graduate Good communication skills in spoken and written both Thai and English. Good computer literacy. Good interpersonal skills in dealing with offshore personnel, Flexibility in working hours, Strong work ethic. Team player"
IT Support,"PERSOLKELLY HR Services Recruitment (Thailand) Co., Ltd.","Sathon, Bangkok",Administrative Assistants,Full time,,,"IT Support Summary Information: This role requires the candidate to be organized and have a keen eye for detail to spot any issues that may arise. Major Duties and Responsibilities: Respond and resolve tickets in a timely manner. Provide hardware and software support/troubleshooting. Maintain, analyze, and troubleshoot software and computer peripherals. Set up and configure all hardware included PC / Laptop / Scanner / Printers / Multi-function devices / Smartphones. Ensure all tickets requiring follow-up work and/or calls are resolved. Provide technical support to end users. Test, image, and clean PCs, laptops, and other related hardware. Assist in third level IT Infrastructure support. Vendor management experience. Requirements of the role. Basic knowledge of Active Directory, Group Policy, and Windows ACL's. Good working knowledge of Microsoft Office Suite. Good working knowledge of standard smartphones platform. Knowledge of network communications fundamentals. Troubleshooting and analysis skills for general network and application level issues. Ability to interact with staff at all levels and to work under minimal supervision. Excellent, organizational, interpersonal, and communication skills. Ability to multitask and work in a team setting. Understanding of a wide variety of desktop applications. Experience working within enterprise ticket systems. MCP and similar certifications desired. *All applications will be treated in strict confidence. All material submitted in connection with your application will become part of our confidential recruitment files. We regret that only shortlisted candidates will be notified. **By submitting your curriculum vitae or personal data to us in connection with your job application, you are deemed to have read and agreed to the terms of our Privacy Policy, and consented to the collection, use and disclosure of your personal data by us and our affiliates, in accordance with our Privacy Policy. Please visit www.persolkelly.co.th for a copy of our Privacy Policy. If you wish to withdraw your consent, please drop us an email to let us know. ********************************** PERSOLKELLY HR Services Recruitment (Thailand) Co., Ltd. Human Resources Department 27th Floor, Empire Tower 3, Unit 2707, 1 South Sathorn Road, Yannawa, Sathorn, Bangkok 10120 | Thailand Contact Person: HR (Please click apply via JobsDB first.)"
GA Supervisor,"Thai Compressor Manufacturing Co., Ltd.",Chachoengsao,Administrative Assistants,Full time,25000,34999,"Responsibilities : Control and monitor General Affairs overall jobs such as outsource control, transportation, etc. Planning and budgeting annual investment and fixed assets of the Company Plan to manage the use of the company's central car. executive car and cargo trucks Make a management plan for maintaining cleanliness in the company area, meeting rooms, bathrooms, canteens, nursing rooms, staff dormitories and external landscape. Planning administrative tasks such as security in the company area. staff shuttle bus traffic in front of the company. Plan management activities of the company, including health check-ups. Sports and New Year's Eve. Plan management control and supervision of sub-contractors, security guards, housewives, gardeners, doctors, nurses. Plan management for coordination between departments within the company. Including contacting external government and private sectors. Plan and manage the use of parking spaces, including car parks. and motorcycle parking. Other jobs as assignment. Qualifications : Bachelor degree in General Management, Human Resource Management or other related fields. At least 5 years management experience in GA function. Good English skill in spoken and written. Good computer skill in MS Office (Excel, Graph, Data analytics). Good interpersonal and communication skills. Good problem solving skills. Handle operations related matters and multiple tasks, set work priorities and organize work effectively. Strong leadership skill, high responsibility, team player, service mind."
Admin (Sing Thai Realty)/แอดมิน / พนักงานขาย,"Rubin Global Co., Ltd.","Khlong Toei, Bangkok",Administrative Assistants,Full time,,,"SINGAPORE THAILAND REALTY is an innovative property agency, focused on selling and renting out condos, and expanding onto the Bangkok real estate market. To effectively service our many prospective clients, we are now looking for a confident and diligent Administrative Assistants to join our team. Roles & Responsibilities Handling correspondence, screening phone calls, enquiries and requests, dealing with incoming email and coordinating with our agents. Implementing and maintaining office systems, including data management and filing (Manage day-to-day operational) Communicating with landlords by phone, chat, email and in-person to complete and update listing information and support owners in marketing their properties by SingThai Realty Documents management about sending and receiving the documents such as tax invoices, debit note credit note etc. Qualifications Bachelor or higher in any field. At least 1 year of experienced in Sales, Personal assistant, Secretary from an international organization. Ability to manage multiple projects simultaneously. Self-motivated, punctual, and reliable. Must have excellent written and spoken English and Thai skills High attention to detail, well-organized, coachable, adaptive, growth mindset, a sense of urgency and a drive to get things done Applicants are encouraged to submit their applications as early as possible. We thank you for your interest but regret that only shortlisted will be notified and interviewed on a rolling basis. Please note that all applications will be treated in strict confidence. All materials submitted in connection with your application will become part of our confidential recruitment files. If you would like to withdraw your application, please kindly send us an email."
Clinic Adminstrative Officer/พนักงานประจำเคาท์เตอร์คลินิก,"Freesia Medicare Co., Ltd.","Bang Kho Laem, Bangkok",Administrative Assistants,Full time,,,"ฟรีเซีย รีแฮป คลินิก สาขา พระราม 3 ตำแหน่ง พนักงานประจำเคาท์เตอร์คลินิกกายภาพบำบัด เงินเดือน 15,000 บาท ยังไม่รวมค่าคอมมิชชั่น  (รวมแล้วขั้นต่ำจะอยู่ที่ 18,000 บาท/เดือน) ทดลองงาน 4 เดือน กรณีมีประสบการณ์จะได้รับการพิจารณาเป็นพิเศษ และ ต่อรองเงินเดือนได้ หน้าที่ ต้อนรับ ทำนัดหมาย ติดตามอาการของลูกค้า จัดคิวคนไข้ ประสานงานกับแพทย์ นักกายภาพบำบัด และทีมงาน ทำข้อมูลสถิติคนไข้และทำข้อมูล ส่งให้แผนกบัญชี (มีระบบที่ใช้งานง่ายอยู่) เก็บเงิน ออกเอกสารใบเสร็จ แนะนำโปรโมชั่น เสนอและขายโปรโมชั่นให้ลูกค้า (ไม่มีบังคับซื้อ ไม่มีโกง หรือเอาบัตรมาเช็ควงเงิน) จัดเก็บเอกสาร เวชระเบียนประวัติคนไข้ ดูแลความเรียบร้อยบริเวณด้านหน้าคลินิก ตอบข้อความทางสื่อออนไลน์ facebook, IG, Tiktok แนะนำอุปกรณ์เครื่องมือ บริการต่างๆเบื้องต้นของคลินิกได้ คุณสมบัติ บุคลิกภาพดี สื่อสารได้ดี มีไหวพริบ รักในงานบริการ สามารถใช้โปรแกรมคอมพิวเตอร์ พื้นฐาน excel, word, line, facebook, IG, Tiktok ได้ มีความรับผิดชอบ ตรงต่อเวลา ทำงานเป็นทีมได้ วุฒิปริญญาตรี สื่อสารภาษาอังกฤษระดับพื้นฐานได้ รักงานบริการ บุคลลิกดี สะอาด ยิ้มแย้ม แจ่มใส ใส่ใจ ยินดีรับนักศึกษาจบใหม่ สวัสดิการ ประกันสังคม ประกันอุบัติเหตุ วันหยุด 6 วัน/เดือน (ตามตกลงกับทีมงาน สลับหยุดวันธรรมดาและเสาร์/อาทิตย์) หยุดพักผ่อนประจำปี 6 วัน/ปี (หลังทำงานครบ 1 ปี) วันหยุดตามประเพณี 14 วัน/ปี วันลากิจ 7 วัน/ปี (ไม่หักเงินเดือน 3 วัน หักเงินเดือน 4 วัน หลังผ่านโปร) เบี้ยขยัน ค่าคอมมิชชั่น 1% ของยอดขายของคลินิก (การันตี 3,000 บาท/เดือน) ค่าล่วงเวลา (โอที) งบอบรมความรู้ สิทธิรักษาภายในคลินิก สถานที่ตั้งคลินิก ยูนิต TR 4/3 ชั้น 2 ศูนย์การค้า Tree on 3 พระราม 3 ถนนพระราม 3 แขวงบางคอแหลม เขตบางคอแหลม กทม 10120 โทร 061 459 8945 การเดินทาง https://maps.app.goo.gl/LU2FFcbNfeZt3FnX9?g_st=il [link removed]"
HR Officer - Recruitment (1 Year - Contract),DHL Express International (Thailand) Ltd.,"Pathum Wan, Bangkok",Administrative Assistants,Contract/Temp,,,"Job Descriptions: Handle the recruitment process from end to end for function as per assigned, starting from received the requirement until staff on-board with the required skills at the required time. Effectively manage the administrative requirements for new hires to support transition arrangements for entry and ensure practice is competitive. Assist on preparing new hire document and welcome pack for new hires. Manage and organize all personal files to safeguard the confidentiality of Liase with HRBP and Line Manager: agree of recruitment specifications, framework and plan. Coordinate external/internal advertisements to target a suitable pool of candidates through appropriate channel. Manage and organize an internship program. Coordinate with Marketing/Corporate Communications team in the Employer Branding Project. Other tasks as assigned by the Talent Acquisition Manager. Qualifications: Bachelor Degree in Human Resources Management or related field 1-3 year experience in Recruitment Flexible and adaptable, High responsibilities with able to work as a team and Individual Multitask and Time management skills Good communication and Interpersonal skills Proactive and can-do attitude Good command in English (Both Written & Spoken) MS Office skills (Word, Excel, PowerPoint, etc.)"
Executive Secretary,Phyathai-Paolo Hospital Group,"Phaya Thai, Bangkok","PA, EA & Secretarial",Full time,,,"Qualification: Bachelor’s degree or higher in related field. At least 5 years of experience in Secretary. Able to multitask and prioritize daily workload. Good command of English. Good computer skills. If you are interested, please apply in person or send application or e-mail with full resume indicating qualifications and experience, transcript, expected salary and recent photo to: Recruitment Department of Phyathai Hospital Group 943 Office Building, 11th Floor, Phaholyothin Rd., Samsennai, Phyathai, Bangkok 10400 Tel. 0-2617-2444 Ext.1828 Fax. 0-2617-2444 Ext.1887"
Personal Assistant (Chinese speaking),"Nathalin Co., Ltd. (The Trinity Company Limited)","Vadhana, Bangkok","PA, EA & Secretarial",Full time,,,"Perform a range of executive support activities for the CEO (scheduling, appointment, travelling, communications, arranging meeting and correspondence) Coordinate and handle task and matters with other internal and external departments Reminding the CEO of the importance of tasks and deadlines. Take accurate and comprehensive notes at meetings Produce reports, presentations and briefs Monitor and follow up progress of all assignment from the CEO Make travel arrangements including flights, accommodation and ground transportation Draft correspondence such as emails and letters Assist and manage special or ad-hoc projects assigned by the CEO Perform assigned tasks as well as any ad hoc tasks as required Qualification: Bachelor's degree in Business Administration, Humanities/Arts or related field Minimum 5 years’ experience in an executive secretarial role or assistant to Management Level or Top management in corporate multinational organization Active listening and good communication skills Proactive approach to problem-solving Ability to multitask and prioritize daily workload Strong time-management and organization skills Discretion and confidentiality Good command of  Chinese (HSK 5)& English in listening, speaking, reading and writing Tech-savvy and experience with MS Office; Excel, Word, PowerPoint, Email Programs and Computer Literacy Able to travel occasionally, both domestic and abroad"
Facilities Administrator / Tenant Coordinator,"CBRE (Thailand) Co., Ltd.",Chon Buri,Administrative Assistants,Full time,,,"Job description: Manage mail, move and also reception (we will call operator). Issue VIM work flow and tracking progress and update spending by monthly or require by supervisor. Tracking time record for Soft Service and also OT impact for this service. Soft service report by weekly and monthly updated. Make sure drill and training record of soft service are up to date. Meeting room service are ready, clean and tidy as client request. JDE creation in this service area. Good control practice for mailing service and meeting room service. Processes invoices, work orders and maintains the appropriate financial records. PR/PO tracking and also invoice correct as place. Make sure all work request (Demand request) are on track and also coordinate with strake holder if need. Other request from his/her supervisor. Manage soft service in place and also coordinate with procurement for continuous new contract. Help to evaluate service performance to contractors. Manage operations staff which could include; janitors, cafeteria workers etc. Qualifications: Graduated from bachelor degree in any field. Have experience 5 – 10 years in soft service or facility admin. Good command of English. Understand in logistic and stock management. Computer program such as Ms. Word, Excel and Power Point. Active and responsible."
HealthTech Project Coordinator,"Health at Home Co., Ltd.","Pathum Wan, Bangkok",Administrative Assistants,Full time,,,"Position: Project Coordinator (Entry Level) Health at Home is a healthcare company driven by strong product design, in-house technology enabler and operation excellence. Since 2016, we have been focusing on solving out-of-hospital healthcare problems, with 3 core products: CAREPRO, in-home caregiver services for elders CARE CENTER, modern nursing facilities for elders HEALTH AT WORK, telemedicine & hybrid clinics for working age Health at Home is invested by renowned institutions such as Muang Thai Life (MTL), Stock Exchange of Thailand (SET) and Government Saving Bank (GSB). Health at Home has a strong growth aspiration and is planning to expand aggressively post Covid-19. We are therefore looking for the right individuals to help drive us forward. Key Responsibilities: Work closely with Product Design & Tech team for effective Product feedback loops. Focus on delivery phase by devising implementation plan and own the features roll-out with Medical Care team of Doctors and Nurses Be a focial point & own OPD insurance claim workflow; from contract agreement with Insurers, to thoroughly understand claim system of each Insurers, to documentations completeness & submission, to supporting claim data. Able to fix claim issues for Nurses and Accountants and work hand-in-hand with Insurers claim department Acquire, onboard and manage scheduling of Doctors for Health at Work hybrid medical clinic & telemedicine Acquire, onboard and manage workflow & relationship of Pharmacy partners all over Thailand Oversee & own medicine fulfillment workflow for Health at Work hybrid medical clinic & telemedicine Manage internal commitment such as updating key operation & quality metics, working with Business Development team to ensure smooth initialization of business (transition from deal closing to implementation), and providing feedback loop from Medical Care team to Product team & Operation team Other related tasks This Job is for a Candidate who: Want to work at the forefront of innovation in healthcare & tech in Thailand Is willing to grow into a bigger responsibility. Extend oneself beyond initially agreed scope because you know it is best for the company and yourself Want to work closely with CEO What We are Looking for: Bachelor degree in Engineering, Economics, Business Administration, Accounting, Science or related fields A year of successful experience in a startup or smaller, entrepreneurial, fast-growth organization is a plus Do not mind a lot of menail tasks before figuring out a better way to do them more effectively Coachable. Handle feedback well Pay attention to details Consistent logic & objectivity in decision-making. Neither indecisive nor hip-shooting Can work independently with minimal supervision Fair command of English (speaking, listening, reading, writing etiquette) Good command of Office 365 & Google Suite Fresh Graduate also welcome"
HRIS and Hiring Team Leader,Bank of Ayudhya Public Company Limited (Ayudhya Capital Auto),"Pathum Wan, Bangkok",Administrative Assistants,Full time,,,"Job Description: Process improvement from candidate application, job portal, interviewing process, data management, contract signing, personal check up, Orientation day, On boarding until end of probation period for all types of employee Initiate and maintain candidate tracking system Support Recruitment Project Managing the hiring team throughout the recruitment process Notifying the recruiter if the position is withdrawn Qualification: Bachelor or Master Degree in Business Administration or related fields. Minimum 6-8 years experience in HRIS, data management and reporting within Human Resources function Advanced MS Excel, Pivot tables, Vlookup, Formula Skilled in Power BI, SQL, Data Visualizations is advantage Strong organization skills and attention to detail Strong customer service skills"
Secretary to CEO/เลขานุการ,"BBL Asset Management Co., Ltd.",Bangkok,"PA, EA & Secretarial",Full time,,,"Responsibilities: ติดต่อประสานงานกับหน่วยงานภายในและภายนอก ทั้งภายในประเทศและภายนอกประเทศ จัดทำตารางนัดหมายของประธานเจ้าหน้าที่บริหาร ดูแล บันทึกการนัดหมาย และประสานงานกับผู้เกี่ยวข้อง กลั่นกรองและควบคุมเอกสารเข้า-ออก เพื่อควบคุมความถูกต้องครบถ้วนและการเรียกใช้เอกสาร ดูแลรับผิดชอบเรื่องต่างๆ ที่ติดต่อและนำเสนอมายังประธานเจ้าหน้าที่บริหาร ทั้งจากหน่วยงานภายในและภายนอก เพื่อกลั่นกรอง ดำเนินการและประสานงาน ตลอดจนกระจายหรือส่งไปยังผู้ที่เกี่ยวข้อง พร้อมทั้งติดตาม รวบรวมข้อมูล เพื่อตอบกลับไปยังหน่วยงานต้นเรื่อง จัดเตรียมข้อมูลสำหรับการประชุมต่างๆ จัดเตรียมและดูแลเอกสารสำหรับการเดินทางไป Business Trip ทั้งในและต่างประเทศให้กับประธานเจ้าหน้าที่บริหาร ปฏิบัติงานอื่นๆ ตามที่ได้รับมอบหมายจากประธานเจ้าหน้าที่บริหาร Qualifications: ปริญญาตรี ทุกสาขาวิชา มีประสบการณ์เป็นเลขานุการผู้บริหารระดับสูง อย่างน้อย 3 ปี หากมีประสบการณ์ทำงานในธุรกิจจัดการกองทุน หรือสถาบันการเงินจะพิจารณาเป็นพิเศษ สามารถสื่อสารภาษาอังกฤษได้เป็นอย่างดี สามารถใช้งานโปรแกรม MS. Office ได้เป็นอย่างดี มีผลการทดสอบภาษาอังกฤษ เช่น CU TEP, IELT, TOEIC, TOEFL มีความละเอียดรอบคอบ แก้ไขปัญหาเฉพาะหน้าได้ ผู้ที่สนใจสามารถสมัครผ่าน website https://www.bblam.co.th บริษัทหลักทรัพย์จัดการกองทุนรวม บัวหลวง จำกัด 175 อาคารสาธรซิตี้ทาวเวอร์ ชั้น 7 ชั้น 21 และ ชั้น 26 ถนนสาทรใต้ แขวงทุ่งมหาเมฆ เขตสาทร กรุงเทพฯ 10120 โทร 02-6746696"
HRBP Manager (Manufacturing - Upcountry),Charoen Pokphand Foods Public Company Limited,Samut Sakhon,Administrative Assistants,Full time,,,"* Working 6 days a week ** Location: Upcountry Key Responsibilities Work closely with HR function and business heads to develop HR strategies aligned with overall business strategy Fully lead and execute all restructuring, compulsory process and procedures, organizational change policy to support HR strategies Understand the business operations and support operational efforts through proper staffing from both a strategic and tactical perspective Analyst and manage of HR such C&B, talent acquisition, people development, employee relations, engagement, performance management, etc. to support current and future business expansion plans Provide consultation talent management and succession planning processes, performance management contribution and career development to all levels Key Requirements Bachelor's degree or higher in Human Resource or related field Minimum of 5 years’ direct experience in a HR Strategic Partner, HR Business Partner role and/or the full spectrum of human resource functions Excellent interpersonal, collaboration skills and strategic perspective Ability to operate fast moving in complex multinational environment strong leadership, self-motivated, down to earth and work under pressure Interested candidate please submit your full English resume with your current and expected remuneration package directly to: APPLY"
Fulfillment Team Leader (Inbound)/หัวหน้าทีมฝ่ายคลังสินค้าขาเข้า,"Smooth E Co., Ltd.","Taling Chan, Bangkok",Administrative Assistants,Full time,,,"ปฏิบัติงานที่ :  บริษัท สมูท อี จำกัด 15/1-15 หมู่ 9 ถนนบรมราชชนนี แขวงตลิ่งชัน เขตตลิ่งชัน กรุงเทพมหานคร 10170 Scope of Work : บริหารจัดการคลังสินค้า การรับ จัดเก็บสินค้าสำเร็จรูปและวัสดุสิ้นเปลืองให้เพียงพอและถูกต้องต่อความต้องการของลูกค้า ตรวจนับและตรวจรับสินค้าให้ถูกต้องครบถ้วนตามใบส่งสินค้าจาก SHG Advices รับเข้าสินค้าในระบบ Sokochan ให้ถูกต้องครบถ้วน ดูแลการจัดเก็บสินค้าให้ถูกต้องตาม Location และให้เป็นไปตามของหลัก FIFO ประสานงานกับ SHG เพื่อเปิด OM สำหรับสั่งซื้อสินค้าให้เพียงพอต่อยอดขายในแต่ละวัน ดำเนินการนับ stock ประจำเดือน หรือไตรมาส ดูแลความสะอาดและเรียบร้อยภายในคลังสินค้า ประสานงานหน่วยงานที่เกี่ยวข้องทั้งภายในและภายนอกบริษัทฯ งานอื่นๆ ตามผู้บังคับบัญชามอบหมาย Qualification : วุฒิการศึกษาระดับปริญญาตรีขึ้นไป ทุกสาขา มีประสบการณ์สามารถใช้ MS Excel, Word ได้คล่องแคล่ว มีประสบการณ์ด้านคลังสินค้า และด้านธุรการทั่วไป ขยันและเรียนรู้งานเร็ว มีมนุษย์สัมพันธ์ที่ดี มีทักษะการติดต่อประสานงาน มีทักษะการเจรจาต่อรอง มีทัศนคติที่ดีต่อองค์กร Smooth E Co., Ltd. Smooth Life Tower 44 North Sathorn Rd., Silom Bangrak, Bangkok Thailand 10500 Tel. 085-489-0578 (ในวันและเวลาทำการ)"
Compensation & Benefits Manager (HR Payroll)/ผู้จัดการส่วนค่าตอบแทนและสวัสดิการ,DEESTONE CORPORATION PUBLIC COMPANY LIMITED,Samut Sakhon,Administrative Assistants,Full time,,,"Role Purpose Implement the organization’s reward strategy so that its compensation and benefits outcomes meet current and future business needs and are consistent with the organization’s desired internal and external market position. Design, develop and implement the organization’s compensation and benefits programs to meet the organization’s objectives for internal equity and external market competitiveness. The programs may include job evaluation, salary administration, short-term, long-term and sales incentive plans, share/stock ownership plans, employee benefits (e.g. health / life / accident insurance, vehicles, perquisites, etc.), worker compensation, salary packaging, retirement plans. Analyse and evaluate internal data about the organization’s employee population and future HR needs to develop salary budgets and forecasts. Lead, direct, evaluation and develop a team of compensation and benefits professionals. Role Accountabilities Designs the basic compensation structures in the organization (grading system, job evaluation system, job description policy, promotion policy, etc.) aligned with the corporate culture and values. Designs the set of different compensation and benefits policies. Coordinates compensation processes like salary planning, bonus planning and incentive schemes development. Lead different HR projects (not just projects from the compensation and benefits area). Ensure salaries and benefits comply with the current legislation. Identify trends and implement new practices to engage and motivates employee. Conduct research on employee satisfaction and engagement. Manages, leads and develop the C&B Team. Develops the successor (the high potential C&B Specialist). Build and maintain the positive and influencing relationship with the executive management. Competencies, skills, knowledge and experience to undertake the role Strong and proven analytical skills Excellent communication skills Hand-on experience with HRIS or payroll software Excellent understanding of job evaluation and job analysis systems Experience with employee engagement / satisfaction surveys Influencing and negotiation skills Excellent ability to build effective relationships Ability to work under pressure and tough deadlines Familiarity with labor legislation Bachelor's degree in Political Science, Human Resources Management, or any related field. The Master would be a plus. Able to travel work at Omnoi Samutsakorn and Banglane Nakhonpathom. Experience in the manufacturing industry would be advantage. Work off Saturday except Saturday."
HR Manager,"Niva International Education Co., Ltd.","Lat Phrao, Bangkok",Administrative Assistants,Full time,,,"Organizing and Implementing Policies and Regulation Follow Human Resource Policies and Regulations and use them as a guideline to monitor employees. Handle salary structure scale and benefit scale. Plan and manage job description. Plan and evaluate annually to adjust salary and benefits policies. Recruiting and Hiring Advertise vacancies and organize resumes and job applications. Make interview appointments onsite or online. Proceed with the first, second and/or final interviews with the Interview Evaluation Form. Participate in recruitment efforts. Pre-screen candidates and conduct an initial interview via phone. Coordinate with visa and work permit officer. Ensure a new employee fully understand his/her compensation, benefits, basic school’s rules and regulations. Introduce a new employee to his/her Head of Department. Employment / Filing / Keeping Records Help to set a new employee up for finger scan, email, ID card and other access to school. Monitor attendance, all leaves and any HR related requirements. Handle employment agreement (probation, type of employment, position, job description). New staff orientation information. Maintain and update current employment files and database and keep former employment in record. Coordinate with Registrar for teachers’ supervision for substitute. Handle certification of employment as requested. Update the personal tax exemption of employees. Handle personal tax PND.90/91 for employees. Request tax ID for foreigner. Overtime. Manage and minimize employees’ loan. Provident fund (Member Application (In and Out), Provident Fund Distribution Forms). Performance Management System (Staff Appraisal/Evaluation) Assist the HR team with sending and collecting appraisal/evaluation forms. Track staff performance appraisals/evaluation ensuring that all are received by appropriate deadlines. Payroll Salary and benefits payroll. Salary and benefits payment. Annually adjust salary and benefits strategy. Tax (PND.1) - monthly Tax (PND.1ก) - annually Termination and Resignation Documents Handle resignation process (resignation letter, financial clearance). Manage employees’ loan clearance. Report to provident fund and social security. Final payment and deduction details. General Duties HR all request forms (application form, interview, evaluation, employment agreement). Handle Employment Clearance Form and Year End Checklist Form. Handle all Attendance Record, OT, Leaves, Evaluation Form, and School Calendar. Social Security for Thai Staff. Attends the school training, seminar, activities, and meetings. Performs other related duties."
Consultant (Workforce Excellence)/วิทยากรที่ปรึกษา ด้านบุคลากร,The Foundation for Thailand Productivity Institute,"Phaya Thai, Bangkok",Administrative Assistants,Full time,,,"คุณสมบัติเฉพาะตำแหน่ง: มีมุมมองใหม่ๆ กล้าคิด พร้อมลงมือปฏิบัติ ปริญญาตรี / โท สาขาบริหารทรัพยากรบุคคล พัฒนาองค์กร จิตวิทยาองค์การ หรือสาขาอื่นที่เกี่ยวข้อง มีประสบการณ์การทำงานด้านทรัพยากรบุคคล/การให้คำปรึกษา/ฝึกอบรมให้กับองค์กร อย่างน้อย 5 ปี (หากเคยเป็นวิทยากรหรือที่ปรึกษามาก่อน จะพิจารณาเป็นพิเศษ) มีประสบการณ์เกี่ยวกับดำเนินการ Employee Experience, HR Analytics, Soft skills Development, Coaching Skills, E-Training จะพิจารณาเป็นพิเศษ มีความรู้และทักษะในการใช้เทคโนโลยี /Application  ที่เกี่ยวกับงาน HR ได้ชำนาญ สามารถสื่อสารภาษาอังกฤษได้ดีทั้งฟัง พูด อ่าน เขียน มีความสามารถในการนำเสนองานกับลูกค้าถ่ายทอดองค์ความรู้ให้ผู้อื่นเข้าใจได้ง่าย พร้อมมีความคิดเชิงระบบสามารถเสนอ Solutions ที่เหมาะสมกับลูกค้าได้ หน้าที่ความรับผิดชอบ : ดำเนินการให้คำปรึกษาแนะนำและฝึกอบรมด้านพัฒนาทรัพยากรบุคคล วางแผนกลยุทธ์การพัฒนาองค์กร บริหารงานทรัพยากรบุคคล จัดระบบบริหารงานทั้งหมดที่เกี่ยวกับการบริหารทรพยากรบุคคล รวมถึงการพัฒนาทักษะต่างๆ เช่น ภาวะผู้นำ บทบาทหัวหน้างาน การสื่อสาร การสอนงาน Future Skills เป็นต้น ให้คำปรึกษาแนะนำ (Consulting) กับองค์กรทั้งภาครัฐและเอกชน โดยรับความต้องการ วิเคราะห์และจัดทำข้อเสนอ ดำเนินการให้บริการปรึกษาแนะนำและติดตามผลของโครงการที่รับผิดชอบ ฝึกอบรม (Training) ทั้ง Public & In-house Training ที่เกี่ยวกับ HRM & HRD และการเสริมสร้างศักยภาพของบุคลากรให้กับลูกค้า ออกแบบบริการ/ หลักสูตรใหม่ (New Product Development) เพื่อใช้ในการฝึกอบรม และให้คำปรึกษาแนะนำให้เท่าทันตลาด และความต้องการของลูกค้า บริหารโครงการ (Project Management) ตามที่ได้รับมอบหมาย"
Digital & Online Content Administrator/ผู้ช่วยประสานงานด้านการตลาดและออนไลน์,"Protomate Co.,Ltd.","Sathon, Bangkok","PA, EA & Secretarial",Full time,16000,24999,"******* Application Link: https://forms.gle/KCSHnkS7emRNtaiN7 [link removed] ******** Responsibilities Administrative support to general office duties at company Main Area of to support are Inventory and logistics Sale and Marketing Events (Travel on Sunday and Saturday) Content Creation, graphics design, video content. Monitoring social media platforms: Facebook, Youtube. Responsible for organized documentation/process/audit of general back-office activities Support supply chain and logistics activities Support human resources and talent acquisition related activities Key Qualifications Detail-oriented and very organized working style Teamwork & Service mindset Ability to adapt in fast-paced environment Preferred Qualification Fast learning skills for new knowledge and relevant skill Ability to use Microsoft Office, Photoshop proficiently. Able to work on weekend is a must. Familiar with Adobe Creative Suite,WordPress, or Canva. Educational Background and Industrial Experiences For new graduate, Bachelor degree, or experienced admin. is welcome."
