Jobtitle,Company,Location,Job Position,Salary Min,Salary Max,Job Description
เจ้าหน้าที่บัญชี/เจ้าหน้าที่บัญชี,"SANGHAI CUISINE CO., LTD.","Bang Kho Laem, Bangkok",Administrative Assistants,Full time,,,คีย์ข้อมูลบัญชี ลงสต็อกสินค้า ตรวจสอบเอกสารบัญชี
Japanese Speaking jobs N3/N2/N1 (many positions) BKK & upcountry  **Find out...,"PERSOLKELLY HR Services Recruitment (Thailand) Co., Ltd.",Bangkok,"PA, EA & Secretarial",Full time,,,"Looking for Japanese Speaking jobs (Open with many positions) Candidate for Japanese Company Job Descriptions: Interpreter Attending with Japanese manager & interpreting at the meeting. Supporting Marketing division such as interpreting at Marketing meeting. Interpretation at internal meeting once or twice a month Translate Documents Job Descriptions: Sales Research new customers by various sources and find appropriate one Approaching to new customers & arrange appointment Visiting customer & making presentation about company product Making quotation and send to customer to make deal Control delivery (mail, telephone to vendor & supplier) Research competitor information & making useful data Job Descriptions: Admin / Sales Support Mainly Support Managing Director (Japanese) and other departments according to their request such as scheduling, arranging meeting room, welcoming visitors etc company with MD to go to client and interpreter (Japanese ⇔ Thai) Support Japanese member in office Documents Filing, Courier arrangement Handle Sales documents Other tasks as assigned MUST Bachelor degree in any field Experience in Japanese Speaking (N3, N2, N1) New Grad is welcome *All applications will be treated in strict confidence. All material submitted in connection with your application will become part of our confidential recruitment files. We regret that only shortlisted candidates will be notified. **By submitting your curriculum vitae or personal data to us in connection with your job application, you are deemed to have read and agreed to the terms of our Privacy Policy, and consented to the collection, use and disclosure of your personal data by us and our affiliates, in accordance with our Privacy Policy. Please visit www.persolkelly.co.th for a copy of our Privacy Policy. If you wish to withdraw your consent, please drop us an email to let us know. CONTACT: PERSOLKELLY HR Services Recruitment (Thailand) Co., Ltd. บริษัทจัดหางาน เพอร์ซอลเคลลี่ เอชอาร์ เซอร์วิสเซส (ประเทศไทย) จำกัด"
Japanese Speaking jobs N3/N2/N1 (many positions) BKK & upcountry  **Find out...,"PERSOLKELLY HR Services Recruitment (Thailand) Co., Ltd.",Bangkok,"PA, EA & Secretarial",Full time,,,"Looking for Japanese Speaking jobs (Open with many positions) Candidate for Japanese Company Job Descriptions: Interpreter Attending with Japanese manager & interpreting at the meeting. Supporting Marketing division such as interpreting at Marketing meeting. Interpretation at internal meeting once or twice a month Translate Documents Job Descriptions: Sales Research new customers by various sources and find appropriate one Approaching to new customers & arrange appointment Visiting customer & making presentation about company product Making quotation and send to customer to make deal Control delivery (mail, telephone to vendor & supplier) Research competitor information & making useful data Job Descriptions: Admin / Sales Support Mainly Support Managing Director (Japanese) and other departments according to their request such as scheduling, arranging meeting room, welcoming visitors etc company with MD to go to client and interpreter (Japanese ⇔ Thai) Support Japanese member in office Documents Filing, Courier arrangement Handle Sales documents Other tasks as assigned MUST Bachelor degree in any field Experience in Japanese Speaking (N3, N2, N1) New Grad is welcome *All applications will be treated in strict confidence. All material submitted in connection with your application will become part of our confidential recruitment files. We regret that only shortlisted candidates will be notified. **By submitting your curriculum vitae or personal data to us in connection with your job application, you are deemed to have read and agreed to the terms of our Privacy Policy, and consented to the collection, use and disclosure of your personal data by us and our affiliates, in accordance with our Privacy Policy. Please visit www.persolkelly.co.th for a copy of our Privacy Policy. If you wish to withdraw your consent, please drop us an email to let us know. CONTACT: PERSOLKELLY HR Services Recruitment (Thailand) Co., Ltd. บริษัทจัดหางาน เพอร์ซอลเคลลี่ เอชอาร์ เซอร์วิสเซส (ประเทศไทย) จำกัด Tel. 061-495-4629 (Napatsorn)"
Japanese Interpreter / ล่ามภาษาญี่ปุ่น (TAP-B),YIC Asia Pacific Corporation Limited,"Bang Phli, Samut Prakan","PA, EA & Secretarial",Full time,,,"หน้าที่ความรับผิดชอบ ปฏิบัติหน้าที่การเป็นล่ามญี่ปุ่น-ไทยและไทย-ญี่ปุ่น แปลเอกสารญี่ปุ่น-ไทยและไทย-ญี่ปุ่น ประสานงานระหว่างพนักงานไทยกับชาวญี่ปุ่นและหน่วยงานที่เกี่ยวข้อง เข้าร่วมกิจกรรมด้านคุณภาพ ความปลอดภัยและอื่นๆ ตามนโยบายของบริษัทฯ งานอื่นๆ ที่ได้รับมอบหมายจากบริษัทฯ คุณสมบัติ วุฒิการศึกษาระดับปริญญาตรี สาขาภาษาญี่ปุ่น หรือสาขาที่เกี่ยวข้อง หากมีประสบการณ์การทำงานด้านแปลภาษา, ล่าม 1 ปี จะพิจารณาเป็นพิเศษ ยินดีรับพิจารณานักศึกษาจบใหม่ ผลสอบวัดระดับภาษาญี่ปุ่น N2 สามารถสื่อสารภาษาอังกฤษได้จะพิจารณาเป็นพิเศษ สามารถใช้โปรแกรม Microsoft Office ได้ดี มีความละเอียดรอบคอบในการทำงาน มีทักษะติดต่อประสานงานได้ดี สามารถทำงานเป็นทีมได้"
Payroll and Admin Specialist/ผู้เชี่ยวชาญทำเงินเดือนพนักงาน,SPIE Oil & Gas Services (Thailand) Limited,"Chatuchak, Bangkok",Administrative Assistants,Full time,,,"Responsibilities: Collect timesheets and payment orders in different projects and verify that they are in order. Ensure the payroll is processed accurately, timely, and compliantly. Prepare pay slips as per approved timesheets, payment orders, etc. Create and update records of all employees (personal details, bank details, etc) on the payroll system. Provide advice to staff in relation to the payment, taxation, and all deductions. Administer of SSO, personal income tax, workmen compensation, and other benefits. Payroll reconciliation and new Payroll Year preparation. Develop an in-depth understanding of the payroll database to create ad-hoc reports on demand. Understand all aspects of payroll in regard to laws and regulations. Work collaboratively and in a supportive manner with the HR team, finance, and other departments to ensure that the overall objectives are achieved. Maintain absolute discretion and maturity in handling sensitive and confidential data. Provide support on other tasks assigned by supervisor. Qualifications: Bachelor’s degree in any related field. At least 5 years of hands-on experience in managing Payroll, Time & Attendance processes, within a complex international organization. Familiarity with payroll programs. Proficiency in MS Office especially Excel Good command of spoken and written English. Able to work under tight deadlines with flexibility and work well under pressure. Detail-oriented and service minded. A fast learner and good team player with a good attitude and positive thinking."
Admin Digitonoze,ASSETWISE PUBLIC COMPANY LIMITED ,"Bang Khen, Bangkok",Administrative Assistants,Full time,,,"Job Purpose ดำเนินงานที่เกี่ยวกับเอกสารต่างๆในและนอกองค์กร รวมถึงการอำนวยความสะดวก การติดต่อประสานงาน เพื่อให้การปฏิบัติงานของทุกฝ่ายดำเนินไปสู่เป้าหมายที่วางไว้ได้ดีที่สุด สามารถช่วยทำ Corporate Communication ได้ภายในองค์กร โดยเน้นเรื่องเทคโนโลยีและหัวข้อทันสมัย ทันเหตุการณ์ (ยินดีรับนักศึกษาจบใหม่) Key Task รับ - ส่ง และลงทะเบียนเอกสาร เช่นเอกสาร Memo ทั้งในฝ่ายและฝ่ายอื่นๆในองค์กร งานเก็บรักษาและจัดเรียงเอกสาร NDA, Memo, สัญญาทางธุรกิจต่างๆ เสนอแฟ้มเซ็นต์ เอกสาร เพื่อลงนาม การพิมพ์เอกสาร Memo ต่างๆ การทำใบรับสินค้าและบริการ และตั้งหนี้ ตรงเวลาตามที่กำหนด ประสานงานกับหน่วยงานต่างๆ ที่เกี่ยวข้อง จัดทำเอกสารเบิกจ่ายต่างๆ รวมถึงสรุปงบประมาณ จัดทำรายงานการประชุม งานอื่น ๆ ที่ได้รับมอบหมาย Job Qualifications ปริญญาตรีสาขาการบริหารธุรกิจ บัญชี หรือสาขาที่เกี่ยวข้อง มีทักษะด้านการสื่อสารกับบุคคลภายในและนอกองค์กร มีความสนใจในเทคโนโลยี การเงิน การลงทุน มีทักษะคอมพิวเตอร์ (MS. Office ) และมีทักษะในด้านงานพิมพ์เอกสาร มีทักษะภาษาอังกฤษ สามารถสื่อสารและโต้ตอบอีเมล์ได้ มีความรู้ด้าน Social media และ Canva is a plus มีประสบการณ์เกี่ยวกับงานธุรการ 1 ปี ขึ้นไป"
Japanese Interpreter (JLPT N1)(68441),"Reeracoen Eastern Seaboard Recruitment Co., Ltd.",Rayong,Administrative Assistants,Full time,,,"Salary: 50,000  - 70,000 THB Industry: Manufacturing Location: Amata City Rayong Industrial Estate Work Type: Mon - Fri 08:00 AM - 17:00  PM Job description: To support Japanese staff with translation between Thai and Japanese. Translate in HR / Account and Purchase and office section Attend internal meeting in factory and office, and interpreting during the meeting. Other job as assigned by manager or department. General qualification: [Must] Bachelor’s Degree in major Japanese At least 5 years experience as Interpreter in manufacturing industry Good experience translating in the office and admin department Advanced conversational high level of Japanese (N1 certificate) Benefit package: [Allowance] BONUS (3-3.8 months) Diligence Incentives Cost of Living Support Meal Allowance Provident Fund Uniform Trip Medical Insurance (including family members) Transportation Support (Pluakdeang, Robinson Amata, ฺBangsai) Others Contact (ติดต่อ) Ms.Wilairat M. Time: 8.30 am-5.30pm Office Number: 038-111256 Ext.102 -103 Website : http://www.reeracoen.co.th Instagram : reeracoenthailand Facebook : Reeracoen Recruitment"
Personal Assistant (UK Based),Utopa Limited,Overseas (from Hong Kong),"PA, EA & Secretarial",Full time,,,"Job Responsibilities: As personal assistant to attend to the employer’s personal affairs and perform secretarial duties. Assist the day to day running of the employer's home in UK, including  household personnel (chefs, cleaners, drivers) management, formulation household work manual, and supervision of household daily management  matters. Management of children's affairs, including formulation of children's curriculum system, homework guidance, and extra-circular activities arrangement. Requirements: British citizens, Hong Kong residents or Mainland Chinese with British work permit. Graduates from reputable universities, preferably from hotel management related disciplines. 3 years or above working experience. Priority will be given to those with experiences in branded hotels or have served as assistants to corporate executives and household management. Able to be multi-tasking and plan/prioritize various tasks. Good communication skills to establish a good relationship with the employer and children. Responsible, stable and careful. Working Monday to Saturday with flexibility to work overtime. Proficiency in English and Mandarin."
Project Sales Support (Chinese Speaking),"Risland (Thailand) Co., Ltd.","Bang Kapi, Bangkok",Administrative Assistants,Full time,,,"Location: The Livin Ramkhamhaeng Ref: https://livinram.com/ Responsibilities Legal and Mortgage framework – Keep up to date with current law and regulations on property transfer, property purchase. Participate in drafting of residential unit sales and transfer legal and mortgage documents Transfer process execution – Assisting customers throughout mortgage, loan, and property transfer process Sales and Marketing data analysis – Track, input, and analyze sales data, generating reports that assist management in making strategic decisions or updating directions Execution of Sales process – Be responsible for assisting customers in contract signing, obtaining financing, mortgages and entire process to transfer property ownership In charge of oversee the expense of the project Set and adjust price of the room In charge of all document and system process Coordinate with other department to run sales process smoothly Calculate commission of the project Qualification Bachelor degree, experience in related functions within Real Estate industry will be a plus Possess understanding of real estate processes, mortgages, and property transfer Strong sense of responsibility, service-mind, and teamwork Working experience at least 6 month (Trainee experience is consider) Has WeChat account Good in Chinese and Thai language skill is a must Required own laptop or computer (company will provide monthly computer maintenance allowance) Work under high pressure 5 days working shift Able to onboard immediately is highly considered."
Secretary and Japanese Coordinator (68471),"Reeracoen Eastern Seaboard Recruitment Co., Ltd.",Rayong,"PA, EA & Secretarial",Full time,,,"Salary: 30,000 - 45,000 THB Industry: Manufacturing Location: Rojana Industrial Park, Rayong (Ban Khai) Work Type: Mon - Fri 07:50 AM - 16:50  PM Job description: Responsible for Interpersonal, translation and communication for Japanese in Rayong factory. Responsible for Overall Document Management and Translation document that was assigned. Responsible for preparing correspondence, reports, and materials for publications and presentation. Responsible for Setup and coordinate meetings and conferences including to take care working schedule of President. Responsible for coordinate project-base work of concerned department. Responsible for Giving cooperation to Company 5’S Activity Responsible for willing support for all company activities Arrange documents for Japanese Visa, Passport, Work permit, 90 days Notification, Banking, Yearly income tax, and any concerns documents. Coordinate with Housing agency about Japanese residence. Arrangement for booking and issue ticket for oversea business trip. Control for usage of mobile package of Japanese management Support for transfer Old-New Japanese both internal and external matter Other related jobs as assigned General qualification: [Must] Bachelor’s degree in Major: Japanese, Administration, or related field Experience 6 years up in Secretarial/Management field Computer Skills, Able to use Microsoft Office Japanese Language (N3-N2) Personality: High interpersonal, Service mind Benefit package: [Allowance] Japanese Allowance English allowance Position Allowance Diligent allowance Meal allowance Housing Allowance Shuttle bus. Vacation Leaves Provident Fund Health Insurance Annual Health Check O.T. Contact (ติดต่อ) Ms.Wilairat M. Time: 8.30 am-5.30pm Office Number: 038-111256 Ext.102 -103 Website : http://www.reeracoen.co.th Instagram : reeracoenthailand Facebook : Reeracoen Recruitment"
พนักงานทำสวน,"T.S.GROUP MANAGEMENT CO., LTD.",Rayong,"PA, EA & Secretarial",Full time,,,รายละเอียด ดูแลการจัดส่วน ภูมิทัศน์ภายในองค์กรและบริเวณโดยรอบองค์กร จัดเก็บและรักษาอุปกรณ์ในการทำสวนต่าง ๆ การดูแลทำความสะอาดภายในอาคาร และบริเวณสวนโดยรอบ ตัดแต่งสวนหย่อม รถน้ำตันไม้ ใส่ปุ้ยตันไม้หรือพันธุ์ไม้ต่าง ๆ ในองค์กร ปฏิบัติงานตามที่ได้รับมอบหมายจากผู้บังคับบัญชา คุณสมบัติ: การศึกษา (Education) : ไม่จำกัดวุฒิการศึกษา ประสบการณ์ (Experience) : 0-1 ปี ทักษะพิเศษ (Special ability)ความรู้เกี่ยวกับพืชและการบำรุงรักษาสวน มีความรู้เรื่องอุปกรณ์ในการใช้งาน ภาษา (Language) : ไทย (อ่าน เขียน ได้) อื่น ๆ ( Other ) : สามารถทำงานล่วงเวลาได้
Chinese Interpreter,"REVER AUTOMOTIVE CO., LTD.","Pathum Wan, Bangkok",Administrative Assistants,Full time,,,"Responsible the overall Chinese Interpreter in company. Responsible for production interpretation and coordination to support Chinese/Thai in company. Responsible for translating meeting documents, SOPs, workbooks and other documents. Manage and host Chinese/Thai conferences. Responsible to make power point presentations required by the supervisor independently. Handle matters assigned by supervisors. Communicate internal and external event in Chinese language. Qualifications: Bachelor's degree or above, at least HSK level 5 or above, has experience studying in China, understands Chinese culture, and understands the current online vocabulary that is widely used in China. Have more than 5 years of working experience in interpreting and Personal Assistant or Secretary (Working experience in Automotive background or Auto parts is preferred). It has high pressure resistance and flexibility, and can respond quickly to the things assigned by the supervisor. Expert knowledge about documentation. Knowledge in relevant legislation, policies, and procedures Good analytical and problem solving skills. Responsible and careful. Self-learning ability, able to effectively accumulate various professional vocabulary in the work. Excellent in communication skills and Presentation."
Vietnamese Interpreter (New graduate are welcome)/ล่ามภาษาเวียดนาม,SRISAWAD CORPORATION PUBLIC COMPANY LIMITED,"Lak Si, Bangkok",Administrative Assistants,Full time,,,1. แปลเอกสารทางธุรกิจการเงินได้อย่างรวดเร็วตามกำหนด และแปลเอกสารอื่น ๆ ที่เกี่ยวข้องตามที่ได้รับมอบหมาย 2. สามารถเป็นล่ามในการประชุมผู้บริหารได้ 3. ประสานงานลูกค้าระหว่างไทย - เวียดนาม 4. งานอื่น ๆ ตามที่ได้รับมอบหมาย
Executive Secretary (Chinese Speaking),"Huawei Technologies (Thailand) Co., Ltd.","Huai Khwang, Bangkok",Administrative Assistants,Full time,,,"General Description of Duties and Responsibilities: In charge of handle daily secretarial and administration task to ensure smooth running of the process Responsible for travel arrangement and meeting coordination. To organize and maintain related data in the system Able to handle confidential matter and able to handle pressure in meeting deadline and to perform a variety of task Handling the required documents of department Candidate Requirements: Bachelor's Degree in Business Administration, Arts, or related field Minimum 3 years of working experience in secretarial or administrative work. Resourceful, possess initiative, well organized and independent Good telephone etiquette and presentable personality Capable of arranging and organizing the meeting. Good at taking notes for meeting summary Good command of speaking in English and Chinese Huawei Technologies (Thailand) Co., Ltd. 38th Floor, No.9, G Tower Grand Rama 9, Rama 9 Road, Huaykwang Sub-district, Huaykwang District, Bangkok Metropolis, 10310 Thailand. Tel : 02-095-8199 Fax: 02-095-8000"
Japanese Interpreter (45K – 60K) (SDG-102069),"RGF HR Agent (Thailand) Co., Ltd.",Chon Buri,Administrative Assistants,Full time,,,"Duties & Responsibilities: Interpretation for Japanese MD at the office mainly. Support documents, reservations, and so on for Japanese employees. Support sending accounting documents when Japan HQ called Interpretation in general meetings (4-5 times a month) Translate documents between Thai Japanese and vice versa Responding to Japanese e-mails. Other tasks as assigned Necessary Skill / Experience: Bachelor's degree in any related field Conversational high level of Japanese with JLPT certified (JLPT N2) At least 1-year experience as an interpreter in any company N3 is acceptable if having actual Japanese skills and passions is preferable General affairs experience is preferable Understanding accounting documents is preferable Languages skills: English    : Conversational Japanese : Conversational Workplace Area: Amata Nakorn Industrial Estate Working Hour: 8:00-17:00(Mon – Fri, Sat : Approximately once a month depends on company's calendar) About the Benefit: Salary: 45,000–60,000THB Social Insurance Private Insurance Uniform Company trips New Year's Party About the allowance: Commuting allowance Housing allowance Meal allowance Gasoline Free canteen, Housing Attendance allowance About the company: Business Type: Manufacturing Products: Machine parts HOW TO APPLY *** Please submit your resume with recent photo, your current & expected salary, and reference: Japanese Interpreter(45K – 60K) (SDG-102069) *** Any query regarding this Job or application method, please call Tel. 033-154-333 4/222 Harbor Office Building, 5th Floor, Unit 5A04, Moo.10 Sukhumvit Road, Tungsukla, Siracha, Chonburi 20230   (ใบอนุญาตเลขที่ น.ชบ 03/2561) Website: www.rgf-hragent.asia and find us on Facebook: RGF Thailand"
Chinese Interpreter/ล่ามภาษาจีน,Energy Absolute Public Company Limited,Chachoengsao,Administrative Assistants,Full time,,,"Job description Responsible for Chinese translator and interpreter Follow up on tasks and assignments in order to report back to Manager Other tasks as assigned by the supervisor. Qualifications Bachelor degree, College above in the major Chinese fields or in related fields. Have translating experience over 1 years or new graduation Quick thinking, strong communication skills. Good command in Chinese language (HSK 3-6) Good command in English will be considered Good in adaptability and a good communicator Positive Attitude, open minded and be able to work under pressure Work 6 days only during this period"
Japanese Interpreter and MD Assistant (Rayong) (up to 55k),"PASONA RECRUITMENT (THAILAND) CO., LTD.",Rayong,"PA, EA & Secretarial",Full time,,,"Location Nikhom Phatthana, Rayong (Has shuttle bus service) Working Hour: 8:30-17:30 (some Saturday) Requirement: - Have experience in a Japanese Interpreter for more than 3 - 5 years exp. in manufacturing companies. - Good communication in Japanese JLPT N2, N1 // (N3, with upper intermediate Level) - Able to use a computer in MS Office. - Well organized, handled multi-tasks on time, and able to work under pressure. - Working in Rayong and working on some Saturdays Job Description: - Communicate and coordinate with each section - Coordinate & negotiate with related parties to make the business go well and smoothly. - Translate/interpret from Japanese to Thai or Translate Thai to Japanese. - Support Activity in the company and related to the MD"
Japanese Interpreter / Admin (1-10yrs+ as Japanese Interpreter/ JLPT N1),"SMARTCRUIT CONSULTANT RECRUITMENT CO., LTD.",Pathum Thani,Administrative Assistants,Full time,45000,54999,"Company Summary: The International Leading Company in Manufacturing Industry Location   : Pathumthani (Navanakorn) Job Reference: BSM 50283 JOB SUMMARY: The role involves translating documents between Thai and Japanese, providing interpretation services during meetings, conferences, customer visits, and coordinating with Japanese-Thai staff in the production process. Other assigned duties related to interpretation are also part of the responsibilities. JOB DESCRIPTION: Translate documents from Thai to Japanese and vice versa. Provide interpretation services during various scenarios like meetings, conferences, customer visits, and internal coordination. Coordinate with Japanese-Thai staff during the production process. Perform other duties assigned related to interpretation and administrative tasks. You will be discussing more in-depth descriptions with our consultant in the interview session. QUALIFICATIONS : Bachelor's degree in Japanese or related fields At least 1-10 years of experience as Japanese Interpreter Strong project management, communication, teamwork, and presentation skills Fair command of English Excellent command of Japanese (N1) Salary      : THB 45,000 - 55,000 (base on qualifications) Benefit     : Bonus, Group Insurance (OPD/IPD), Provident Fund, other attractive benefits. Employee Type: Full Time/ Permanent **Only Shortlisted Candidates will be Considered** If you are interested, please do not hesitate to send your full English resume by clicking Apply. SMARTCRUIT CONSULTANT COMPANY LIMITED Contact person: K. Sirapatsorn (Chilli) Amarin Tower, Unit A, 5th Floor, 496-502, Ploenchit Road, Lumpini, Pathumwan, Bangkok 10330 (BTS Chitlom) Tel: 063 323 5079 WEBSITE: smartcruit.co [link removed] LINE: @SMARTCRUIT [link removed] FACEBOOK: Smartcruit [link removed] (Salaryland: Mindset l Attitude l How To l Work-Life เพื่อวัยทำงานให้ประสิทธิภาพเพิ่มขึ้น 99%)"
Interpreter Japanese/ล่ามภาษาญี่ปุ่น,Hitachi Astemo Chonburi Auto Parts Ltd.,Chon Buri,Administrative Assistants,Full time,,,"-Perform interpreter tasks between Japanese and Thai staffs include Board Meeting, internal & external Meeting. -Coordinate between Japanese and Thai staffs -Perform translation tasks for Japanese i.e. document translation (Japanese, English, and Thai) - Mostly from JP to ENG or TH -Provide comprehensive administrative support to Management and Japanese Expatriates i.e. air ticket reservation, and hotel/ restaurant reservation -and also coordinate with driver such as map or any related information providing -Prepare and summarize all related documents for the meeting, presentation, minutes of meeting, and report -Support other management/ other assignment"
"Thailand Elite Ambassador - Chinese, Japanese or Russian Speaker","Siam Legal (Thailand) Co., Ltd.","Khlong Toei, Bangkok",Administrative Assistants,Full time,,,"Job Description Ambassador for Siam Legal’s Thailand Elite project making sales to Chinese, Japanese or Russian speaking clients. Perform project admin & marketing tasks requested by the Thailand Elite Manager and MD. Coordinate the daily operation with marketing sections of the firm. Organizing client tracking, case files and service reviews. Organizing and attending meetings as and when necessary. Scheduling appointments and organizing meetings, inter office correspondence, presentation & website preparation, and content marketing coordination. Dealing with email correspondence and writing letters. Managing business development & marketing projects. Work with team members, managers, and MD to assist company operations. Write content to target Chinese or Japanese speaking clients. Qualifications Bachelor’s Degree in any field Minimum 1-3 years of experience in any related fields Good command of English. Chinese, Japanese or Russian languages skill required. Familiarity with Microsoft Office applications Ability to work under pressure and to handle different types of customers with professionalism Ability to work both individually and as a team Ability to quickly and effectively prioritize work time in the various department to meet the need of business and the need of customers Excellent interpersonal, communication, and listening skills Benefits Health insurance Annual performance-based bonus Annual salary review"
Sales Japanese Speaking N3/N2/N1 (Executive - Manager) BKK **Find out more...,"PERSOLKELLY HR Services Recruitment (Thailand) Co., Ltd.",Bangkok,Sales Representatives/Consultants,Full time,,,"Looking for Sales Japanese Speaking jobs (Open with many positions) Candidate for Japanese Company Job Descriptions: Sales Lead and manage a sales team to achieve company’s sales and profit objectives Develop and maintain good relationship with our Japanese customers management to gain market share Establish good rapport with our internal Japanese Account Managers in Japan HQ to support all customers’ enquiries on timely basis. Ensure excellent and prompt service to our Japanese customers Work closely with sales and product marketing teams in Japan HQ and ASEAN offices in area of new business development, offshore business support, pricing and documentation Oversee purchasing of parts, inventory control, quality issues, product change and end-of-line notifications, sales and purchase agreements and account receivables Understand customers’ production forecast to ensure their deliveries requirements are met MUST Bachelor degree in any field Experience in Sales Japanese Speaking (N3, N2, N1) in Trading, Industrial field New Grad is welcome who have passion to be Sales *All applications will be treated in strict confidence. All material submitted in connection with your application will become part of our confidential recruitment files. We regret that only shortlisted candidates will be notified. **By submitting your curriculum vitae or personal data to us in connection with your job application, you are deemed to have read and agreed to the terms of our Privacy Policy, and consented to the collection, use and disclosure of your personal data by us and our affiliates, in accordance with our Privacy Policy. Please visit www.persolkelly.co.th for a copy of our Privacy Policy. If you wish to withdraw your consent, please drop us an email to let us know. CONTACT: PERSOLKELLY HR Services Recruitment (Thailand) Co., Ltd. บริษัทจัดหางาน เพอร์ซอลเคลลี่ เอชอาร์ เซอร์วิสเซส (ประเทศไทย) จำกัด"
เจ้าหน้าที่ธุรการอาคาร/โซนรัชดา,Univentures Public Company Limited,"Huai Khwang, Bangkok",Administrative Assistants,Full time,,,ควบคุมงบประมาณของฝ่ายบริหารอาคาร ดูแลการตั้งเบิกจ่ายค่าสาธารณูปโภคต่างๆ ของอาคาร จัดเตรียมใบแจ้งหนี้ค่าเช่าค่าบริการ และนำส่งให้ผู้เช่า ติดตามหนี้ค้างชำระของผู้เช่า ควบคุมงบประมาณของฝ่ายบริหารอาคาร จัดเตรียมใบแจ้งหนี้ค่าเช่า ค่าบริการ และนำส่งให้ผู้เช่า ทำจ่ายค่าสาธารณูปโภค และค่าอุปกรณ์สำนักงานส่วนกลาง ของอาคาร เช่น ค่าน้ำ ค่าไฟฟ้า ค่าโทรศัพท์ ค่าเก็บขยะค่าภาษีป้าย และอื่นๆ ประสานงาน และจัดทำหนังสือขออนุมัติ และตั้งเบิกจ่ายค่า เบี้ยประกันภัยของอาคาร ดูแลจัดหาอุปกรณ์สำนักงานส่วนกลาง เช่น คอมพิวเตอร์ เครื่องถ่ายเอกสาร และอื่นๆ รวบรวมข้อมูล และนำส่งงบประมาณการจ่ายประจำเดือนของ ฝ่ายบริหารอาคารให้แผนกบัญชี จัดเตรียมเอกสาร และติดต่อประสานงานหน่วยงานภายนอก เช่น การประปานนครหลวง การไฟฟ้านครหลวง เป็นต้น ติดตามหนี้ค้างชำระ จัดทำตารางการปฏิบัติงานของฝ่ายบริหารอาคาร คุณสมบัติ วุฒิการศึกษาปริญญาตรี ทุกสาขา ความรู้และทักษะในงาน มีความรู้ด้านงานธุรการต่างๆ ของอาคารสำนักงาน มีความรู้ด้านการจัดทำ และควบคุมงบประมาณของอาคาร มีความสามารถในการใช้โปรแกรม Microsoft Office ได้เป็นอย่างดี โดยเฉพาะโปรแกรม Microsoft Excel มีทักษะในการจัดทำเอกสารต่างๆ เช่น รายงานการประชุม และ Memorandum ความสามารถทั่วไป มีมนุษยสัมพันธ์ มีความกระตือรือร้น มีความรับผิดชอบ มีทักษะการประสานงานกับส่วนงานต่างๆ รวมถึงทักษะการเจรจาต่อรอง ประสบการณ์งานด้านธุรการอาคารสำนักงาน 3 ปี ขึ้นไป
Japanese Interpreter / ล่ามภาษาญี่ปุ่น (TAP-C),YIC Asia Pacific Corporation Limited,Chachoengsao,"PA, EA & Secretarial",Full time,,,• ปฏิบัติหน้าที่การเป็นล่ามญี่ปุ่น-ไทยและไทย-ญี่ปุ่น • แปลเอกสารญี่ปุ่น-ไทยและไทย-ญี่ปุ่น • ประสานงานระหว่างพนักงานไทยกับชาวญี่ปุ่นและหน่วยงานที่เกี่ยวข้อง • เข้าร่วมกิจกรรมด้านคุณภาพ ความปลอดภัยและอื่นๆ ตามนโยบายของบริษัทฯ • งานอื่นๆ ที่ได้รับมอบหมายจากบริษัทฯ Qualification • วุฒิการศึกษาระดับปริญญาตรี สาขาภาษาญี่ปุ่น หรือสาขาที่เกี่ยวข้อง • ผลสอบวัดระดับภาษาญี่ปุ่น N2 • สามารถสื่อสารภาษาอังกฤษได้จะพิจารณาเป็นพิเศษ • สามารถใช้โปรแกรม Microsoft Office ได้ดี • มีความละเอียดรอบคอบในการทำงาน • มีทักษะติดต่อประสานงานได้ดี สามารถทำงานเป็นทีมได้
Chinese Translator/ล่ามภาษาจีน,"China Railway Construction (Southeast Asia) Co., Ltd.",Chon Buri,Administrative Assistants,Full time,,,Responsible for meeting translation and letter translation work. Responsible for drafting the letter to consultant & owner. Responsible for drafting the contract with the Thai subcontractor supplier. Coordinate with consultant & owner & subcontractor. Other task assigned by the supervisor. Qualifications: Bachelor’s degree or higher in related field. At least 1 year experience in construction industry. Able to work at Laem Chabang Port Chonburi.
