Jobtitle,Company,Location,Job Position,Salary Min,Salary Max,Job Description
Risk Management(Asst.manager),"AAS Auto Service Co., Ltd.","Suan Luang, Bangkok",Compliance & Risk,Full time,35000,44999,ประสานงานฝ่ายต่างๆในการเก็บรวบรวมข้อมูลที่เกี่ยวข้องหรือที่ได้รับมอบหมาย ประสานงานกับหน่วยงานต่างๆเพื่อจัดทำ KRI (Key Risk Indicator) ติดตามผลการดำเนินงานการบริหารความเสี่ยง เพื่อรายงานสถานการณ์ให้คณะผู้บริหารรับทราบ วิเคราะห์และรายงานผลการดำเนินงาน ต่อคณะผู้บริหารด้านความเสี่ยงและผู้บริหารระดับสูง รวมทั้งคณะกรรมการบริษัท คณะกรรมการตรวจสอบ เพื่อพิจารณารับทราบและให้ข้อแนะนำในการดำเนินการ สนับสนุนและอำนวยความสะดวกในการจัดทำแผนและติดตามประเมินผลการบริหารความเสี่ยง การควบคุมภายใน การเสริมสร้างธรรมาภิบาลและความรับผิดชอบต่อสังคม จัดให้มีการให้ความรู้ อำนวยความสะดวก ให้คำปรึกษาแนะนำ แก่หน่วยงานในส่วนที่เกี่ยวข้องกับการบริหารความเสี่ยง การควบคุมภายใน และการเสริมสร้างธรรมาภิบาลและความรับผิดชอบต่อสังคม
Accounting Officer / เจ้าหน้าที่บัญชีลูกหนี้/เจ้าหน้าที่บัญชีลูกหนี้,Chumporn Palm Oil Industry Public Company Limited,"Sathon, Bangkok",Corporate Finance & Investment Banking,Full time,,,"เปิดรับเจ้าหน้าที่บัญชีลูกหนี้ (AR) (ประจำสำนักงานกรุงเทพ ลุมพินีทาวเวอร์) คุณสมบัติที่ต้องการ วุฒิการศึกษาขั้นต่ำ ระดับปริญญาตรี สาขาบัญชี มีความรู้และประสบการณ์ในงานบัญชีลูกหนี้ และ/หรืออื่นๆในงานบัญชี อย่างน้อย 4  ปีขึ้นไป มีความสามารถในการใช้คอมพิวเตอร์โปรแกรมสำเร็จรูปได้ โดยเฉพาะ Excel และผ่านการใช้งาน SAP มาก่อนแล้ว มีความสามารถในการใช้ภาษาอังกฤษได้พอควร มีทักษะในการสื่อสาร การเจรจาต่อรอง และการประสานงานกับบุคคลอื่นได้ เจ้าหน้าที่บัญชีลูกหนี้ ตรวจสอบการรับเงินตาม Statement เทียบกับ Invoice เพื่อตัดลูกหนี้การค้า ตรวจสอบ ติดตามผล และแก้ไขปัญญาสำหรับกลุ่มลูกค้าที่จ่ายหนี้ด้วยเช็ค เงินสด และเงินโอน ติดต่อประสานงานกับลูกค้าเรื่องการวางบิลและรับเช็ค เปิดหน้าบัญชีสำหรับลูกค้าใหม่ บันทึกวงเงินเครดิตลูกค้าแต่ละราย จัดทำเอกสาร และจดหมายทวงหนี้ จัดทำประมาณการรับเงินประจำสัปดาห์ สรุปยอดขายและลูกหนี้การค้าเพื่อนำส่งกรมการค้าภายในทุกเดือน ตรวจสอบและเซ็นอนุมัติ Invoice, Credit Note และ Debit Note จัดทำรายงานประเมินเกรดลูกหนี้ทุกๆ 6 เดือน จัดทำรายงานลูกหนี้คงค้างพร้อมวิเคราะห์ข้อมูล สรุป Aging ที่เกินกำหนดชำระ ปฏิบัติงานอื่นๆตามที่ได้รับมอบหมายจากผู้บังคับบัญชา ทุกตำแหน่งมีเงินเดือนประจำ, ค่าตอบแทนและโอกาสก้าวหน้าพร้อมสวัสดิการ ดังนี้ โบนัสประจำปี  กองทุนสำรองเลี้ยงชีพ   เบี้ยเลี้ยงเดินทางต่างจังหวัด ประกันสังคม กองทุนเงินทดแทน  ที่พัก (กรณีทำงานต่างจังหวัด) ประกันชีวิตและอุบัติเหตุ เงินช่วยเหลือกรณี บิดา / มารดา / บุตร ของพนักงานเสียชีวิต ชุดเครื่องแบบพนักงาน ตรวจสุขภาพประจำปี การสัมมนาและฝึกอบรม ฯลฯ An attractive remuneration packages, extensive career opportunities will be offer to successful candidates If you are interested, please send your resume, expected salary with a recent photograph via e-mail or letter to: Chumporn Palm Oil Industry Public Company Limited Human Resource Department 1168/91 Lumpini Tower Building, 30th Fl., Rama IV Rd., Sathorn, Bangkok, Thailand 10120 Tel. 0-2679-9166 ext.281 -283 https://www.cpi-th.com"
Credit Analyst,Bank of Ayudhya Public Company Limited,"Pathum Wan, Bangkok",Credit,Full time,,,"Job Description / Responsibilities: To support Head of Commercial Credit Analysis units on identifying risk issues and provide recommendation to balance between risk caution and RM’s credit request in order to mitigate risk and drive growth for Thai Corporate by working closely with CBG RMs and coordinate well with risk management. Analyze customer’s business, financial factors and source of repayment to identify ability to pay of the customer including the risk concern and how to mitigate it before emerging. Coordinate and work with RMs to balance between risk caution and RM’s credit request to establish structure deals and avoid or mitigate risk. Conduct and recommend credit rating for customers under responsibility. Provide recommendation for annual credit review for customers under responsibility in order to find the opportunity for business expansion and NPL preventing in the future. Monitor and alert RM, if there is any crisis that impact to customer’s business or debt repayment capacity. Assist Head of Corporate Credit Analysis Section in coaching credit analysts in the team. Qualifications Bachelor’s / master’s degree in economics, Banking and Finance or related fields. At least 3 years of experience in Credit Analyst or related field. Good command of written and spoken English Strong communication and interpersonal skills"
Billing and Premium Collection Manager  - Finance Department...,Thai Life Insurance Public Company Limited,"Din Daeng, Bangkok",Corporate Finance & Investment Banking,Full time,,,Job Purpose บริหาร วางแผนและดูแลการดำเนินงานของ ส่วนการเงินรับเบี้ยประกันผ่านช่องทางธนาคาร ควบคุมและตรวจสอบกระบวนการรับชำระและการออกใบเสร็จรับเงินเบี้ยประกันภัยผ่านช่องทางธนาคาร ให้มีความถูกต้องเ ตรงตามเงื่อนไขกรมธรรม์ของลูกค้า รวมทั้งการจัดทำ หรือร่วมจัดทำ Business Requirement หรือเข้าร่วม Project ของฝ่ายเพื่อพัฒนากระบวนการและการนำระบบทางการเงินเข้ามาปรับใช้เพื่อให้เกิดประสิทธิภาพในการทำงานมากขึ้น สามารถดูแลทีมงานที่อยู่ภายใต้การดูแล Job Responsibility บริหารและควบคุมกระบวนการต่างๆ  ด้านการหักบัญชีเงินฝากธนาคารและการหักบัตรอิเล็กทรอนิกส์อัตโนมัติให้มีกระบวนการทำงานที่ถูกต้อง ควบคุมและตรวจสอบความถูกต้องของข้อมูลด้านการรับชำระเบี้ยประกันผ่านการหักบัญชีเงินฝากธนาคารและการหักบัตรอิเล็กทรอนิกส์อัตโนมัติ ควบคุมและตรวจสอบความถูกต้องของข้อมูลด้านการรับชำระเบี้ยประกันผ่านช่องทางต่างๆ ของธนาคาร เช่น ผ่านเคาน์เตอร์ธนาคารและจุดบริการรับชำระ ผ่านบัตรอิเล็กทรอนิกส์ ฯลฯ ควบคุมและกำกับการออกใบเสร็จรับเบี้ยประกันภัยให้แก่ลูกค้าตามระยะเวลาที่กำหนด ควบคุมการกำหนด Business Requirement และการจัดทำ Business Requirement Document ตลอดจนกำหนด Test script และร่วมทดสอบเพื่อให้เป็นไปตาม Business Requirement ที่กำหนดไว้ นำเสนอและ จัดทำโครงการเพื่อพัฒนากระบวนการทำงานและระบบให้เป็นรูปแบบอัตโนมัติ มีการควบคุมที่มีประสิทธิภาพเพิ่มขึ้น โดยกำหนดเป็น e-Payment Foundation Services เพื่อสนับสนุนช่องทางการขายต่าง ๆ ให้สามารถนำบริการไปประยุกต์ใช้ได้อย่างเหมาะสม และมีมาตรฐานเพิ่มมากขึ้น สรุปและวิเคราะห์ข้อมูลด้านการรับชำระเบี้ยประกันภัยผ่านช่องทางธนาคารในรูปแบบต่าง ๆ นำเสนอผู้บริหาร ติดต่อและประสานงานกับส่วนงานต่างๆ ที่เกี่ยวข้องทั้งภายในและ Banks & Non-banks เพื่อให้การดำเนินการในด้านการรับชำระเบี้ยประกันผ่านช่องทางธนาคารสามารถปฏิบัติได้ตามกรอบนโยบาย เงื่อนไขที่บริษัทกำหนด
Head of Finance & Accounting,JAC Recruitment Thailand,Bangkok,Corporate Finance & Investment Banking,Full time,,,"Job Description: Drive the company’s financial planning. Perform risk management by analyzing the organization’s liabilities and investments. Decide on investment strategies by considering cash and liquidity risks. Control and evaluate the organization’s fundraising plans and capital structure. Ensure cash flow is appropriate for the organization’s operations. Ensure accounting, control, procurement policy and procedure are in place. Prepare reliable current and forecasting reports. Build, lead and manage the processes for financial reporting, oversee the compliance and timeliness of all financial reporting, tax, and other reporting to comply with relevant regulation. Responsible for ensuring the risk and compliance management framework is embedded and operational for the company. Manage and supervise human resources, procurement, accounting, and finance personnel. Oversee financial IT systems, ensuring compliance with all applicable Accounting Standards, Tax, SEC, and other relevant regulations. Providing strategic recommendations to the Managing Director and members of the executive management team through commercial analysis of data and financial performance. Qualification: Proven experience as finance and accounting director, finance officer or relevant role. In depth knowledge of corporate financial law and risk management practices. Excellent knowledge of data analysis and forecasting methods. Proficient in the use of MS Office and financial management software (e.g., SAP) Ability to strategize and solve problems. Strong leadership and organizational skills. Excellent communication and people skills. An analytical mind, comfortable with numbers. CPA is a strong advantage. BSc/BA in Accounting, Finance or relevant field; MSc/MBA is a plus. Interested candidate, please send your resume in English (Word format only) along with your recent photo and expected salary to us by APPLY JAC Personnel Recruitment Ltd 10F Emporium Tower  622 Sukhumvit Soi 24 Klongton, Klongtoey, Bangkok 10110 Contact : K.Jatuporn Office Number: 02-261-1270 Time: 9.00 am - 6.00 pm Website : https://www.jac-recruitment.co.th [link removed]"
VP - Head of Krungsri Exclusive Business Center Section,Bank of Ayudhya Public Company Limited,"Yan Nawa, Bangkok",Banking - Retail/Branch,Full time,,,"Job Purpose Plan, set and develop the strategic to ensure that sales team members (Krungsri Exclusive Relationship Manager) will meet the assigned sales target and ensure that their services level will meet the customers’ expectations. Lead and motivate sales team members to achieve assigned sales target within allocated recourses. Provide guidance and coach sales team to be professional and be the representatives of Krungsri Exclusive Proposition. Responsibilities Ensure all sales team members will be complied with the compliances and internal requests. Prepare and pro-actively execute sales plans for both individual prospective customers and team’s customers by using consulting investment and support from marketing programs. Supervise, manage and motivate Relationship Managers’ sales performance to meet the assigned target within allocated resources. Coach and develop Private Banking Relationship Managers to ensure that customer relationships are developed, expanded and they are properly leveraged to provide efficient and personalized service delivery and assure that they have product knowledges and selling skills to build the strong relationship with valued customers. Expand portfolios of high net worth customers by identifying suitable prospects and sources of businesses. Strengthen relationships with existing High Net-Worth customers through Krungsri Exclusive proposition and programs. Provide RM solutions to solve the problems and suggest practical working methods to meet the set goals on time. Ensure all selling processes are compiled with bank rules and regulations. Qualifications Bachelor's or Master’s degree in MBA, Finance, Marketing, Economics and Accounting from Thai and oversea Have working experiences at least 5-10 years in leading team in the banking industry or financial services industry with good knowledge of banking and investment products for high-net-worth clients. Effectively and highly motivate and drive sales to meet the assigned target with good communication skill. Possessed a single license (IC License), Brokerage in life and non-life insurance Good personality Strong interpersonal skill, communication skill and self-motivated Good command of English Work at Head office (Rama 3) or Branch If you are interested in a job opportunity with us, please give me your CV and contact number for more discussion via Bank of Ayudhya Public Company Limited 1222 Rama III Rd., Bangpongpang, Yannawa, Bangkok 10120 Tel: 0881495951 ID Line: Primwara"
Business Development Manager,"Ascend Group Co., Ltd.","Phra Khanong, Bangkok",Analysis & Reporting,Full time,,,"Identify business opportunity with external and internal partners to contribute the development of new innovative products and the enhancement of existing business/products that can be delivered to customers and merchants Closes new business deals by coordinating requirements; developing and negotiating contracts; integrating contract requirements with business operations. Drive product take-up through campaign and communication alongside Marketing team Manage and work closely with related key stakeholders to execute and deliver project to the market including fulfillment of customer expectation and all regulation concerns Monitor and analyze the data and trend of products and services in order to enhance and maximize productprofitability & user base Manage and prioritize multiple competing projects concurrently, while paying strict attention to detail Qualification Bachelor's Degree or higher in Business, Finance, Economic or relevant fields Experience in any Financial Institution or insurance business is advantage Good team player with a decent attitude toward hard working Experience working in a dynamic and fast-paced environment Good Communication and Presentation Skills Computer literacy in MS Office; Excel, Power Point, Word."
Global Talent Program (Financial Leadership Program),Bangkokbank (BBL),"Sathon, Bangkok",Credit,Full time,,,"Job Description: At Bangkok Bank, we believe people are our most valuable asset. The Global Talent is a unique program designed to develop future leaders by providing purposeful and challenging opportunities that accelerate their readiness to take on critical roles. This program encompasses rotations within and across functions such as Credit Analysis, Relationship Management, Sales & Marketing and Banking Operation. Throughout the Global Talent Program, you will be working in a fast-pace environment with guidance by business leaders and will be equipped with all required skills for becoming talented professional within Bangkok Bank PCL. Qualifications: We are looking for a highly enthusiastic and innovative individual who can drive Bangkok Bank into the new business era. Bachelor’s or Master’s Degree from well-recognized university, graduated in Business Administration, Accounting, Finance, Economic, Engineering or related function you applied At least 1 year of work experience Mobility to work in Thailand or foreign country Fluent in spoken and written English (minimum score of TOEIC 800, TOEFEL 500, IELTS 6.5) Strong conceptual and analytical thinking skills with creative problem solving Self-motivated and result oriented Good communication skills and able to work effectively within a team setting Working Location: Operating at Silom Head Office If you require more information: please contact Khun Waraporn Tel. 085-4814111"
Financial Planning Analyst,PRTR,Bangkok,Corporate Finance & Investment Banking,Full time,,,"More than just a recruitment company. At PRTR, we have been a part of our customer's success for 30 years as their total HR solutions partner. With 550 dedicated professionals and over 15,000 outsourced staff, we will continue to carry out our mission to develop a better career, a better life, and a better society, and thrive to become the No.1 people solutions organization in Southeast Asia. General Description of Duties and Responsibilities Being a part of project financial management, Budgeting, and forecasting, to help the team achieve the financial targets. Identifying planning & forecasting process improvement opportunities and driving implementation to provide timely, accurate information. Performing annual budgeting, monthly rolling forecast and KPI analysis reports. Planning and controlling the costs/expenses involved in the business effectively Managing the data quality of the digital power business of the regional office, ensuring the accuracy of financial data. Supporting special projects, ad-hoc analysis, reports, and plan template solutions. Candidate Requirements Bachelor’s degree holder or above in Finance, Auditing, or related fields. 0 -2 years of working experience in Finance. Understand the basic accounting logic, have relevant academic qualifications or work background, or have experience in data analysis and processing. Be motivated, have strong communication skills, communicate with surrounding departments a lot, and have basic affinity and driving force. and has certain compressive resistance; Proficient in English and Chinese communication and writing skills, and related Chinese report output; Good Computer skills in Microsoft Office. Positive thinking and coordination skills. Hardworking and can work under pressure."
"Credit Risk Modelling (Supervisor - AGM) - [80,000 - 150,000 THB + Bonus]","PERSOLKELLY HR Services Recruitment (Thailand) Co., Ltd.","Bang Rak, Bangkok",Credit,Full time,,,"Counterparty credit risk reviews (on portfolio basis) on a wide range of personal loans. Monitoring and reporting of relevant credit exposures. Develop and maintain credit policies and guidelines. Responsible for credit risk management. Conduct the analysis to identify potential risk factors of loan portfolio. Prepare monthly credit report, analysis report, and other ad-hoc reports regarding credit risk. Participate in new product development including initiating credit policy, prepare risk monitoring reports, perform risk assessment, etc. Prepare credit policy and provide recommendations to enhance relevant policies based on credit, industry, and regulatory changes. complete active Credit industry research of regulatory and industry developments/practices as it relates to credit risk. Keep abreast of advances in credit risk validation analytics Qualification: 3 - 10 years of experience in Credit Risk and Risk Management. Direct experience in Hire purchase business, Personal loan. Knowledgeable in financial product and transaction. Analytical skills, Logical thinking, Business Acumen and presentation skills. Good command of English Only shortlisted candidates will be contacted PERSOLKELLY HR Services Recruitment (Thailand) Co., Ltd. บริษัทจัดหางานเพอร์ซอลเคลลี่เอชอาร์เซอร์วิสเซส (ประเทศไทย) จำกัด 27th Floor, Empire Tower 3, Unit 2707, 1 South Sathorn Road, Yannawa, Sathorn, Bangkok 10120 l Thailand *All applications will be treated in strict confidence. All material submitted in connection with your application will become part of our confidential recruitment files. We regret that only shortlisted candidates will be notified. By submitting your curriculum vitae or personal data to us in connection with your job application, you are deemed to have read and agreed to the terms of our Privacy Policy and consented to the collection, use, and disclosure of your personal data by us and our affiliates, in accordance with our Privacy Policy. Please visit www.persolkelly.co.th [link removed] for a copy of our Privacy Policy. If you wish to withdraw your consent, please drop us an email to let us know."
Strategy & IR Manager/ผู้จัดการฝ่ายกลยุทธ์และลงทุนสัมพันธ์,Principal Healthcare Company Limited,"Vadhana, Bangkok",Analysis & Reporting,Full time,,,"วัตถุประสงค์หลัก : สนันสนุนกิจกรรมต่างๆที่เกี่ยวข้องกับการลงทุน รวมถึงงานพัฒนาแผนกลยุทธ์องค์กร วางแผนงานและแนวทางการดำเนินกิจกรรมต่างๆ ของนักลงทุนสัมพันธ์ ให้สอดคล้องและบรรลุผลตามนโยบาย บริหารจัดการ และจัดทำข้อมูล รวบรวมรายงานสรุปผลการดำเนินงาน สำหรับประกอบการนำเสนอภาพรวมบริษัท และผลการดำเนินงานทางธุรกิจเครือ PRINC ให้กับนักวิเคราะห์ นักลงทุน แลผู้ที่มีส่วนเกี่ยวข้อง วิเคราะห์การเงิน และมีส่วนสนันสนุนผู้บริหารระดับสูงในการวางแผนธุรกิจและวางแผนกลยุทธ์ให้กับองค์กร หน้าที่ความรับผิดชอบ : บริหารจัดการ และจัดทำข้อมูล รวบรวมรายงานสรุปผลการดำเนินงานสำหรับประกอบการนำเสนอภาพรวมบริษัทฯ และผลดำเนินงานทางธุรกิจของเครือ PRINC ให้กับนักวิเคราะห์ นักลงทุน และผู้ที่มีส่วนเกี่ยวข้อง วิเคราะห์ทางการเงิน และมีส่วนร่วมสนันสนุนผู้บริหารระดับสูงในการวางแผนธุรกิจ และวางแผนกลยุทธ์ให้กับองค์กร วางแผนงาน และแนวทางการดำเนินการจัดกิจกรรมต่างๆ ของนักลงทุนสัมพันธ์ ให้สอดคล้องและบรรลุผลตามนโยบาย จัดทำรายงานสรุปและนำเสนอ ต่อผู้บริหารระดับสูง คุณสมบัติ : ปริญญาตรีขึ้นไป ในสาขาบริหารธุรกิจ หรือการเงิน มีทักษะทางภาษา TOEIC 700 หรือ IELTS 6.5 มีประสบการณ์ด้านการเงินการลงทุน ไม่น้อยกว่า 10 ปี มีประสบการณ์ด้านนักลงทุนสัมพันธ์ มีทักษะการวิเคราะห์ข้อมูล และการนำเสนอ มีทักษะการใช้ Microsoft Excel & Power Point ขั้นสูง สถานที่ทำงาน : Bangkok Business Center Building 29 สุขุมวิท ซ. 63 แขวง คลองตันเหนือ เขตวัฒนา กรุงเทพมหานคร 10110 To apply for this position or to discuss further information, please contact us or send resume to ""APPLY NOW"" PRINCIPAL HEALTHCARE COMPANY LIMITED Bangkok Business Center,Sukhumvit 63 Rd. Klongton-Nua,Wattana,Bangkok 10110 Thailand."
FP&A - Senior Analyst,"Essilor Manufacturing (Thailand) Co., Ltd.","Lat Krabang, Bangkok",Corporate Finance & Investment Banking,Full time,,,"Job Highlights : - Realize Costing in accordance with Group rules (GSG & MCS) - Elaborate monthly synthesis to present Industrial performance and axis of improvement - Communicate/Coordinate with all departments on monthly performance - Handle Budget, Forecast and Mid Term Plan kpi's - P&L Analysis and Bridging, transfer price validation and in all specific requests (plant action plan and projects) - CAPEX and WAVE Control - Working capital planning and control Job Responsibilities: 1. Monthly closing activities: Ensure data correction and accuracy with transitional Finance/ Accounting departments, Manage the costing data into Plant costing system with correctness, Calculate and allocate the cost spending (materials, labor, depreciation, allocated overhead, opex) of each cost centers, Analyze the cost variances and follow up the action plans. Preset the result to management and the business unit managers. 2. Budget / Forecasts / MTP: Gather and consolidate the data for forecasting such as headcount, industrial performances (volumes, yields, TUM,…) as well as department spending. Calculate some production cost indicators (Raw materials cost, depreciation cost, Energy cost….) Project the sales, cost, variances according to production master plans, and prepare the management presentation. 3. Handle other FP&A reports: Weekly industrial performances, expense by department, materials cost follow-up, detailed variances, CAPEX progress, P&L, etc. And submit the reports within due to the concerned stakeholders 4. As business partner for the key Business Units / Plant Operations Stakes : support, train, provide the financial counselling per need of the business unit(s) 5. Costing studies and other functions related jobs as given by Financial Planning & Analysis Manager. 6. Standard Cost and TP computation 7. Understand and comply the company working procedures and policies. As well to cooperate for auditing & training activities to maintain the company standards of ISO 9001, ISO 13485, ISO 14001, ISO 45001, and so forth. Qualifications: Bachelor’s or Master Degree in Finance & Account or any related fields 5 years up of experience in Accounting and production cost methodology, industrial process & organization Excellent in MS-Offices: Excel, PowerPoint, PowerBI & Ability in SAP, Hyperion, Oracle ERP systems Knowledge in the standard related: ISO 9001, ISO 13485, ISO 14001, ISO 45001 Good command of English Skill both written and spoken Remark : This position is 1 year contract and who are ability to permanent will be negotiate."
Account Management for Securities Service (Key Account Management),Bangkok Bank Public Company Limited,"Sathon, Bangkok",Stockbroking & Trading,Full time,,,"Job Description: Act as dedicated contact for foreign institutional custody clients as well as network manager to handle queries to global custodian service providers. Co-ordinate with other units of the Bank to respond and help provide solution to clients to strengthen relationship with clients. Respond to service review and due diligence questionnaire as required. Monitor market changes and educate clients through issuance of newsflash. Prepare legal documentation in order to set up relationship with the clients and prepare the fundamental requirements to support client investment in the capital market. Handle the asset conversion for clients and ensure smooth transition. Prepare market and client’s portfolio analysis, prepare information of the service details, or any assignments Qualification: Education: Degree; bachelor Degree or Master Degree in Finance and Banking , Economic or related field. Experience: Min. 3 years’ experience in Account Management of Securities Service Specialized knowledge/other: Strong communication skills, analytical thinking and interpersonal skill Required skills: Ability to communicate in both Thai and English  (written and verbal) TOEIC 750 Work location: Sangthong Thani, Satorn Rd. For More Information, Please contact: Siriorn Tel 063-212-5582"
Financial Director/ผู้อำนวยการฝ่ายการเงิน,Ocean Group Number 1,Phuket,Corporate Finance & Investment Banking,Full time,70000,119999,"Responsibilities : -             Perform financial management duties including generating financial data, compiling and submitting reports, analyzing industry trends and assessing the financial health of the company. -             Oversee the operations and development of the company’s finance departments including creating and reviewing policies, budgeting, recruiting, training and conducting regular assessments of financial procedures. -             Supervise the preparation of quarterly and annual account reconciliations, monitor and enforce compliance with tax and financial reporting standards and assist with cash flow forecasting. -             Advise colleagues and executive management on decisions related to the company’s finances. -             Supervise the documentation of the company’s financial status and forecasts. -             Mediate between the organization, employees, stakeholders, shareholders and investors on financial issues for amicable resolution of differences. -             Create strategic business plans based on the analysis of the company’s status and financial forecasts. Skills and Qualifications : -             Proven knowledge of financial analysis and strategy. -             In-depth knowledge of financial reporting. standards, tax regulations and industry legislation. -             Analytical skills. -             Negotiation skills. -             Able to close financial statements. -             Problem-solving skills and Leadership skills. -             Readiness to thrive under pressure. -             Strong organizational skills and attention to detail. -             Strong interpersonal and good English communication skills. Preferred Qualifications: -             Bachelor's degree (or equivalent) in accounting or finance. -             Proficiency in accounting software. -             Experience in financial management. SALARY : 70K - 90K"
Finance Manager/ผู้จัดการฝ่ายการเงิน,JUMP! Foundation,"Phaya Thai, Bangkok",Corporate Finance & Investment Banking,Full time,55000,69999,"Position : Finance Manager Department : Finance Department Location : Bangkok, Thailand Eligibility : Position exclusively open to Thai Nationals or those with a current right to work in Thailand Reports To : Chief Financial Officer Preferred Start Date : Immediate (As soon as possible) Contract Term : Two-year term, with potential for extension Application Deadline : Open (Rolling Applications) Salary Range : THB 720,000 - 840,000 per annum, dependent on experience *Note : Salary includes a variable, performance-based component. OUR VISION FOR THE ROLE: As the Finance Manager at JUMP! Foundation, you will spearhead our financial management endeavours, championing the vision to create a robust and sustainable financial framework that aligns seamlessly with our mission of making transformational learning accessible to all. Your mandate will extend beyond traditional financial roles, encompassing a strategic vision to propel JUMP! Foundation into a global exemplar of financial stewardship in the social enterprise sector. KEY AREAS OF ACCOUNTABILITY: Invoicing + Payment Collections: Generate and manage invoices for programs and services provided by JUMP! Foundation. Oversee payment collections, ensuring timely and accurate receipt of funds. Collaborate with program teams to address any invoicing or payment-related queries. Payment Processing: Manage end-to-end payment processes, including vendor payments, expense reimbursements, and other financial transactions. Implement efficient payment systems and protocols to streamline financial operations. Payroll Prep + Processing: Prepare and process payroll in compliance with relevant regulations and internal policies. Maintain accurate payroll records and collaborate with HR to address any payroll-related issues. Credit Card Management: Oversee the management of corporate credit cards, ensuring responsible and compliant usage. Reconcile credit card transactions and maintain accurate records. Compliance + Tax Reporting: Ensure adherence to financial regulations and compliance with tax laws. Prepare and submit timely and accurate tax reports, working in collaboration with external partners as necessary. Keep abreast of changes in financial regulations and proactively implement necessary adjustments. XERO Integration + Accountability: Spearheaded the seamless integration of Xero into JUMP's financial infrastructure, collaborating with relevant stakeholders to ensure a cohesive and efficient transition. Develop and implement a comprehensive training program to onboard team members and stakeholders, ensuring proficiency in utilizing Xero's features and functionalities. Continuously assess and optimize the use of Xero to streamline financial processes, enhance automation, and improve overall efficiency, working closely with the finance team to align with reporting needs. REQUIRED QUALIFICATIONS, SKILLS AND EXPERIENCE: Bachelor's degree in Finance, Accounting, or a related field. Master's degree or relevant certifications (e.g., CPA) is a plus. Proven experience in financial management roles, with a focus on invoicing, payment processing, payroll, credit card management, and compliance. Strong understanding of financial regulations and tax reporting requirements. Extensive experience with XERO. Excellent organizational and analytical skills with attention to detail. Proficient in financial software and Microsoft Office suite. Effective communication and interpersonal skills. Self-starting and welcomes personal and professional development. Strong interpersonal and networking skills. Thai language ability. Prior experience living and working abroad, in multicultural contexts. HOW TO APPLY: Please submit and upload the following information via the relevant link on the JUMP! Foundation’s Recruitment Portal [link removed]. CV / Resume Letter of MotivationProvide 3 Professional References (Name, Title, Email, and Phone Number) A 5-minute video or audio recording with your response to each of the following three prompts:  Tell us about a significant achievement of yours. Tell us about a personal or professional failure and what you learned from it How will working at the JUMP! Foundation give you a sense of purpose? WHY THE JUMP! FOUNDATION IS THE RIGHT CHOICE FOR YOU: Global Network : Collaborate with change-makers worldwide, expanding your professional horizon. Creative Team Environment : Thrive in a workspace that values creativity and teamwork. Diversity and Inclusion : Be part of an inclusive culture that cherishes diversity. Competitive Compensation : Receive a salary that reflects your skills, along with health benefits for full-time positions. Professional Growth : Take advantage of our development programs to advance your career. CHILD SAFEGUARDING: At the JUMP! Foundation, we prioritize child safety and require all applicants to adhere to our Child Protection Policy. This commitment involves signing a declaration of any criminal convictions, providing three professional references known for over two years, and undergoing a thorough background check from the candidate’s home or most recent country of residence. Acceptance and adherence to our Child Protection Policy and conduct guidelines for working with children are essential conditions of employment. ABOUT THE JUMP! FOUNDATION: The JUMP! Foundation is a non-profit organization that believes in inspiring, empowering, and engaging youth through collaborative and innovative experiential learning programs. JUMP! offers a series of leadership activities suited for students at international schools and universities, including in-school workshops (JUMP! Schools programs) and outdoor adventure trips (JUMP! Experience programs). We facilitate participants to develop personal, community, and inter-community leadership skills. To help realize our vision for a world in which young people fulfill their true potential, JUMP! donates a proportion of its revenue to support experiential youth-focused development projects around the world. JUMP! is committed to employment equity. For more information, you can visit our webpage (www.jumpfoundation.org [link removed]) and social media pages: @jumpfoundation (Twitter); the JUMP! Foundation Facebook Page [link removed] and blog [link removed]."
Head of Risk Management,JAC Recruitment Thailand,Bangkok,Compliance & Risk,Full time,,,"Job Description: Develop risk management strategy and plans to manage risk of the company effectively. Ensure that risk management framework and policies are established, reviewed, and operated properly in all business units. Use risk-based approach to identify, assess, monitor, and report all types of risk and coordinate with  related business unit to ensure the risk framework is established. Report risk metrics of investment management portfolio to the management and ensure that risk level is within the approved limit. Advise, educate, and consult company’s board members, management, and other officials about risk management. Create guidelines to evaluate risk of new products and develop procedures to manage risk. Qualifications: Minimum 8-10 years of experiences in risk management or related department in financial institutions  (banks, securities broker, or asset management companies) or relevant role in financial services industry. Bachelor's degree or higher in related field. Experiences or strong passion in digital asset is a plus. High integrity, results-oriented and self-motivated with strong leadership qualities and good teamwork capabilities. Good verbal and written English communication proficiency. Strong analytical and problem-solving skills. Interested candidate, please send your resume in English (Word format only) along with your recent photo and expected salary to us by APPLY JAC Personnel Recruitment Ltd 10F Emporium Tower  622 Sukhumvit Soi 24 Klongton, Klongtoey, Bangkok 10110 Contact : K.Jatuporn Office Number: 02-261-1270 Time: 9.00 am - 6.00 pm Website : https://www.jac-recruitment.co.th [link removed]"
